event_id,station_lat,lon,start_date,end_date,peak_date,intensity,duration_d,event_type,environmental_source,in_season
uwi39_024,39,-125.0,1991-08-10 00:00:00+00:00,1991-08-11 00:00:00+00:00,1991-08-11 00:00:00+00:00,19.19576181071424,1,upwelling_pulse,Bakun UWI 39N,True
uwi39_025,39,-125.0,1992-09-25 00:00:00+00:00,1992-09-27 00:00:00+00:00,1992-09-26 00:00:00+00:00,94.67759378714277,2,upwelling_pulse,Bakun UWI 39N,True
uwi39_026,39,-125.0,1993-03-26 00:00:00+00:00,1993-03-26 00:00:00+00:00,1993-03-26 00:00:00+00:00,29.947176421428487,0,upwelling_pulse,Bakun UWI 39N,False
uwi39_027,39,-125.0,1994-02-08 00:00:00+00:00,1994-02-08 00:00:00+00:00,1994-02-08 00:00:00+00:00,12.227151578571348,0,upwelling_pulse,Bakun UWI 39N,False
uwi39_028,39,-125.0,1994-08-30 00:00:00+00:00,1994-09-02 00:00:00+00:00,1994-09-02 00:00:00+00:00,104.13165557464278,3,upwelling_pulse,Bakun UWI 39N,True
uwi39_029,39,-125.0,1995-05-13 00:00:00+00:00,1995-05-14 00:00:00+00:00,1995-05-14 00:00:00+00:00,86.12604613214275,1,upwelling_pulse,Bakun UWI 39N,True
uwi39_030,39,-125.0,1996-03-12 00:00:00+00:00,1996-03-23 00:00:00+00:00,1996-03-18 00:00:00+00:00,316.4206623289284,11,upwelling_pulse,Bakun UWI 39N,False
uwi39_031,39,-125.0,1996-06-04 00:00:00+00:00,1996-06-23 00:00:00+00:00,1996-06-17 00:00:00+00:00,304.76216892857127,19,upwelling_pulse,Bakun UWI 39N,True
uwi39_032,39,-125.0,1997-12-18 00:00:00+00:00,1997-12-19 00:00:00+00:00,1997-12-19 00:00:00+00:00,-97.2064625607145,1,upwelling_pulse,Bakun UWI 39N,False
uwi39_033,39,-125.0,1998-03-26 00:00:00+00:00,1998-04-01 00:00:00+00:00,1998-04-01 00:00:00+00:00,297.6258510952379,6,upwelling_pulse,Bakun UWI 39N,False
uwi39_034,39,-125.0,1998-09-19 00:00:00+00:00,1998-09-21 00:00:00+00:00,1998-09-21 00:00:00+00:00,135.83879292999976,2,upwelling_pulse,Bakun UWI 39N,True
uwi39_035,39,-125.0,1998-12-14 00:00:00+00:00,1998-12-16 00:00:00+00:00,1998-12-16 00:00:00+00:00,66.62462234642834,2,upwelling_pulse,Bakun UWI 39N,False
uwi39_036,39,-125.0,1999-02-09 00:00:00+00:00,1999-02-10 00:00:00+00:00,1999-02-10 00:00:00+00:00,-64.25575542857167,1,upwelling_pulse,Bakun UWI 39N,False
uwi39_037,39,-125.0,1999-07-25 00:00:00+00:00,1999-07-26 00:00:00+00:00,1999-07-26 00:00:00+00:00,96.3164037571426,1,upwelling_pulse,Bakun UWI 39N,True
uwi39_038,39,-125.0,1999-10-14 00:00:00+00:00,1999-10-15 00:00:00+00:00,1999-10-15 00:00:00+00:00,238.6887619428569,1,upwelling_pulse,Bakun UWI 39N,True
uwi39_039,39,-125.0,1999-12-19 00:00:00+00:00,1999-12-20 00:00:00+00:00,1999-12-20 00:00:00+00:00,82.39578669642832,1,upwelling_pulse,Bakun UWI 39N,False
uwi39_040,39,-125.0,2000-03-03 00:00:00+00:00,2000-03-06 00:00:00+00:00,2000-03-06 00:00:00+00:00,242.61926106071405,3,upwelling_pulse,Bakun UWI 39N,False
uwi39_041,39,-125.0,2000-10-21 00:00:00+00:00,2000-10-23 00:00:00+00:00,2000-10-23 00:00:00+00:00,109.89132363214257,2,upwelling_pulse,Bakun UWI 39N,True
uwi39_042,39,-125.0,2001-01-12 00:00:00+00:00,2001-01-16 00:00:00+00:00,2001-01-16 00:00:00+00:00,13.572895883333072,4,upwelling_pulse,Bakun UWI 39N,False
uwi39_043,39,-125.0,2001-02-13 00:00:00+00:00,2001-02-14 00:00:00+00:00,2001-02-13 00:00:00+00:00,169.06680428214258,1,upwelling_pulse,Bakun UWI 39N,False
uwi39_044,39,-125.0,2001-03-08 00:00:00+00:00,2001-03-17 00:00:00+00:00,2001-03-14 00:00:00+00:00,505.415563035714,9,upwelling_pulse,Bakun UWI 39N,False
uwi39_045,39,-125.0,2001-04-21 00:00:00+00:00,2001-04-27 00:00:00+00:00,2001-04-27 00:00:00+00:00,157.62029614285686,6,upwelling_pulse,Bakun UWI 39N,True
uwi39_046,39,-125.0,2001-06-29 00:00:00+00:00,2001-07-09 00:00:00+00:00,2001-07-06 00:00:00+00:00,485.2416146428568,10,upwelling_pulse,Bakun UWI 39N,True
uwi39_047,39,-125.0,2001-07-13 00:00:00+00:00,2001-08-03 00:00:00+00:00,2001-07-19 00:00:00+00:00,374.24153821428536,21,upwelling_pulse,Bakun UWI 39N,True
uwi39_048,39,-125.0,2001-12-09 00:00:00+00:00,2001-12-12 00:00:00+00:00,2001-12-12 00:00:00+00:00,241.84916214285678,3,upwelling_pulse,Bakun UWI 39N,False
uwi39_049,39,-125.0,2002-01-13 00:00:00+00:00,2002-01-20 00:00:00+00:00,2002-01-19 00:00:00+00:00,242.36980464285676,7,upwelling_pulse,Bakun UWI 39N,False
uwi39_050,39,-125.0,2002-05-30 00:00:00+00:00,2002-06-11 00:00:00+00:00,2002-06-10 00:00:00+00:00,1065.431073928571,12,upwelling_pulse,Bakun UWI 39N,True
uwi39_051,39,-125.0,2002-10-26 00:00:00+00:00,2002-10-30 00:00:00+00:00,2002-10-27 00:00:00+00:00,124.95329729464251,4,upwelling_pulse,Bakun UWI 39N,True
uwi39_052,39,-125.0,2003-02-20 00:00:00+00:00,2003-02-23 00:00:00+00:00,2003-02-23 00:00:00+00:00,104.80974456785673,3,upwelling_pulse,Bakun UWI 39N,False
uwi39_053,39,-125.0,2004-09-02 00:00:00+00:00,2004-09-18 00:00:00+00:00,2004-09-08 00:00:00+00:00,210.20868553571384,16,upwelling_pulse,Bakun UWI 39N,True
uwi39_054,39,-125.0,2004-12-20 00:00:00+00:00,2004-12-23 00:00:00+00:00,2004-12-23 00:00:00+00:00,148.73111551428525,3,upwelling_pulse,Bakun UWI 39N,False
uwi39_055,39,-125.0,2005-02-05 00:00:00+00:00,2005-02-07 00:00:00+00:00,2005-02-06 00:00:00+00:00,113.67401211071385,2,upwelling_pulse,Bakun UWI 39N,False
uwi39_056,39,-125.0,2005-04-09 00:00:00+00:00,2005-04-22 00:00:00+00:00,2005-04-20 00:00:00+00:00,221.69805078571383,13,upwelling_pulse,Bakun UWI 39N,True
uwi39_057,39,-125.0,2005-07-12 00:00:00+00:00,2005-07-17 00:00:00+00:00,2005-07-17 00:00:00+00:00,213.1678558928567,5,upwelling_pulse,Bakun UWI 39N,True
uwi39_058,39,-125.0,2006-03-18 00:00:00+00:00,2006-03-20 00:00:00+00:00,2006-03-20 00:00:00+00:00,80.01201497857096,2,upwelling_pulse,Bakun UWI 39N,False
uwi39_059,39,-125.0,2006-12-27 00:00:00+00:00,2006-12-28 00:00:00+00:00,2006-12-28 00:00:00+00:00,9.498405042856648,1,upwelling_pulse,Bakun UWI 39N,False
uwi39_060,39,-125.0,2007-12-07 00:00:00+00:00,2007-12-11 00:00:00+00:00,2007-12-11 00:00:00+00:00,182.10098192499953,4,upwelling_pulse,Bakun UWI 39N,False
uwi39_061,39,-125.0,2008-07-06 00:00:00+00:00,2008-07-12 00:00:00+00:00,2008-07-12 00:00:00+00:00,217.32073799999958,6,upwelling_pulse,Bakun UWI 39N,True
uwi39_062,39,-125.0,2008-11-09 00:00:00+00:00,2008-11-10 00:00:00+00:00,2008-11-10 00:00:00+00:00,55.226232628570976,1,upwelling_pulse,Bakun UWI 39N,False
uwi39_063,39,-125.0,2009-01-09 00:00:00+00:00,2009-01-09 00:00:00+00:00,2009-01-09 00:00:00+00:00,67.71827129642811,0,upwelling_pulse,Bakun UWI 39N,False
uwi39_064,39,-125.0,2009-02-07 00:00:00+00:00,2009-02-10 00:00:00+00:00,2009-02-10 00:00:00+00:00,78.5318846071424,3,upwelling_pulse,Bakun UWI 39N,False
uwi39_065,39,-125.0,2009-09-17 00:00:00+00:00,2009-09-21 00:00:00+00:00,2009-09-21 00:00:00+00:00,136.57327943785668,4,upwelling_pulse,Bakun UWI 39N,True
uwi39_066,39,-125.0,2010-03-17 00:00:00+00:00,2010-03-18 00:00:00+00:00,2010-03-18 00:00:00+00:00,64.47949225714238,1,upwelling_pulse,Bakun UWI 39N,False
uwi39_067,39,-125.0,2010-06-07 00:00:00+00:00,2010-06-08 00:00:00+00:00,2010-06-08 00:00:00+00:00,59.4381253946424,1,upwelling_pulse,Bakun UWI 39N,True
uwi39_068,39,-125.0,2011-05-29 00:00:00+00:00,2011-05-30 00:00:00+00:00,2011-05-29 00:00:00+00:00,90.47620553214243,1,upwelling_pulse,Bakun UWI 39N,True
uwi39_069,39,-125.0,2011-09-28 00:00:00+00:00,2011-09-28 00:00:00+00:00,2011-09-28 00:00:00+00:00,77.80169038571385,0,upwelling_pulse,Bakun UWI 39N,True
uwi39_070,39,-125.0,2012-03-18 00:00:00+00:00,2012-03-18 00:00:00+00:00,2012-03-18 00:00:00+00:00,-55.3403786528576,0,upwelling_pulse,Bakun UWI 39N,False
uwi39_071,39,-125.0,2013-04-08 00:00:00+00:00,2013-04-24 00:00:00+00:00,2013-04-14 00:00:00+00:00,446.49203160714234,16,upwelling_pulse,Bakun UWI 39N,True
uwi39_072,39,-125.0,2013-05-30 00:00:00+00:00,2013-06-23 00:00:00+00:00,2013-06-05 00:00:00+00:00,453.4385546428566,24,upwelling_pulse,Bakun UWI 39N,True
uwi39_073,39,-125.0,2013-10-27 00:00:00+00:00,2013-10-28 00:00:00+00:00,2013-10-28 00:00:00+00:00,111.9823892999995,1,upwelling_pulse,Bakun UWI 39N,True
uwi39_074,39,-125.0,2013-11-21 00:00:00+00:00,2013-11-22 00:00:00+00:00,2013-11-21 00:00:00+00:00,80.15927622142809,1,upwelling_pulse,Bakun UWI 39N,False
uwi39_075,39,-125.0,2016-12-16 00:00:00+00:00,2016-12-18 00:00:00+00:00,2016-12-18 00:00:00+00:00,12.784924626070973,2,upwelling_pulse,Bakun UWI 39N,False
uwi39_076,39,-125.0,2017-02-18 00:00:00+00:00,2017-02-18 00:00:00+00:00,2017-02-18 00:00:00+00:00,-6.069357685714749,0,upwelling_pulse,Bakun UWI 39N,False
uwi39_077,39,-125.0,2018-04-30 00:00:00+00:00,2018-05-05 00:00:00+00:00,2018-05-05 00:00:00+00:00,178.99050196428524,5,upwelling_pulse,Bakun UWI 39N,True
uwi39_078,39,-125.0,2018-05-10 00:00:00+00:00,2018-05-13 00:00:00+00:00,2018-05-13 00:00:00+00:00,234.2685405678567,3,upwelling_pulse,Bakun UWI 39N,True
uwi39_079,39,-125.0,2018-11-30 00:00:00+00:00,2018-11-30 00:00:00+00:00,2018-11-30 00:00:00+00:00,-3.3087845821433097,0,upwelling_pulse,Bakun UWI 39N,False
uwi39_080,39,-125.0,2020-02-02 00:00:00+00:00,2020-02-19 00:00:00+00:00,2020-02-12 00:00:00+00:00,291.521538928571,17,upwelling_pulse,Bakun UWI 39N,False
uwi39_081,39,-125.0,2020-04-08 00:00:00+00:00,2020-04-09 00:00:00+00:00,2020-04-08 00:00:00+00:00,90.81002057857098,1,upwelling_pulse,Bakun UWI 39N,True
uwi39_082,39,-125.0,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,-118.55684286071467,0,upwelling_pulse,Bakun UWI 39N,False
uwi39_083,39,-125.0,2023-09-28 00:00:00+00:00,2023-10-04 00:00:00+00:00,2023-10-04 00:00:00+00:00,170.1380397499996,6,upwelling_pulse,Bakun UWI 39N,True
uwi39_084,39,-125.0,2023-11-23 00:00:00+00:00,2023-11-25 00:00:00+00:00,2023-11-25 00:00:00+00:00,110.34147494821387,2,upwelling_pulse,Bakun UWI 39N,False
uwi39_085,39,-125.0,2024-03-07 00:00:00+00:00,2024-03-08 00:00:00+00:00,2024-03-08 00:00:00+00:00,28.183264259642435,1,upwelling_pulse,Bakun UWI 39N,False
uwi39_086,39,-125.0,2024-03-31 00:00:00+00:00,2024-04-05 00:00:00+00:00,2024-04-05 00:00:00+00:00,117.78275904999957,5,upwelling_pulse,Bakun UWI 39N,False
uwi42_000,42,-125.6,1967-09-19 00:00:00+00:00,1967-09-26 00:00:00+00:00,1967-09-25 00:00:00+00:00,157.06248807142856,7,upwelling_pulse,Bakun UWI 42N,True
uwi42_001,42,-125.6,1967-10-14 00:00:00+00:00,1967-10-16 00:00:00+00:00,1967-10-16 00:00:00+00:00,46.22787651428572,2,upwelling_pulse,Bakun UWI 42N,True
uwi42_002,42,-125.6,1968-01-25 00:00:00+00:00,1968-01-26 00:00:00+00:00,1968-01-26 00:00:00+00:00,80.83028073571427,1,upwelling_pulse,Bakun UWI 42N,False
uwi42_003,42,-125.6,1968-08-29 00:00:00+00:00,1968-08-30 00:00:00+00:00,1968-08-30 00:00:00+00:00,17.490369515803582,1,upwelling_pulse,Bakun UWI 42N,True
uwi42_004,42,-125.6,1968-12-19 00:00:00+00:00,1968-12-20 00:00:00+00:00,1968-12-20 00:00:00+00:00,-51.41596554999997,1,upwelling_pulse,Bakun UWI 42N,False
uwi42_005,42,-125.6,1973-11-18 00:00:00+00:00,1973-11-19 00:00:00+00:00,1973-11-19 00:00:00+00:00,-61.26031621428575,1,upwelling_pulse,Bakun UWI 42N,False
uwi42_006,42,-125.6,1974-06-16 00:00:00+00:00,1974-06-25 00:00:00+00:00,1974-06-24 00:00:00+00:00,189.3690831428571,9,upwelling_pulse,Bakun UWI 42N,True
uwi42_007,42,-125.6,1974-12-28 00:00:00+00:00,1974-12-29 00:00:00+00:00,1974-12-28 00:00:00+00:00,12.276377493928548,1,upwelling_pulse,Bakun UWI 42N,False
uwi42_008,42,-125.6,1975-03-11 00:00:00+00:00,1975-03-14 00:00:00+00:00,1975-03-14 00:00:00+00:00,53.825802421549966,3,upwelling_pulse,Bakun UWI 42N,False
uwi42_009,42,-125.6,1975-03-25 00:00:00+00:00,1975-04-01 00:00:00+00:00,1975-03-31 00:00:00+00:00,205.61748178571426,7,upwelling_pulse,Bakun UWI 42N,False
uwi42_010,42,-125.6,1976-01-18 00:00:00+00:00,1976-01-19 00:00:00+00:00,1976-01-19 00:00:00+00:00,4.076318819999959,1,upwelling_pulse,Bakun UWI 42N,False
uwi42_011,42,-125.6,1977-03-25 00:00:00+00:00,1977-04-05 00:00:00+00:00,1977-04-03 00:00:00+00:00,179.83793660714284,11,upwelling_pulse,Bakun UWI 42N,False
uwi42_012,42,-125.6,1978-11-05 00:00:00+00:00,1978-11-06 00:00:00+00:00,1978-11-05 00:00:00+00:00,54.687336478571424,1,upwelling_pulse,Bakun UWI 42N,False
uwi42_013,42,-125.6,1979-09-10 00:00:00+00:00,1979-09-13 00:00:00+00:00,1979-09-13 00:00:00+00:00,111.78351649285715,3,upwelling_pulse,Bakun UWI 42N,True
uwi42_014,42,-125.6,1980-10-08 00:00:00+00:00,1980-10-09 00:00:00+00:00,1980-10-09 00:00:00+00:00,45.07369945357143,1,upwelling_pulse,Bakun UWI 42N,True
uwi42_015,42,-125.6,1981-11-04 00:00:00+00:00,1981-11-05 00:00:00+00:00,1981-11-05 00:00:00+00:00,10.465111674999994,1,upwelling_pulse,Bakun UWI 42N,False
uwi42_016,42,-125.6,1982-10-30 00:00:00+00:00,1982-11-01 00:00:00+00:00,1982-11-01 00:00:00+00:00,-46.63446403571425,2,upwelling_pulse,Bakun UWI 42N,True
uwi42_017,42,-125.6,1983-04-04 00:00:00+00:00,1983-04-09 00:00:00+00:00,1983-04-09 00:00:00+00:00,97.16959632500006,5,upwelling_pulse,Bakun UWI 42N,True
uwi42_018,42,-125.6,1984-05-27 00:00:00+00:00,1984-06-03 00:00:00+00:00,1984-06-02 00:00:00+00:00,181.97045089285726,7,upwelling_pulse,Bakun UWI 42N,True
uwi42_019,42,-125.6,1986-10-01 00:00:00+00:00,1986-10-06 00:00:00+00:00,1986-10-06 00:00:00+00:00,110.74937275000006,5,upwelling_pulse,Bakun UWI 42N,True
uwi42_020,42,-125.6,1987-09-16 00:00:00+00:00,1987-09-18 00:00:00+00:00,1987-09-18 00:00:00+00:00,63.101516814285795,2,upwelling_pulse,Bakun UWI 42N,True
uwi42_021,42,-125.6,1990-02-12 00:00:00+00:00,1990-02-14 00:00:00+00:00,1990-02-14 00:00:00+00:00,54.44700276000013,2,upwelling_pulse,Bakun UWI 42N,False
uwi42_022,42,-125.6,1991-08-10 00:00:00+00:00,1991-08-12 00:00:00+00:00,1991-08-12 00:00:00+00:00,-58.76122676071419,2,upwelling_pulse,Bakun UWI 42N,True
uwi42_023,42,-125.6,1992-10-04 00:00:00+00:00,1992-10-06 00:00:00+00:00,1992-10-06 00:00:00+00:00,-7.2358765714284585,2,upwelling_pulse,Bakun UWI 42N,True
uwi42_024,42,-125.6,1993-01-22 00:00:00+00:00,1993-01-22 00:00:00+00:00,1993-01-22 00:00:00+00:00,-132.29353881785704,0,upwelling_pulse,Bakun UWI 42N,False
uwi42_025,42,-125.6,1994-03-05 00:00:00+00:00,1994-03-08 00:00:00+00:00,1994-03-08 00:00:00+00:00,64.93265770000014,3,upwelling_pulse,Bakun UWI 42N,False
uwi42_026,42,-125.6,1995-05-13 00:00:00+00:00,1995-05-26 00:00:00+00:00,1995-05-19 00:00:00+00:00,206.59191864285728,13,upwelling_pulse,Bakun UWI 42N,True
uwi42_027,42,-125.6,1996-03-12 00:00:00+00:00,1996-03-18 00:00:00+00:00,1996-03-18 00:00:00+00:00,172.82806684285725,6,upwelling_pulse,Bakun UWI 42N,False
uwi42_028,42,-125.6,1997-10-06 00:00:00+00:00,1997-10-07 00:00:00+00:00,1997-10-07 00:00:00+00:00,0.18219387500011766,1,upwelling_pulse,Bakun UWI 42N,True
uwi42_029,42,-125.6,1998-02-24 00:00:00+00:00,1998-02-26 00:00:00+00:00,1998-02-26 00:00:00+00:00,-198.32484831035708,2,upwelling_pulse,Bakun UWI 42N,False
uwi42_030,42,-125.6,1998-12-14 00:00:00+00:00,1998-12-23 00:00:00+00:00,1998-12-21 00:00:00+00:00,344.0685617142858,9,upwelling_pulse,Bakun UWI 42N,False
uwi42_031,42,-125.6,1999-03-31 00:00:00+00:00,1999-04-03 00:00:00+00:00,1999-04-03 00:00:00+00:00,32.24925051785719,3,upwelling_pulse,Bakun UWI 42N,False
uwi42_032,42,-125.6,1999-12-19 00:00:00+00:00,1999-12-21 00:00:00+00:00,1999-12-21 00:00:00+00:00,18.268702132142927,2,upwelling_pulse,Bakun UWI 42N,False
uwi42_033,42,-125.6,2000-06-08 00:00:00+00:00,2000-06-09 00:00:00+00:00,2000-06-08 00:00:00+00:00,60.64802449821434,1,upwelling_pulse,Bakun UWI 42N,True
uwi42_034,42,-125.6,2001-02-05 00:00:00+00:00,2001-02-08 00:00:00+00:00,2001-02-08 00:00:00+00:00,99.56295231428577,3,upwelling_pulse,Bakun UWI 42N,False
uwi42_035,42,-125.6,2001-03-08 00:00:00+00:00,2001-03-16 00:00:00+00:00,2001-03-14 00:00:00+00:00,285.4392293214286,8,upwelling_pulse,Bakun UWI 42N,False
uwi42_036,42,-125.6,2001-04-21 00:00:00+00:00,2001-04-22 00:00:00+00:00,2001-04-22 00:00:00+00:00,-7.959277853571385,1,upwelling_pulse,Bakun UWI 42N,True
uwi42_037,42,-125.6,2001-12-09 00:00:00+00:00,2001-12-11 00:00:00+00:00,2001-12-11 00:00:00+00:00,43.95472940357149,2,upwelling_pulse,Bakun UWI 42N,False
uwi42_038,42,-125.6,2002-01-13 00:00:00+00:00,2002-01-19 00:00:00+00:00,2002-01-19 00:00:00+00:00,127.24611685714292,6,upwelling_pulse,Bakun UWI 42N,False
uwi42_039,42,-125.6,2002-02-11 00:00:00+00:00,2002-02-14 00:00:00+00:00,2002-02-14 00:00:00+00:00,61.17287609523816,3,upwelling_pulse,Bakun UWI 42N,False
uwi42_040,42,-125.6,2002-02-24 00:00:00+00:00,2002-03-02 00:00:00+00:00,2002-03-02 00:00:00+00:00,226.1492123928572,6,upwelling_pulse,Bakun UWI 42N,False
uwi42_041,42,-125.6,2002-03-27 00:00:00+00:00,2002-04-03 00:00:00+00:00,2002-04-02 00:00:00+00:00,300.5761748928572,7,upwelling_pulse,Bakun UWI 42N,False
uwi42_042,42,-125.6,2004-03-02 00:00:00+00:00,2004-03-04 00:00:00+00:00,2004-03-04 00:00:00+00:00,32.008018464285826,2,upwelling_pulse,Bakun UWI 42N,False
uwi42_043,42,-125.6,2004-04-24 00:00:00+00:00,2004-04-25 00:00:00+00:00,2004-04-25 00:00:00+00:00,-75.94816650946417,1,upwelling_pulse,Bakun UWI 42N,True
uwi42_044,42,-125.6,2004-05-10 00:00:00+00:00,2004-05-26 00:00:00+00:00,2004-05-16 00:00:00+00:00,85.9835552857144,16,upwelling_pulse,Bakun UWI 42N,True
uwi42_045,42,-125.6,2004-12-20 00:00:00+00:00,2004-12-24 00:00:00+00:00,2004-12-24 00:00:00+00:00,129.79697065357155,4,upwelling_pulse,Bakun UWI 42N,False
uwi42_046,42,-125.6,2005-10-16 00:00:00+00:00,2005-10-18 00:00:00+00:00,2005-10-17 00:00:00+00:00,42.66198503571439,2,upwelling_pulse,Bakun UWI 42N,True
uwi42_047,42,-125.6,2006-03-18 00:00:00+00:00,2006-03-19 00:00:00+00:00,2006-03-19 00:00:00+00:00,-114.2636851928571,1,upwelling_pulse,Bakun UWI 42N,False
uwi42_048,42,-125.6,2006-04-21 00:00:00+00:00,2006-04-23 00:00:00+00:00,2006-04-23 00:00:00+00:00,161.25454977500007,2,upwelling_pulse,Bakun UWI 42N,True
uwi42_049,42,-125.6,2006-12-27 00:00:00+00:00,2006-12-28 00:00:00+00:00,2006-12-28 00:00:00+00:00,-68.90837935714278,1,upwelling_pulse,Bakun UWI 42N,False
uwi42_050,42,-125.6,2007-02-18 00:00:00+00:00,2007-02-20 00:00:00+00:00,2007-02-20 00:00:00+00:00,60.8675460035715,2,upwelling_pulse,Bakun UWI 42N,False
uwi42_051,42,-125.6,2007-09-05 00:00:00+00:00,2007-09-09 00:00:00+00:00,2007-09-09 00:00:00+00:00,105.15793577250008,4,upwelling_pulse,Bakun UWI 42N,True
uwi42_052,42,-125.6,2007-12-07 00:00:00+00:00,2007-12-14 00:00:00+00:00,2007-12-13 00:00:00+00:00,110.28643304761911,7,upwelling_pulse,Bakun UWI 42N,False
uwi42_053,42,-125.6,2008-01-15 00:00:00+00:00,2008-01-21 00:00:00+00:00,2008-01-21 00:00:00+00:00,183.56408621428577,6,upwelling_pulse,Bakun UWI 42N,False
uwi42_054,42,-125.6,2008-07-06 00:00:00+00:00,2008-07-14 00:00:00+00:00,2008-07-12 00:00:00+00:00,253.32278010714293,8,upwelling_pulse,Bakun UWI 42N,True
uwi42_055,42,-125.6,2009-01-09 00:00:00+00:00,2009-01-13 00:00:00+00:00,2009-01-13 00:00:00+00:00,39.64197898964293,4,upwelling_pulse,Bakun UWI 42N,False
uwi42_056,42,-125.6,2010-03-17 00:00:00+00:00,2010-03-19 00:00:00+00:00,2010-03-19 00:00:00+00:00,61.250668239285794,2,upwelling_pulse,Bakun UWI 42N,False
uwi42_057,42,-125.6,2010-10-11 00:00:00+00:00,2010-10-12 00:00:00+00:00,2010-10-11 00:00:00+00:00,51.35569160000005,1,upwelling_pulse,Bakun UWI 42N,True
uwi42_058,42,-125.6,2011-09-28 00:00:00+00:00,2011-09-29 00:00:00+00:00,2011-09-29 00:00:00+00:00,-17.444177859642792,1,upwelling_pulse,Bakun UWI 42N,True
uwi42_059,42,-125.6,2011-10-31 00:00:00+00:00,2011-11-01 00:00:00+00:00,2011-11-01 00:00:00+00:00,88.13168628928578,1,upwelling_pulse,Bakun UWI 42N,True
uwi42_060,42,-125.6,2012-04-29 00:00:00+00:00,2012-05-02 00:00:00+00:00,2012-05-02 00:00:00+00:00,56.72727394785725,3,upwelling_pulse,Bakun UWI 42N,True
uwi42_061,42,-125.6,2012-10-17 00:00:00+00:00,2012-10-18 00:00:00+00:00,2012-10-18 00:00:00+00:00,12.947987142857256,1,upwelling_pulse,Bakun UWI 42N,True
uwi42_062,42,-125.6,2016-05-16 00:00:00+00:00,2016-05-21 00:00:00+00:00,2016-05-21 00:00:00+00:00,153.16931927071445,5,upwelling_pulse,Bakun UWI 42N,True
uwi42_063,42,-125.6,2016-12-30 00:00:00+00:00,2017-01-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,60.385880582143045,2,upwelling_pulse,Bakun UWI 42N,False
uwi42_064,42,-125.6,2017-02-18 00:00:00+00:00,2017-02-18 00:00:00+00:00,2017-02-18 00:00:00+00:00,-119.6914682142855,0,upwelling_pulse,Bakun UWI 42N,False
uwi42_065,42,-125.6,2021-02-23 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,86.40408937500021,5,upwelling_pulse,Bakun UWI 42N,False
uwi42_066,42,-125.6,2021-10-01 00:00:00+00:00,2021-10-04 00:00:00+00:00,2021-10-04 00:00:00+00:00,89.09618408135736,3,upwelling_pulse,Bakun UWI 42N,True
uwi42_067,42,-125.6,2022-03-03 00:00:00+00:00,2022-03-11 00:00:00+00:00,2022-03-09 00:00:00+00:00,126.12116853571453,8,upwelling_pulse,Bakun UWI 42N,False
uwi42_068,42,-125.6,2023-02-11 00:00:00+00:00,2023-02-15 00:00:00+00:00,2023-02-15 00:00:00+00:00,113.67430708214307,4,upwelling_pulse,Bakun UWI 42N,False
uwi42_069,42,-125.6,2023-11-23 00:00:00+00:00,2023-11-25 00:00:00+00:00,2023-11-25 00:00:00+00:00,70.00597370952401,2,upwelling_pulse,Bakun UWI 42N,False
uwi42_070,42,-125.6,2024-06-05 00:00:00+00:00,2024-07-17 00:00:00+00:00,2024-06-13 00:00:00+00:00,263.7520141428573,42,upwelling_pulse,Bakun UWI 42N,True
uwi45_000,45,-124.4,1967-02-18 00:00:00+00:00,1967-02-19 00:00:00+00:00,1967-02-19 00:00:00+00:00,-3.600700035714286,1,upwelling_pulse,Bakun UWI 45N,False
uwi45_001,45,-124.4,1968-02-05 00:00:00+00:00,1968-02-05 00:00:00+00:00,1968-02-05 00:00:00+00:00,-290.48690977857143,0,upwelling_pulse,Bakun UWI 45N,False
uwi45_002,45,-124.4,1968-03-17 00:00:00+00:00,1968-03-18 00:00:00+00:00,1968-03-18 00:00:00+00:00,-113.7462132142857,1,upwelling_pulse,Bakun UWI 45N,False
uwi45_003,45,-124.4,1968-09-18 00:00:00+00:00,1968-09-21 00:00:00+00:00,1968-09-21 00:00:00+00:00,7.90953589642857,3,upwelling_pulse,Bakun UWI 45N,True
uwi45_004,45,-124.4,1968-10-18 00:00:00+00:00,1968-10-18 00:00:00+00:00,1968-10-18 00:00:00+00:00,-70.73573794892857,0,upwelling_pulse,Bakun UWI 45N,True
uwi45_005,45,-124.4,1968-12-19 00:00:00+00:00,1968-12-20 00:00:00+00:00,1968-12-20 00:00:00+00:00,-92.68817545714285,1,upwelling_pulse,Bakun UWI 45N,False
uwi45_006,45,-124.4,1968-12-26 00:00:00+00:00,1968-12-26 00:00:00+00:00,1968-12-26 00:00:00+00:00,-303.1791718821429,0,upwelling_pulse,Bakun UWI 45N,False
uwi45_007,45,-124.4,1969-12-26 00:00:00+00:00,1969-12-27 00:00:00+00:00,1969-12-27 00:00:00+00:00,-142.11049110714288,1,upwelling_pulse,Bakun UWI 45N,False
uwi45_008,45,-124.4,1970-01-10 00:00:00+00:00,1970-01-10 00:00:00+00:00,1970-01-10 00:00:00+00:00,-202.65998168571429,0,upwelling_pulse,Bakun UWI 45N,False
