eventID,time,lat,lon,depth_min,depth_max,gear,krill_m3,zoop_m3,n_taxa,date,cruise,bird_km2,krillbird_km2,effort_km2,mammal_km,whale_km
1728,2014-09-22 19:04:00+00:00,37.8872,-123.2848,1.0,54.0,Hoop Net,0.0,555.2732,45,2014-09-22 00:00:00+00:00,41,13.333359999999999,7.333359999999999,,1.0,
1729,2014-09-22 19:56:00+00:00,37.8846,-123.3799,1.0,52.0,Hoop Net,0.0,645.5233999999999,33,2014-09-22 00:00:00+00:00,41,15.833374999999998,4.1667000000000005,,1.0,
1730,2014-09-22 20:54:00+00:00,37.8819,-123.4748,1.0,52.0,Hoop Net,0.0,570.1401,45,2014-09-22 00:00:00+00:00,41,16.6667,1.6667,,1.0,
1731,2014-09-23 17:11:00+00:00,38.046,-123.5628,1.0,56.0,Hoop Net,0.0,239.6526,35,2014-09-23 00:00:00+00:00,41,35.833400000000005,1.6667,,0.83335,
1732,2014-09-23 18:20:00+00:00,38.0487,-123.4674,1.0,50.0,Hoop Net,0.0,447.0831,49,2014-09-23 00:00:00+00:00,41,22.50005,3.750025,,1.1111333333333333,
1733,2014-09-23 19:12:00+00:00,38.0514,-123.3724,1.0,52.0,Hoop Net,0.0,382.8722,37,2014-09-23 00:00:00+00:00,41,25.333360000000006,5.66668,,2.5,
1734,2014-09-23 20:12:00+00:00,38.0541,-123.2776,1.0,48.0,Hoop Net,0.0,924.2121999999999,25,2014-09-23 00:00:00+00:00,41,18.333333333333332,7.222233333333333,,2.49995,
1735,2014-09-23 21:05:00+00:00,38.0567,-123.1828,1.0,54.0,Hoop Net,0.0,953.3492,39,2014-09-23 00:00:00+00:00,41,13.8889,5.0,,1.6665999999999999,
1736,2014-09-24 17:27:00+00:00,38.2069,-123.593,1.0,44.0,Hoop Net,0.0,763.8781,41,2014-09-24 00:00:00+00:00,41,1.6667,,,,
1737,2014-09-24 19:04:00+00:00,38.2099,-123.4902,1.0,52.0,Hoop Net,0.0,1149.6872,36,2014-09-24 00:00:00+00:00,41,5.000019999999999,5.0,,0.66665,
1738,2014-09-24 20:01:00+00:00,38.2129,-123.3873,1.0,48.0,Hoop Net,0.0,1252.4996,31,2014-09-24 00:00:00+00:00,41,3.3333600000000003,2.6666800000000004,,0.39997999999999995,0.6667
1739,2014-09-24 22:01:00+00:00,38.2157,-123.2845,1.0,59.0,Hoop Net,0.0,1493.5076999999999,34,2014-09-24 00:00:00+00:00,41,2.33336,1.6667,,0.3333,
1740,2014-09-24 22:54:00+00:00,38.2184,-123.1816,1.0,49.0,Hoop Net,0.0,1101.8033,47,2014-09-24 00:00:00+00:00,41,3.3333333333333335,2.5,,0.3333,
1741,2014-09-25 17:27:00+00:00,38.3634,-123.604,1.0,39.0,Hoop Net,0.0,925.7291,30,2014-09-25 00:00:00+00:00,41,6.6667000000000005,1.6667,,0.6666,
1742,2014-09-25 18:44:00+00:00,38.3664,-123.5009,1.0,74.0,Hoop Net,0.0,23.380100000000002,16,2014-09-25 00:00:00+00:00,41,7.222233333333333,1.6667,,1.8333,
1743,2014-09-25 20:39:00+00:00,38.3693,-123.3979,1.0,48.0,Hoop Net,0.0,849.7803,44,2014-09-25 00:00:00+00:00,41,8.3333,,,1.66665,
1745,2014-09-21 16:26:00+00:00,37.724,-123.161,0.03,226.43,Tucker Net,1.7763,1.9665,5,2014-09-21 00:00:00+00:00,41,25.000099999999996,15.416725,,1.8333,
1746,2014-09-21 16:26:00+00:00,37.724,-123.161,1.98,189.36,Tucker Net,196.6898,196.6898,3,2014-09-21 00:00:00+00:00,41,25.000099999999996,15.416725,,1.8333,
1747,2014-09-22 21:45:00+00:00,37.8843,-123.4125,0.02,237.77,Tucker Net,2.5683000000000002,3.0141999999999998,3,2014-09-22 00:00:00+00:00,41,15.833374999999998,4.1667000000000005,,1.0,
1749,2014-09-22 21:45:00+00:00,37.8843,-123.4125,0.96,212.97,Tucker Net,5.6245,6.0489999999999995,5,2014-09-22 00:00:00+00:00,41,15.833374999999998,4.1667000000000005,,1.0,
1750,2014-09-23 15:51:00+00:00,38.0483,-123.5145,0.01,231.62,Tucker Net,2.0855999999999995,2.3499999999999996,5,2014-09-23 00:00:00+00:00,41,26.111166666666673,2.7778000000000005,,1.1111333333333333,
1751,2014-09-23 15:51:00+00:00,38.0483,-123.5145,183.67,231.54,Tucker Net,8.2773,8.2773,2,2014-09-23 00:00:00+00:00,41,26.111166666666673,2.7778000000000005,,1.1111333333333333,
1752,2014-09-23 15:51:00+00:00,38.0483,-123.5145,1.76,187.68,Tucker Net,4.7071000000000005,4.7071,3,2014-09-23 00:00:00+00:00,41,26.111166666666673,2.7778000000000005,,1.1111333333333333,
1753,2014-09-24 20:22:00+00:00,38.2119,-123.3857,0.02,183.15,Tucker Net,3.6334000000000004,3.7904,5,2014-09-24 00:00:00+00:00,41,3.0555833333333333,2.5000166666666668,,0.39997999999999995,0.6667
1754,2014-09-24 20:22:00+00:00,38.2119,-123.3857,181.73,205.25,Tucker Net,2.4871,2.4871,3,2014-09-24 00:00:00+00:00,41,3.0555833333333333,2.5000166666666668,,0.39997999999999995,0.6667
1755,2014-09-24 20:22:00+00:00,38.2119,-123.3857,2.32,186.97,Tucker Net,4.0339,4.1714,5,2014-09-24 00:00:00+00:00,41,3.0555833333333333,2.5000166666666668,,0.39997999999999995,0.6667
1756,2014-09-25 19:04:00+00:00,38.3685,-123.4965,0.01,176.09,Tucker Net,3.2746,3.2746,3,2014-09-25 00:00:00+00:00,41,7.222233333333333,1.6667,,1.8333,
1757,2014-09-25 19:04:00+00:00,38.3685,-123.4965,145.05,172.71,Tucker Net,4.597300000000001,4.6341,4,2014-09-25 00:00:00+00:00,41,7.222233333333333,1.6667,,1.8333,
1758,2014-09-25 19:04:00+00:00,38.3685,-123.4965,2.11,144.55,Tucker Net,9.1835,9.4434,5,2014-09-25 00:00:00+00:00,41,7.222233333333333,1.6667,,1.8333,
1759,2015-06-21 19:20:00+00:00,37.7221,-123.2328,1.0,34.0,Hoop Net,35.8782,614.3038,22,2015-06-21 00:00:00+00:00,42,18.3334,18.3334,,1.66665,1.0
1760,2015-06-21 20:22:00+00:00,37.7246,-123.1376,1.0,34.0,Hoop Net,9.084,746.3333,16,2015-06-21 00:00:00+00:00,42,78.33336666666666,76.11113333333333,,1.5555333333333332,1.0
1761,2015-06-21 21:07:00+00:00,37.727,-123.0427,1.0,19.0,Hoop Net,19.677999999999997,936.4688,15,2015-06-21 00:00:00+00:00,42,95.66666000000001,93.99998000000001,,1.4166249999999998,0.66665
1762,2015-06-21 22:07:00+00:00,37.7306,-122.8952,1.0,38.0,Hoop Net,1.9548,214.4767,26,2015-06-21 00:00:00+00:00,42,30.333320000000004,28.99998,,0.9333,
1763,2015-06-21 23:10:00+00:00,37.7343,-122.7478,1.0,38.0,Hoop Net,1.5198000000000003,251.5106,16,2015-06-21 00:00:00+00:00,42,6.66665,6.66665,,0.3333,
1764,2015-06-22 17:46:00+00:00,37.8924,-123.0948,1.0,54.0,Hoop Net,2.7257999999999996,145.55700000000002,28,2015-06-22 00:00:00+00:00,42,15.0,15.0,,2.6667,3.6667
1765,2015-06-22 18:42:00+00:00,37.8898,-123.1898,1.0,50.0,Hoop Net,6.241200000000001,455.02819999999997,31,2015-06-22 00:00:00+00:00,42,24.444433333333336,24.444433333333336,,2.6667,2.7778000000000005
1766,2015-06-22 19:34:00+00:00,37.8872,-123.2848,1.0,50.0,Hoop Net,12.6778,435.61150000000004,18,2015-06-22 00:00:00+00:00,42,25.555566666666667,25.555566666666667,,2.2,2.0
1768,2015-06-22 20:08:00+00:00,37.8819,-123.4748,1.0,50.0,Hoop Net,3.2406,48.2384,27,2015-06-22 00:00:00+00:00,42,6.6667000000000005,3.3333,,1.5,1.0
1769,2015-06-23 18:59:00+00:00,38.0487,-123.4674,1.0,50.0,Hoop Net,80.03739999999999,159.2056,32,2015-06-23 00:00:00+00:00,42,5.83335,5.83335,,0.3333,
1777,2015-07-19 18:33:00+00:00,37.7221,-123.2328,1.0,33.0,Hoop Net,51.74079999999999,380.3916,37,2015-07-19 00:00:00+00:00,43,5.833349999999999,5.833349999999999,,1.6665999999999999,0.6667
1778,2015-07-19 19:48:00+00:00,37.7246,-123.1376,1.0,48.0,Hoop Net,63.137600000000006,561.3259,39,2015-07-19 00:00:00+00:00,43,14.1667,12.916699999999999,,0.8888333333333333,0.6667
1779,2015-07-19 20:40:00+00:00,37.727,-123.0427,1.0,36.0,Hoop Net,11.3098,424.1305,35,2015-07-19 00:00:00+00:00,43,18.33336,11.666699999999999,,0.9999399999999999,
1780,2015-07-19 21:46:00+00:00,37.7306,-122.8952,1.0,16.0,Hoop Net,0.0,278.39300000000003,23,2015-07-19 00:00:00+00:00,43,8.8889,7.5,,1.33328,
1781,2015-07-19 22:47:00+00:00,37.7343,-122.7478,1.0,23.0,Hoop Net,27.6922,558.8836,30,2015-07-19 00:00:00+00:00,43,24.1667,21.25,,0.9999666666666666,2.0
1782,2015-07-20 19:11:00+00:00,37.8819,-123.4748,1.0,17.0,Hoop Net,8.2068,80.3187,21,2015-07-20 00:00:00+00:00,43,27.500049999999998,36.6667,,1.83335,2.0
1783,2015-07-20 21:02:00+00:00,37.8846,-123.3799,1.0,31.0,Hoop Net,178.24599999999998,546.4281,31,2015-07-20 00:00:00+00:00,43,46.00006,50.833375,,1.083325,1.16665
1784,2015-07-20 22:11:00+00:00,37.8872,-123.2848,1.0,40.0,Hoop Net,1.6664,230.42270000000002,20,2015-07-20 00:00:00+00:00,43,49.00006,47.33338,,0.3333,0.3333
1785,2015-07-20 23:14:00+00:00,37.8898,-123.1898,1.0,39.0,Hoop Net,0.2234,444.3487,30,2015-07-20 00:00:00+00:00,43,36.25005,35.833375,,0.4444333333333333,0.5
1786,2015-07-20 22:59:00+00:00,37.8924,-123.0948,1.0,38.0,Hoop Net,0.8952,147.0985,21,2015-07-20 00:00:00+00:00,43,7.500050000000001,6.6667000000000005,,0.6667,0.6667
1787,2015-07-22 18:46:00+00:00,38.046,-123.5628,1.0,36.0,Hoop Net,53.7584,538.4083,28,2015-07-22 00:00:00+00:00,43,86.66669999999999,72.22223333333334,,1.16665,0.3333
1788,2015-07-22 19:58:00+00:00,38.0487,-123.4674,1.0,36.0,Hoop Net,1.8504,174.102,17,2015-07-22 00:00:00+00:00,43,68.66669999999999,60.00001999999999,,1.3333249999999999,0.3333
1789,2015-07-22 20:52:00+00:00,38.0514,-123.3724,1.0,46.0,Hoop Net,22.874000000000002,175.2442,42,2015-07-22 00:00:00+00:00,43,51.66672000000001,45.00004,,1.5833249999999999,0.3333
1790,2015-07-22 21:45:00+00:00,38.0541,-123.2776,1.0,43.0,Hoop Net,1.316,307.298,27,2015-07-22 00:00:00+00:00,43,13.333374999999998,12.916699999999999,,1.1111,
1791,2015-07-22 22:41:00+00:00,38.0567,-123.1828,1.0,45.0,Hoop Net,17.014,804.4671,28,2015-07-22 00:00:00+00:00,43,7.50005,6.6667,,1.16665,
1792,2015-07-23 18:15:00+00:00,38.2069,-123.593,1.0,52.0,Hoop Net,161.85999999999999,470.3744,32,2015-07-23 00:00:00+00:00,43,6.666666666666667,6.666666666666667,,1.8333,1.16665
1793,2015-07-23 19:36:00+00:00,38.2099,-123.4902,1.0,77.0,Hoop Net,53.2244,286.9513,33,2015-07-23 00:00:00+00:00,43,25.0,24.761899999999997,,4.249975,2.833325
1794,2015-07-23 20:35:00+00:00,38.2129,-123.3873,1.0,38.0,Hoop Net,22.2772,260.5048,18,2015-07-23 00:00:00+00:00,43,24.047628571428568,21.19048571428571,,5.583325,3.0
1795,2015-07-23 22:26:00+00:00,38.2157,-123.2845,1.0,41.0,Hoop Net,1.082,362.806,33,2015-07-23 00:00:00+00:00,43,8.8889,6.3889,,3.444433333333334,1.0
1796,2015-07-23 23:20:00+00:00,38.2184,-123.1816,1.0,38.0,Hoop Net,0.0,830.6229000000001,31,2015-07-23 00:00:00+00:00,43,4.66668,4.33334,,0.6667,
1797,2015-07-24 18:25:00+00:00,38.3634,-123.604,1.0,48.0,Hoop Net,897.5524,1533.4245,32,2015-07-24 00:00:00+00:00,43,10.555566666666666,10.0,,2.1110666666666664,1.8888666666666667
1798,2015-07-24 19:16:00+00:00,38.3664,-123.5009,1.0,41.0,Hoop Net,6.2404,78.0241,23,2015-07-24 00:00:00+00:00,43,22.142857142857142,21.904757142857143,,3.2380714285714283,2.2380714285714287
1799,2015-07-24 21:01:00+00:00,38.3693,-123.3979,1.0,38.0,Hoop Net,2.9752,57.8033,27,2015-07-24 00:00:00+00:00,43,24.84848181818182,23.636354545454548,,2.6666499999999997,2.1249875
1800,2015-07-24 21:52:00+00:00,38.3722,-123.2948,1.0,45.0,Hoop Net,9.7758,115.8856,32,2015-07-24 00:00:00+00:00,43,13.333336363636363,12.424236363636362,,2.047585714285714,2.0
1816,2015-09-18 19:05:00+00:00,38.5166,-123.7233,1.0,37.0,Hoop Net,33.753,712.039,29,2015-09-18 00:00:00+00:00,44,1.6667,1.6667,,0.3333,
1817,2015-09-18 20:08:00+00:00,38.5198,-123.6201,1.0,37.0,Hoop Net,391.596,734.6677,30,2015-09-18 00:00:00+00:00,44,26.666680000000003,26.0,,0.44439999999999996,
1818,2015-09-18 23:02:00+00:00,38.5228,-123.5168,1.0,57.0,Hoop Net,17.189,524.181,23,2015-09-18 00:00:00+00:00,44,35.66666,35.66666,,0.3333,
1819,2015-09-21 20:11:00+00:00,38.046,-123.5628,1.0,37.0,Hoop Net,54.36879999999999,674.0711,47,2015-09-21 00:00:00+00:00,44,11.66675,1.6667,,0.6667,0.6667
1820,2015-09-21 21:19:00+00:00,38.0487,-123.4674,1.0,42.0,Hoop Net,16.293400000000002,167.2259,55,2015-09-21 00:00:00+00:00,44,11.111200000000002,2.5,,0.6667,0.6667
1821,2015-09-21 22:20:00+00:00,38.0514,-123.3724,1.0,36.0,Hoop Net,53.857800000000005,405.1657,47,2015-09-21 00:00:00+00:00,44,9.166725,2.5,,1.0,
1822,2015-09-21 23:18:00+00:00,38.0541,-123.2776,1.0,34.0,Hoop Net,12.4322,831.1411,39,2015-09-21 00:00:00+00:00,44,3.8889,2.2222333333333335,,0.66665,
1823,2015-09-22 00:19:00+00:00,38.0567,-123.1828,1.0,45.0,Hoop Net,6.438,931.7025,30,2015-09-22 00:00:00+00:00,44,4.16665,2.5,,0.3333,
1824,2015-09-23 18:10:00+00:00,37.8819,-123.4748,1.0,40.0,Hoop Net,0.303,324.6173,40,2015-09-23 00:00:00+00:00,44,25.833399999999997,6.6667000000000005,,0.66665,0.6667
1825,2015-09-23 19:06:00+00:00,37.8846,-123.3799,1.0,45.0,Hoop Net,335.55920000000003,658.8046,45,2015-09-23 00:00:00+00:00,44,22.916749999999997,12.083374999999998,,0.7499750000000001,0.5555666666666667
1826,2015-09-23 19:59:00+00:00,37.8872,-123.2848,1.0,40.0,Hoop Net,11.9748,353.7514,38,2015-09-23 00:00:00+00:00,44,18.333400000000005,11.666699999999999,,5.3333,0.5
1827,2015-09-23 20:57:00+00:00,37.8898,-123.1898,1.0,54.0,Hoop Net,0.6682,627.5857,39,2015-09-23 00:00:00+00:00,44,2.083375,1.6666999999999998,,5.222166666666666,0.3333
1828,2015-09-23 21:45:00+00:00,37.8924,-123.0948,1.0,74.0,Hoop Net,0.8094,736.5654999999999,37,2015-09-23 00:00:00+00:00,44,1.6667,1.6667,,0.3333,
1829,2015-09-24 18:26:00+00:00,37.7221,-123.2328,1.0,32.0,Hoop Net,1.0446,15.9412,44,2015-09-24 00:00:00+00:00,44,12.00004,10.666700000000002,,0.5,0.6667
1830,2015-09-24 19:29:00+00:00,37.7246,-123.1376,1.0,74.0,Hoop Net,209.6486,835.1589,49,2015-09-24 00:00:00+00:00,44,11.388916666666667,8.333350000000001,,0.7142714285714284,0.5
1831,2015-09-24 20:11:00+00:00,37.727,-123.0427,1.0,24.0,Hoop Net,12.4402,583.8358000000001,37,2015-09-24 00:00:00+00:00,44,8.9583625,8.611133333333333,,19.523785714285715,0.3333
1832,2015-09-24 21:07:00+00:00,37.7306,-122.8952,1.0,48.0,Hoop Net,10.5486,926.8899,42,2015-09-24 00:00:00+00:00,44,8.33334,10.714271428571427,,0.9523571428571429,0.3333
1833,2015-09-24 22:01:00+00:00,37.7343,-122.7478,1.0,30.0,Hoop Net,53.971199999999996,927.6307,35,2015-09-24 00:00:00+00:00,44,39.0,45.0,,1.3333333333333333,0.3333
1843,2016-05-15 15:27:00+00:00,37.3524,-122.6059,1.0,58.0,Hoop Net,9.0814,9.0814,4,2016-05-15 00:00:00+00:00,45,5.0,5.0,,1.5555666666666665,0.6666666666666666
1844,2016-05-15 17:14:00+00:00,37.3492,-122.7526,1.0,38.0,Hoop Net,24.003300000000003,24.0033,2,2016-05-15 00:00:00+00:00,45,6.0,5.55556,,3.3333,0.3333
1845,2016-05-15 18:39:00+00:00,37.347,-122.8471,1.0,38.0,Hoop Net,236.5959,236.5959,1,2016-05-15 00:00:00+00:00,45,5.55555,5.0,,2.49995,0.3333
1846,2016-05-15 20:28:00+00:00,37.3447,-122.9418,1.0,33.9,Hoop Net,164.8587,164.8587,1,2016-05-15 00:00:00+00:00,45,1.1111,1.1111,,1.6665999999999999,
1847,2016-05-16 14:00:00+00:00,37.7343,-122.8173,1.0,32.34,Hoop Net,48.5703,48.5703,3,2016-05-16 00:00:00+00:00,45,7.777799999999999,1.1111,,,
1848,2016-05-16 15:02:00+00:00,37.7306,-122.8952,1.0,25.0,Hoop Net,161.3424,161.3424,3,2016-05-16 00:00:00+00:00,45,5.277775,4.4444333333333335,,0.7778,0.6667
1849,2016-05-16 16:37:00+00:00,37.727,-123.0427,1.0,38.49,Hoop Net,44.13380000000001,44.1338,4,2016-05-16 00:00:00+00:00,45,5.0,6.2963,,2.3333500000000003,3.83335
1850,2016-05-16 17:42:00+00:00,37.7246,-123.1376,1.0,33.75,Hoop Net,48.2065,48.2065,3,2016-05-16 00:00:00+00:00,45,6.11115,6.11115,,7.0,7.0
1851,2016-05-16 19:36:00+00:00,37.7221,-123.2328,1.0,73.24,Hoop Net,39.5317,39.5317,1,2016-05-16 00:00:00+00:00,45,5.5556,5.5556,,,
1852,2016-05-17 13:55:00+00:00,37.8924,-123.0948,1.0,29.29,Hoop Net,31.5562,31.5562,3,2016-05-17 00:00:00+00:00,45,2.77775,2.77775,,,
1853,2016-05-17 15:14:00+00:00,37.8898,-123.1898,1.0,35.45,Hoop Net,195.816,195.816,3,2016-05-17 00:00:00+00:00,45,5.370333333333334,5.18515,,0.8333499999999999,0.3333
1854,2016-05-17 16:32:00+00:00,37.8872,-123.2848,1.0,51.26,Hoop Net,97.4545,97.4545,3,2016-05-17 00:00:00+00:00,45,30.47617142857143,30.317442857142858,,1.26662,0.8666400000000001
1855,2016-05-17 17:41:00+00:00,37.8846,-123.3799,1.0,44.8,Hoop Net,12.1705,12.1705,3,2016-05-17 00:00:00+00:00,45,8.88888,8.88888,,1.5714000000000001,0.9523571428571429
1856,2016-05-17 19:25:00+00:00,37.8819,-123.4748,1.0,30.5,Hoop Net,36.8592,36.9596,4,2016-05-17 00:00:00+00:00,45,4.4444,2.2222,,1.8333249999999999,1.0833249999999999
1857,2016-05-18 15:52:00+00:00,38.0567,-123.1828,1.0,31.74,Hoop Net,18.0882,18.1824,4,2016-05-18 00:00:00+00:00,45,4.88888,4.88888,,0.5,
1858,2016-05-18 17:21:00+00:00,38.0541,-123.2778,1.0,49.89,Hoop Net,22.437900000000003,22.4379,3,2016-05-18 00:00:00+00:00,45,5.740733333333334,5.740733333333334,,1.083325,1.2222
1859,2016-05-18 18:17:00+00:00,38.0514,-123.3724,1.0,44.22,Hoop Net,160.60289999999998,160.6029,3,2016-05-18 00:00:00+00:00,45,16.66664,16.66664,,1.9444333333333335,1.6
1860,2016-05-18 19:15:00+00:00,38.0487,-123.4674,1.0,28.63,Hoop Net,173.5489,173.5489,2,2016-05-18 00:00:00+00:00,45,6.222200000000001,5.777760000000001,,3.3333199999999996,0.5
1861,2016-05-18 20:49:00+00:00,38.046,-123.5628,1.0,38.07,Hoop Net,877.3321,877.3321,1,2016-05-18 00:00:00+00:00,45,3.3333,1.1111,,0.6666,0.3333
1862,2016-05-20 20:11:00+00:00,38.2184,-123.1816,1.0,30.02,Hoop Net,246.58989999999997,246.5899,3,2016-05-20 00:00:00+00:00,45,3.55556,2.5,,0.8332999999999999,0.6667
1863,2016-05-20 21:21:00+00:00,38.2157,-123.2845,1.0,50.48,Hoop Net,72.6531,72.6531,3,2016-05-20 00:00:00+00:00,45,4.44444,3.6111,,0.8666600000000001,0.7778
1864,2016-05-20 22:39:00+00:00,38.2129,-123.3873,1.0,46.1,Hoop Net,52.697100000000006,52.6971,3,2016-05-20 00:00:00+00:00,45,1.1111,1.1111,,4.238085714285715,0.6
1865,2016-05-21 00:50:00+00:00,38.2099,-123.4902,1.0,56.72,Hoop Net,437.5613,437.56129999999996,3,2016-05-21 00:00:00+00:00,45,1.1111,1.1111,,7.666650000000001,0.91665
1866,2016-05-21 18:07:00+00:00,38.3602,-123.707,1.0,39.42,Hoop Net,116.3097,116.3097,1,2016-05-21 00:00:00+00:00,45,42.77775,42.222199999999994,,0.6666,
1867,2016-05-21 19:48:00+00:00,38.3634,-123.604,1.0,56.59,Hoop Net,883.6735,883.6735,2,2016-05-21 00:00:00+00:00,45,21.944424999999995,21.666649999999994,,0.9999666666666666,
1868,2016-05-21 21:03:00+00:00,38.3664,-123.5009,1.0,55.97,Hoop Net,925.0725,925.0725000000001,1,2016-05-21 00:00:00+00:00,45,5.33328,4.88884,,1.5333199999999998,1.1111
1869,2016-05-21 23:00:00+00:00,38.3693,-123.3979,1.0,30.24,Hoop Net,321.2192,321.2192,1,2016-05-21 00:00:00+00:00,45,6.190428571428571,5.87297142857143,,0.66665,0.5
1870,2016-05-22 00:51:00+00:00,38.3722,-123.2948,1.0,30.7,Hoop Net,151.4733,151.4733,3,2016-05-22 00:00:00+00:00,45,5.555524999999999,5.4166375,,1.2222,
1910,2016-07-19 18:18:00+00:00,37.7221,-123.2328,1.0,50.0,Hoop Net,58.9606,58.9606,3,2016-07-19 00:00:00+00:00,46,17.777766666666665,25.0,,1.4444,1.1110666666666666
1911,2016-07-19 19:20:00+00:00,37.7246,-123.1376,1.0,23.1,Hoop Net,30.016799999999996,30.0168,3,2016-07-19 00:00:00+00:00,46,58.88886,64.16665,,1.9332999999999998,1.39998
1912,2016-07-19 20:03:00+00:00,37.727,-123.0427,1.0,16.64,Hoop Net,2.2330000000000005,2.233,2,2016-07-19 00:00:00+00:00,46,120.22220000000002,112.66666000000001,,2.1333200000000003,1.33332
1913,2016-07-19 20:57:00+00:00,37.7306,-122.8952,1.0,33.17,Hoop Net,7.124300000000001,7.1243,2,2016-07-19 00:00:00+00:00,46,95.37036666666667,94.62963333333335,,1.1333199999999999,0.73332
1914,2016-07-19 21:55:00+00:00,37.7343,-122.7478,1.0,37.1,Hoop Net,19.3372,19.3372,2,2016-07-19 00:00:00+00:00,46,51.481500000000004,51.481500000000004,,0.3333,0.3333
1915,2016-07-20 18:37:00+00:00,37.8819,-123.4748,1.0,32.42,Hoop Net,217.8439,217.8439,2,2016-07-20 00:00:00+00:00,46,3.3333,3.3333,,1.49995,1.9998999999999998
1916,2016-07-20 19:27:00+00:00,37.8846,-123.3799,1.0,27.58,Hoop Net,83.547,83.54700000000001,2,2016-07-20 00:00:00+00:00,46,48.88886666666667,48.88886666666667,,1.3333,1.4444
1917,2016-07-20 20:18:00+00:00,37.8872,-123.2848,1.0,29.95,Hoop Net,23.056800000000003,23.0568,1,2016-07-20 00:00:00+00:00,46,42.99998000000001,42.99998000000001,,4.916625,4.749975
1918,2016-07-20 21:06:00+00:00,37.8898,-123.1898,1.0,26.05,Hoop Net,294.47030000000007,294.4703,2,2016-07-20 00:00:00+00:00,46,54.166675,54.166675,,5.555533333333333,7.83335
1920,2016-07-20 22:27:00+00:00,37.876,-123.0815,1.0,77.77,Hoop Net,6.0623000000000005,6.0623000000000005,3,2016-07-20 00:00:00+00:00,46,40.833349999999996,40.833349999999996,,7.8333,14.6667
1921,2016-07-21 17:29:00+00:00,38.046,-123.5628,1.0,27.15,Hoop Net,492.68059999999997,492.6806,2,2016-07-21 00:00:00+00:00,46,64.1666,118.3332,,5.777733333333334,0.66665
1922,2016-07-21 18:39:00+00:00,38.0487,-123.4674,1.0,40.8,Hoop Net,557.2683999999999,557.2684,2,2016-07-21 00:00:00+00:00,46,34.999975,43.3333,,4.8333,0.66665
1923,2016-07-21 19:29:00+00:00,38.0514,-123.3724,1.0,39.27,Hoop Net,319.17589999999996,319.1759,2,2016-07-21 00:00:00+00:00,46,33.333325,33.333325,,0.91665,0.3333
1924,2016-07-21 20:15:00+00:00,38.0541,-123.2776,1.0,39.27,Hoop Net,213.5372,213.53719999999998,3,2016-07-21 00:00:00+00:00,46,5.00005,5.00005,,0.91665,
1925,2016-07-21 21:05:00+00:00,38.0567,-123.1828,1.0,33.79,Hoop Net,680.137,680.137,3,2016-07-21 00:00:00+00:00,46,28.00002,27.666680000000003,,1.41665,1.66665
1932,2016-09-18 18:00:00+00:00,37.7221,-123.2328,1.0,47.24,Hoop Net,116.9629,116.9629,2,2016-09-18 00:00:00+00:00,47,1.1111,1.1111,,1.3333,1.3333
1933,2016-09-18 18:43:00+00:00,37.7246,-123.1376,1.0,30.0,Hoop Net,0.0269,0.0303,4,2016-09-18 00:00:00+00:00,47,46.88886,57.2222,,0.7777333333333333,0.6666333333333333
1934,2016-09-18 19:35:00+00:00,37.727,-123.0427,1.0,20.25,Hoop Net,0.0104,0.0104,1,2016-09-18 00:00:00+00:00,47,58.611075,57.2222,,0.5833,0.3333
1936,2016-09-18 21:28:00+00:00,37.7343,-122.7478,1.0,26.21,Hoop Net,14.273,14.273,1,2016-09-18 00:00:00+00:00,47,23.333299999999998,22.592566666666666,,0.8332999999999999,1.3333
1937,2016-09-19 19:36:00+00:00,37.8819,-123.4748,1.0,36.66,Hoop Net,9.8575,9.8575,2,2016-09-19 00:00:00+00:00,47,16.666666666666668,5.0,,5.833349999999999,3.6666999999999996
1938,2016-09-19 20:42:00+00:00,37.8846,-123.3799,1.0,40.86,Hoop Net,16.027099999999997,16.0271,3,2016-09-19 00:00:00+00:00,47,22.5,13.333325,,5.0000333333333336,3.5555999999999996
1939,2016-09-19 21:31:00+00:00,37.8872,-123.2848,1.0,42.08,Hoop Net,1.9026,1.9026,3,2016-09-19 00:00:00+00:00,47,36.66668,30.0,,4.73338,3.3333799999999996
1940,2016-09-19 22:16:00+00:00,37.8898,-123.1898,1.0,45.56,Hoop Net,0.1452,0.1452,1,2016-09-19 00:00:00+00:00,47,30.416674999999998,30.416674999999998,,2.6667,1.7500250000000002
1941,2016-09-19 23:00:00+00:00,37.8924,-123.0948,1.0,23.96,Hoop Net,30.8665,30.8665,1,2016-09-19 00:00:00+00:00,47,36.666650000000004,36.666650000000004,,1.33335,0.5
1942,2016-09-20 18:38:00+00:00,38.046,-123.5628,1.0,50.21,Hoop Net,7.322200000000001,7.3222000000000005,4,2016-09-20 00:00:00+00:00,47,2.50005,2.50005,,1.6665999999999999,0.3333
1943,2016-09-20 19:23:00+00:00,38.0487,-123.4674,1.0,38.93,Hoop Net,2.6660999999999997,2.6661,2,2016-09-20 00:00:00+00:00,47,30.833375,30.833375,,1.8888333333333331,1.8333
1944,2016-09-20 20:08:00+00:00,38.0514,-123.3724,1.0,37.72,Hoop Net,0.0172,0.0172,2,2016-09-20 00:00:00+00:00,47,50.33334000000001,49.66668,,1.99995,3.3333
