iso3,asset,year,value
FRA,N1132G,1996,5299000000.0
FRA,N11G,1996,240459000000.0
FRA,N117G,1996,42626000000.0
FRA,N1131G,1996,18650000000.0
FRA,N112G,1997,62166000000.0
FRA,N11MG,1997,70011000000.0
FRA,N111G,1997,66147000000.0
FRA,N1132G,1997,5660000000.0
FRA,N11G,1997,243208000000.0
FRA,N117G,1997,44200000000.0
FRA,N1131G,1997,19291000000.0
FRA,N112G,1998,65489000000.0
FRA,N11MG,1998,76301000000.0
FRA,N111G,1998,70312000000.0
FRA,N1132G,1998,6251000000.0
FRA,N11G,1998,260066000000.0
FRA,N117G,1998,47213000000.0
FRA,N1131G,1998,21431000000.0
FRA,N112G,1999,69932000000.0
FRA,N11MG,1999,83317000000.0
FRA,N111G,1999,75681000000.0
FRA,N1132G,1999,6993000000.0
FRA,N11G,1999,280243000000.0
FRA,N117G,1999,50425000000.0
FRA,N1131G,1999,24482000000.0
FRA,N117G,2000,52770000000.0
FRA,N1131G,2000,25452000000.0
FRA,N11G,2000,300091000000.0
FRA,N1132G,2000,7279000000.0
FRA,N111G,2000,79047000000.0
FRA,N11MG,2000,89192000000.0
FRA,N112G,2000,78110000000.0
FRA,N112G,2001,84166000000.0
FRA,N11MG,2001,91089000000.0
FRA,N111G,2001,80024000000.0
FRA,N11G,2001,314077000000.0
FRA,N1132G,2001,8410000000.0
FRA,N117G,2001,57906000000.0
FRA,N1131G,2001,26130000000.0
FRA,N112G,2002,83613000000.0
FRA,N11MG,2002,87637000000.0
FRA,N111G,2002,84505000000.0
FRA,N11G,2002,316129000000.0
FRA,N1132G,2002,7538000000.0
FRA,N117G,2002,59762000000.0
FRA,N1131G,2002,26490000000.0
FRA,N112G,2003,88499000000.0
FRA,N11MG,2003,88080000000.0
FRA,N111G,2003,90166000000.0
FRA,N11G,2003,328544000000.0
FRA,N1132G,2003,7361000000.0
FRA,N117G,2003,61302000000.0
FRA,N1131G,2003,26874000000.0
FRA,N112G,2004,95408000000.0
FRA,N11MG,2004,89263000000.0
FRA,N111G,2004,95912000000.0
FRA,N11G,2004,344539000000.0
FRA,N1132G,2004,6842000000.0
FRA,N117G,2004,63368000000.0
FRA,N1131G,2004,26922000000.0
FRA,N112G,2005,101397000000.0
FRA,N11MG,2005,91927000000.0
FRA,N117G,2005,64429000000.0
FRA,N1131G,2005,28155000000.0
FRA,N111G,2005,105427000000.0
FRA,N11G,2005,363909000000.0
FRA,N1132G,2005,7125000000.0
FRA,N112G,2006,109240000000.0
FRA,N11MG,2006,95469000000.0
FRA,N117G,2006,68321000000.0
FRA,N1131G,2006,29283000000.0
FRA,N111G,2006,117145000000.0
FRA,N11G,2006,390910000000.0
FRA,N1132G,2006,6888000000.0
FRA,N112G,2007,120651000000.0
FRA,N11MG,2007,104763000000.0
FRA,N11G,2007,426316000000.0
FRA,N1132G,2007,7733000000.0
FRA,N111G,2007,127700000000.0
FRA,N117G,2007,72338000000.0
FRA,N1131G,2007,32359000000.0
FRA,N112G,2008,125437000000.0
FRA,N11MG,2008,109054000000.0
FRA,N117G,2008,77009000000.0
FRA,N1131G,2008,34179000000.0
FRA,N11G,2008,442963000000.0
FRA,N1132G,2008,7541000000.0
FRA,N111G,2008,130795000000.0
FRA,N112G,2009,123443000000.0
FRA,N11MG,2009,91378000000.0
FRA,N117G,2009,75294000000.0
FRA,N1131G,2009,25087000000.0
FRA,N11G,2009,414249000000.0
FRA,N1132G,2009,6539000000.0
FRA,N111G,2009,123435000000.0
FRA,N112G,2010,119797000000.0
FRA,N11MG,2010,99013000000.0
FRA,N117G,2010,77994000000.0
FRA,N1131G,2010,27549000000.0
FRA,N11G,2010,422549000000.0
FRA,N1132G,2010,7110000000.0
FRA,N111G,2010,125064000000.0
FRA,N112G,2011,125588000000.0
FRA,N11MG,2011,98935000000.0
FRA,N11G,2011,437809000000.0
FRA,N1132G,2011,7316000000.0
FRA,N111G,2011,130595000000.0
FRA,N117G,2011,82063000000.0
FRA,N1131G,2011,29791000000.0
FRA,N112G,2012,128696000000.0
FRA,N11MG,2012,101139000000.0
FRA,N11G,2012,446345000000.0
FRA,N1132G,2012,7579000000.0
FRA,N111G,2012,131379000000.0
FRA,N117G,2012,84356000000.0
FRA,N1131G,2012,29373000000.0
FRA,N112G,2013,131290000000.0
FRA,N11MG,2013,99766000000.0
FRA,N11G,2013,449762000000.0
FRA,N1132G,2013,7183000000.0
FRA,N111G,2013,131942000000.0
FRA,N117G,2013,85798000000.0
FRA,N1131G,2013,28679000000.0
FRA,N112G,2014,129774000000.0
FRA,N11MG,2014,100480000000.0
FRA,N11G,2014,449202000000.0
FRA,N1132G,2014,7810000000.0
FRA,N111G,2014,129372000000.0
FRA,N117G,2014,88479000000.0
FRA,N1131G,2014,30002000000.0
FRA,N112G,2015,126075000000.0
FRA,N11MG,2015,104594000000.0
FRA,N11G,2015,454181000000.0
FRA,N1132G,2015,8822000000.0
FRA,N111G,2015,131091000000.0
FRA,N117G,2015,91290000000.0
FRA,N1131G,2015,33212000000.0
FRA,N112G,2016,121006000000.0
FRA,N11MG,2016,112515000000.0
FRA,N11G,2016,465092000000.0
FRA,N1132G,2016,8366000000.0
FRA,N111G,2016,135404000000.0
FRA,N117G,2016,95147000000.0
FRA,N1131G,2016,36172000000.0
FRA,N112G,2017,125222000000.0
FRA,N11MG,2017,115599000000.0
FRA,N11G,2017,484193000000.0
FRA,N1132G,2017,9532000000.0
FRA,N111G,2017,143376000000.0
FRA,N117G,2017,99069000000.0
FRA,N1131G,2017,39643000000.0
FRA,N112G,2018,132144000000.0
FRA,N11MG,2018,119508000000.0
FRA,N11G,2018,508080000000.0
FRA,N1132G,2018,9292000000.0
FRA,N111G,2018,149590000000.0
FRA,N117G,2018,106027000000.0
FRA,N1131G,2018,39918000000.0
FRA,N112G,2019,143354000000.0
FRA,N11MG,2019,124013000000.0
FRA,N11G,2019,536422000000.0
FRA,N1132G,2019,9728000000.0
FRA,N111G,2019,156109000000.0
FRA,N117G,2019,112110000000.0
FRA,N1131G,2019,41812000000.0
FRA,N112G,2020,137439000000.0
FRA,N11MG,2020,113898000000.0
FRA,N11G,2020,513425000000.0
FRA,N1132G,2020,9865000000.0
FRA,N111G,2020,148107000000.0
FRA,N117G,2020,113059000000.0
FRA,N1131G,2020,35820000000.0
FRA,N11MG,2021,126037000000.0
FRA,N112G,2021,150513000000.0
FRA,N117G,2021,121307000000.0
FRA,N1131G,2021,41106000000.0
FRA,N1132G,2021,11248000000.0
FRA,N11G,2021,570766000000.0
FRA,N111G,2021,171936000000.0
FRA,N112G,1970,9690000000.0
FRA,N117G,1970,2904000000.0
FRA,N111G,1970,10987000000.0
FRA,N11G,1970,32564000000.0
FRA,N112G,1971,10615000000.0
FRA,N117G,1971,3262000000.0
FRA,N111G,1971,12335000000.0
FRA,N11G,1971,36606000000.0
FRA,N112G,1972,11736000000.0
FRA,N117G,1972,3646000000.0
FRA,N111G,1972,14103000000.0
FRA,N11G,1972,40994000000.0
FRA,N112G,1973,13247000000.0
FRA,N117G,1973,4059000000.0
FRA,N111G,1973,16748000000.0
FRA,N11G,1973,47450000000.0
FRA,N112G,1974,15905000000.0
FRA,N117G,1974,4847000000.0
FRA,N111G,1974,20344000000.0
FRA,N11G,1974,56531000000.0
FRA,N111G,1975,21579000000.0
FRA,N11G,1975,60291000000.0
FRA,N117G,1975,5474000000.0
FRA,N112G,1975,17728000000.0
FRA,N111G,1976,23823000000.0
FRA,N11G,1976,68589000000.0
FRA,N117G,1976,6274000000.0
FRA,N112G,1976,20181000000.0
FRA,N111G,1977,25972000000.0
FRA,N11G,1977,74457000000.0
FRA,N117G,1977,7061000000.0
FRA,N112G,1977,21556000000.0
FRA,N1131G,1978,5801000000.0
FRA,N111G,1978,29332000000.0
FRA,N11G,1978,82979000000.0
FRA,N1132G,1978,1171000000.0
FRA,N117G,1978,8023000000.0
FRA,N112G,1978,23628000000.0
FRA,N11MG,1978,21537000000.0
FRA,N1131G,1979,6195000000.0
FRA,N111G,1979,33312000000.0
FRA,N11G,1979,94422000000.0
FRA,N117G,1979,9366000000.0
FRA,N112G,1979,26878000000.0
FRA,N11MG,1979,24334000000.0
FRA,N1132G,1979,1353000000.0
FRA,N1131G,1980,7457000000.0
FRA,N111G,1980,38171000000.0
FRA,N11G,1980,110890000000.0
FRA,N1132G,1980,1610000000.0
FRA,N117G,1980,11085000000.0
FRA,N112G,1980,31636000000.0
FRA,N11MG,1980,29448000000.0
FRA,N1131G,1981,8184000000.0
FRA,N111G,1981,41038000000.0
FRA,N11G,1981,122428000000.0
FRA,N117G,1981,13135000000.0
FRA,N112G,1981,34748000000.0
FRA,N11MG,1981,32793000000.0
FRA,N1132G,1981,1802000000.0
FRA,N1131G,1982,9571000000.0
FRA,N111G,1982,43332000000.0
FRA,N11G,1982,136809000000.0
FRA,N1132G,1982,2109000000.0
FRA,N117G,1982,15671000000.0
FRA,N112G,1982,39483000000.0
FRA,N11MG,1982,37509000000.0
FRA,N1131G,1983,9897000000.0
FRA,N111G,1983,45172000000.0
FRA,N11G,1983,142848000000.0
FRA,N117G,1983,17787000000.0
FRA,N112G,1983,40028000000.0
FRA,N11MG,1983,39032000000.0
FRA,N1132G,1983,2409000000.0
FRA,N1131G,1984,9587000000.0
FRA,N111G,1984,46556000000.0
FRA,N11G,1984,150232000000.0
FRA,N1132G,1984,2766000000.0
FRA,N117G,1984,20329000000.0
FRA,N112G,1984,41975000000.0
FRA,N11MG,1984,40741000000.0
FRA,N1131G,1985,10457000000.0
FRA,N111G,1985,47006000000.0
FRA,N11G,1985,159554000000.0
FRA,N117G,1985,22669000000.0
FRA,N112G,1985,44214000000.0
FRA,N11MG,1985,44886000000.0
FRA,N1132G,1985,3178000000.0
FRA,N112G,1986,48356000000.0
FRA,N11MG,1986,48737000000.0
FRA,N117G,1986,24496000000.0
FRA,N1132G,1986,3665000000.0
FRA,N1131G,1986,11453000000.0
FRA,N111G,1986,49602000000.0
FRA,N11G,1986,171835000000.0
FRA,N112G,1987,52615000000.0
FRA,N11MG,1987,53256000000.0
FRA,N117G,1987,26468000000.0
FRA,N1132G,1987,4071000000.0
FRA,N1131G,1987,12758000000.0
FRA,N111G,1987,52908000000.0
FRA,N11G,1987,185898000000.0
FRA,N112G,1988,60557000000.0
FRA,N11MG,1988,59367000000.0
FRA,N117G,1988,29199000000.0
FRA,N1132G,1988,4534000000.0
FRA,N1131G,1988,14763000000.0
FRA,N111G,1988,57887000000.0
FRA,N11G,1988,207790000000.0
FRA,N112G,1989,65941000000.0
FRA,N11MG,1989,66017000000.0
FRA,N117G,1989,32701000000.0
FRA,N1132G,1989,4853000000.0
FRA,N1131G,1989,17226000000.0
FRA,N111G,1989,63585000000.0
FRA,N11G,1989,229058000000.0
FRA,N111G,1990,65032000000.0
FRA,N11G,1990,244090000000.0
FRA,N1131G,1990,18484000000.0
FRA,N117G,1990,35796000000.0
FRA,N112G,1990,71172000000.0
FRA,N11MG,1990,70950000000.0
FRA,N1132G,1990,5122000000.0
FRA,N11MG,1991,71216000000.0
FRA,N112G,1991,76769000000.0
FRA,N117G,1991,37304000000.0
FRA,N1132G,1991,5243000000.0
FRA,N1131G,1991,18743000000.0
FRA,N111G,1991,64614000000.0
FRA,N11G,1991,250722000000.0
FRA,N1132G,1992,4850000000.0
FRA,N11MG,1992,66426000000.0
FRA,N112G,1992,75337000000.0
FRA,N117G,1992,39484000000.0
FRA,N1131G,1992,17482000000.0
FRA,N111G,1992,63791000000.0
FRA,N11G,1992,245914000000.0
FRA,N117G,1993,39163000000.0
FRA,N112G,1993,68109000000.0
FRA,N11MG,1993,61640000000.0
FRA,N1132G,1993,4990000000.0
FRA,N11G,1993,232254000000.0
FRA,N111G,1993,62583000000.0
FRA,N1131G,1993,15988000000.0
FRA,N1132G,1994,5100000000.0
FRA,N117G,1994,40094000000.0
FRA,N112G,1994,65582000000.0
FRA,N11MG,1994,64651000000.0
FRA,N11G,1994,236176000000.0
FRA,N111G,1994,65060000000.0
FRA,N1131G,1994,16800000000.0
FRA,N112G,1995,65368000000.0
FRA,N11MG,1995,66837000000.0
FRA,N117G,1995,41278000000.0
FRA,N1132G,1995,5015000000.0
FRA,N1131G,1995,18051000000.0
FRA,N11G,1995,239688000000.0
FRA,N111G,1995,65329000000.0
FRA,N1131G,1996,18453000000.0
FRA,N11G,1996,242678000000.0
FRA,N111G,1996,64975000000.0
FRA,N117G,1996,43240000000.0
FRA,N112G,1996,65174000000.0
FRA,N11MG,1996,68519000000.0
FRA,N1132G,1996,5277000000.0
FRA,N1131G,1997,17643000000.0
FRA,N11G,1997,244550000000.0
FRA,N111G,1997,67794000000.0
FRA,N117G,1997,44960000000.0
FRA,N112G,1997,63237000000.0
FRA,N11MG,1997,67855000000.0
FRA,N1132G,1997,5521000000.0
FRA,N1131G,1998,20371000000.0
FRA,N11G,1998,260439000000.0
FRA,N111G,1998,71227000000.0
FRA,N117G,1998,47791000000.0
FRA,N112G,1998,66055000000.0
FRA,N11MG,1998,74591000000.0
FRA,N1132G,1998,6120000000.0
FRA,N1131G,1999,23781000000.0
FRA,N11G,1999,281467000000.0
FRA,N111G,1999,76412000000.0
FRA,N117G,1999,51165000000.0
FRA,N112G,1999,70964000000.0
FRA,N11MG,1999,82036000000.0
FRA,N1132G,1999,6779000000.0
FRA,N1132G,2000,7175000000.0
FRA,N112G,2000,81476000000.0
FRA,N11MG,2000,90397000000.0
FRA,N117G,2000,54614000000.0
FRA,N11G,2000,307692000000.0
FRA,N111G,2000,80218000000.0
FRA,N1131G,2000,25316000000.0
FRA,N1131G,2001,26366000000.0
FRA,N11G,2001,319177000000.0
FRA,N111G,2001,82538000000.0
FRA,N117G,2001,59266000000.0
FRA,N112G,2001,85591000000.0
FRA,N11MG,2001,90904000000.0
FRA,N1132G,2001,7904000000.0
FRA,N1131G,2002,26540000000.0
FRA,N11G,2002,320975000000.0
FRA,N111G,2002,87067000000.0
FRA,N117G,2002,60419000000.0
FRA,N112G,2002,85894000000.0
FRA,N11MG,2002,86983000000.0
FRA,N1132G,2002,6905000000.0
FRA,N1131G,2003,27253000000.0
FRA,N11G,2003,332557000000.0
FRA,N111G,2003,92691000000.0
FRA,N117G,2003,60817000000.0
FRA,N112G,2003,91077000000.0
FRA,N11MG,2003,87456000000.0
FRA,N1132G,2003,6992000000.0
FRA,N1131G,2004,27430000000.0
FRA,N11G,2004,353423000000.0
FRA,N111G,2004,100684000000.0
FRA,N117G,2004,62972000000.0
FRA,N112G,2004,98923000000.0
FRA,N11MG,2004,90210000000.0
FRA,N1132G,2004,6896000000.0
FRA,N1131G,2005,28973000000.0
FRA,N11G,2005,374528000000.0
FRA,N111G,2005,109569000000.0
FRA,N1132G,2005,7193000000.0
FRA,N117G,2005,65434000000.0
FRA,N112G,2005,105046000000.0
FRA,N11MG,2005,93693000000.0
FRA,N1131G,2006,30166000000.0
FRA,N11G,2006,404238000000.0
FRA,N111G,2006,122413000000.0
FRA,N1132G,2006,7352000000.0
FRA,N117G,2006,69789000000.0
FRA,N112G,2006,113731000000.0
FRA,N11MG,2006,97538000000.0
FRA,N1131G,2007,32674000000.0
FRA,N11G,2007,437683000000.0
FRA,N111G,2007,132795000000.0
FRA,N112G,2007,125334000000.0
FRA,N11MG,2007,105396000000.0
FRA,N117G,2007,73286000000.0
FRA,N1132G,2007,7277000000.0
FRA,N1131G,2008,34088000000.0
FRA,N11G,2008,456367000000.0
FRA,N111G,2008,137282000000.0
FRA,N1132G,2008,7397000000.0
FRA,N112G,2008,131898000000.0
FRA,N11MG,2008,109509000000.0
FRA,N117G,2008,76994000000.0
FRA,N1131G,2009,25171000000.0
FRA,N11G,2009,415229000000.0
FRA,N111G,2009,123961000000.0
FRA,N1132G,2009,6253000000.0
FRA,N112G,2009,123487000000.0
FRA,N11MG,2009,91508000000.0
FRA,N117G,2009,75591000000.0
FRA,N1131G,2010,27593000000.0
FRA,N11G,2010,428800000000.0
FRA,N111G,2010,127680000000.0
FRA,N1132G,2010,6821000000.0
FRA,N112G,2010,122745000000.0
FRA,N11MG,2010,99332000000.0
FRA,N117G,2010,78351000000.0
FRA,N1131G,2011,30548000000.0
FRA,N11G,2011,447470000000.0
FRA,N111G,2011,134136000000.0
FRA,N112G,2011,129963000000.0
FRA,N11MG,2011,99760000000.0
FRA,N117G,2011,82939000000.0
FRA,N1132G,2011,6920000000.0
FRA,N1131G,2012,29683000000.0
FRA,N11G,2012,452238000000.0
FRA,N111G,2012,133043000000.0
FRA,N112G,2012,131590000000.0
FRA,N11MG,2012,102110000000.0
FRA,N117G,2012,84651000000.0
FRA,N1132G,2012,7415000000.0
FRA,N1131G,2013,28649000000.0
FRA,N11G,2013,450990000000.0
FRA,N111G,2013,131931000000.0
FRA,N112G,2013,131781000000.0
FRA,N11MG,2013,99745000000.0
FRA,N117G,2013,86536000000.0
FRA,N1132G,2013,6848000000.0
FRA,N1131G,2014,30691000000.0
FRA,N11G,2014,451388000000.0
FRA,N111G,2014,131894000000.0
FRA,N112G,2014,129247000000.0
FRA,N11MG,2014,100584000000.0
FRA,N117G,2014,88584000000.0
FRA,N1132G,2014,7209000000.0
FRA,N1131G,2015,33737000000.0
FRA,N11G,2015,452605000000.0
FRA,N111G,2015,131520000000.0
FRA,N112G,2015,123370000000.0
FRA,N11MG,2015,105100000000.0
FRA,N117G,2015,91491000000.0
FRA,N1132G,2015,8323000000.0
FRA,N1131G,2016,36712000000.0
FRA,N11G,2016,466925000000.0
FRA,N111G,2016,135913000000.0
FRA,N112G,2016,121234000000.0
FRA,N11MG,2016,112844000000.0
FRA,N117G,2016,95941000000.0
FRA,N1132G,2016,8294000000.0
FRA,N1131G,2017,39805000000.0
FRA,N11G,2017,490888000000.0
FRA,N111G,2017,146554000000.0
FRA,N112G,2017,128466000000.0
FRA,N11MG,2017,116046000000.0
FRA,N117G,2017,98889000000.0
FRA,N1132G,2017,9429000000.0
FRA,N1131G,2018,40340000000.0
FRA,N11G,2018,515245000000.0
FRA,N111G,2018,152323000000.0
FRA,N112G,2018,134872000000.0
FRA,N11MG,2018,120840000000.0
FRA,N117G,2018,106380000000.0
FRA,N1132G,2018,9285000000.0
FRA,N1131G,2019,42875000000.0
FRA,N11G,2019,545206000000.0
FRA,N111G,2019,159599000000.0
FRA,N112G,2019,146048000000.0
FRA,N11MG,2019,126266000000.0
FRA,N117G,2019,112452000000.0
FRA,N1132G,2019,9905000000.0
FRA,N1131G,2020,36839000000.0
FRA,N11G,2020,520134000000.0
FRA,N111G,2020,150769000000.0
FRA,N112G,2020,138163000000.0
FRA,N11MG,2020,116416000000.0
FRA,N117G,2020,113859000000.0
FRA,N1132G,2020,10184000000.0
FRA,N11G,2021,588983000000.0
FRA,N111G,2021,179916000000.0
FRA,N1131G,2021,43552000000.0
FRA,N1132G,2021,11502000000.0
FRA,N112G,2021,155468000000.0
FRA,N11MG,2021,130692000000.0
FRA,N117G,2021,121860000000.0
USA,N111G,1970,352367000000.0
USA,N117G,1970,105797000000.0
USA,N11G,1970,827567000000.0
USA,N112G,1970,604868000000.0
USA,N1132G,1970,215000000.0
USA,N11G,1971,904649000000.0
USA,N111G,1971,443288000000.0
USA,N117G,1971,104761000000.0
USA,N112G,1971,596693000000.0
USA,N1132G,1971,289000000.0
USA,N11G,1972,971947000000.0
USA,N11MG,1972,134903000000.0
USA,N1131G,1972,95642000000.0
USA,N111G,1972,515753000000.0
USA,N117G,1972,110232000000.0
USA,N112G,1972,597769000000.0
USA,N1132G,1972,449000000.0
USA,N11G,1973,1040732000000.0
USA,N11MG,1973,158791000000.0
USA,N1131G,1973,108556000000.0
USA,N111G,1973,510266000000.0
USA,N117G,1973,112931000000.0
USA,N112G,1973,628177000000.0
USA,N1132G,1973,517000000.0
USA,N11G,1974,1000109000000.0
USA,N11MG,1974,165834000000.0
USA,N1131G,1974,101788000000.0
USA,N111G,1974,409725000000.0
USA,N117G,1974,112673000000.0
USA,N112G,1974,617280000000.0
USA,N1132G,1974,575000000.0
USA,N112G,1975,575900000000.0
USA,N1132G,1975,556000000.0
USA,N111G,1975,361824000000.0
USA,N117G,1975,113433000000.0
USA,N11G,1975,927100000000.0
USA,N11MG,1975,152019000000.0
USA,N1131G,1975,93100000000.0
USA,N111G,1976,439420000000.0
USA,N117G,1976,122573000000.0
USA,N11G,1976,1001567000000.0
USA,N11MG,1976,161802000000.0
USA,N1131G,1976,101240000000.0
USA,N112G,1976,582788000000.0
USA,N1132G,1976,657000000.0
USA,N112G,1977,585898000000.0
USA,N1132G,1977,899000000.0
USA,N111G,1977,527720000000.0
USA,N117G,1977,129175000000.0
USA,N11G,1977,1105017000000.0
USA,N11MG,1977,184032000000.0
USA,N1131G,1977,120148000000.0
USA,N111G,1978,561138000000.0
USA,N117G,1978,137278000000.0
USA,N11G,1978,1222737000000.0
USA,N11MG,1978,208941000000.0
USA,N1131G,1978,130704000000.0
USA,N112G,1978,662802000000.0
USA,N1132G,1978,1255000000.0
USA,N112G,1979,723023000000.0
USA,N1132G,1979,1638000000.0
USA,N111G,1979,538662000000.0
USA,N117G,1979,149402000000.0
USA,N11G,1979,1292419000000.0
USA,N11MG,1979,227389000000.0
USA,N1131G,1979,138126000000.0
USA,N111G,1980,426320000000.0
USA,N117G,1980,155872000000.0
USA,N11MG,1980,220545000000.0
USA,N11G,1980,1236943000000.0
USA,N1131G,1980,119041000000.0
USA,N1132G,1980,2063000000.0
USA,N112G,1980,751665000000.0
USA,N1132G,1981,2486000000.0
USA,N112G,1981,771074000000.0
USA,N11MG,1981,229665000000.0
USA,N11G,1981,1260541000000.0
USA,N1131G,1981,119071000000.0
USA,N111G,1981,391936000000.0
USA,N117G,1981,168666000000.0
USA,N111G,1982,321221000000.0
USA,N117G,1982,176995000000.0
USA,N11MG,1982,220289000000.0
USA,N11G,1982,1197946000000.0
USA,N1131G,1982,111451000000.0
USA,N1132G,1982,2692000000.0
USA,N112G,1982,744021000000.0
USA,N1132G,1983,3225000000.0
USA,N112G,1983,683261000000.0
USA,N11MG,1983,234281000000.0
USA,N11G,1983,1284909000000.0
USA,N1131G,1983,126891000000.0
USA,N111G,1983,456028000000.0
USA,N117G,1983,190098000000.0
USA,N111G,1984,521498000000.0
USA,N117G,1984,211997000000.0
USA,N11MG,1984,277657000000.0
USA,N11G,1984,1477763000000.0
USA,N1131G,1984,147560000000.0
USA,N1132G,1984,4328000000.0
USA,N112G,1984,771152000000.0
USA,N1132G,1985,5025000000.0
USA,N112G,1985,830704000000.0
USA,N11MG,1985,298715000000.0
USA,N11G,1985,1581275000000.0
USA,N1131G,1985,159790000000.0
USA,N111G,1985,534516000000.0
USA,N117G,1985,233280000000.0
USA,N1132G,1986,5532000000.0
USA,N112G,1986,780438000000.0
USA,N11MG,1986,309029000000.0
USA,N11G,1986,1631020000000.0
USA,N1131G,1986,166132000000.0
USA,N111G,1986,600583000000.0
USA,N117G,1986,247399000000.0
USA,N1132G,1987,6203000000.0
USA,N112G,1987,773312000000.0
USA,N11MG,1987,314676000000.0
USA,N11G,1987,1659858000000.0
USA,N1131G,1987,163962000000.0
USA,N111G,1987,612322000000.0
USA,N117G,1987,260035000000.0
USA,N1132G,1988,7000000000.0
USA,N112G,1988,779171000000.0
USA,N11MG,1988,328727000000.0
USA,N11G,1988,1698235000000.0
USA,N1131G,1988,164346000000.0
USA,N111G,1988,605576000000.0
USA,N117G,1988,271235000000.0
USA,N1132G,1989,7682000000.0
USA,N112G,1989,789906000000.0
USA,N11MG,1989,346853000000.0
USA,N11G,1989,1748002000000.0
USA,N1131G,1989,154047000000.0
USA,N111G,1989,585584000000.0
USA,N117G,1989,290809000000.0
USA,N11MG,1990,344214000000.0
USA,N11G,1990,1746169000000.0
USA,N1131G,1990,153393000000.0
USA,N111G,1990,537301000000.0
USA,N117G,1990,307876000000.0
USA,N1132G,1990,7809000000.0
USA,N112G,1990,815326000000.0
USA,N1132G,1991,8027000000.0
USA,N112G,1991,763313000000.0
USA,N11MG,1991,330004000000.0
USA,N11G,1991,1674453000000.0
USA,N1131G,1991,143971000000.0
USA,N111G,1991,489337000000.0
USA,N117G,1991,317630000000.0
USA,N11MG,1992,344452000000.0
USA,N11G,1992,1743105000000.0
USA,N1131G,1992,141722000000.0
USA,N111G,1992,556759000000.0
USA,N117G,1992,328910000000.0
USA,N1132G,1992,9675000000.0
USA,N112G,1992,739224000000.0
USA,N1132G,1993,11260000000.0
USA,N112G,1993,734949000000.0
USA,N11MG,1993,374828000000.0
USA,N11G,1993,1831917000000.0
USA,N1131G,1993,159992000000.0
USA,N111G,1993,600714000000.0
USA,N117G,1993,335802000000.0
USA,N11MG,1994,410489000000.0
USA,N11G,1994,1943752000000.0
USA,N1131G,1994,179266000000.0
USA,N111G,1994,653514000000.0
USA,N117G,1994,343709000000.0
USA,N1132G,1994,13562000000.0
USA,N112G,1994,744066000000.0
USA,N112G,1995,782722000000.0
USA,N1132G,1995,17805000000.0
USA,N1131G,1995,187211000000.0
USA,N11G,1995,2043967000000.0
USA,N11MG,1995,453403000000.0
USA,N111G,1995,632293000000.0
USA,N117G,1995,359091000000.0
USA,N112G,1996,822755000000.0
USA,N1132G,1996,22952000000.0
USA,N111G,1996,683660000000.0
USA,N117G,1996,388277000000.0
USA,N1131G,1996,190002000000.0
USA,N11MG,1996,492219000000.0
USA,N11G,1996,2200416000000.0
USA,N112G,1997,866670000000.0
USA,N1132G,1997,29532000000.0
USA,N111G,1997,700616000000.0
USA,N117G,1997,426887000000.0
USA,N1131G,1997,198149000000.0
USA,N11MG,1997,538361000000.0
USA,N11G,1997,2358431000000.0
USA,N112G,1998,908045000000.0
USA,N1132G,1998,38398000000.0
USA,N111G,1998,760267000000.0
USA,N117G,1998,465707000000.0
USA,N1131G,1998,213208000000.0
USA,N11MG,1998,605693000000.0
USA,N11G,1998,2577618000000.0
USA,N112G,1999,924984000000.0
USA,N1132G,1999,50740000000.0
USA,N111G,1999,806330000000.0
USA,N117G,1999,514002000000.0
USA,N1131G,1999,248699000000.0
USA,N11MG,1999,680209000000.0
USA,N11G,1999,2792191000000.0
USA,N11MG,2000,741386000000.0
USA,N11G,2000,2970822000000.0
USA,N1131G,2000,244742000000.0
USA,N111G,2000,809969000000.0
USA,N117G,2000,555652000000.0
USA,N1132G,2000,63360000000.0
USA,N112G,2000,982467000000.0
USA,N1132G,2001,61969000000.0
USA,N112G,2001,990662000000.0
USA,N111G,2001,817936000000.0
USA,N117G,2001,566118000000.0
USA,N1131G,2001,227822000000.0
USA,N11MG,2001,715927000000.0
USA,N11G,2001,2958252000000.0
USA,N1132G,2002,57967000000.0
USA,N112G,2002,899771000000.0
USA,N111G,2002,867826000000.0
USA,N117G,2002,570401000000.0
USA,N1131G,2002,213326000000.0
USA,N11MG,2002,691877000000.0
USA,N11G,2002,2908089000000.0
USA,N1132G,2003,65934000000.0
USA,N112G,2003,886620000000.0
USA,N111G,2003,945761000000.0
USA,N117G,2003,595089000000.0
USA,N1131G,2003,200892000000.0
USA,N11MG,2003,722189000000.0
USA,N11G,2003,3031303000000.0
USA,N1132G,2004,75155000000.0
USA,N112G,2004,876676000000.0
USA,N111G,2004,1038275000000.0
USA,N117G,2004,624187000000.0
USA,N1131G,2004,226336000000.0
USA,N11MG,2004,782357000000.0
USA,N11G,2004,3212964000000.0
USA,N1131G,2005,252748000000.0
USA,N11MG,2005,859854000000.0
USA,N11G,2005,3407649000000.0
USA,N111G,2005,1104570000000.0
USA,N117G,2005,665239000000.0
USA,N1132G,2005,83050000000.0
USA,N112G,2005,870860000000.0
USA,N1131G,2006,270868000000.0
USA,N11MG,2006,940840000000.0
USA,N11G,2006,3498781000000.0
USA,N111G,2006,1020234000000.0
USA,N117G,2006,699058000000.0
