year,prefecture,city,municipality,total_theft,has_r1,first_r1_year,post_r1,purse_snatching,car_break_in,parts_theft,vending_machine,car_theft,motorcycle_theft,bicycle_theft
2018,福島県,猪苗代町,福島県_猪苗代町,13,0,,0,0,2,1,5,2,0,3
2018,福島県,会津坂下町,福島県_会津坂下町,22,0,,0,0,9,2,5,1,1,4
2018,福島県,湯川村,福島県_湯川村,5,0,,0,0,3,0,1,0,0,1
2018,福島県,柳津町,福島県_柳津町,2,0,,0,0,0,0,1,1,0,0
2018,福島県,金山町,福島県_金山町,1,0,,0,0,1,0,0,0,0,0
2018,福島県,会津美里町,福島県_会津美里町,12,0,,0,0,1,0,1,0,0,10
2018,福島県,西郷村,福島県_西郷村,24,0,,0,0,5,5,1,7,0,6
2018,福島県,泉崎村,福島県_泉崎村,9,0,,0,0,1,2,0,0,1,5
2018,福島県,中島村,福島県_中島村,4,0,,0,0,1,1,0,1,0,1
2018,福島県,矢吹町,福島県_矢吹町,26,0,,0,0,2,1,0,2,0,21
2018,福島県,棚倉町,福島県_棚倉町,7,0,,0,0,3,1,0,3,0,0
2018,福島県,矢祭町,福島県_矢祭町,1,0,,0,0,0,0,0,0,0,1
2018,福島県,鮫川村,福島県_鮫川村,3,0,,0,0,1,0,0,2,0,0
2018,福島県,石川町,福島県_石川町,4,0,,0,0,1,1,1,1,0,0
2018,福島県,玉川村,福島県_玉川村,4,0,,0,0,1,2,1,0,0,0
2018,福島県,平田村,福島県_平田村,2,0,,0,0,0,0,0,2,0,0
2018,福島県,浅川町,福島県_浅川町,1,0,,0,0,1,0,0,0,0,0
2018,福島県,三春町,福島県_三春町,7,0,,0,0,0,1,3,1,0,2
2018,福島県,小野町,福島県_小野町,4,0,,0,0,1,1,0,0,1,1
2018,福島県,広野町,福島県_広野町,5,0,,0,0,1,1,1,0,0,2
2018,福島県,楢葉町,福島県_楢葉町,6,0,,0,0,4,0,0,1,1,0
2018,福島県,富岡町,福島県_富岡町,7,0,,0,0,0,0,1,5,1,0
2018,福島県,川内村,福島県_川内村,4,0,,0,0,1,0,0,3,0,0
2018,福島県,大熊町,福島県_大熊町,1,0,,0,0,0,0,0,1,0,0
2018,福島県,双葉町,福島県_双葉町,10,0,,0,0,2,0,0,7,1,0
2018,福島県,浪江町,福島県_浪江町,4,0,,0,0,1,0,0,2,1,0
2018,福島県,新地町,福島県_新地町,4,0,,0,0,1,0,0,0,0,3
2018,福島県,飯舘村,福島県_飯舘村,1,0,,0,0,1,0,0,0,0,0
2018,茨城県,水戸市,茨城県_水戸市,938,0,,0,7,357,95,26,86,36,331
2018,茨城県,日立市,茨城県_日立市,201,0,,0,1,84,17,4,5,10,80
2018,茨城県,土浦市,茨城県_土浦市,624,0,,0,7,122,68,52,120,24,231
2018,茨城県,古河市,茨城県_古河市,270,0,,0,1,64,17,21,48,9,110
2018,茨城県,石岡市,茨城県_石岡市,212,0,,0,0,65,29,14,48,7,49
2018,茨城県,結城市,茨城県_結城市,148,0,,0,0,29,17,35,17,2,48
2018,茨城県,龍ケ崎市,茨城県_龍ケ崎市,145,0,,0,2,30,24,0,21,11,57
2018,茨城県,下妻市,茨城県_下妻市,119,0,,0,0,27,19,15,31,2,25
2018,茨城県,常総市,茨城県_常総市,149,0,,0,0,37,27,1,54,4,26
2018,茨城県,常陸太田市,茨城県_常陸太田市,31,0,,0,0,7,0,1,6,2,15
2018,茨城県,高萩市,茨城県_高萩市,47,0,,0,0,15,5,0,2,4,21
2018,茨城県,北茨城市,茨城県_北茨城市,36,0,,0,0,7,9,2,2,3,13
2018,茨城県,笠間市,茨城県_笠間市,152,0,,0,0,62,20,6,23,3,38
2018,茨城県,取手市,茨城県_取手市,211,0,,0,0,48,20,3,61,5,74
2018,茨城県,牛久市,茨城県_牛久市,229,0,,0,1,50,19,1,70,4,84
2018,茨城県,つくば市,茨城県_つくば市,1045,0,,0,4,171,69,66,302,12,421
2018,茨城県,ひたちなか市,茨城県_ひたちなか市,334,0,,0,0,88,23,3,34,30,156
2018,茨城県,鹿嶋市,茨城県_鹿嶋市,98,0,,0,0,22,13,9,15,3,36
2018,茨城県,潮来市,茨城県_潮来市,66,0,,0,1,13,14,11,14,0,13
2018,茨城県,守谷市,茨城県_守谷市,225,0,,0,0,18,15,1,69,5,117
2018,茨城県,常陸大宮市,茨城県_常陸大宮市,41,0,,0,0,15,2,5,11,0,8
2018,茨城県,那珂市,茨城県_那珂市,105,0,,0,1,54,9,3,7,4,27
2018,茨城県,筑西市,茨城県_筑西市,265,0,,0,0,55,22,52,56,8,72
2018,茨城県,坂東市,茨城県_坂東市,119,0,,0,1,22,30,7,35,4,20
2018,茨城県,稲敷市,茨城県_稲敷市,74,0,,0,0,16,13,13,23,2,7
2018,茨城県,かすみがうら市,茨城県_かすみがうら市,89,0,,0,0,27,8,8,21,5,20
2018,茨城県,桜川市,茨城県_桜川市,75,0,,0,0,18,2,10,25,2,18
2018,茨城県,神栖市,茨城県_神栖市,186,0,,0,2,57,36,20,19,9,43
2018,茨城県,行方市,茨城県_行方市,39,0,,0,0,4,17,7,8,2,1
2018,茨城県,鉾田市,茨城県_鉾田市,68,0,,0,0,14,9,18,13,3,11
2018,茨城県,つくばみらい市,茨城県_つくばみらい市,108,0,,0,0,21,14,2,46,4,21
2018,茨城県,小美玉市,茨城県_小美玉市,155,0,,0,0,49,20,9,37,10,30
2018,茨城県,茨城町,茨城県_茨城町,96,0,,0,0,26,24,3,28,1,14
2018,茨城県,大洗町,茨城県_大洗町,84,0,,0,0,40,13,2,17,1,11
2018,茨城県,城里町,茨城県_城里町,19,0,,0,0,8,2,1,5,0,3
2018,茨城県,東海村,茨城県_東海村,52,0,,0,0,21,2,0,2,1,26
2018,茨城県,大子町,茨城県_大子町,6,0,,0,0,2,1,0,2,1,0
2018,茨城県,美浦村,茨城県_美浦村,26,0,,0,0,5,6,2,4,7,2
2018,茨城県,阿見町,茨城県_阿見町,140,0,,0,5,33,20,3,37,5,37
2018,茨城県,河内町,茨城県_河内町,10,0,,0,0,2,1,1,6,0,0
2018,茨城県,八千代町,茨城県_八千代町,61,0,,0,0,4,9,10,31,0,7
2018,茨城県,五霞町,茨城県_五霞町,28,0,,0,0,10,8,2,4,1,3
2018,茨城県,境町,茨城県_境町,86,0,,0,3,24,8,5,18,4,24
2018,茨城県,利根町,茨城県_利根町,25,0,,0,0,14,4,2,2,0,3
2018,栃木県,宇都宮市,栃木県_宇都宮市,1174,1,2005.0,1,4,254,98,19,100,19,680
2018,栃木県,足利市,栃木県_足利市,279,0,,0,0,50,19,7,23,9,171
2018,栃木県,栃木市,栃木県_栃木市,259,0,,0,2,44,26,11,40,6,130
2018,栃木県,佐野市,栃木県_佐野市,174,0,,0,1,44,27,7,20,3,72
2018,栃木県,鹿沼市,栃木県_鹿沼市,117,0,,0,0,28,15,0,8,8,58
2018,栃木県,日光市,栃木県_日光市,77,0,,0,0,17,9,2,9,1,39
2018,栃木県,小山市,栃木県_小山市,558,0,,0,2,134,46,12,68,7,289
2018,栃木県,真岡市,栃木県_真岡市,130,0,,0,0,45,12,5,33,7,28
2018,栃木県,大田原市,栃木県_大田原市,90,0,,0,0,33,9,3,7,7,31
2018,栃木県,矢板市,栃木県_矢板市,55,0,,0,0,13,3,8,6,1,24
2018,栃木県,那須塩原市,栃木県_那須塩原市,151,0,,0,2,34,10,6,14,7,78
2018,栃木県,さくら市,栃木県_さくら市,75,0,,0,0,25,6,4,5,3,32
2018,栃木県,那須烏山市,栃木県_那須烏山市,8,0,,0,0,2,0,0,3,0,3
2018,栃木県,下野市,栃木県_下野市,127,0,,0,0,55,10,0,16,0,46
2018,栃木県,上三川町,栃木県_上三川町,49,0,,0,0,23,7,0,8,1,10
2018,栃木県,益子町,栃木県_益子町,29,0,,0,0,14,1,5,4,0,5
2018,栃木県,茂木町,栃木県_茂木町,2,0,,0,0,0,1,0,1,0,0
2018,栃木県,市貝町,栃木県_市貝町,14,0,,0,0,2,2,4,5,0,1
2018,栃木県,芳賀町,栃木県_芳賀町,14,0,,0,0,7,2,1,2,1,1
2018,栃木県,壬生町,栃木県_壬生町,49,0,,0,0,16,4,1,5,1,22
2018,栃木県,野木町,栃木県_野木町,52,0,,0,0,20,3,3,10,1,15
2018,栃木県,塩谷町,栃木県_塩谷町,9,0,,0,0,2,3,1,3,0,0
2018,栃木県,高根沢町,栃木県_高根沢町,48,0,,0,0,12,4,1,12,4,15
2018,栃木県,那須町,栃木県_那須町,26,0,,0,0,7,4,3,5,0,7
2018,栃木県,那珂川町,栃木県_那珂川町,7,0,,0,1,0,2,2,1,0,1
2018,群馬県,前橋市,群馬県_前橋市,716,1,2007.0,1,9,101,87,21,26,7,465
2018,群馬県,高崎市,群馬県_高崎市,609,0,,0,1,91,77,32,29,9,370
2018,群馬県,桐生市,群馬県_桐生市,128,0,,0,0,13,12,1,6,5,91
2018,群馬県,伊勢崎市,群馬県_伊勢崎市,546,0,,0,2,73,74,19,48,19,311
2018,群馬県,太田市,群馬県_太田市,485,0,,0,2,80,84,14,63,25,217
2018,群馬県,沼田市,群馬県_沼田市,15,0,,0,0,6,1,1,2,0,5
2018,群馬県,館林市,群馬県_館林市,165,0,,0,0,25,41,3,23,7,66
2018,群馬県,渋川市,群馬県_渋川市,51,0,,0,0,19,3,3,2,1,23
2018,群馬県,藤岡市,群馬県_藤岡市,111,0,,0,0,21,33,4,8,3,42
2018,群馬県,富岡市,群馬県_富岡市,37,0,,0,0,5,4,2,3,1,22
2018,群馬県,安中市,群馬県_安中市,44,0,,0,0,9,3,2,2,0,28
2018,群馬県,みどり市,群馬県_みどり市,98,0,,0,0,29,17,0,4,3,45
2018,群馬県,榛東村,群馬県_榛東村,8,0,,0,0,4,1,0,2,1,0
2018,群馬県,吉岡町,群馬県_吉岡町,6,0,,0,0,5,0,0,0,0,1
2018,群馬県,下仁田町,群馬県_下仁田町,1,0,,0,0,0,0,0,0,0,1
2018,群馬県,南牧村,群馬県_南牧村,1,0,,0,0,1,0,0,0,0,0
2018,群馬県,甘楽町,群馬県_甘楽町,14,0,,0,0,3,5,0,0,0,6
2018,群馬県,中之条町,群馬県_中之条町,20,0,,0,0,16,2,0,0,0,2
2018,群馬県,長野原町,群馬県_長野原町,2,0,,0,0,0,1,0,1,0,0
2018,群馬県,嬬恋村,群馬県_嬬恋村,2,0,,0,0,1,0,0,1,0,0
2018,群馬県,草津町,群馬県_草津町,1,0,,0,0,0,0,1,0,0,0
2018,群馬県,高山村,群馬県_高山村,1,0,,0,0,1,0,0,0,0,0
2018,群馬県,東吾妻町,群馬県_東吾妻町,2,0,,0,0,0,0,1,0,0,1
2018,群馬県,片品村,群馬県_片品村,1,0,,0,0,0,0,0,0,0,1
2018,群馬県,昭和村,群馬県_昭和村,1,0,,0,0,1,0,0,0,0,0
2018,群馬県,みなかみ町,群馬県_みなかみ町,14,0,,0,0,8,0,0,1,0,5
2018,群馬県,玉村町,群馬県_玉村町,52,0,,0,0,12,18,5,5,0,12
2018,群馬県,板倉町,群馬県_板倉町,30,0,,0,0,7,4,4,11,1,3
2018,群馬県,明和町,群馬県_明和町,19,0,,0,0,3,2,4,4,0,6
2018,群馬県,千代田町,群馬県_千代田町,11,0,,0,0,2,1,2,4,0,2
2018,群馬県,大泉町,群馬県_大泉町,104,0,,0,1,15,20,5,8,3,52
2018,群馬県,邑楽町,群馬県_邑楽町,44,0,,0,0,15,9,3,7,1,9
2018,埼玉県,さいたま市西区,埼玉県_さいたま市西区,250,0,,0,1,43,24,9,7,12,154
2018,埼玉県,さいたま市北区,埼玉県_さいたま市北区,450,0,,0,1,64,22,6,13,18,326
2018,埼玉県,さいたま市大宮区,埼玉県_さいたま市大宮区,671,1,1998.0,1,9,108,21,11,7,25,490
2018,埼玉県,さいたま市見沼区,埼玉県_さいたま市見沼区,665,0,,0,1,100,32,25,25,65,417
2018,埼玉県,さいたま市中央区,埼玉県_さいたま市中央区,382,0,,0,1,30,19,1,7,7,317
2018,埼玉県,さいたま市桜区,埼玉県_さいたま市桜区,361,0,,0,4,40,23,10,3,14,267
2018,埼玉県,さいたま市浦和区,埼玉県_さいたま市浦和区,397,0,,0,4,53,4,1,1,5,329
2018,埼玉県,さいたま市南区,埼玉県_さいたま市南区,544,0,,0,2,58,20,9,11,18,426
2018,埼玉県,さいたま市緑区,埼玉県_さいたま市緑区,418,0,,0,1,57,16,15,13,28,288
2018,埼玉県,さいたま市岩槻区,埼玉県_さいたま市岩槻区,397,0,,0,1,70,44,20,33,31,198
2018,埼玉県,川越市,埼玉県_川越市,1167,0,,0,13,160,56,31,28,45,834
2018,埼玉県,熊谷市,埼玉県_熊谷市,464,0,,0,1,69,33,18,24,27,292
2018,埼玉県,川口市,埼玉県_川口市,2308,0,,0,30,275,144,48,48,140,1623
2018,埼玉県,行田市,埼玉県_行田市,165,0,,0,1,21,38,5,8,10,82
2018,埼玉県,秩父市,埼玉県_秩父市,61,0,,0,0,15,5,6,1,1,33
2018,埼玉県,所沢市,埼玉県_所沢市,1025,0,,0,9,130,38,12,13,49,774
2018,埼玉県,飯能市,埼玉県_飯能市,195,0,,0,0,21,7,11,5,8,143
2018,埼玉県,加須市,埼玉県_加須市,291,0,,0,0,68,48,16,19,8,132
2018,埼玉県,本庄市,埼玉県_本庄市,212,0,,0,0,39,35,8,10,5,115
2018,埼玉県,東松山市,埼玉県_東松山市,307,0,,0,0,35,60,7,16,21,168
2018,埼玉県,春日部市,埼玉県_春日部市,1128,0,,0,11,183,79,12,50,63,730
2018,埼玉県,狭山市,埼玉県_狭山市,401,0,,0,10,47,20,20,7,13,284
2018,埼玉県,羽生市,埼玉県_羽生市,177,0,,0,1,34,11,7,14,10,100
2018,埼玉県,鴻巣市,埼玉県_鴻巣市,251,1,2010.0,1,1,32,23,11,15,15,154
2018,埼玉県,深谷市,埼玉県_深谷市,358,0,,0,1,43,83,9,32,22,168
2018,埼玉県,上尾市,埼玉県_上尾市,851,1,2006.0,1,2,81,50,7,28,36,647
2018,埼玉県,草加市,埼玉県_草加市,1256,1,2008.0,1,12,119,75,10,19,61,960
2018,埼玉県,越谷市,埼玉県_越谷市,1682,0,,0,12,210,107,26,45,65,1217
2018,埼玉県,蕨市,埼玉県_蕨市,352,1,2000.0,1,5,22,7,2,5,11,300
2018,埼玉県,戸田市,埼玉県_戸田市,554,0,,0,2,57,35,11,6,14,429
2018,埼玉県,入間市,埼玉県_入間市,338,1,2006.0,1,3,51,21,13,4,15,231
2018,埼玉県,朝霞市,埼玉県_朝霞市,445,1,2006.0,1,0,37,27,7,9,25,340
2018,埼玉県,志木市,埼玉県_志木市,190,0,,0,3,17,12,2,2,7,147
2018,埼玉県,和光市,埼玉県_和光市,203,0,,0,0,16,14,2,1,6,164
2018,埼玉県,新座市,埼玉県_新座市,539,0,,0,2,57,36,26,1,18,399
2018,埼玉県,桶川市,埼玉県_桶川市,196,0,,0,2,24,9,1,4,4,152
2018,埼玉県,久喜市,埼玉県_久喜市,473,1,2006.0,1,1,80,33,8,19,18,314
2018,埼玉県,北本市,埼玉県_北本市,146,0,,0,0,19,12,4,6,9,96
2018,埼玉県,八潮市,埼玉県_八潮市,360,0,,0,1,52,35,9,12,14,237
2018,埼玉県,富士見市,埼玉県_富士見市,377,0,,0,4,39,17,10,4,10,293
2018,埼玉県,三郷市,埼玉県_三郷市,627,1,2009.0,1,1,117,96,3,31,56,323
2018,埼玉県,蓮田市,埼玉県_蓮田市,167,0,,0,1,24,13,5,13,12,99
2018,埼玉県,坂戸市,埼玉県_坂戸市,436,0,,0,0,33,25,2,9,26,341
2018,埼玉県,幸手市,埼玉県_幸手市,162,0,,0,1,29,18,5,14,6,89
2018,埼玉県,鶴ヶ島市,埼玉県_鶴ヶ島市,217,0,,0,2,13,10,4,2,18,168
2018,埼玉県,日高市,埼玉県_日高市,166,0,,0,0,9,6,16,3,6,126
2018,埼玉県,吉川市,埼玉県_吉川市,291,0,,0,0,58,37,6,29,9,152
2018,埼玉県,ふじみ野市,埼玉県_ふじみ野市,355,0,,0,4,40,18,3,3,10,277
2018,埼玉県,白岡市,埼玉県_白岡市,107,0,,0,1,13,15,2,11,9,56
2018,埼玉県,伊奈町,埼玉県_伊奈町,134,0,,0,0,8,5,0,5,10,106
2018,埼玉県,三芳町,埼玉県_三芳町,75,0,,0,1,9,7,7,3,5,43
2018,埼玉県,毛呂山町,埼玉県_毛呂山町,114,0,,0,1,12,5,10,1,4,81
2018,埼玉県,越生町,埼玉県_越生町,18,0,,0,0,2,3,3,0,0,10
2018,埼玉県,滑川町,埼玉県_滑川町,108,0,,0,0,6,10,10,8,20,54
2018,埼玉県,嵐山町,埼玉県_嵐山町,35,0,,0,0,4,6,6,4,1,14
2018,埼玉県,小川町,埼玉県_小川町,32,0,,0,1,12,3,4,1,1,10
2018,埼玉県,川島町,埼玉県_川島町,38,0,,0,0,12,5,2,3,0,16
2018,埼玉県,吉見町,埼玉県_吉見町,24,0,,0,0,6,7,8,1,0,2
2018,埼玉県,鳩山町,埼玉県_鳩山町,8,0,,0,0,1,3,0,1,2,1
2018,埼玉県,ときがわ町,埼玉県_ときがわ町,14,0,,0,0,2,2,2,1,1,6
2018,埼玉県,横瀬町,埼玉県_横瀬町,7,0,,0,0,1,0,0,0,1,5
2018,埼玉県,皆野町,埼玉県_皆野町,9,0,,0,0,2,2,0,0,0,5
2018,埼玉県,長瀞町,埼玉県_長瀞町,2,0,,0,0,2,0,0,0,0,0
2018,埼玉県,小鹿野町,埼玉県_小鹿野町,4,0,,0,0,1,0,0,0,1,2
2018,埼玉県,東秩父村,埼玉県_東秩父村,5,0,,0,0,3,0,1,0,1,0
2018,埼玉県,美里町,埼玉県_美里町,9,0,,0,0,4,3,0,2,0,0
2018,埼玉県,神川町,埼玉県_神川町,24,0,,0,0,7,8,0,0,0,9
2018,埼玉県,上里町,埼玉県_上里町,100,0,,0,0,30,10,8,5,4,43
2018,埼玉県,寄居町,埼玉県_寄居町,70,0,,0,0,16,3,6,1,3,41
2018,埼玉県,宮代町,埼玉県_宮代町,151,0,,0,0,34,7,3,4,9,94
2018,埼玉県,杉戸町,埼玉県_杉戸町,136,0,,0,0,42,9,7,4,11,63
2018,埼玉県,松伏町,埼玉県_松伏町,72,0,,0,0,24,9,2,13,4,20
2018,千葉県,千葉市,千葉県_千葉市,3,0,,0,0,1,2,0,0,0,0
2018,千葉県,千葉市中央区,千葉県_千葉市中央区,1023,0,,0,43,219,39,8,27,38,649
2018,千葉県,千葉市花見川区,千葉県_千葉市花見川区,439,0,,0,1,67,44,6,17,43,261
2018,千葉県,千葉市稲毛区,千葉県_千葉市稲毛区,590,0,,0,4,65,24,1,18,45,433
2018,千葉県,千葉市若葉区,千葉県_千葉市若葉区,469,0,,0,10,75,47,6,47,47,237
2018,千葉県,千葉市緑区,千葉県_千葉市緑区,290,0,,0,0,28,22,2,14,20,204
2018,千葉県,千葉市美浜区,千葉県_千葉市美浜区,500,0,,0,3,31,26,2,3,17,418
2018,千葉県,銚子市,千葉県_銚子市,76,0,,0,0,10,13,0,6,1,46
2018,千葉県,市川市,千葉県_市川市,1408,1,2009.0,1,19,160,69,9,23,69,1059
2018,千葉県,船橋市,千葉県_船橋市,1842,0,,0,15,247,103,8,30,96,1343
2018,千葉県,館山市,千葉県_館山市,61,0,,0,0,14,7,1,1,1,37
2018,千葉県,木更津市,千葉県_木更津市,341,0,,0,0,90,23,3,20,12,193
2018,千葉県,松戸市,千葉県_松戸市,1508,0,,0,8,246,96,17,32,134,975
2018,千葉県,野田市,千葉県_野田市,568,0,,0,4,115,58,13,60,32,286
2018,千葉県,茂原市,千葉県_茂原市,183,0,,0,1,36,47,3,15,4,77
2018,千葉県,成田市,千葉県_成田市,365,0,,0,7,32,28,28,46,22,202
2018,千葉県,佐倉市,千葉県_佐倉市,314,0,,0,0,57,22,4,34,42,155
2018,千葉県,東金市,千葉県_東金市,210,0,,0,0,41,12,7,12,4,134
2018,千葉県,旭市,千葉県_旭市,121,0,,0,2,32,16,1,9,4,57
2018,千葉県,習志野市,千葉県_習志野市,640,1,2009.0,1,4,62,28,2,6,37,501
2018,千葉県,柏市,千葉県_柏市,1167,0,,0,16,198,102,9,87,65,690
2018,千葉県,勝浦市,千葉県_勝浦市,32,0,,0,0,13,3,1,0,3,12
2018,千葉県,市原市,千葉県_市原市,667,1,2009.0,1,1,163,92,6,47,34,324
2018,千葉県,流山市,千葉県_流山市,530,0,,0,13,67,35,16,27,25,347
2018,千葉県,八千代市,千葉県_八千代市,652,0,,0,3,80,35,3,35,57,439
2018,千葉県,我孫子市,千葉県_我孫子市,313,0,,0,4,57,20,2,26,19,185
2018,千葉県,鴨川市,千葉県_鴨川市,43,0,,0,1,13,6,2,1,1,19
2018,千葉県,鎌ケ谷市,千葉県_鎌ケ谷市,309,0,,0,2,46,20,5,7,34,195
2018,千葉県,君津市,千葉県_君津市,127,0,,0,1,41,15,0,5,1,64
2018,千葉県,富津市,千葉県_富津市,61,0,,0,0,15,7,2,1,6,30
2018,千葉県,浦安市,千葉県_浦安市,684,0,,0,3,41,28,0,2,13,597
2018,千葉県,四街道市,千葉県_四街道市,259,0,,0,0,36,18,4,24,30,147
2018,千葉県,袖ケ浦市,千葉県_袖ケ浦市,121,0,,0,0,38,14,4,7,6,52
2018,千葉県,八街市,千葉県_八街市,177,0,,0,5,20,27,1,20,26,78
2018,千葉県,印西市,千葉県_印西市,223,0,,0,0,30,11,14,23,10,135
2018,千葉県,白井市,千葉県_白井市,168,0,,0,2,12,19,14,15,14,92
2018,千葉県,富里市,千葉県_富里市,120,0,,0,0,26,20,1,20,17,36
2018,千葉県,南房総市,千葉県_南房総市,45,0,,0,0,13,7,0,2,0,23
2018,千葉県,匝瑳市,千葉県_匝瑳市,50,0,,0,0,18,5,0,11,1,15
2018,千葉県,香取市,千葉県_香取市,124,0,,0,2,43,23,4,24,2,26
2018,千葉県,山武市,千葉県_山武市,91,0,,0,2,14,18,1,7,3,46
2018,千葉県,いすみ市,千葉県_いすみ市,54,0,,0,0,18,6,2,3,1,24
2018,千葉県,大網白里市,千葉県_大網白里市,70,0,,0,1,12,5,2,13,6,31
2018,千葉県,酒々井町,千葉県_酒々井町,62,0,,0,0,9,6,1,5,15,26
2018,千葉県,栄町,千葉県_栄町,38,0,,0,1,6,5,1,9,3,13
2018,千葉県,神崎町,千葉県_神崎町,14,0,,0,0,2,2,2,1,0,7
2018,千葉県,多古町,千葉県_多古町,17,0,,0,0,4,4,1,8,0,0
2018,千葉県,東庄町,千葉県_東庄町,30,0,,0,0,14,4,0,5,1,6
2018,千葉県,九十九里町,千葉県_九十九里町,39,0,,0,0,13,5,10,2,1,8
2018,千葉県,芝山町,千葉県_芝山町,10,0,,0,0,5,0,0,3,1,1
2018,千葉県,横芝光町,千葉県_横芝光町,37,0,,0,0,13,2,4,6,0,12
2018,千葉県,一宮町,千葉県_一宮町,29,0,,0,0,8,3,0,3,1,14
2018,千葉県,睦沢町,千葉県_睦沢町,2,0,,0,0,0,1,0,1,0,0
2018,千葉県,長生村,千葉県_長生村,19,0,,0,0,2,1,0,1,1,14
2018,千葉県,白子町,千葉県_白子町,16,0,,0,0,3,7,0,1,0,5
2018,千葉県,長柄町,千葉県_長柄町,24,0,,0,0,8,13,1,1,0,1
2018,千葉県,長南町,千葉県_長南町,18,0,,0,0,6,8,0,4,0,0
2018,千葉県,大多喜町,千葉県_大多喜町,7,0,,0,0,3,1,1,1,0,1
2018,千葉県,御宿町,千葉県_御宿町,11,0,,0,0,5,0,1,1,0,4
2018,千葉県,鋸南町,千葉県_鋸南町,15,0,,0,0,8,2,0,1,1,3
2018,東京都,千代田区,東京都_千代田区,337,0,,0,3,23,22,8,1,11,269
2018,東京都,中央区,東京都_中央区,431,0,,0,4,46,20,7,5,4,345
2018,東京都,港区,東京都_港区,616,0,,0,5,36,30,15,2,12,516
2018,東京都,新宿区,東京都_新宿区,1350,0,,0,15,59,36,5,1,24,1210
2018,東京都,文京区,東京都_文京区,344,0,,0,0,28,5,5,0,3,303
2018,東京都,台東区,東京都_台東区,1000,0,,0,14,77,23,9,2,19,856
2018,東京都,墨田区,東京都_墨田区,1001,0,,0,5,83,44,22,5,25,817
2018,東京都,江東区,東京都_江東区,1359,1,2000.0,1,7,64,81,25,10,46,1126
2018,東京都,品川区,東京都_品川区,842,0,,0,4,41,44,20,1,23,709
2018,東京都,目黒区,東京都_目黒区,757,0,,0,2,27,26,4,0,11,687
2018,東京都,大田区,東京都_大田区,2534,0,,0,15,182,92,24,2,73,2146
2018,東京都,世田谷区,東京都_世田谷区,2613,0,,0,9,90,82,16,2,57,2357
2018,東京都,渋谷区,東京都_渋谷区,942,0,,0,4,50,34,14,2,21,817
2018,東京都,中野区,東京都_中野区,967,0,,0,6,67,19,7,1,21,846
2018,東京都,杉並区,東京都_杉並区,1548,0,,0,11,71,28,15,0,25,1398
2018,東京都,豊島区,東京都_豊島区,1193,0,,0,7,69,22,9,2,14,1070
2018,東京都,北区,東京都_北区,1084,0,,0,15,60,37,10,1,17,944
2018,東京都,荒川区,東京都_荒川区,579,0,,0,5,61,15,6,1,18,473
2018,東京都,板橋区,東京都_板橋区,1830,1,2006.0,1,11,138,64,13,4,45,1555
2018,東京都,練馬区,東京都_練馬区,2369,0,,0,17,117,74,21,0,50,2090
2018,東京都,足立区,東京都_足立区,2267,0,,0,19,191,126,27,20,123,1761
2018,東京都,葛飾区,東京都_葛飾区,1750,0,,0,9,104,79,7,6,50,1495
2018,東京都,江戸川区,東京都_江戸川区,2700,0,,0,8,240,193,11,22,120,2106
2018,東京都,八王子市,東京都_八王子市,1407,0,,0,3,152,58,6,10,169,1009
2018,東京都,立川市,東京都_立川市,813,0,,0,4,57,23,9,0,27,693
2018,東京都,武蔵野市,東京都_武蔵野市,727,0,,0,2,29,3,4,0,3,686
2018,東京都,三鷹市,東京都_三鷹市,411,0,,0,2,44,12,2,1,2,348
2018,東京都,青梅市,東京都_青梅市,277,0,,0,0,39,17,3,1,24,193
2018,東京都,府中市,東京都_府中市,641,1,2011.0,1,3,68,14,5,2,11,538
2018,東京都,昭島市,東京都_昭島市,388,0,,0,7,38,6,1,2,11,323
2018,東京都,調布市,東京都_調布市,797,0,,0,4,54,19,11,0,15,694
2018,東京都,町田市,東京都_町田市,952,1,2004.0,1,19,112,76,9,13,197,526
2018,東京都,小金井市,東京都_小金井市,392,0,,0,0,20,6,3,1,5,357
2018,東京都,小平市,東京都_小平市,524,0,,0,2,34,19,0,1,19,449
2018,東京都,日野市,東京都_日野市,406,0,,0,3,57,23,1,1,19,302
2018,東京都,東村山市,東京都_東村山市,373,0,,0,0,24,8,2,1,13,325
2018,東京都,国分寺市,東京都_国分寺市,277,0,,0,0,20,5,2,0,9,241
2018,東京都,国立市,東京都_国立市,292,0,,0,1,23,7,2,0,7,252
2018,東京都,福生市,東京都_福生市,166,0,,0,3,30,4,1,2,11,115
2018,東京都,狛江市,東京都_狛江市,160,0,,0,1,12,7,0,0,6,134
2018,東京都,東大和市,東京都_東大和市,367,0,,0,1,21,14,2,0,22,307
2018,東京都,清瀬市,東京都_清瀬市,255,0,,0,0,18,11,2,2,9,213
