country,iso3,year,tfp_M0,tfp_M2,tfp_M4,mu0,mu1,mu_j,beta_j,alpha
Ireland,IRL,1973,0.6487880102450996,0.7621210854024421,0.6490996444370776,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1974,0.6560396833945346,0.7762809608448658,0.6563891098607639,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1975,0.6807173106099649,0.8072127585222342,0.6810743840127778,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1976,0.6753014855703476,0.7964698768399394,0.6755406416579044,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1977,0.7140892314879013,0.834214855189356,0.7143660509515444,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1978,0.7463494958166077,0.8697371689850169,0.7466730487747322,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1979,0.7210918478065933,0.8492037304713982,0.7214380840617158,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1980,0.72229621977307,0.8592197786873443,0.722698330888706,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1981,0.7323812589212633,0.8687181247920615,0.7326976316464275,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1982,0.725885482273867,0.8623119260814143,0.7262081500053243,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1983,0.6980568046915909,0.833221310043732,0.6983636326329767,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1984,0.73192816521028,0.8587734147772714,0.7321520032345568,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1985,0.7405568138125549,0.8587352237508963,0.7407595548986237,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1986,0.7123944987655113,0.8195123940114915,0.7125520002156884,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1987,0.7447655566418971,0.8405160476520681,0.7448960105184756,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1988,0.779042596176204,0.8636339719219599,0.7791513234886089,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1989,0.8181531033366598,0.893908006936095,0.8182678873196378,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1990,0.8606752505773185,0.9326681132296066,0.8608303846899874,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1991,0.8666988293171807,0.9423525714444434,0.8669273587999831,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1992,0.8898671760823866,0.9660467192691611,0.890063129357336,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1993,0.8981840878598968,0.9713538187968886,0.8983344118399588,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1994,0.921079240138206,0.9906111498954573,0.92121258810017,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1995,0.9730348157939366,1.0422892025468524,0.9731945894366527,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1996,1.0024720501708275,1.077231765850609,1.0026909830766497,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1997,1.0589255070715078,1.141470365493702,1.0591769218267766,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1998,1.0792844827295411,1.1702604460117483,1.0795548473746637,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,1999,1.1185709644309032,1.2168932593038102,1.11884420053096,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,2000,1.156683511891159,1.261783230012453,1.1569647007637371,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,2001,1.1656832104879031,1.2743465663091076,1.165943424561335,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,2002,1.1929206798574334,1.3025175059007648,1.1931606333728055,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,2003,1.19091102804971,1.3001968342290313,1.1911404685410503,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,2004,1.2157131089047608,1.3251918739498736,1.2159471868282967,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,2005,1.2150444336813226,1.3281721326279916,1.215317839261509,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,2006,1.2097391820692263,1.3298856233723555,1.2100583209633538,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,2007,1.2058080915741485,1.337126826099821,1.2061876534833162,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,2008,1.1294652096794042,1.2692816272083167,1.1298380614560202,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,2009,1.0955958603971334,1.2336261636739048,1.095872086633805,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,2010,1.139225556832506,1.2661091740422794,1.1393939671671633,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,2011,1.136100396917084,1.2500671625800424,1.1362288774348848,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,2012,1.1263623668689577,1.229449413447946,1.1264916155057882,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,2013,1.1041064597823365,1.203444574352618,1.1042967174612475,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,2014,1.1563793395759374,1.249236263380391,1.1565326915704919,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,2015,1.3381265862585243,1.4318717644398964,1.3383504671089046,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,2016,1.3067817544426985,1.413519680692782,1.3071381940042972,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,2017,1.324339481225028,1.4568916461120427,1.324850936309434,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,2018,1.3449679699058112,1.4934852072446292,1.3454144210746692,5.0,0.12,0.01,0.0,0.4793138384819031
Ireland,IRL,2019,1.3576301169889895,1.5106585476481849,1.357976136993086,5.0,0.12,0.01,0.0,0.4793138384819031
Israel,ISR,1950,-0.17648891688311963,-0.17648891688311963,-0.17648891688311963,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1951,-0.018574032687563857,-0.013325835867866509,0.012508768070359721,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1952,-0.050056523581584855,-0.041945495915003406,0.010402170836498748,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1953,-0.1009983084358872,-0.09312913152479485,-0.02227644180918098,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1954,0.04964026030258584,0.05498044579984196,0.13526368283770207,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1955,0.1443101272549292,0.14962772005120506,0.23599813554980376,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1956,0.18736119396908357,0.1950797763899228,0.2868024181454416,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1957,0.22960542964401398,0.23724667583476222,0.3313115764176935,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1958,0.2590485638479745,0.2692028736681795,0.36492246321590915,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1959,0.34509075912777387,0.3572542349005481,0.4534968555411334,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1960,0.3732307480527659,0.38792651700215863,0.4839073178000719,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1961,0.4272964757578439,0.44429062297374067,0.5391624553371894,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1962,0.4670686152115273,0.48738637936388685,0.5807881903940766,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1963,0.5124457776981224,0.5354342942789305,0.6267625046534597,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1964,0.555443181892807,0.5799536341103311,0.668881294557143,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1965,0.4888744783674923,0.5185397553998241,0.6058336538748019,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1966,0.5310234348456815,0.5621389953334095,0.6472731558995788,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1967,0.4987307669751164,0.5295219238376969,0.6116513441257263,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1968,0.48844845802501613,0.5142658649488077,0.5920142278027773,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1969,0.6040160243869668,0.6213795335122114,0.6934508972774003,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1970,0.6921658003845765,0.7108361496821534,0.7779756690186117,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1971,0.7464577799143495,0.7713783502811413,0.8348883477872757,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1972,0.7966356006041648,0.8305241552833378,0.891659931830528,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1973,0.7865073760445664,0.8289807451809521,0.8885361400549154,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1974,0.8080400350976022,0.8559969064975261,0.9141179735179055,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1975,0.7913142976937406,0.8426020032922352,0.8991573008447045,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1976,0.7484286073305624,0.8023425610283299,0.8571667485458061,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1977,0.7128492555763959,0.7634882208995499,0.8159604158594442,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1978,0.7159589763332388,0.7616717222078044,0.8113622276011885,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1979,0.7406751429256575,0.7829764230505196,0.8297503863183913,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1980,0.7260597061501111,0.7686745095955478,0.8127149885826119,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1981,0.7429543159754068,0.7819287032039206,0.8231229539980385,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1982,0.744258775246518,0.7792536532568652,0.8175189997215373,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1983,0.7432370519805316,0.7781327320846732,0.8137185926291117,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1984,0.7215552453133727,0.7582074174372186,0.7914490196337223,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1985,0.7473764085547554,0.7831223794516582,0.81422153389319,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1986,0.7665060950752078,0.7990095463012326,0.8280917344416592,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1987,0.8060218227868434,0.8368313797112714,0.8640760426384215,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1988,0.8097250494439319,0.8402251843165729,0.8658264113416356,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1989,0.7829143587045921,0.8132999766799411,0.837426414588565,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1990,0.8275570773209733,0.857282222118644,0.8800317924567507,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1991,0.8542756546910502,0.8878061253110117,0.9093197019264423,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1992,0.8593259144957228,0.9052120177418761,0.9256857759878052,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1993,0.8328529615775224,0.8897145671440416,0.9092305513753951,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1994,0.8223644223130604,0.8886676826583999,0.9072054708661685,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1995,0.8400368377064114,0.9141712770270152,0.9316636990878688,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1996,0.826834031509815,0.9096681296686242,0.9260460549426215,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1997,0.8166702075536874,0.9063121733489714,0.9214987276612634,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1998,0.8219427181482626,0.913698210071078,0.9276331074252155,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,1999,0.8137858955852186,0.9035713266024228,0.9162459711642068,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,2000,0.8507672150048791,0.9386349850613751,0.950079842587976,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,2001,0.8358452159766196,0.9217341765278446,0.9320056442660611,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,2002,0.8048681665718878,0.8871136840284004,0.8963043644667348,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,2003,0.7993093820881612,0.8751711160036679,0.8834249903649329,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,2004,0.8322913075527039,0.9004560483159985,0.9079428633962499,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,2005,0.8418317583857577,0.9036855037579619,0.9105407134705139,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,2006,0.8659749331554405,0.9235522491719861,0.9298671145789106,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,2007,0.8748686701939432,0.9296924089628922,0.9355198982747419,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,2008,0.8658043561159277,0.9191558087042884,0.9245142124594015,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,2009,0.8423373871631012,0.894858962019577,0.899738183081153,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,2010,0.8658514037087857,0.9139390765112747,0.9184112282190293,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,2011,0.8838580490329191,0.9298907338727158,0.933969995891851,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,2012,0.8752180576750659,0.9223865184778113,0.9260138084622183,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,2013,0.8871424394026342,0.9359352167694199,0.939041541575472,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,2014,0.8916735800981117,0.944362465243179,0.9468177231185351,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,2015,0.8786254113979455,0.9352222391356904,0.9369199350134663,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,2016,0.8766578084325118,0.933733080221085,0.9347116596709624,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,2017,0.8766184880897443,0.9349776148726656,0.9352628171240873,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,2018,0.8805914661848044,0.9404113348946455,0.9400229470724542,0.05,0.12,6.0,0.0,0.42368098752839223
Israel,ISR,2019,0.88677051331935,0.948386332499429,0.947326328760222,0.05,0.12,6.0,0.0,0.42368098752839223
Italy,ITA,1950,0.20236293749545542,0.20236293749545542,0.8197528194172325,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1951,0.271877247831509,0.27207652730877907,0.8846073198242403,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1952,0.2928560790119503,0.2930821368342169,0.8998134917954541,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1953,0.33021547191791,0.33043752337236487,0.9319681132514166,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1954,0.34418917850522135,0.34442586118996044,0.9404982309953658,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1955,0.37701571377128573,0.377256575193897,0.9633444793792849,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1956,0.3931067672595496,0.39337066035350166,0.9700173252008719,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1957,0.4046808082589486,0.4049476523920603,0.9727634220253174,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1958,0.42440653242280746,0.42467574687277665,0.9837652378294264,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1959,0.4628800552396193,0.463140716004129,1.012599569552599,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1960,0.5141317801027787,0.5144022455449617,1.0538404457053554,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1961,0.5675038588188288,0.5677944822625021,1.0929990745367335,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1962,0.6139571244992332,0.6142485290949544,1.1150573056450495,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1963,0.6540429718830252,0.6543251799319663,1.1314251115086313,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1964,0.6567535159806264,0.6570375139559861,1.1166386186583512,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1965,0.6956568606914271,0.6958947580195574,1.1242630034032208,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1966,0.7379730600554693,0.7381742742893191,1.152014201135192,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1967,0.7721677444698649,0.7723689734010923,1.1817382402670336,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1968,0.8156060753177261,0.8158228943516175,1.2100113884288017,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1969,0.8556122731267859,0.8558276579995985,1.2327380811119473,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1970,0.951822637938907,0.9520572401588732,1.3121679551493886,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1971,0.9471144444736064,0.9474395878747064,1.2814626158439166,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1972,0.9592731138640662,0.9595414382904828,1.275494218925835,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1973,0.9962342332800143,0.9964881082436303,1.3014419739641117,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1974,1.0187348051902898,1.0190142449862911,1.3097848374719407,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1975,0.9682289306856973,0.968523728978055,1.243297486934202,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1976,1.0087388040181695,1.0089323665629921,1.2785397949429589,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1977,1.015916287773475,1.0161392364179473,1.2706497663402003,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1978,1.0258592380448945,1.0260462309758465,1.2714102454844403,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1979,1.0573492014076153,1.05752312668404,1.2978700167621802,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1980,1.0584935849750767,1.0586838617854974,1.2955942897202681,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1981,1.0394644486871103,1.0396764907605522,1.26938754403522,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1982,1.0163761904147322,1.0165513991960102,1.2433726568021748,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1983,1.0038870486534375,1.0040488763631092,1.2288118956465315,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1984,1.0201262264371636,1.0202671018432028,1.24010869567879,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1985,1.0235275222150806,1.023684446710866,1.2424764524747731,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1986,1.023293850357514,1.023449941244773,1.2437778243129163,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1987,1.0287894277424758,1.0289413635147744,1.2494967219838609,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1988,1.040262320266689,1.0404266921025966,1.2624518846592818,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1989,1.0511279985367734,1.0513024272010014,1.2691368601745583,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1990,1.045226548726487,1.0454020911799384,1.26115788270483,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1991,1.0320980525232226,1.0322695028650886,1.2477450361808535,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1992,1.0226877700360708,1.0228584193087666,1.2319649318090398,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1993,1.0093377488089716,1.0095026252993904,1.206032756779822,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1994,1.0238421760938659,1.0239737455041737,1.2132316954162667,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1995,1.0346279841602568,1.0347640985789894,1.2224009126479252,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1996,1.023772128583074,1.0239211614306507,1.212402471186365,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1997,1.0276505461461607,1.0277802958297597,1.2131936744462393,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1998,1.022841252938,1.022957120302558,1.2089085562177955,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,1999,1.0213849880596717,1.0214877728380456,1.2051261155171935,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,2000,1.0403472361056325,1.0404480017769195,1.224406718075655,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,2001,1.0376548424507765,1.0377611838713552,1.2217758815884214,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,2002,1.0191593457301318,1.01926256126879,1.2014023795424773,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,2003,1.001655567404594,1.00175827153826,1.1803425956371236,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,2004,1.000288786712355,1.0003846354836359,1.1769440975763819,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,2005,0.9927641761500983,0.9928690332436299,1.168004215035924,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,2006,0.985708128170355,0.985808853341668,1.166364740235256,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,2007,0.9787806597372777,0.9788912409877017,1.160298630751253,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,2008,0.9596390551760914,0.9597485770187717,1.1328248809552055,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,2009,0.9126337436495371,0.9127329604071894,1.0686809430281499,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,2010,0.9224821973401625,0.9225519858280542,1.0737736721253106,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,2011,0.9196411879077608,0.9197034854654458,1.0680449964886427,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,2012,0.8938094651843267,0.8938722106329724,1.0321920359785022,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,2013,0.8877054761679357,0.8877462233396303,1.0123093880308613,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,2014,0.8857213240142094,0.8857509767978247,1.006126946052075,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,2015,0.8818787593757911,0.8819085243222728,1.0031551799207863,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,2016,0.8781917384702611,0.8782247586974021,1.0036454625781506,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,2017,0.881536752836305,0.881577152377389,1.00778356204354,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,2018,0.8775548498858097,0.877601933388461,1.004292914665565,0.05,-0.08,0.01,0.34,0.43799737649304527
Italy,ITA,2019,0.8710974252193502,0.871148001895568,0.9943437849577972,0.05,-0.08,0.01,0.34,0.43799737649304527
Japan,JPN,1950,-0.18923350711324982,-0.18923350711324982,-0.18923350711324982,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1951,-0.13073539914165355,-0.13053658154614656,-0.13053658154614656,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1952,-0.05100436680225329,-0.05071303830830942,-0.05071303830830942,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1953,-0.017868728297563585,-0.01762217994251003,-0.01762217994251003,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1954,-0.008370867317565533,-0.008143421136246332,-0.008143421136246332,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1955,0.008868504235754138,0.00910826667425102,0.00910826667425102,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1956,0.030129572854339592,0.030386261111935653,0.030386261111935653,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1957,0.05493565535995071,0.05522214980739282,0.05522214980739282,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1958,0.07237982264252274,0.07270931553171955,0.07270931553171955,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1959,0.12021423632190409,0.12051879311461633,0.12051879311461633,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1960,0.19130298583483274,0.1916430785214862,0.1916430785214862,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1961,0.25254374016110503,0.25295386102855844,0.25295386102855844,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1962,0.28695525720319814,0.28740620065718137,0.28740620065718137,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1963,0.32465567078153246,0.32507328750908115,0.32507328750908115,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1964,0.37626882101937564,0.3766953345271755,0.3766953345271755,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1965,0.37958334508239666,0.3800302427681954,0.3800302427681954,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1966,0.41945674437172364,0.41986229426409505,0.41986229426409505,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1967,0.46485949994276776,0.46526988673841263,0.46526988673841263,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1968,0.5178927937757809,0.5183352044663199,0.5183352044663199,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1969,0.577732567802296,0.5782045255826764,0.5782045255826764,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1970,0.6173366952894117,0.6178269522958573,0.6178269522958573,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1971,0.6027331753811049,0.6032537103647657,0.6032537103647657,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1972,0.6291587465744177,0.6296128250761717,0.6296128250761717,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1973,0.6474805453388655,0.6479237166591112,0.6479237166591112,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1974,0.6039571739359761,0.6044067079833031,0.6044067079833031,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1975,0.6014528959852248,0.601833217803855,0.601833217803855,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1976,0.5907560619945489,0.591075327852467,0.591075327852467,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1977,0.590048304328346,0.5903453761896875,0.5903453761896875,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1978,0.6019362004336211,0.60221365630174,0.60221365630174,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1979,0.6148748080976061,0.6151549752937262,0.6151549752937262,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1980,0.604524756296839,0.6048098350230893,0.6048098350230893,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1981,0.6125592940643951,0.6128183213325826,0.6128183213325826,0.05,-0.08,0.01,0.0,0.40173733830451963
Japan,JPN,1982,0.6126179644648593,0.6128549799393932,0.6128549799393932,0.05,-0.08,0.01,0.0,0.40173733830451963
