iso3,year,mu_obs,total_gfcf,share_N111G,share_N112G,share_N1131G,share_N1132G,share_N117G,share_N11MG
ISR,1972,1.9599269183922048,821000.0,0.4713763702801462,0.2618757612667479,0.09378806333739342,0.02679658952496955,0.146163215590743,
ISR,1973,1.8742105263157898,1140000.0,0.44649122807017544,0.24473684210526317,0.1482456140350877,0.02368421052631579,0.1368421052631579,
ISR,1974,1.9382793017456361,1604000.0,0.46758104738154616,0.26246882793017456,0.10910224438902744,0.021820448877805487,0.13902743142144638,
ISR,1975,2.0172465208747514,2012000.0,0.47564612326043737,0.28180914512922467,0.06113320079522863,0.0268389662027833,0.15457256461232605,
ISR,1976,2.0006684491978612,2244000.0,0.4661319073083779,0.285650623885918,0.0677361853832442,0.028966131907308377,0.15151515151515152,
ISR,1977,1.9396135265700485,2691000.0,0.4158305462653289,0.31178000743218137,0.09698996655518395,0.033444816053511704,0.14195466369379414,
ISR,1978,1.8832509137819824,4651000.0,0.39625886906041713,0.3007955278434745,0.12491937217802623,0.03977639217372608,0.13824983874435606,
ISR,1979,1.8297097680224697,9613000.0,0.4266097992302091,0.25590346405908665,0.15354207843545198,0.038489545407261,0.12545511286799127,
ISR,1980,1.9914226693012393,22268000.0,0.4977097179809592,0.21896892401652596,0.07795940362852524,0.03592599245554159,0.169435961918448,
ISR,1981,1.9641520347806614,53593000.0,0.4938144906984121,0.20961692758382625,0.09163510159908943,0.03826992331088015,0.16666355680779207,
ISR,1982,1.9326982331439568,118459000.0,0.46517360436944427,0.20597843979773592,0.10854388438193806,0.046218522864450995,0.17408554858643074,
ISR,1983,1.8710879385561863,310137000.0,0.41587749929869705,0.21112605074531576,0.14025092136700879,0.05603007703047363,0.1767154515585048,
ISR,1984,1.928483585839244,1305580000.0,0.4180333644816863,0.1971123944913372,0.10899446989077652,0.06810536313362643,0.20775440800257358,
ISR,1985,1.9399321066595037,4109976000.0,0.3775131533614795,0.20981071422314876,0.09553437781631816,0.08663262267224918,0.23050913192680444,
ISR,1986,1.904599944137416,6594754000.0,0.34971569826562143,0.2065135409144905,0.1369814552597413,0.07285821427152551,0.23393109128862122,
ISR,1987,1.8109211455703653,9174120000.0,0.34903423979629655,0.21760397727520459,0.17510976529629,0.06839489782126242,0.18985711981094644,
ISR,1988,1.8234492891236154,10860116000.0,0.36211712655739586,0.23161870462525447,0.1670053984690403,0.061222734637456915,0.17803603571085244,
ISR,1989,1.9467676537813519,12383296000.0,0.40303938466786227,0.25386028081699735,0.09291419667267907,0.06075821816744104,0.1894279196750203,
ISR,1990,1.9324943154278618,17908120000.0,0.4107766197680158,0.2519462679499579,0.10117064214445737,0.05624303388630409,0.1798634362512648,
ISR,1991,1.9203726840888686,30556872000.0,0.498120946411007,0.20849287191437657,0.10006174715788972,0.04550338136704569,0.14782105314968103,
ISR,1992,1.921224018800556,36547004000.0,0.46626828836640066,0.2424672074351156,0.09823481016391931,0.04609387406967751,0.14693581996488686,
ISR,1993,1.8808549512025894,38918151000.0,0.36007383804025017,0.3040799394606388,0.12315091742153937,0.05448665842321235,0.1582086466543593,
ISR,1994,1.8323877295534015,46234340000.0,0.3332668099079602,0.29702846412428513,0.150016178450909,0.060102426032252215,0.15958612148459347,
ISR,1995,2.1261513885000576,83098016000.0,0.3209465193489096,0.23224381193408997,0.0821936230102052,0.042657119515344386,0.32195892619145083,
ISR,1996,2.114408662847408,96159145000.0,0.32200681484844734,0.24184907218133023,0.07815320113339194,0.04679720269975362,0.3111937091370769,
ISR,1997,2.129030597486299,101556153000.0,0.33230360744365733,0.25324905719892715,0.06817730679499055,0.04258276699394078,0.3036872615684842,
ISR,1998,2.1354527696887593,102605157000.0,0.32735214273879043,0.25461683178361105,0.0599721902866929,0.049128807434113665,0.308930027756792,
ISR,1999,2.0646470566662156,105823319000.0,0.3094494796558025,0.22906104466445623,0.09120288506543629,0.06253155790738334,0.3077550327069216,
ISR,2000,2.084879059478297,109701073000.0,0.289469401999377,0.23037149326698017,0.08384046526144735,0.06876995633397315,0.3275486831382224,
ISR,2001,2.0901538296213493,110142051000.0,0.27750463807869347,0.23038430617203595,0.09717518334573232,0.058896025097625974,0.33603984730591224,
ISR,2002,2.108776282433186,111719251000.0,0.29581330615974144,0.2427961139839722,0.07562948126102277,0.06057059047057163,0.32519050812469197,
ISR,2003,2.095384368918535,121776782000.0,0.28347694390544825,0.3356699062716241,0.06212690855963003,0.04820426277974729,0.27052197848355036,
ISR,2004,2.0541052824365322,118134576000.0,0.2873763308720048,0.28236089830296596,0.08631389170940099,0.05939731819073867,0.2845515609248896,
ISR,2005,2.0534852910121413,124631587000.0,0.2940214666447279,0.2607045034257648,0.09062949667807728,0.06119073971191589,0.2934537935395142,
ISR,2006,2.0752355485940566,134323557000.0,0.2729835839591413,0.2899626161627033,0.08639171906384224,0.0540144272683309,0.29664765354598227,
ISR,2007,2.0418662707151984,144505252000.0,0.27473897626918087,0.28255768862989145,0.11158147386919888,0.04514199248619697,0.28597986874553183,
ISR,2008,2.096936007294647,147429757000.0,0.2918120864840061,0.26932869461353043,0.09281867703275126,0.040695007046643916,0.3053455348230683,
ISR,2009,2.105495649643592,153422717000.0,0.2993776860306808,0.2636366490628634,0.0857759349940335,0.043351917695474,0.3078578122169483,
ISR,2010,2.0718420634535413,165128215000.0,0.32134029305651973,0.2627462060314768,0.094610427418476,0.03983161811565637,0.28147145537787105,
ISR,2011,2.065881778301092,177913921000.0,0.34152397776675386,0.26309264467281346,0.085772990186642,0.04261819399730952,0.2669921933764812,
ISR,2012,2.0964744870460783,195143064000.0,0.3492750836381251,0.2634315099203321,0.07433280846712544,0.03888403638061151,0.2740765615938059,
ISR,2013,2.0893468424661235,205831125000.0,0.3564331293432905,0.2740465709449919,0.07586742772746348,0.03352032886182787,0.26013254312242623,
ISR,2014,2.0859015555099956,204540955000.0,0.36404561130556956,0.2545473056972869,0.08003283743346168,0.03534201255684956,0.2660322330068323,
ISR,2015,2.081085256483078,205269117000.0,0.378422473556994,0.2717277338899451,0.06682283336367642,0.03766942691140431,0.24535753227798024,
ISR,2016,2.028056211504835,225861806000.0,0.3669192656681405,0.2559920113274929,0.10373271344514087,0.0332224918098813,0.2401335177493445,
ISR,2017,2.086475964043219,233313658000.0,0.3729616549066322,0.27268092894930307,0.07065289336811992,0.03379600691872055,0.24990851585722426,
ISR,2018,2.065108450971954,258639268000.0,0.3464872975127659,0.27614962550852873,0.08954420641184307,0.032738559250794046,0.25508031131606823,
ISR,2019,2.0658008425379575,272864383000.0,0.3445183939598302,0.2819999596649446,0.08970431292969445,0.03089630426408565,0.25288102918144506,
ISR,2020,2.132404014260766,262879285000.0,0.3312672544738548,0.3001576712292108,0.05770281595219646,0.03404222968728784,0.27683002865745016,
ISR,2021,2.1084837577829454,304125538000.0,0.34671787082872335,0.2782954748114576,0.07141573885189477,0.03257909238782834,0.2709918231200959,
ISR,2022,2.0925837920312396,349051808000.0,0.3722981976360369,0.2736555027384359,0.06955942769389695,0.03243108828131324,0.25205578365031706,
ISR,2023,2.087830823007128,349251556000.0,0.35099733385296644,0.27705141276450035,0.07868790998314121,0.032370613117611996,0.26089273028178006,
ITA,1970,1.637036696466121,8873988000.0,0.32630695466345006,0.31691275669969354,,,0.029624110377431206,0.32715617825942517
ITA,1971,1.6246136700692773,9452154000.0,0.31538663039133724,0.3032110987611924,,,0.037407452311928054,0.34399481853554226
ITA,1972,1.6271238852797725,10125747000.0,0.29961038923844335,0.31437907741522675,,,0.041062056952440154,0.34494847639388976
ITA,1973,1.5934681948095848,12955071000.0,0.28709537755524456,0.30936758277897514,,,0.03532392836750953,0.3682131112982708
ITA,1974,1.5707763503523942,17165871000.0,0.2823055701630287,0.30716833419055756,,,0.028821665967313864,0.3817044296790999
ITA,1975,1.6072958635903447,18981413000.0,0.2894567964987643,0.3306276513766388,,,0.02872478460902779,0.35119076751556905
ITA,1976,1.5596080252639,22587170000.0,0.2706231457947144,0.31676345465146805,,,0.024883683967491278,0.38772971558632624
ITA,1977,1.5516484291837327,27268657000.0,0.26587811053547666,0.3178783978983637,,,0.02324573593778381,0.39299775562837586
ITA,1978,1.5649467959219825,31347879000.0,0.2670390554971837,0.3253493481967313,,,0.024582141586038404,0.3830294547200466
ITA,1979,1.5491859582329097,38377392000.0,0.2652889753425663,0.31031895028197853,,,0.026571112492479947,0.3978209618829753
ITA,1980,1.546586419929946,51027454000.0,0.25980894520036213,0.3027747572904578,,,0.03249362588225546,0.4049226716269246
ITA,1981,1.5817684455204646,61831557000.0,0.2636746152130699,0.325423472677552,,,0.034023063659871934,0.37687884844950614
ITA,1982,1.5927716945584167,68973621000.0,0.2634274050944781,0.3302602309366939,,,0.03652115060045927,0.36979121336836873
ITA,1983,1.6172169103988807,76149830000.0,0.2852352920551497,0.32542029312475157,,,0.03837736735590874,0.35096704746419
ITA,1984,1.6026849080198542,86464638000.0,0.2757131649588355,0.3102625491822449,,,0.045233659568435364,0.3687906262904842
ITA,1985,1.6042020683772524,95593780000.0,0.26201020610336784,0.31505687922373193,,,0.05078252999306022,0.3721503846798401
ITA,1986,1.640574439683739,103784334000.0,0.24281012392486906,0.3204028654266838,,,0.07487220566448882,0.3619148049839584
ITA,1987,1.6278385181626933,113622190000.0,0.22629038394700896,0.3119015220530426,,,0.08273101407392341,0.379077079926025
ITA,1988,1.6247995548157965,128859918000.0,0.21714695643372983,0.3044286509634439,,,0.09041310269963078,0.3880112899031955
ITA,1989,1.6217317100939272,141685159000.0,0.21452393613081241,0.31086059620401035,,,0.0869410324055182,0.38767443525965906
ITA,1990,1.6738011179169394,160989957000.0,0.2507062474710767,0.29476026880359996,,,0.09965513563060334,0.35487834809471996
ITA,1991,1.6877006175723557,173046282000.0,0.2601086858370063,0.29652715682154906,,,0.0998807301736769,0.34348342716776775
ITA,1992,1.6998790633508498,178166008000.0,0.26679538669351566,0.28875344729057406,,,0.10600930116815549,0.3384418648477548
ITA,1993,1.736572814144475,165631315000.0,0.29065568911289513,0.28198493744978115,,,0.11336548284966523,0.3139938905876585
ITA,1994,1.7083722793262257,171573492000.0,0.2880880107050569,0.25600568297578274,,,0.11611811223146289,0.3397881940876974
ITA,1995,1.947800406486036,142046700000.0,0.35941982460697786,0.34067739694058363,0.0892354415836482,0.04778287703973411,0.16288445982905622,
ITA,1996,1.9573886245017562,146439300000.0,0.34305408452512404,0.3470414021372678,0.08572357283871201,0.051187761755211884,0.17299317874368425,
ITA,1997,1.9395624687423405,151362900000.0,0.3356899213743923,0.3455450443933091,0.08895574807300864,0.05807896122497653,0.1717303249343135,
ITA,1998,1.9271616832161034,159330700000.0,0.3272771662962631,0.3406813627254509,0.09822589118104672,0.059005577707246626,0.1748100020899927,
ITA,1999,1.9195905756617755,169955700000.0,0.3189848884150399,0.34268635885704335,0.10819289967915169,0.054909602914171164,0.1752262501345939,
ITA,2000,1.9067703968503387,183283200000.0,0.31467477652070674,0.3440675413785879,0.10963361617431384,0.05940860919058594,0.17221545673580557,
ITA,2001,1.918441324405347,195773900000.0,0.30854827941824725,0.3557123804552088,0.10684212757676075,0.05562692473307218,0.17327028781671103,
ITA,2002,1.9212704473246593,208425800000.0,0.3025930570975378,0.37008326224488525,0.10640141479605691,0.05187025790473156,0.16905200795678846,
ITA,2003,1.9311336834101622,216085900000.0,0.31389646432275314,0.3746005639423951,0.09800824579484363,0.05012913845836309,0.16336558748164504,
ITA,2004,1.9107652466473541,224583800000.0,0.31706383096198393,0.3764064905839157,0.09868075969860693,0.05520834539267748,0.15264057336281603,
ITA,2005,1.9172753775684679,234930900000.0,0.3341195219530509,0.36238868535386365,0.09510541184663235,0.05498255018816171,0.15340383065829144,
ITA,2006,1.9259963055111151,246583500000.0,0.34977117284814274,0.3548343664519321,0.09396938562393672,0.049805441158877216,0.15161963391711125,
ITA,2007,1.9314022209483421,256259900000.0,0.35058196776007483,0.35303611684855885,0.09340244025694226,0.048693923629877324,0.15428555150454676,
ITA,2008,1.9399027065693217,258064700000.0,0.3547327472529176,0.34511616660473127,0.09479715745702531,0.045650179974246766,0.15970374871107904,
ITA,2009,1.985812352040799,240944800000.0,0.3532543553544214,0.35010923663843335,0.08323898253873917,0.038046888747962186,0.17535053672044384,
ITA,2010,1.97942930388334,237401300000.0,0.3667928524401509,0.32895270581921837,0.07726874284176202,0.04876047435292056,0.17822522454594814,
ITA,2011,1.965343914127726,239276300000.0,0.3464910649320472,0.3435618153573923,0.0861518671092791,0.047860569559124745,0.1759346830421567,
ITA,2012,2.0091497547429995,222338200000.0,0.35017734244497795,0.339076236112373,0.06837331596639713,0.04839384325320615,0.1939792622230458,
ITA,2013,2.029574364273004,209052000000.0,0.35884564605935365,0.3211239308880088,0.059950634291946504,0.0520664714999139,0.20801331726077724,
ITA,2014,2.030131066705131,201744600000.0,0.3437455079342892,0.3132029308343321,0.06772671982298412,0.05318655369214343,0.22213828771625113,
ITA,2015,2.0141550455018846,206727700000.0,0.32808036852342476,0.30430464809505453,0.08048316698729778,0.05638963718940423,0.2307421792048187,
ITA,2016,2.011599442934252,214983600000.0,0.31751119620287316,0.2918669144995246,0.09240890933075825,0.054814878902390694,0.24339810106445328,
ITA,2017,1.983435806903269,221764500000.0,0.31369763871133566,0.28863411411655154,0.10153518710163259,0.0594053601906527,0.23672769987982747,
ITA,2018,1.9917582562747689,227100000000.0,0.31293923381770145,0.29254953764861297,0.09961822985468956,0.05692866578599736,0.23796433289299868,
ITA,2019,1.9912121597503953,235893000000.0,0.3043799519273569,0.3032493545802546,0.10147736473740213,0.054616711814254766,0.2362766169407316,
ITA,2020,2.035050770676205,220215700000.0,0.30177049138639983,0.3086809886851845,0.0815078125674055,0.055825265864332105,0.252215441496678,
ITA,2021,2.00978780357248,266587900000.0,0.3773547111478053,0.2753264495500358,0.08135553038978888,0.04968229990933572,0.21628100900303426,
ITA,2022,2.0023991106368664,302328700000.0,0.40126524541004543,0.27758264432056895,0.07315481461072006,0.050320727076192236,0.19767656858247332,
ITA,2023,1.9774092284191869,335182000000.0,0.3997807161482418,0.2738112428471696,0.08589273887022573,0.04972850570734705,0.19078679642701576,
JPN,1980,1.8966156312163822,90335900000000.0,0.30088702276724977,0.5314564862917179,0.06004368141569409,0.04478950229089432,0.06282330723444389,
JPN,1981,1.8948588720698107,91470200000000.0,0.29190053153923357,0.5248725814527573,0.061383926131133415,0.0499659998556907,0.07187696102118504,
JPN,1982,1.9048582684795647,89778900000000.0,0.29331947707089306,0.5115812289970137,0.06039837868363279,0.05157225138646163,0.08312866386199876,
JPN,1983,1.8869195875923046,90231100000000.0,0.28734881875539586,0.49059913932114313,0.0666887580889516,0.06237428115139902,0.09298900268311037,
JPN,1984,1.881113537117904,91416800000000.0,0.2770858310507478,0.48182172204671353,0.06787264485302483,0.07048048061187878,0.10273932143763509,
JPN,1985,1.886626594879294,94779900000000.0,0.2736603435960578,0.4717540322367928,0.06248476733991068,0.07842485590299209,0.1136760009242466,
JPN,1986,1.89048149060975,101435000000000.0,0.27213782225070243,0.47505890471730666,0.061328929856558384,0.0774072065854981,0.11406713658993443,
JPN,1987,1.889747233357775,112103400000000.0,0.2865568751706014,0.4672480941702036,0.06166539105861196,0.07492011839070001,0.10960952120988302,
JPN,1988,1.8861788968014328,123067600000000.0,0.2844322957464028,0.46308695383675313,0.06476928127305644,0.07569579645658159,0.11201567268720605,
JPN,1989,1.8913801448320051,130164600000000.0,0.26884114421278904,0.4677231751182733,0.06379845211370834,0.07872570576024511,0.1209115227949842,
JPN,1990,1.890653772422994,136567400000000.0,0.25403573620058667,0.4771255804826042,0.05633701747269114,0.08790458044892119,0.1245970853951968,
JPN,1991,1.892587844647665,140099600000000.0,0.2326780376246613,0.4869992491056363,0.05551550468381066,0.09220226181944845,0.1326049467664433,
JPN,1992,1.9230323412954238,138828700000000.0,0.22444782671018312,0.5032734585860128,0.05239766705299408,0.08083415028736854,0.13904689736344142,
JPN,1993,1.9353055560320938,134068700000000.0,0.23409341628582958,0.49666327785680026,0.051585493109129875,0.07591630261201907,0.14174151013622122,
JPN,1994,1.9267706448549555,127943500000000.0,0.24954218072821205,0.4685662030505653,0.055486992305197214,0.08014944096417559,0.14625518295184983,
JPN,1995,1.9059054661424581,129312400000000.0,0.2363253640022148,0.4660736325364002,0.05656688763026593,0.0926956734234304,0.14833844240768868,
JPN,1996,1.8969321862074457,136817300000000.0,0.24755933642894576,0.44524705574514334,0.05280838022676957,0.10305202631538556,0.15133320128375577,
JPN,1997,1.909776891217324,132697600000000.0,0.2354375663161956,0.4403696826468602,0.05276960547892351,0.10462660967493007,0.16679653588309057,
JPN,1998,1.9596003924702554,125257900000000.0,0.21200898306613794,0.4608986738561001,0.04495205492028846,0.09448585678029091,0.1876544313771826,
JPN,1999,1.9590950577916235,122491800000000.0,0.2135171497194098,0.44831572399132025,0.047469299985794966,0.09644400686413294,0.19425381943934206,
JPN,2000,1.9618194533623978,122256500000000.0,0.21475013598458978,0.4365902835432063,0.050199375902303764,0.09679321753853579,0.20166698703136438,
JPN,2001,1.990876226749727,117729800000000.0,0.2133886237808949,0.42716457515429396,0.05336541810144925,0.08709519594868928,0.21898618701467257,
JPN,2002,2.0189713944681515,111593800000000.0,0.21619032598585225,0.41405257281318497,0.056442203778346106,0.07765933232849853,0.23565556509411814,
JPN,2003,2.017819562665101,109024000000000.0,0.21871422805987673,0.3997294173759906,0.06146444819489287,0.0778058042265923,0.24228610214264748,
JPN,2004,2.0235695848819857,107432100000000.0,0.22807894474742652,0.3834338154052653,0.06322598180618269,0.07661211127772798,0.24864914676339753,
JPN,2005,2.0246860949362424,108536000000000.0,0.2251437311122577,0.37662526719245226,0.06720995798629026,0.07611852288641557,0.2549025208225842,
JPN,2006,2.037622484509956,108472900000000.0,0.22853634410069243,0.36935400454860157,0.06721494493094589,0.07275918685680939,0.2621355195629507,
JPN,2007,2.0446511031298105,105246000000000.0,0.21715124565304145,0.36167170248750546,0.06697261653649544,0.07744237310681641,0.27676206221614125,
JPN,2008,2.0579272285008754,102941400000000.0,0.21337090810888526,0.35799979405759,0.06564317174625564,0.07651634813592977,0.2864697779513393,
JPN,2009,2.0894182598141384,92359100000000.0,0.19269785002235837,0.3846118032765586,0.05996377184273125,0.06791209528893201,0.2948144795694198,
JPN,2010,2.067946948130437,90839400000000.0,0.1912011748206175,0.3738432882647838,0.06691809941501155,0.07396790379504928,0.2940695337045379,
JPN,2011,2.0753977368595793,91863500000000.0,0.20142058597810883,0.37852792458375745,0.061202762794798804,0.07098031318205816,0.2878684134612768,
JPN,2012,2.0672476443221983,93073000000000.0,0.20163205226005393,0.37016105637510344,0.07365508794172317,0.06548945451419853,0.28906234890892096,
JPN,2013,2.0654335352199156,99181100000000.0,0.20931608945655977,0.37802766857798514,0.06973304389646817,0.06403336926087733,0.2788898288081096,
JPN,2014,2.057597419053003,102598000000000.0,0.2042759118111464,0.37280258874441996,0.07325873798709527,0.06747305015692313,0.2821897113004152,
JPN,2015,2.063969101920985,104977400000000.0,0.20104612992891804,0.3736547104424381,0.07417596549352527,0.06514449776809103,0.28597869636702755,
JPN,2016,2.0701023567161188,106304700000000.0,0.20501539442752767,0.3848033059685978,0.07115113442773462,0.0600744840068219,0.278955681169318,
JPN,2017,2.061129968620694,108415400000000.0,0.20411030167300956,0.3876488026608766,0.07252844153136916,0.061403638228517354,0.27430881590622735,
JPN,2018,2.062099234060285,109434200000000.0,0.1923548579877223,0.39672972434577125,0.07249561837158768,0.06206560654713061,0.27635419274778816,
JPN,2019,2.053305369488511,111548800000000.0,0.19805412519005136,0.39282896812874724,0.07229571272842021,0.06484157606357038,0.2719796178892108,
JPN,2020,2.0628884706998516,108775900000000.0,0.1897148173446508,0.40625267177748015,0.0622656305302921,0.0686962829082545,0.2730705974393225,
JPN,2021,2.068336652399189,110975000000000.0,0.19440234287001576,0.40313854471727867,0.061207479161973416,0.06707546744762334,0.27417616580310883,
JPN,2022,2.080882371089129,113446600000000.0,0.19682035424596242,0.392990182165001,0.055515105785453246,0.07056271408750901,0.28411164371607434,
KOR,1970,1.6681422050076082,722900000000.0,0.22935399087010652,0.4512380688891963,,,0.023378060589293124,0.2960298796514041
KOR,1971,1.599501930021168,803100000000.0,0.20682355870999874,0.41377163491470553,,,0.024903498941601297,0.35450130743369446
KOR,1972,1.5593053735255569,915600000000.0,0.1698339886413281,0.41546526867627787,,,0.025884665792922673,0.3888160768894714
KOR,1973,1.5314094458906657,1344500000000.0,0.1761249535143176,0.392339159538862,,,0.02238750464856824,0.4091483822982521
KOR,1974,1.5128114540721458,2151200000000.0,0.2376812941613983,0.31968203793231686,,,0.019988843436221645,0.4226478244700632
KOR,1975,1.5103789356366675,2871200000000.0,0.21868904987461688,0.33191696851490665,,,0.02256896071329061,0.4268250208971858
KOR,1976,1.472860584476799,3818800000000.0,0.18484864355294858,0.33170105792395516,,,0.02409133759296114,0.4593589609301351
KOR,1977,1.466669112521554,5451400000000.0,0.17745900135744946,0.33041053674285503,,,0.026011666727813038,0.4661187951718824
KOR,1978,1.4453570116059893,8435300000000.0,0.18592106979004897,0.3060827712114566,,,0.02497836472917383,0.48301779426932057
KOR,1979,1.4445709681751042,11170500000000.0,0.16228458887247663,0.3289199230115035,,,0.025057069961058144,0.4837384181549617
KOR,1980,1.5076283386424896,13059200000000.0,0.17061535162950256,0.3665844768439108,,,0.028631156579269786,0.43416901494731686
KOR,1981,1.492228036735401,14427500000000.0,0.14105007797608735,0.37366834170854274,,,0.03389360596083867,0.45138797435453126
KOR,1982,1.533756090107139,17015300000000.0,0.15674716284755486,0.3794232249798711,,,0.04106892032464899,0.4227606918479251
KOR,1983,1.5544216960993598,20612000000000.0,0.17799825344459538,0.3802687754705997,,,0.03840966427323889,0.4033233068115661
KOR,1984,1.5484681705849348,23347900000000.0,0.1485786730284094,0.3960570329665623,,,0.043138783359531266,0.412225510645497
KOR,1985,1.545241675865491,25999700000000.0,0.13806313149767113,0.38854679092451067,,,0.05150444043585118,0.42188563714196703
KOR,1986,1.49353142811854,30281800000000.0,0.1374753152058332,0.3345970186712811,,,0.05774755793909213,0.4701801081837936
KOR,1987,1.495506222780433,36784200000000.0,0.12806857291989496,0.33881122873407604,,,0.061477482179848955,0.47164271616618003
KOR,1988,1.516347342743495,44724700000000.0,0.14070524788316077,0.33912580743973686,,,0.06388639834364457,0.4562825463334578
KOR,1989,1.554398516016501,54178500000000.0,0.15022379726275184,0.35681497272903456,,,0.06634181455743514,0.42661941545077847
KOR,1990,1.6044803209654606,74874100000000.0,0.1970948565658886,0.35523365222420034,,,0.0644027774624336,0.38326871374747745
KOR,1991,1.6281413726166762,94479400000000.0,0.20706312698852872,0.3698192410197355,,,0.06176478682125416,0.3613528451704816
KOR,1992,1.6440541364159014,102710900000000.0,0.19616029067995705,0.3834714718691006,,,0.06749819152592373,0.3528700459250187
KOR,1993,1.6700388033851468,114783800000000.0,0.20301732474443257,0.39175650222418146,,,0.07105009591945902,0.33417607711192693
KOR,1994,1.6420042181646557,135604000000000.0,0.18077564083655348,0.3782543287808619,,,0.07780375210170791,0.36316627828087666
KOR,1995,1.654431353690791,162201000000000.0,0.17746561365219696,0.37518017768077877,,,0.0869347291323728,0.3604194795346515
KOR,1996,1.656512930456047,184057700000000.0,0.1681423814379947,0.383369454252661,,,0.08849942164875471,0.3599887426605896
KOR,1997,1.705948954542702,193212100000000.0,0.16211510562744258,0.4100281504108697,,,0.09971683968033059,0.32813990428135714
KOR,1998,1.8018852125764735,165286400000000.0,0.1711120818167738,0.43809956536048944,,,0.12310510725625338,0.2676832455664834
KOR,1999,1.730067646030869,177394000000000.0,0.14959976098402425,0.3939930324588205,,,0.12625286086338883,0.3301543456937664
KOR,2000,1.6626845501341259,206895000000000.0,0.11869209019067643,0.35759974866478167,,,0.13233379250344376,0.39137436864109815
KOR,2001,1.728572519252492,217426400000000.0,0.1387062472634418,0.3652532535147526,,,0.1471914174175721,0.3488490818042335
KOR,2002,1.747114584814558,238400700000000.0,0.1519190170163091,0.36096664145700913,,,0.15075081574844368,0.3363635257782381
KOR,2003,1.7780103332128836,261796600000000.0,0.16476875559117268,0.3787356291105385,,,0.14809321435037737,0.3084024009479115
KOR,2004,1.79571885360287,281905800000000.0,0.1681653942558117,0.3807243412515812,,,0.15320507772454486,0.2979051867680622
KOR,2005,1.8029013032561012,291799900000000.0,0.17384687246294464,0.3727256246489461,,,0.15773377578265105,0.2956937271054582
KOR,2006,1.8023297495714878,306642400000000.0,0.16656176706156747,0.37370794123708917,,,0.1609118634604999,0.2988184282408434
KOR,2007,1.8099987947832377,328571600000000.0,0.15683309208708238,0.3795455845849124,,,0.16652017398947444,0.29710114933853077
KOR,2008,1.810237718421934,357759400000000.0,0.1432831674024498,0.39010491408471726,,,0.16826000938060606,0.29835190913222687
KOR,2009,1.831405880515772,372055800000000.0,0.13693859899509697,0.40318495236467217,,,0.17420800858365867,0.28566844005657216
KOR,2010,1.7975516395150506,399785900000000.0,0.11551808105288355,0.38830659110288784,,,0.17861910587642035,0.31755622196780825
KOR,2011,1.7995325491709182,418824800000000.0,0.10816002299768304,0.3877439922373269,,,0.1838398776767756,0.32025610708821445
KOR,2012,1.8115244383523277,425613800000000.0,0.1071029651764111,0.37375902755032847,,,0.1974954759455638,0.3216425313276966
KOR,2013,1.8528616579788744,436628000000000.0,0.1308899108623359,0.36798487499656457,,,0.20645996134008812,0.2946652528010114
KOR,2014,1.8581473611552706,452590100000000.0,0.1435331881983278,0.3512423272183815,,,0.21109851938873608,0.29412596519455464
KOR,2015,1.8499941164461338,481001800000000.0,0.15968339411619664,0.33886193357280575,,,0.20533623782696864,0.29611843448402897
KOR,2016,1.8540121210059421,517349800000000.0,0.18439477506321642,0.32706710237444764,,,0.20011721276397518,0.2884209097983608
KOR,2017,1.834958496468535,578456800000000.0,0.1962585624371604,0.31093609756165025,,,0.19378404748634642,0.29902129251484294
KOR,2018,1.857533500570252,576587200000000.0,0.19230655831416307,0.3080467273640483,,,0.2077770717074538,0.29186964261433485
KOR,2019,1.8832474211669663,579002200000000.0,0.17761296934623047,0.32557751939457225,,,0.217917652126365,0.2788918591328323
KOR,2020,1.8757905154769516,607454900000000.0,0.17332760012307086,0.3192981075632117,,,0.22029075738791473,0.28708353492580274
KOR,2021,1.8752807841876828,658352600000000.0,0.1719329429245058,0.31377760185043696,,,0.2238309683898871,0.2904584868351701
KOR,2022,1.8590476552340656,573748100000000.0,0.1573186909028544,0.29169560648654,,,0.2364684083485418,0.31451729426206376
LTU,1995,1.746835753909746,1156405000.0,0.15249328738633955,0.6507754636135265,0.10164172586593798,0.07251525200946035,0.02257427112473571,
LTU,1996,1.6409619997358746,1302412000.0,0.13692134286232008,0.5912430168026708,0.11773463389465084,0.1246433540231509,0.029457652417207457,
LTU,1997,1.6019854335917143,1798247000.0,0.10164398995243701,0.611138514342023,0.1314569133161351,0.13207028845314353,0.023690293936261257,
LTU,1998,1.6408948821531713,2361540000.0,0.08043649482964506,0.6463688948736841,0.12636881018318555,0.11717692692056877,0.029648873192916488,
LTU,1999,1.6922183582526629,2137698000.0,0.09820938224201922,0.6645096734898943,0.09597941336896045,0.11300520466408258,0.02829632623504349,
LTU,2000,1.7165717060800514,1968536000.0,0.11834784835024607,0.577034405263607,0.11453384647270866,0.11174497189789773,0.07833892801554049,
LTU,2001,1.6747559295471188,2221797000.0,0.10181758279446772,0.5754504124364197,0.12843432590826254,0.12107046683382865,0.07322721202702137,
LTU,2002,1.6783341343953126,2446752000.0,0.08198256300597691,0.5979776454663162,0.11116410653797361,0.1347390336249853,0.07413665136474804,
LTU,2003,1.7160185453722272,2765326000.0,0.08338185081975868,0.6409139464931078,0.10479379284757023,0.11025969451702981,0.060650715322533404,
