country,iso3,year,actual,M0_baseline,M2_trend,M2_stabilize,M4_baseline,M4_TFP_level_only,M4_AI_surge,M4_fiscal_stimulus
Norway,NOR,2031,,126.92593022671504,129.00622299050045,128.8914567890728,133.51735634645146,148.04084023743016,138.50826125905022,135.48981798047353
Norway,NOR,2032,,129.4596070449033,131.77515688044113,131.70410954749912,136.7246198992289,152.90705578559448,142.50761840727836,138.84670371902425
Norway,NOR,2033,,132.05460810750242,134.6188948988709,134.593035550783,140.0224275994991,157.94845747909457,146.6475635995368,142.2903777896637
Norway,NOR,2034,,134.7118447373092,137.53873129879875,137.5595466475961,143.4124116968271,163.17044953542,150.9301022598486,145.82270808591227
Norway,NOR,2035,,137.43226514202996,140.53600839783078,140.60500465018978,146.8963125558437,168.5786802926562,155.3576610562348,149.445660264789
Norway,NOR,2036,,140.21685457634737,143.61211733538372,143.73082207606564,150.47597209323274,174.1790421270385,159.93303991073861,153.1612917811701
Norway,NOR,2037,,143.06663550589684,146.76849881513982,146.93846287348185,154.15332854498706,179.9776727023269,164.6593728343078,156.97174717702126
Norway,NOR,2038,,145.98266777677318,150.0066438384451,150.22944313717073,157.93041234586474,185.9809573795206,169.54009618688616,160.87925442557696
Norway,NOR,2039,,148.96604879374095,153.3280944339167,153.60533182008217,161.80934293998874,192.1955326446649,174.57892316225468,164.88612216287342
Norway,NOR,2040,,152.01791370995957,156.7344443880704,157.06775144645667,165.79232637241378,198.6282904372032,179.7798234782443,168.99473766641339
Poland,POL,2019,1214221.5,99.99999999999982,100.00000000000016,100.00000000000016,100.00000000000016,100.00000000000016,100.00000000000016,100.00000000000016
Poland,POL,2020,,101.10339131809314,101.10319410374318,101.10319410374318,101.10319410374318,99.57673041667849,101.10319410374318,101.10319410374318
Poland,POL,2021,,104.70121509531884,104.7012363689875,104.7012363689875,104.7012363689875,101.56352881021427,104.7012363689875,105.05307138537947
Poland,POL,2022,,108.44114251787711,108.44137791171194,108.44137791171194,108.44137791171194,103.60339452099643,108.44137791171194,109.14265649377364
Poland,POL,2023,,112.32807079676847,112.32853174381825,112.32853174381825,112.32853174381825,105.69684547177427,112.32853174381825,113.37419804844689
Poland,POL,2024,,116.36709395470824,116.36779281998149,116.36779281998149,116.36779281998149,107.84443181679768,116.36779281998149,117.75357952921726
Poland,POL,2025,,120.56351009867954,120.5644600647922,120.5644600647922,120.5644600647922,110.04675001289333,120.5644600647922,122.2868953324874
Poland,POL,2026,,124.92282888272553,124.9240439835309,124.9240439835309,124.9240439835309,112.30444245806217,124.9240439835309,126.98042714129991
Poland,POL,2027,,129.45077918066826,129.45227433790026,129.45227433790026,129.45227433790026,114.61819697156481,129.45227433790026,131.8406538650698
Poland,POL,2028,,134.15331698790885,134.1551080494946,134.1551080494946,134.1551080494946,116.98874626828982,134.1551080494946,136.87426193759512
Poland,POL,2029,,139.03663357094334,139.03873735109357,139.03873735109357,139.03873735109357,119.4168674400344,139.03873735109357,142.08815569387124
Poland,POL,2030,,144.10716388279866,144.109598203974,144.109598203974,144.109598203974,121.90338145314846,144.109598203974,147.4894678658876
Poland,POL,2031,,149.37159526218505,149.3743789990512,149.3743789990512,149.3743789990512,124.44915267035141,149.3743789990512,153.08557023611615
Poland,POL,2032,,154.83687643384704,154.84002955932766,154.84002955932766,154.84002955932766,127.05508840311211,154.84002955932766,158.88408448361727
Poland,POL,2033,,160.5102268273491,160.5137704608862,160.5137704608862,160.5137704608862,129.72213849972977,160.5137704608862,164.89289325468474
Poland,POL,2034,,166.3991462313451,166.40310268947448,166.40310268947448,166.40310268947448,132.45129497317342,166.40310268947448,171.12015148753036
Poland,POL,2035,,172.51142480029355,172.51581764965243,172.51581764965243,172.51581764965243,135.24359167182064,172.51581764965243,177.5742980185952
Poland,POL,2036,,178.85515343053493,178.86000754341777,178.86000754341777,178.86000754341777,138.10010399542745,178.86000754341777,184.26406749659427
Poland,POL,2037,,185.43873452271268,185.44407613528654,185.44407613528654,185.44407613528654,141.0219486580068,185.44407613528654,191.1985026292297
Poland,POL,2038,,192.27089314760985,192.27674992091656,192.27674992091656,192.27674992091656,144.01028349872328,192.27674992091656,198.38696678666943
Poland,POL,2039,,199.36068863265643,199.36708971652484,199.36708971652484,199.36708971652484,147.06630734144125,199.36708971652484,205.8391569852365
Poland,POL,2040,,206.7175265866175,206.72450268661245,206.72450268661245,206.72450268661245,150.19125990318932,206.72450268661245,213.56511727436322
Portugal,PRT,2019,329200.75,99.99999999999997,100.00000000000016,100.00000000000016,99.99999999999997,99.99999999999997,99.99999999999997,99.99999999999997
Portugal,PRT,2020,,98.9953673439029,98.99157827098357,98.99157827098357,98.8756663543178,98.53272308252753,98.8756663543178,98.8756663543178
Portugal,PRT,2021,,99.81849007341414,99.81466161065204,99.81466161065204,99.7199510539277,99.02940745782274,99.73023940452548,99.85238556081842
Portugal,PRT,2022,,100.61478192829654,100.61089549374644,100.61089549374644,100.51847180132516,99.47617163996371,100.5474574828449,100.78006754049423
Portugal,PRT,2023,,101.38564862422864,101.38167968347669,101.38167968347669,101.27579545694884,99.87801685629076,101.33046051258638,101.66222325604414
Portugal,PRT,2024,,102.13239144510615,102.12831698427145,102.12831698427145,101.99574920616436,100.23915151841771,102.08196678944013,102.50293609629999
Portugal,PRT,2025,,102.85621773497301,102.85201618999864,102.85201618999864,102.68158139706391,100.56316190969218,102.80434560203209,103.30570791989362
Portugal,PRT,2026,,103.55825006692119,103.55390119551708,103.55390119551708,103.33608241872108,100.85314046014675,103.49967847225778,104.07356667706038
Portugal,PRT,2027,,104.23953428746988,104.23501905509967,104.23501905509967,103.96167386129444,101.11178061215567,104.16980693501611,104.80915573584126
Portugal,PRT,2028,,104.90104660069707,104.89634707927202,104.89634707927202,104.56047575466638,101.34144855150863,104.81637038502845,105.51480176203947
Portugal,PRT,2029,,105.54369982877505,105.53879910633457,105.53879910633457,105.13435830129364,101.54423853891828,105.44083648351261,106.19256727801296
Portugal,PRT,2030,,106.16834896316934,106.1632310630901,106.1632310630901,105.68498238824758,101.72201634687087,106.04452588978559,106.84429208310186
Portugal,PRT,2031,,106.77579610248725,106.77044591099647,106.77044591099647,106.21383180994017,101.87645388888491,106.62863259278221,107.47162640588535
Portugal,PRT,2032,,107.36679485799547,107.36119805893756,107.36119805893756,106.72223925145595,102.00905720381466,107.19424078083566,108.07605780149466
Portugal,PRT,2033,,107.94205429545578,107.93619731142623,107.93619731142623,107.21140749495729,102.12118934114154,107.74233895234084,108.65893323514761
Portugal,PRT,2034,,108.50224247172402,108.49611241080592,108.49611241080592,107.6824269119511,102.21408927307247,108.27383180187078,109.22147740308557
Portugal,PRT,2035,,109.04798961603115,109.04157422347784,109.04157422347784,108.13629002707734,102.28888766753957,108.78955029447907,109.76480807106033
Portugal,PRT,2036,,109.57989099875985,109.57317861306161,109.57317861306161,108.57390374351965,102.34662014999438,109.29026025114305,110.28994901877185
Portugal,PRT,2037,,110.09850952456588,110.09148903740748,110.09148903740748,108.99609967987418,102.38823853371952,109.77666970117679,110.79784104073353
Portugal,PRT,2038,,110.60437808165398,110.59703890133873,110.59703890133873,109.40364296611624,102.41462039021614,110.2494352064841,111.28935135326343
Portugal,PRT,2039,,111.09800167477262,111.09033369274482,111.09033369274482,109.79723977081828,102.4265772511448,110.70916732337012,111.765281682589
Portugal,PRT,2040,,111.57985936588292,111.57185292602195,111.57185292602195,110.17754377517748,102.42486167313763,111.15643533711017,112.22637525286947
Republic of Korea,KOR,2019,2193132.25,100.00000000000004,100.00000000000023,99.27633698540896,100.00000000000023,100.00000000000023,100.00000000000023,100.00000000000023
Republic of Korea,KOR,2020,,102.1969345325759,102.06003017311018,101.38685193818921,102.00707681611627,101.64574976979112,102.00707681611627,102.00707681611627
Republic of Korea,KOR,2021,,104.7708496239649,104.64822731179768,104.0202264797638,104.56577465402599,103.82630583197745,104.56577465402599,104.61082853416906
Republic of Korea,KOR,2022,,107.381432958107,107.24110852122735,106.65701416321482,107.12422869230652,105.98989749774563,107.12422869230652,107.24917634629283
Republic of Korea,KOR,2023,,110.0306786786497,109.85319687873287,109.3112988513249,109.69531112444804,108.1493092217689,109.69531112444804,109.92685013872439
Republic of Korea,KOR,2024,,112.720537089038,112.48177130505263,111.98083677455077,112.27793901952828,110.30343548139771,112.27793901952828,112.63631366527882
Republic of Korea,KOR,2025,,115.45292184408164,115.12961066636163,114.66867554766272,114.87540165928971,112.4554664402781,114.87540165928971,115.3757414382521
Republic of Korea,KOR,2026,,118.22971632025319,117.80195095055927,117.38002251201038,117.49267590626589,114.61019323776573,117.49267590626589,118.14605392640496
Republic of Korea,KOR,2027,,121.0527792903183,120.50056070319404,120.11693706029635,120.13199200230427,116.76966914004213,120.13199200230427,120.94629442530783
Republic of Korea,KOR,2028,,123.92395000619413,123.22779522772859,122.88199739855206,122.79595254382821,118.93627836914898,122.79595254382821,123.77656291873149
Republic of Korea,KOR,2029,,126.84505277644848,125.9892297554176,125.68042953772994,125.48930258835007,121.11443837715852,125.48930258835007,126.63962243614625
Republic of Korea,KOR,2030,,129.81790111066962,128.78499898831598,128.51279763849595,128.21282369103662,123.30469131263406,128.21282369103662,129.534751747543
Republic of Korea,KOR,2031,,132.84430149138012,131.60963202841666,131.37525462628085,130.9636289468074,125.50405483894649,130.9636289468074,132.45797658189184
Republic of Korea,KOR,2032,,135.9260568246889,134.4687754983428,134.2731425845217,133.74651629639473,127.71692595486397,133.74651629639473,135.41318333404797
Republic of Korea,KOR,2033,,139.06496961307383,137.36995001124745,137.21302473356926,136.56720615159267,129.94851602884233,136.56720615159267,138.40536923764418
Republic of Korea,KOR,2034,,142.2628448872306,140.31487115274663,140.19667629255338,139.42735662114387,132.20010943101752,139.42735662114387,141.43227484021457
Republic of Korea,KOR,2035,,145.52149292854511,143.30523094575275,143.22584523263407,142.3285950539646,134.4729414492361,142.3285950539646,144.49592265745267
Republic of Korea,KOR,2036,,148.84273180928383,146.34270190930212,146.30225676695935,145.27252245921667,136.7682031483831,145.27252245921667,147.59828062123583
Republic of Korea,KOR,2037,,152.22838977381662,149.42894075145284,149.42761742057144,148.2607175081386,139.08704574211683,148.2607175081386,150.74126852225447
Republic of Korea,KOR,2038,,155.68030748104366,152.56559174366166,152.60361873573405,151.29474017207733,141.43058453878018,151.29474017207733,153.92676429817033
Republic of Korea,KOR,2039,,159.20034012552406,155.75428981709373,155.8319406598341,154.37613504306577,143.7999025141287,154.37613504306577,157.15660952446933
Republic of Korea,KOR,2040,,162.79035945253955,158.9966634155031,159.11425465610708,157.50643437654074,146.19605355589087,157.50643437654074,160.43261432233965
Slovakia,SVK,2019,153090.96875,100.00000000000004,100.00000000000004,99.76219723232819,100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004
Slovakia,SVK,2020,,103.71022422482332,103.13839613787113,102.914716651325,103.7107572833045,102.89666741391375,103.7107572833045,103.7107572833045
Slovakia,SVK,2021,,107.05598787337205,106.2692217289041,106.0617693657179,107.0569515300636,105.38283557100799,107.0569515300636,107.3245716693175
Slovakia,SVK,2022,,110.584165458484,109.5572275149396,109.36821272190831,110.58559945428001,108.0018233924473,110.58559945428001,111.11500082938252
Slovakia,SVK,2023,,114.3001149996635,113.0393757662166,112.87057093222093,114.30206796831617,110.7551941658343,114.30206796831617,115.08509146144851
Slovakia,SVK,2024,,118.20941752518274,116.71343702389782,116.566782525626,118.21194155379091,113.64461695315356,118.21194155379091,119.24081005985963
Slovakia,SVK,2025,,122.31789863005163,120.57951876460005,120.45720061656039,122.32104930507832,116.67188657796672,122.32104930507832,123.58841888922947
Slovakia,SVK,2026,,126.63164927546286,124.65493486021917,124.55863197131336,126.6354857956094,119.83893670467631,126.6354857956094,128.1344642633656
Slovakia,SVK,2027,,131.1570458321191,128.94523298593435,128.8764990864883,131.16163113521722,123.14785140172653,131.16163113521722,132.8857904401454
Slovakia,SVK,2028,,135.9007694054186,133.45066333485025,133.41129317089954,135.9061703092584,126.60087533720792,135.9061703092584,137.8495537634275
Slovakia,SVK,2029,,140.86982450802998,138.17017092519248,138.1624768618625,140.8761118654719,130.20042272532737,140.8761118654719,143.03323685698058
Slovakia,SVK,2030,,146.07155716567638,143.11415486530973,143.14028585976232,146.07880603432494,133.94908515492878,146.07880603432494,148.44466292480155
Slovakia,SVK,2031,,151.5136725558048,148.28602283314333,148.34850244753775,151.52196238248618,137.84963843747215,151.52196238248618,154.09201021561955
Slovakia,SVK,2032,,157.20425228731102,153.69282278311275,153.7943508725211,157.2136671075692,141.9050486125717,157.2136671075692,159.98382670946052
Slovakia,SVK,2033,,163.15177143358932,159.34413736025965,159.4873893864105,163.16240008641913,146.11847724565052,163.16240008641913,166.12904508354484
Slovakia,SVK,2034,,169.3651154318864,165.24806853364623,165.4358464425279,169.37705178993411,150.49328614566411,169.37705178993411,172.53699801370814
Slovakia,SVK,2035,,175.85359696005733,171.41311094979775,171.6483504916665,175.86694017554245,155.03304162218032,175.86694017554245,179.217433866139
Slovakia,SVK,2036,,182.6269728981744,177.84816793219142,178.1339462630972,182.64182766482725,159.74151839122263,182.64182766482725,186.1805328327127
Slovakia,SVK,2037,,189.69546147758257,184.56256749529038,184.9021110632228,189.71193830892753,164.62270322881886,189.71193830892753,193.4369235615821
Slovakia,SVK,2038,,197.06975971446795,191.56607847569506,191.9627711974839,197.08797523883268,169.68079846065507,197.08797523883268,200.9977003331773
Slovakia,SVK,2039,,204.76106121920895,198.86892687742156,199.32631861521563,204.78113849189756,174.9202253660153,204.78113849189756,208.8744408303029
Slovakia,SVK,2040,,212.78107446699414,206.48181252237487,207.0036278708935,212.8031433001052,180.34562756448472,212.8031433001052,217.07922454974587
Slovenia,SVN,2019,70660.0390625,99.99999999999993,99.99999999999993,100.3380355209897,99.99999999999973,99.99999999999973,99.99999999999973,99.99999999999973
Slovenia,SVN,2020,,100.00327294396625,99.99843330470442,100.31705403066175,99.93160075468836,98.80557570678144,99.93160075468836,99.93160075468836
Slovenia,SVN,2021,,102.23574024538809,102.22870711804639,102.53556734083176,102.15773124634762,99.8684839096108,102.15773124634762,102.26703011050986
Slovenia,SVN,2022,,104.53656474504929,104.52627551989939,104.82170821572929,104.45240624024876,100.96114691161509,104.45240624024876,104.69266844902269
Slovenia,SVN,2023,,106.9071639434068,106.89251866999999,107.17685698696451,106.81661571959033,102.08295877740174,106.81661571959033,107.19136209306708
Slovenia,SVN,2024,,109.34899103012621,109.32885126918916,109.60242748226496,109.25171340191552,103.23365423779613,109.25171340191552,109.76077479553487
Slovenia,SVN,2025,,111.86353683070327,111.83672550795652,112.09987006028481,111.75915860658915,104.41304857175044,111.75915860658915,112.40167728360906
Slovenia,SVN,2026,,114.45233171172073,114.41763285666673,114.67067349224283,114.34046408314069,105.62098468874711,114.34046408314069,115.11551951730254
Slovenia,SVN,2027,,117.11694744542342,117.07310580429035,117.31636678941885,116.99718662139979,106.85732270858179,116.99718662139979,117.90392860130312
Slovenia,SVN,2028,,119.85899903511319,119.80471955888447,120.03852098904461,119.73092652168533,108.12193819087497,119.73092652168533,120.7686057854933
Slovenia,SVN,2029,,122.6801465035648,122.61409371269876,122.83875090095194,122.54332887514103,109.41472206381486,122.54332887514103,123.71130614891914
Slovenia,SVN,2030,,125.58209664721052,125.50289387510406,125.7187168177942,125.43608519386902,110.73558083272002,125.43608519386902,126.73383541674053
Slovenia,SVN,2031,,128.56660475931227,128.47283327687157,128.68012619211,128.41093508923944,112.08443678244552,128.41093508923944,129.8380503333217
Slovenia,SVN,2032,,131.63547632567062,131.52567434957467,131.72473528383495,131.4696679401465,113.46122812248124,131.4696679401465,133.0258597831834
Slovenia,SVN,2033,,134.79056869670302,134.6632302840575,134.85435078212583,134.61412453991068,114.86590906823378,134.61412453991068,136.29922607797974
Slovenia,SVN,2034,,138.03379273988185,137.88736657200093,138.0708314055362,137.84619872446646,116.2984498645004,137.84619872446646,139.66016629250666
Slovenia,SVN,2035,,141.36711447665138,141.20000253467796,141.37608948468664,141.1678389853286,117.7588367575092,141.1678389853286,143.11075362768491
Slovenia,SVN,2036,,144.79255670798574,144.6031128429673,144.77209253161033,144.5810500710594,119.24707192169659,144.5810500710594,146.65311879600023
Slovenia,SVN,2037,,148.3122006327615,148.09872903267006,148.26086479997352,148.0878945814663,120.76317334740894,148.0878945814663,150.28945143170523
Slovenia,SVN,2038,,151.92818746307427,151.68894101908282,151.84448884030394,151.69049455863072,122.30717469519928,151.69049455863072,154.02200152716853
Slovenia,SVN,2039,,155.6427200405774,155.37589861469786,155.5251070543011,155.39103307882465,123.87912512197157,155.39103307882465,157.85308089737714
Slovenia,SVN,2040,,159.45806445780826,159.1618130537819,159.3049232521988,159.1917558492508,125.47908908375427,159.1917558492508,161.7850646745379
Spain,ESP,2019,1896315.375,99.99999999999999,99.9999999999998,99.9999999999998,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999
Spain,ESP,2020,,100.93833605592792,100.93530072523713,100.93530072523713,100.70885680070548,100.1635015916246,100.70885680070548,100.70885680070548
Spain,ESP,2021,,102.28613704835654,102.2830212092523,102.2830212092523,102.09957313989815,100.99679477174683,102.11990725196875,102.25448168376859
Spain,ESP,2022,,103.62150291164687,103.61828271745581,103.61828271745581,103.45728549816667,101.7856551994252,103.51538225321204,103.76381130893826
Spain,ESP,2023,,104.94551143693225,104.94216241393546,104.94216241393546,104.78604516584569,102.53467974187078,104.89698118078704,105.23962534878069
Spain,ESP,2024,,106.25916685782566,106.25566560142761,106.25566560142761,106.08930601831217,103.24779148366454,106.26623371578805,106.68564287214335
Spain,ESP,2025,,107.56340702260646,107.55973111144354,107.55973111144354,107.37003771311262,103.92836625717672,107.62452118590149,108.1051011158841
Spain,ESP,2026,,108.85910969354458,108.8552375975149,108.8552375975149,108.63081351052033,104.5793309140757,108.97309603840482,109.50082723412132
Spain,ESP,2027,,110.14709809979864,110.14300909795942,110.14300909795942,109.8738785685451,105.20323993710802,110.31309835179759,110.8753061535009
Spain,ESP,2028,,111.42814584928935,111.42381995644377,111.42381995644377,111.10120387704734,105.80233607392657,111.64556989067036,112.23073465108935
Spain,ESP,2029,,112.70298128781681,112.69839918865539,112.69839918865539,112.3145294386275,106.37859897085033,112.97146611915765,113.5690649537477
Spain,ESP,2030,,113.97229137970662,113.9674343695386,113.9674343695386,113.51539925889762,106.93378464010638,114.29166650742457,114.89204031173144
Spain,ESP,2031,,115.23672517277627,115.23157510402919,115.23157510402919,114.70519000025322,107.46945781688899,115.60698340306158,116.20122432815934
Spain,ESP,2032,,116.49689690091127,116.49143613470103,116.49143613470103,115.88513466384521,107.98701872453648,116.91816969029173,117.49802536064277
Spain,ESP,2033,,117.75338876966555,117.7476001318285,117.7476001318285,117.05634232041963,108.48772538701013,118.22592542111639,118.78371698356635
Spain,ESP,2034,,119.00675346373421,119.00062020481212,119.00062020481212,118.21981466489821,108.9727123562486,119.53090357151758,120.05945526476063
Spain,ESP,2035,,120.2575164096507,120.25102216837375,120.25102216837375,119.3764599912165,109.44300652430914,120.83371505072367,121.3262934395339
Spain,ESP,2036,,121.50617782244186,121.4993065923246,121.4993065923246,120.5271050526569,109.89954054422884,122.13493307110139,122.58519443894433
Spain,ESP,2037,,122.75321456107142,122.74595065978427,122.74595065978427,121.67250517491513,110.34316427420954,123.43509696941739,123.83704163476882
Spain,ESP,2038,,123.99908181420936,123.9914098554306,123.9914098554306,122.81335291501179,110.77465457673455,124.73471555629176,125.08264809196321
Spain,ESP,2039,,125.24421463505129,125.23611950254165,125.23611950254165,123.95028550239249,111.19472374044095,126.0342700590906,126.32276456429172
Spain,ESP,2040,,126.48902934152784,126.48049616519886,126.48049616519886,125.0838912545323,111.6040267429503,127.33421671380107,127.55808642591757
Sweden,SWE,2019,532053.6875,99.99999999999976,99.99999999999993,99.32770297036835,100.00000000000011,100.00000000000011,100.00000000000011,100.00000000000011
Sweden,SWE,2020,,102.22762506868573,102.21282831666439,101.5707630193483,102.30058736790437,101.60505098279309,102.30058736790437,102.30058736790437
Sweden,SWE,2021,,104.50197522994242,104.58779297314183,103.97630418686362,104.65383588571582,103.23560158270932,104.65383588571582,104.74059674427801
Sweden,SWE,2022,,106.86518231631209,107.04729550480087,106.4673499766954,107.0782457459051,104.90900308228723,107.0782457459051,107.29831888135467
Sweden,SWE,2023,,109.31883923235526,109.61193827823395,109.06387669563964,109.58470666041158,106.63471996956937,109.58470666041158,109.9622035365128
Sweden,SWE,2024,,111.86458669290684,112.27221891205494,111.7566624181541,112.17994308489763,108.41791961467857,112.17994308489763,112.72650473450211
Sweden,SWE,2025,,114.50411780800896,115.02997217981421,114.5476020533236,114.86861646074931,110.26163174894185,114.86861646074931,115.58899944264142
Sweden,SWE,2026,,117.23918246382247,117.89003870187105,117.44142770818485,117.65421708984083,112.16766884504219,117.65421708984083,118.54942147904566
Sweden,SWE,2027,,120.07159149770543,120.85615999364528,120.44179706256568,120.53958765111392,114.13716160641812,120.53958765111392,121.60860828609388
Sweden,SWE,2028,,123.0032206702781,123.92939739693205,123.54991437500118,123.52723155307919,116.17087108454751,123.52723155307919,124.76803848470526
Sweden,SWE,2029,,126.03601444114257,127.10970907696564,126.76607493843528,126.61950478591552,118.26937970544955,126.61950478591552,128.02959201595868
Sweden,SWE,2030,,129.17198955803283,130.4007265345269,130.093952197473,129.81874310818972,120.433214760289,129.81874310818972,131.3954352070499
Sweden,SWE,2031,,132.413238471606,133.7996726148636,133.5315801978022,133.12725322143203,122.66284165424142,133.12725322143203,134.867877541864
Sweden,SWE,2032,,135.76193258988357,137.31038956789672,137.08297721409676,136.54743408642807,124.95877655979086,136.54743408642807,138.449415546413
Sweden,SWE,2033,,139.2203253876178,140.94421481171258,140.75858301031704,140.08178271566706,127.32158951116197,140.08178271566706,142.14269586164846
Sweden,SWE,2034,,142.79075538663875,144.70403867449505,144.56132209693936,143.73280872446904,129.75182496588172,143.73280872446904,145.95036541737255
Sweden,SWE,2035,,146.4756490236246,148.59285415068322,148.49422443489195,147.50311482674718,132.25007434861826,147.50311482674718,149.87524126080018
Sweden,SWE,2036,,150.27752342178812,152.61376106292948,152.56042955102438,151.39539996789776,134.81697675619085,151.39539996789776,153.9202347371465
Sweden,SWE,2037,,154.19898908276508,156.76997013388717,156.76319056348282,155.41246237451193,137.45321952190938,155.41246237451193,158.0883539715287
Sweden,SWE,2038,,158.24275251455583,161.064806982861,161.10587813351202,159.5572025371515,140.15953865894178,159.5572025371515,162.38270640162463
Sweden,SWE,2039,,162.41161881081075,165.501716062743,165.59198436033347,163.8326261420034,142.93671920112558,163.8326261420034,166.80650135678889
Sweden,SWE,2040,,166.70849419604062,170.08426455272195,170.2251266356062,168.24184696665944,145.7855954582851,168.24184696665944,171.3630526845745
Switzerland,CHE,2019,648257.25,100.00000000000004,100.00000000000004,99.65040551459518,100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004
Switzerland,CHE,2020,,101.4761010889249,101.4975064918029,101.16625951577984,101.57704878156967,100.93948560986334,101.57704878156967,101.57704878156967
Switzerland,CHE,2021,,103.48801978237019,103.52949453346805,103.21517071755544,103.59690093026511,102.3005001262087,103.62492386001809,103.73492995860789
Switzerland,CHE,2022,,105.56769354996007,105.62345424731976,105.32637894863586,105.68971548062017,103.71204991884757,105.77072174385047,105.96374078398432
Switzerland,CHE,2023,,107.71599067495883,107.78213489020965,107.5027122555862,107.85579099421186,105.1732887309518,108.0121035680038,108.2625207273341
Switzerland,CHE,2024,,109.93380518907279,110.01184104168058,109.7503360962737,110.09555160854856,106.68349978816217,110.34726222142976,110.63182279449208
Switzerland,CHE,2025,,112.22206043041835,112.30710163598812,112.06423265776205,112.40953946758454,108.24208464304104,112.77488344242957,113.07233669015298
Switzerland,CHE,2026,,114.5817123420487,114.67390325688562,114.4502571448016,114.7984040971886,109.84854944272833,115.29409773339343,115.58486388672442
Switzerland,CHE,2027,,117.0137525149359,117.11936248341914,116.91512432875051,117.26289362367525,111.50249339865594,117.90443233222294,118.17030793288028
Switzerland,CHE,2028,,119.51921098348035,119.64048833197607,119.45618824440834,119.80384760445968,113.20359915371779,120.60576580407138,120.8296664790448
Switzerland,CHE,2029,,122.099158784931,122.2407043461477,122.07671405219888,122.42219121751245,114.95162473431752,123.39828664812495,123.5640246684633
Switzerland,CHE,2030,,124.75471029660723,124.9219925063765,124.77861367870875,125.1189305870994,116.7463968172165,126.28245653971479,126.37454969536502
Switzerland,CHE,2031,,127.4870253666052,127.68220030356376,127.5601564956656,127.89514905421913,118.58780508171836,129.25897832244436,129.26248635641804
Switzerland,CHE,2032,,130.29731125485142,130.52339966973065,130.42342355849718,130.75200422906553,120.4757974545364,132.3287685566187,132.2291534445291
Switzerland,CHE,2033,,133.1868244019785,133.44955589166722,133.37210480817018,133.69072568894046,122.41037608715925,135.49293425982944,135.27594085534278
Switzerland,CHE,2034,,136.1568720437084,136.46211014467525,136.4076493191477,136.71261320804925,124.39159393358008,138.75275339727332,138.40430729605941
Switzerland,CHE,2035,,139.20881368823913,139.5625575053157,139.53156146689574,139.81903542544265,126.41955182008364,142.10965865972852,141.61577850323482
Switzerland,CHE,2036,,142.3440624736776,142.75244910244527,142.7454030210019,143.0114288743265,128.49439591883666,145.56522408258775,144.91194589106595
Switzerland,CHE,2037,,145.5640864218907,146.03339411490643,146.05079508465445,146.29129731017684,130.61631555365935,149.12115409404805,148.29446556444583
Switzerland,CHE,2038,,148.87040960429908,149.40706163259125,149.44941989826486,149.66021128701357,132.78554128010595,152.77927462415306,151.7650576419635
Switzerland,CHE,2039,,152.26461323421435,152.87518239740956,152.9430225246414,153.119807941017,135.00234319322388,156.54152595245492,155.3255058432575
Switzerland,CHE,2040,,155.7483366993075,156.4395504402344,156.53341243247243,156.67179094875863,137.26702942551242,160.40995701678227,158.9776573028907
Turkey,TUR,2019,2242847.0,100.00000000000009,100.00000000000009,99.26886407155293,100.00000000000024,100.00000000000024,100.00000000000024,100.00000000000024
Turkey,TUR,2020,,106.92664008557118,110.02584159515114,109.31349618799135,107.53581394689336,107.68454371176846,107.53581394689336,107.53581394689336
Turkey,TUR,2021,,111.02237428576855,115.8442959252617,115.18259936115768,111.67536529622706,111.98448904291838,111.70700323686509,112.09497946488653
Turkey,TUR,2022,,115.3273634306852,121.76699603814487,121.15572231925418,116.0386825551308,116.5208183002296,116.1300629521389,116.87361897156103
Turkey,TUR,2023,,119.84921587617565,127.8740867810453,127.31071440876542,120.63219123577555,121.30094903433961,120.80858457137178,121.87509442744577
Turkey,TUR,2024,,124.59592617713322,134.15788479898717,133.64099536035428,125.46296881877291,126.33299365349116,125.74748089222881,127.10751875570338
Turkey,TUR,2025,,129.57589285155257,140.6185961527216,140.1489929405082,130.53879949453162,131.62581929020575,130.9529755778891,132.57970813909384
Turkey,TUR,2026,,134.79793641891212,147.2885166679807,146.86792646385328,135.8681394075219,137.18901777803632,136.43249053840648,138.30111509111023
Turkey,TUR,2027,,140.2713177896768,154.16690570421207,153.80073313803948,141.46009135056866,143.03288491303377,142.19454319960207,144.28180895846904
Turkey,TUR,2028,,146.00575708255198,161.27252752400253,160.96899220894045,147.3243885369524,149.16840871420675,148.24866001837722,150.5324643619776
Turkey,TUR,2029,,152.01145294519597,168.63985699004596,168.40853991842144,153.4713861271514,155.60726542942228,154.60530768801397,157.06435632978932
Turkey,TUR,2030,,158.29910245269133,176.3050853164456,176.1562990452146,159.9120593082314,162.36182214185862,161.27584133450338,163.88936125577442
Turkey,TUR,2031,,164.87992165641307,184.27513892069726,184.2230685962551,166.65800689368788,169.44514499168008,168.272468008701,171.01996289123136
Turkey,TUR,2032,,171.76566685417453,192.59974463514672,192.65733382907317,173.72145958605296,176.8710121940218,175.60822344775346,178.46926268040963
