country,iso3,year,tfp_M0,tfp_M2,tfp_Mobs,alpha
Colombia,COL,1982,0.29402092228450805,0.3092991085799026,0.33514843940483274,0.5218912414142063
Colombia,COL,1983,0.281959155765267,0.2977810816108608,0.3244455664050756,0.5218912414142063
Colombia,COL,1984,0.2859912628035923,0.3009742718973234,0.32755384247871167,0.5218912414142063
Colombia,COL,1985,0.28326990402547914,0.2965533604115995,0.3219173628877803,0.5218912414142063
Colombia,COL,1986,0.30586480187366405,0.3171029275575741,0.3403337977197749,0.5218912414142063
Colombia,COL,1987,0.31704770857245546,0.3274504521317567,0.34881401364928166,0.5218912414142063
Colombia,COL,1988,0.31915979448196286,0.3303684929633892,0.3511495478101905,0.5218912414142063
Colombia,COL,1989,0.3089312639807309,0.3208785972343984,0.34181192435813035,0.5218912414142063
Colombia,COL,1990,0.3209569829244536,0.33152945100081155,0.35161294193896175,0.5218912414142063
Colombia,COL,1991,0.2938270956533673,0.30299853892080897,0.3216071842841268,0.5218912414142063
Colombia,COL,1992,0.31327704556062574,0.3209511827617666,0.33763737281203987,0.5218912414142063
Colombia,COL,1993,0.30980951605866736,0.32056500861712234,0.3381869918157978,0.5218912414142063
Colombia,COL,1994,0.3037682072106831,0.3186339717036599,0.3396825233387677,0.5218912414142063
Colombia,COL,1995,0.2983458235832357,0.3151188364606856,0.3395751117721515,0.5218912414142063
Colombia,COL,1996,0.27802294548785067,0.29503068924389275,0.3217037116466228,0.5218912414142063
Colombia,COL,1997,0.2765597737427239,0.2908523358136268,0.31698655652527563,0.5218912414142063
Colombia,COL,1998,0.25753665277494164,0.2703425143395455,0.29513005210091325,0.5218912414142063
Colombia,COL,1999,0.19948997608297248,0.21074280075185037,0.23364840301849998,0.5218912414142063
Colombia,COL,2000,0.1903651296048201,0.1961326855991956,0.21417358964651445,0.5218912414142063
Colombia,COL,2001,0.19294502386606194,0.19767771728853667,0.21201913987932386,0.5218912414142063
Colombia,COL,2002,0.17475532236948776,0.17991207785283247,0.19225313020329082,0.5218912414142063
Colombia,COL,2003,0.1830394639669901,0.1893295095758436,0.20120759324223148,0.5218912414142063
Colombia,COL,2004,0.20173503679642302,0.2092732548294478,0.22172415941201606,0.5218912414142063
Colombia,COL,2005,0.2058349327605855,0.2146522452239612,0.22821099774985854,0.5218912414142063
Colombia,COL,2006,0.22623271522496058,0.23627030620739475,0.251134550318989,0.5218912414142063
Colombia,COL,2007,0.23594350004772746,0.2473934561852218,0.263999527975912,0.5218912414142063
Colombia,COL,2008,0.22884958793580168,0.24146523547018983,0.2598952747111527,0.5218912414142063
Colombia,COL,2009,0.21845606805648465,0.23119033291228153,0.2509602925808272,0.5218912414142063
Colombia,COL,2010,0.2318510717061475,0.24286381002571478,0.26228661591382796,0.5218912414142063
Colombia,COL,2011,0.2677760192458525,0.27802477628457645,0.2966785554467579,0.5218912414142063
Colombia,COL,2012,0.27550487584613226,0.2863897799502091,0.3050324017698225,0.5218912414142063
Colombia,COL,2013,0.29883155803364136,0.30923707603167117,0.32756940756397945,0.5218912414142063
Colombia,COL,2014,0.3236728531260278,0.33362610611725785,0.3514633675035119,0.5218912414142063
Colombia,COL,2015,0.31731376146740686,0.32791681481963497,0.3459293954673912,0.5218912414142063
Colombia,COL,2016,0.3196226601682248,0.3294694170741108,0.34709585432197354,0.5218912414142063
Colombia,COL,2017,0.3182715474047484,0.3271730047139023,0.3439298505214907,0.5218912414142063
Colombia,COL,2018,0.329315363105362,0.33686335106408105,0.35215288985393123,0.5218912414142063
Colombia,COL,2019,0.35460668572100396,0.36135867567866686,0.37521263714188446,0.5218912414142063
Costa Rica,CRI,1950,0.4635471073222277,0.4635471073222277,0.4635471073222277,0.42373903564044413
Costa Rica,CRI,1951,0.47789189974129975,0.47846908743186667,0.4900474931453145,0.42373903564044413
Costa Rica,CRI,1952,0.5738404878272414,0.5744194611739193,0.594671851843855,0.42373903564044413
Costa Rica,CRI,1953,0.7065400924621361,0.7071500797349834,0.7360174786217062,0.42373903564044413
Costa Rica,CRI,1954,0.7171194632502038,0.7177030488063725,0.7514765227796127,0.42373903564044413
Costa Rica,CRI,1955,0.7919346183751701,0.7924630277495304,0.8269573144988343,0.42373903564044413
Costa Rica,CRI,1956,0.7481116539463661,0.7486397897218255,0.7847354547957979,0.42373903564044413
Costa Rica,CRI,1957,0.7799721224016603,0.780500702059828,0.8187839176804221,0.42373903564044413
Costa Rica,CRI,1958,0.8538015228411009,0.8543273354939078,0.894937463803342,0.42373903564044413
Costa Rica,CRI,1959,0.8524335533037828,0.8528786276454436,0.890921448347199,0.42373903564044413
Costa Rica,CRI,1960,0.8924777976878362,0.8929730492755139,0.933631080935629,0.42373903564044413
Costa Rica,CRI,1961,0.847066186047571,0.8475051229359405,0.8871906625108315,0.42373903564044413
Costa Rica,CRI,1962,0.8786890470475717,0.8791003926846308,0.9173811939388683,0.42373903564044413
Costa Rica,CRI,1963,0.9017688454892907,0.9021697950858023,0.9397841561096856,0.42373903564044413
Costa Rica,CRI,1964,0.9092493351524107,0.9096286544471646,0.9462682751601177,0.42373903564044413
Costa Rica,CRI,1965,0.9797183003502594,0.9800332722081109,1.012817951945964,0.42373903564044413
Costa Rica,CRI,1966,1.0000604424099686,1.0004394580968379,1.0354957008839172,0.42373903564044413
Costa Rica,CRI,1967,1.018082513719559,1.0184466191045018,1.0545330227711265,0.42373903564044413
Costa Rica,CRI,1968,1.0615951969656,1.0619472900397051,1.0984663494942346,0.42373903564044413
Costa Rica,CRI,1969,1.0809576475838458,1.081278073928904,1.116629871063787,0.42373903564044413
Costa Rica,CRI,1970,1.1126209706895525,1.1129669047875694,1.1496720342207318,0.42373903564044413
Costa Rica,CRI,1971,1.1163899547527274,1.1167558189722415,1.155930400395805,0.42373903564044413
Costa Rica,CRI,1972,1.1255228547044904,1.125953385217727,1.1709810463773156,0.42373903564044413
Costa Rica,CRI,1973,1.1398781724050844,1.1402395666152705,1.18481185343858,0.42373903564044413
Costa Rica,CRI,1974,1.131407372736346,1.131813004654222,1.1791903390916607,0.42373903564044413
Costa Rica,CRI,1975,1.0762844716930662,1.076714682056818,1.1275359974529477,0.42373903564044413
Costa Rica,CRI,1976,1.0693496824171769,1.069695848059716,1.1176756739460085,0.42373903564044413
Costa Rica,CRI,1977,1.082767804755668,1.0831643780871127,1.1328471130822493,0.42373903564044413
Costa Rica,CRI,1978,1.0763473351964477,1.0767785705581447,1.1297746010139722,0.42373903564044413
Costa Rica,CRI,1979,1.0656891017307828,1.0660694282874479,1.1180566347056162,0.42373903564044413
Costa Rica,CRI,1980,1.0163610893128032,1.0167424065992625,1.06840786563109,0.42373903564044413
Costa Rica,CRI,1981,0.9511621448248153,0.9515375767504226,1.0028303046486577,0.42373903564044413
Costa Rica,CRI,1982,0.8424033116315242,0.8425481843312204,0.8800778103095563,0.42373903564044413
Costa Rica,CRI,1983,0.8314924754495188,0.8315454762823542,0.8558338993345762,0.42373903564044413
Costa Rica,CRI,1984,0.8573059633748761,0.8574365475353263,0.8786453025726084,0.42373903564044413
Costa Rica,CRI,1985,0.820191078881872,0.8203483179611606,0.8414367799681743,0.42373903564044413
Costa Rica,CRI,1986,0.8293290029377269,0.829496213915597,0.8511915548742754,0.42373903564044413
Costa Rica,CRI,1987,0.8028224428736888,0.8030570454163035,0.8292681464576477,0.42373903564044413
Costa Rica,CRI,1988,0.7907050082196099,0.7909525993834707,0.8206389374155272,0.42373903564044413
Costa Rica,CRI,1989,0.7914558465668895,0.7916554443584793,0.8205106859418692,0.42373903564044413
Costa Rica,CRI,1990,0.7742819694964034,0.7744813603994531,0.8029033232659977,0.42373903564044413
Costa Rica,CRI,1991,0.7820379936976032,0.782237702918021,0.8104841212950884,0.42373903564044413
Costa Rica,CRI,1992,0.8045698277628519,0.8047075176139984,0.8291549627795067,0.42373903564044413
Costa Rica,CRI,1993,0.830737793360905,0.8309581997648641,0.8581970361804672,0.42373903564044413
Costa Rica,CRI,1994,0.8189879169770533,0.8192517424819687,0.8508831849555909,0.42373903564044413
Costa Rica,CRI,1995,0.8231950876678127,0.8234359604593431,0.8564113288760282,0.42373903564044413
Costa Rica,CRI,1996,0.7856282060842279,0.7858594967744903,0.8190235365891052,0.42373903564044413
Costa Rica,CRI,1997,0.8002684398534239,0.8004625049455178,0.8314475001133879,0.42373903564044413
Costa Rica,CRI,1998,0.8219904156053879,0.8222422002930045,0.8553625466101877,0.42373903564044413
Costa Rica,CRI,1999,0.8066021017535432,0.806919343359815,0.8453121982879299,0.42373903564044413
Costa Rica,CRI,2000,0.7916940433560935,0.7919894303746151,0.8322281082501881,0.42373903564044413
Costa Rica,CRI,2001,0.7916432408378515,0.7919013149358225,0.8310908001977069,0.42373903564044413
Costa Rica,CRI,2002,0.7721015395101327,0.7723531225598768,0.81048363328948,0.42373903564044413
Costa Rica,CRI,2003,0.7679654584014468,0.7682371767643383,0.8071445144261666,0.42373903564044413
Costa Rica,CRI,2004,0.7551498522229423,0.7554194664427278,0.7947716493520343,0.42373903564044413
Costa Rica,CRI,2005,0.7506000637735379,0.7508468180656838,0.788965954449508,0.42373903564044413
Costa Rica,CRI,2006,0.7749406845609466,0.7751812905723936,0.8122343348688092,0.42373903564044413
Costa Rica,CRI,2007,0.7958719425742933,0.7961346881852496,0.8340765210241079,0.42373903564044413
Costa Rica,CRI,2008,0.7941318898545875,0.7944491630578643,0.8365761913454692,0.42373903564044413
Costa Rica,CRI,2009,0.7639548921762085,0.7642879171843227,0.8102315997901917,0.42373903564044413
Costa Rica,CRI,2010,0.8018518929626515,0.8020469719797978,0.8416299465844705,0.42373903564044413
Costa Rica,CRI,2011,0.793903707395442,0.794115030799742,0.830982107499513,0.42373903564044413
Costa Rica,CRI,2012,0.8271419663838167,0.8273623542380255,0.8632187283562711,0.42373903564044413
Costa Rica,CRI,2013,0.8254928028553357,0.8257297907862666,0.8620565390625972,0.42373903564044413
Costa Rica,CRI,2014,0.8302774085309936,0.8304753643158858,0.8646722430346445,0.42373903564044413
Costa Rica,CRI,2015,0.8267674922472885,0.8269441183364368,0.8585962805380918,0.42373903564044413
Costa Rica,CRI,2016,0.8229123829715883,0.8230628262196378,0.8515611868126012,0.42373903564044413
Costa Rica,CRI,2017,0.8361513285548741,0.8362954304848449,0.8625319118862356,0.42373903564044413
Costa Rica,CRI,2018,0.8572484896770325,0.8573946200835412,0.88242513844079,0.42373903564044413
Costa Rica,CRI,2019,0.8610356449094834,0.861161851210464,0.884236260211158,0.42373903564044413
Czech Republic,CZE,1990,0.13639904701787753,0.13639904701787753,0.13639904701787753,0.4774419764677683
Czech Republic,CZE,1991,0.019219315344369825,0.03206749639014994,0.029164678875126526,0.4774419764677683
Czech Republic,CZE,1992,0.03102611504960251,0.05103962500491388,0.04460838375965359,0.4774419764677683
Czech Republic,CZE,1993,0.01620579456562421,0.04271981641754685,0.03251474234193363,0.4774419764677683
Czech Republic,CZE,1994,0.039387385448731216,0.07126981800827092,0.05738725046832105,0.4774419764677683
Czech Republic,CZE,1995,0.0869120472697924,0.1243376280129187,0.10715884536858589,0.4774419764677683
Czech Republic,CZE,1996,0.12037414052778495,0.1644733073724005,0.1437399033751543,0.4774419764677683
Czech Republic,CZE,1997,0.1088173446816425,0.1595782665777845,0.1351412806829888,0.4774419764677683
Czech Republic,CZE,1998,0.10211509680401676,0.15672877260938556,0.12916834103962138,0.4774419764677683
Czech Republic,CZE,1999,0.11644527703410024,0.1734682244895147,0.14350932689904106,0.4774419764677683
Czech Republic,CZE,2000,0.15241634072476007,0.21073476423097048,0.17909967098681623,0.4774419764677683
Czech Republic,CZE,2001,0.20175983376269624,0.261509809627114,0.22864743151565126,0.4774419764677683
Czech Republic,CZE,2002,0.21207236527635942,0.2722933917567163,0.23875984304870013,0.4774419764677683
Czech Republic,CZE,2003,0.2526207247645793,0.31261356968305876,0.27895581107811296,0.4774419764677683
Czech Republic,CZE,2004,0.29468145441448,0.3548459348707782,0.3210152950434839,0.4774419764677683
Czech Republic,CZE,2005,0.3433336191133378,0.4050244391980389,0.37075178412889453,0.4774419764677683
