ind,cell,ym,u_t,u_tm12
YL120_BL290,2780,24202,0.0,0.00625
YL120_BL290,2780,24208,0.0,0.0
YL120_BL290,2780,24226,0.008333333333333333,0.0
YL120_BL290,2780,24232,0.0,0.0
YL120_BL290,2781,24202,0.0,0.0
YL120_BL290,2781,24208,0.0,0.0
YL120_BL290,2781,24226,0.041666666666666664,0.0
YL120_BL290,2781,24232,0.0,0.0
YL120_BL290,2782,24202,0.0,0.0
YL120_BL290,2782,24208,0.0,0.0
YL120_BL290,2782,24226,0.016666666666666666,0.0
YL120_BL290,2782,24232,0.0,0.0
YL120_BL290,2783,24202,0.0,0.0
YL120_BL290,2783,24208,0.0,0.0
YL120_BL290,2783,24226,0.0,0.0
YL120_BL290,2783,24232,0.0,0.0
YL120_BL290,2784,24202,0.0,0.0
YL120_BL290,2784,24208,0.0,0.0
YL120_BL290,2784,24226,0.0,0.0
YL120_BL290,2784,24232,0.0,0.0
YL120_BL290,2785,24202,0.0,0.0
YL120_BL290,2785,24208,0.0,0.0
YL120_BL290,2785,24226,0.0,0.0
YL120_BL290,2785,24232,0.0,0.0
YL120_BL290,2881,24202,0.0,0.0
YL120_BL290,2881,24208,0.0,0.0
YL120_BL290,2881,24226,0.0,0.0
YL120_BL290,2881,24232,0.0,0.0
YL120_BL290,2882,24202,0.0,0.0
YL120_BL290,2882,24208,0.0,0.0
YL120_BL290,2882,24226,0.0,0.0
YL120_BL290,2882,24232,0.0,0.0
YL120_BL290,2883,24202,0.0,0.0
YL120_BL290,2883,24208,0.0,0.0
YL120_BL290,2883,24226,0.0,0.0
YL120_BL290,2883,24232,0.0,0.0
YL120_BL290,2884,24202,0.0,0.053125
YL120_BL290,2884,24208,0.0056022408963585435,0.0
YL120_BL290,2884,24226,0.016666666666666666,0.06779661016949153
YL120_BL290,2884,24232,0.0,0.0
YL120_BL290,2885,24202,0.005479452054794521,0.084375
YL120_BL290,2885,24208,0.0,0.0
YL120_BL290,2885,24226,0.10833333333333334,0.1864406779661017
YL120_BL290,2885,24232,0.0,0.0
YL120_BL290,2886,24202,0.16164383561643836,0.284375
YL120_BL290,2886,24208,0.0028011204481792717,0.047752808988764044
YL120_BL290,2886,24226,0.25,0.2796610169491525
YL120_BL290,2886,24232,0.06722689075630252,0.058333333333333334
YL120_BL290,2887,24202,0.14520547945205478,0.221875
YL120_BL290,2887,24208,0.1568627450980392,0.1404494382022472
YL120_BL290,2887,24226,0.125,0.13135593220338984
YL120_BL290,2887,24232,0.4369747899159664,0.35833333333333334
YL120_BL290,2888,24202,0.08493150684931507,0.0
YL120_BL290,2888,24208,0.03081232492997199,0.07865168539325842
YL120_BL290,2888,24226,0.05,0.029661016949152543
YL120_BL290,2888,24232,0.025210084033613446,0.06666666666666667
YL120_BL290,2889,24202,0.03561643835616438,0.0
YL120_BL290,2889,24208,0.0028011204481792717,0.016853932584269662
YL120_BL290,2889,24226,0.075,0.025423728813559324
YL120_BL290,2889,24232,0.008403361344537815,0.0
YL120_BL290,2890,24202,0.06027397260273973,0.0
YL120_BL290,2890,24208,0.0,0.03089887640449438
YL120_BL290,2890,24226,0.025,0.0
YL120_BL290,2890,24232,0.0,0.0
YL120_BL290,2891,24202,0.0,0.0
YL120_BL290,2891,24208,0.0,0.0028089887640449437
YL120_BL290,2891,24226,0.0,0.0
YL120_BL290,2891,24232,0.0,0.0
YL120_BL290,2985,24202,0.0,0.0
YL120_BL290,2985,24208,0.0,0.0
YL120_BL290,2985,24226,0.0,0.0
YL120_BL290,2985,24232,0.0,0.0
YL120_BL290,2986,24202,0.0,0.0
YL120_BL290,2986,24208,0.0,0.0
YL120_BL290,2986,24226,0.0,0.0
YL120_BL290,2986,24232,0.0,0.0
YL120_BL290,2987,24202,0.0,0.0
YL120_BL290,2987,24208,0.0,0.0
YL120_BL290,2987,24226,0.0,0.0
YL120_BL290,2987,24232,0.0,0.0
YL120_BL290,2988,24202,0.0,0.0
YL120_BL290,2988,24208,0.0,0.0
YL120_BL290,2988,24226,0.0,0.0
YL120_BL290,2988,24232,0.0,0.0
YL120_BL290,2989,24202,0.0,0.015625
YL120_BL290,2989,24208,0.0,0.0
YL120_BL290,2989,24226,0.0,0.0
YL120_BL290,2989,24232,0.0,0.0
YL120_BL290,2990,24202,0.0,0.115625
YL120_BL290,2990,24208,0.014005602240896359,0.014044943820224719
YL120_BL290,2990,24226,0.008333333333333333,0.1016949152542373
YL120_BL290,2990,24232,0.0,0.0
YL120_BL290,2991,24202,0.09041095890410959,0.075
YL120_BL290,2991,24208,0.06442577030812324,0.03651685393258427
YL120_BL290,2991,24226,0.06666666666666667,0.09322033898305085
YL120_BL290,2991,24232,0.08403361344537816,0.175
YL120_BL290,2992,24202,0.19726027397260273,0.090625
YL120_BL290,2992,24208,0.27170868347338933,0.1853932584269663
YL120_BL290,2992,24226,0.06666666666666667,0.05084745762711865
YL120_BL290,2992,24232,0.11764705882352941,0.25833333333333336
YL120_BL290,2993,24202,0.08767123287671233,0.04375
YL120_BL290,2993,24208,0.19047619047619047,0.3202247191011236
YL120_BL290,2993,24226,0.041666666666666664,0.01694915254237288
YL120_BL290,2993,24232,0.15126050420168066,0.075
YL120_BL290,2994,24202,0.052054794520547946,0.00625
YL120_BL290,2994,24208,0.1568627450980392,0.08707865168539326
YL120_BL290,2994,24226,0.075,0.0
YL120_BL290,2994,24232,0.07563025210084033,0.008333333333333333
YL120_BL290,2995,24202,0.07945205479452055,0.0
YL120_BL290,2995,24208,0.10364145658263306,0.03932584269662921
YL120_BL290,2995,24226,0.025,0.0
YL120_BL290,2995,24232,0.03361344537815126,0.0
YL120_BL290,3091,24202,0.0,0.0
YL120_BL290,3091,24208,0.0,0.0
YL120_BL290,3091,24226,0.0,0.0
YL120_BL290,3091,24232,0.0,0.0
YL120_BL290,3092,24202,0.0,0.0
YL120_BL290,3092,24208,0.0,0.0
YL120_BL290,3092,24226,0.0,0.0
YL120_BL290,3092,24232,0.0,0.0
YL120_BL290,3093,24202,0.0,0.0
YL120_BL290,3093,24208,0.0,0.0
YL120_BL290,3093,24226,0.0,0.0
YL120_BL290,3093,24232,0.0,0.0
YL120_BL290,3094,24202,0.0,0.0
YL120_BL290,3094,24208,0.0,0.0
YL120_BL290,3094,24226,0.0,0.01694915254237288
YL120_BL290,3094,24232,0.0,0.0
YL120_BL290,3095,24202,0.0,0.0
YL120_BL290,3095,24208,0.0,0.0
YL120_BL290,3095,24226,0.0,0.0
YL120_BL290,3095,24232,0.0,0.0
YL120_BL290,3097,24202,0.0,0.0
YL120_BL290,3097,24208,0.0,0.0
YL120_BL290,3097,24226,0.0,0.0
YL120_BL290,3097,24232,0.0,0.0
YL120_BL290,3098,24202,0.0,0.0
YL120_BL290,3098,24208,0.0,0.0
YL120_BL290,3098,24226,0.0,0.0
YL120_BL290,3098,24232,0.0,0.0
YL120_BL290,3099,24202,0.0,0.003125
YL120_BL290,3099,24208,0.0,0.0
YL120_BL290,3099,24226,0.0,0.0
YL120_BL290,3099,24232,0.0,0.0
YL120_BL290,3100,24202,0.0,0.0
YL120_BL290,3100,24208,0.0,0.0
YL120_BL290,3100,24226,0.0,0.0
YL120_BL290,3100,24232,0.0,0.0
YL120_BL290,3202,24202,0.0,0.0
YL120_BL290,3202,24208,0.0,0.0
YL120_BL290,3202,24226,0.0,0.0
YL120_BL290,3202,24232,0.0,0.0
YL120_BL290,3203,24202,0.0,0.0
YL120_BL290,3203,24208,0.0,0.0
YL120_BL290,3203,24226,0.0,0.0
YL120_BL290,3203,24232,0.0,0.0
YL120_BL290,3205,24202,0.0,0.0
YL120_BL290,3205,24208,0.0,0.0
YL120_BL290,3205,24226,0.0,0.0
YL120_BL290,3205,24232,0.0,0.0
YL124,2262,24196,0.0,0.0
YL124,2262,24233,0.027777777777777776,0.0
YL124,2463,24196,0.0,0.0
YL124,2463,24233,0.0,0.0
YL124,2464,24196,0.0,0.0
YL124,2464,24233,0.0,0.0
YL124,2465,24196,0.0,0.0
YL124,2465,24233,0.0,0.0
YL124,2466,24196,0.0,0.0
YL124,2466,24233,0.0,0.0
YL124,2467,24196,0.0,0.0
YL124,2467,24233,0.0,0.0
YL124,2468,24196,0.0,0.0
YL124,2468,24233,0.0,0.0
YL124,2567,24196,0.0,0.0
YL124,2567,24233,0.0,0.0
YL124,2568,24196,0.0,0.0
YL124,2568,24233,0.0,0.0
YL124,2569,24196,0.0,0.0
YL124,2569,24233,0.0,0.0
YL124,2570,24196,0.0,0.0
YL124,2570,24233,0.0,0.0
YL124,2571,24196,0.0,0.0
YL124,2571,24233,0.0,0.0
YL124,2572,24196,0.0,0.0
YL124,2572,24233,0.0,0.0
YL124,2672,24196,0.0,0.0
YL124,2672,24233,0.0,0.0
YL124,2673,24196,0.0,0.0
YL124,2673,24233,0.0,0.0
YL124,2674,24196,0.0,0.0
YL124,2674,24233,0.0,0.0
YL124,2675,24196,0.0,0.0
YL124,2675,24233,0.0,0.0
YL124,2676,24196,0.0,0.0
YL124,2676,24233,0.0,0.0
YL124,2677,24196,0.0,0.0
YL124,2677,24233,0.0,0.0
YL124,2678,24196,0.0,0.0
YL124,2678,24233,0.0,0.0
YL124,2776,24196,0.0,0.0
YL124,2776,24233,0.0,0.0
YL124,2777,24196,0.0,0.0
YL124,2777,24233,0.0,0.0
YL124,2778,24196,0.0,0.0
YL124,2778,24233,0.0,0.0
YL124,2779,24196,0.0,0.0
YL124,2779,24233,0.0,0.0
YL124,2780,24196,0.0,0.0
YL124,2780,24233,0.0,0.0
YL124,2781,24196,0.0,0.0
YL124,2781,24233,0.0,0.0
YL124,2782,24196,0.0,0.0
YL124,2782,24233,0.0,0.0
YL124,2783,24196,0.0,0.0
YL124,2783,24233,0.0,0.0
YL124,2784,24196,0.0,0.0
YL124,2784,24233,0.0,0.0
YL124,2785,24196,0.0,0.0
YL124,2785,24233,0.0,0.0
YL124,2786,24196,0.0,0.0
YL124,2786,24233,0.0,0.0
YL124,2880,24196,0.0,0.0
YL124,2880,24233,0.0,0.0
YL124,2881,24196,0.0,0.0
YL124,2881,24233,0.0,0.0
YL124,2882,24196,0.0,0.0
YL124,2882,24233,0.0,0.0
YL124,2883,24196,0.0,0.0
YL124,2883,24233,0.0,0.0
YL124,2884,24196,0.0,0.0
YL124,2884,24233,0.0,0.0
YL124,2885,24196,0.0,0.0
YL124,2885,24233,0.027777777777777776,0.02631578947368421
YL124,2886,24196,0.03823529411764706,0.059154929577464786
YL124,2886,24233,0.1111111111111111,0.10526315789473684
YL124,2887,24196,0.22647058823529412,0.2
YL124,2887,24233,0.2777777777777778,0.23684210526315788
YL124,2888,24196,0.1,0.14929577464788732
YL124,2888,24233,0.05555555555555555,0.10526315789473684
YL124,2889,24196,0.014705882352941176,0.008450704225352112
YL124,2889,24233,0.05555555555555555,0.02631578947368421
YL124,2890,24196,0.020588235294117647,0.0
YL124,2890,24233,0.0,0.0
YL124,2983,24196,0.0,0.0
YL124,2983,24233,0.0,0.0
YL124,2985,24196,0.0,0.0
YL124,2985,24233,0.0,0.0
YL124,2986,24196,0.0,0.0
YL124,2986,24233,0.0,0.0
YL124,2987,24196,0.0,0.0
YL124,2987,24233,0.0,0.15789473684210525
YL124,2988,24196,0.0,0.0
YL124,2988,24233,0.0,0.0
YL124,2989,24196,0.0,0.0
YL124,2989,24233,0.0,0.0
YL124,2990,24196,0.008823529411764706,0.016901408450704224
YL124,2990,24233,0.0,0.02631578947368421
YL124,2991,24196,0.05588235294117647,0.10422535211267606
YL124,2991,24233,0.1111111111111111,0.13157894736842105
YL124,2992,24196,0.16470588235294117,0.23943661971830985
YL124,2992,24233,0.16666666666666666,0.13157894736842105
YL124,2993,24196,0.19705882352941176,0.15492957746478872
YL124,2993,24233,0.1111111111111111,0.02631578947368421
YL124,2994,24196,0.12352941176470589,0.056338028169014086
YL124,2994,24233,0.027777777777777776,0.0
YL124,2995,24196,0.05,0.011267605633802818
YL124,2995,24233,0.027777777777777776,0.0
YL124,3091,24196,0.0,0.0
YL124,3091,24233,0.0,0.0
YL124,3092,24196,0.0,0.0
YL124,3092,24233,0.0,0.0
YL124,3093,24196,0.0,0.0
YL124,3093,24233,0.0,0.0
YL124,3094,24196,0.0,0.0
YL124,3094,24233,0.0,0.0
YL124,3096,24196,0.0,0.0
YL124,3096,24233,0.0,0.0
YL124,3097,24196,0.0,0.0
YL124,3097,24233,0.0,0.0
YL124,3098,24196,0.0,0.0
YL124,3098,24233,0.0,0.0
YL124,3100,24196,0.0,0.0
YL124,3100,24233,0.0,0.0
YL124,3201,24196,0.0,0.0
YL124,3201,24233,0.0,0.0
YL124,3202,24196,0.0,0.0
YL124,3202,24233,0.0,0.0
YL124,3307,24196,0.0,0.0
YL124,3307,24233,0.0,0.0
YL124,3308,24196,0.0,0.0
YL124,3308,24233,0.0,0.0
YL124,3311,24196,0.0,0.0
YL124,3311,24233,0.0,0.02631578947368421
YL124,3615,24196,0.0,0.0
YL124,3615,24233,0.0,0.0
YL133_OR87,2253,24208,0.0,0.0
YL133_OR87,2253,24226,0.0,0.0
YL133_OR87,2463,24208,0.0,0.0
YL133_OR87,2463,24226,0.0,0.0
YL133_OR87,2464,24208,0.0,0.0
YL133_OR87,2464,24226,0.0,0.0
YL133_OR87,2465,24208,0.0,0.0
YL133_OR87,2465,24226,0.0,0.0
YL133_OR87,2568,24208,0.0,0.0
YL133_OR87,2568,24226,0.0,0.0
YL133_OR87,2569,24208,0.0,0.0
YL133_OR87,2569,24226,0.0,0.0
YL133_OR87,2570,24208,0.0,0.0
YL133_OR87,2570,24226,0.0,0.0
YL133_OR87,2672,24208,0.0,0.0
YL133_OR87,2672,24226,0.0,0.0
YL133_OR87,2673,24208,0.0,0.0
YL133_OR87,2673,24226,0.0,0.0
YL133_OR87,2674,24208,0.0,0.0
YL133_OR87,2674,24226,0.0,0.0
YL133_OR87,2675,24208,0.0,0.0
YL133_OR87,2675,24226,0.0,0.0
YL133_OR87,2676,24208,0.0,0.0
YL133_OR87,2676,24226,0.0,0.0
YL133_OR87,2776,24208,0.0,0.0
YL133_OR87,2776,24226,0.0,0.0
YL133_OR87,2777,24208,0.0,0.0
YL133_OR87,2777,24226,0.0,0.0
YL133_OR87,2778,24208,0.0,0.0
YL133_OR87,2778,24226,0.0,0.0
YL133_OR87,2779,24208,0.0,0.0
YL133_OR87,2779,24226,0.0,0.0
YL133_OR87,2780,24208,0.0,0.0
YL133_OR87,2780,24226,0.0,0.0
YL133_OR87,2781,24208,0.0,0.0
YL133_OR87,2781,24226,0.023255813953488372,0.0
YL133_OR87,2782,24208,0.0,0.0
YL133_OR87,2782,24226,0.0,0.002702702702702703
YL133_OR87,2783,24208,0.0,0.002824858757062147
YL133_OR87,2783,24226,0.0,0.005405405405405406
YL133_OR87,2784,24208,0.0,0.002824858757062147
YL133_OR87,2784,24226,0.0,0.0
YL133_OR87,2788,24208,0.0,0.0
YL133_OR87,2788,24226,0.0,0.0
YL133_OR87,2880,24208,0.0,0.0
YL133_OR87,2880,24226,0.0,0.0
YL133_OR87,2881,24208,0.0,0.0
YL133_OR87,2881,24226,0.0,0.0
YL133_OR87,2882,24208,0.0,0.002824858757062147
YL133_OR87,2882,24226,0.0,0.0
YL133_OR87,2883,24208,0.0,0.0
YL133_OR87,2883,24226,0.0,0.0
YL133_OR87,2884,24208,0.005571030640668524,0.0
YL133_OR87,2884,24226,0.046511627906976744,0.03783783783783784
YL133_OR87,2885,24208,0.005571030640668524,0.0
YL133_OR87,2885,24226,0.09302325581395349,0.005405405405405406
YL133_OR87,2886,24208,0.005571030640668524,0.02824858757062147
YL133_OR87,2886,24226,0.23255813953488372,0.16486486486486487
YL133_OR87,2887,24208,0.11420612813370473,0.1694915254237288
YL133_OR87,2887,24226,0.09302325581395349,0.14054054054054055
YL133_OR87,2888,24208,0.04178272980501393,0.0847457627118644
YL133_OR87,2888,24226,0.046511627906976744,0.08378378378378379
YL133_OR87,2889,24208,0.005571030640668524,0.014124293785310734
YL133_OR87,2889,24226,0.023255813953488372,0.008108108108108109
YL133_OR87,2890,24208,0.0,0.01977401129943503
YL133_OR87,2890,24226,0.0,0.0
YL133_OR87,2891,24208,0.0,0.0
YL133_OR87,2891,24226,0.0,0.0
YL133_OR87,2985,24208,0.0,0.0
YL133_OR87,2985,24226,0.0,0.0
YL133_OR87,2986,24208,0.0,0.0
YL133_OR87,2986,24226,0.0,0.0
YL133_OR87,2987,24208,0.0,0.0
YL133_OR87,2987,24226,0.0,0.0
YL133_OR87,2988,24208,0.0,0.0
YL133_OR87,2988,24226,0.0,0.0
YL133_OR87,2989,24208,0.0,0.0
YL133_OR87,2989,24226,0.0,0.01891891891891892
YL133_OR87,2990,24208,0.011142061281337047,0.005649717514124294
YL133_OR87,2990,24226,0.0,0.15945945945945947
YL133_OR87,2991,24208,0.07799442896935933,0.059322033898305086
YL133_OR87,2991,24226,0.18604651162790697,0.16216216216216217
YL133_OR87,2992,24208,0.22562674094707522,0.15819209039548024
YL133_OR87,2992,24226,0.023255813953488372,0.051351351351351354
YL133_OR87,2993,24208,0.2116991643454039,0.2570621468926554
YL133_OR87,2993,24226,0.09302325581395349,0.010810810810810811
YL133_OR87,2994,24208,0.17827298050139276,0.13559322033898305
YL133_OR87,2994,24226,0.046511627906976744,0.0972972972972973
YL133_OR87,2995,24208,0.116991643454039,0.05649717514124294
YL133_OR87,2995,24226,0.06976744186046512,0.0
YL133_OR87,3091,24208,0.0,0.0
YL133_OR87,3091,24226,0.0,0.0
YL133_OR87,3092,24208,0.0,0.0
YL133_OR87,3092,24226,0.0,0.0
YL133_OR87,3093,24208,0.0,0.0
YL133_OR87,3093,24226,0.0,0.013513513513513514
YL133_OR87,3094,24208,0.0,0.0
YL133_OR87,3094,24226,0.0,0.024324324324324326
YL133_OR87,3095,24208,0.0,0.0
YL133_OR87,3095,24226,0.0,0.0
YL133_OR87,3096,24208,0.0,0.0
YL133_OR87,3096,24226,0.0,0.0
YL133_OR87,3097,24208,0.0,0.002824858757062147
YL133_OR87,3097,24226,0.0,0.0
YL133_OR87,3098,24208,0.0,0.0
YL133_OR87,3098,24226,0.023255813953488372,0.0
YL133_OR87,3099,24208,0.0,0.0
YL133_OR87,3099,24226,0.0,0.0
YL133_OR87,3100,24208,0.0,0.0
YL133_OR87,3100,24226,0.0,0.013513513513513514
YL133_OR87,3101,24208,0.0,0.0
YL133_OR87,3101,24226,0.0,0.0
YL133_OR87,3194,24208,0.0,0.0
YL133_OR87,3194,24226,0.0,0.0
YL133_OR87,3199,24208,0.0,0.0
YL133_OR87,3199,24226,0.0,0.0
YL133_OR87,3200,24208,0.0,0.0
YL133_OR87,3200,24226,0.0,0.0
YL133_OR87,3201,24208,0.0,0.0
YL133_OR87,3201,24226,0.0,0.0
YL133_OR87,3202,24208,0.0,0.0
YL133_OR87,3202,24226,0.0,0.0
YL133_OR87,3296,24208,0.0,0.0
YL133_OR87,3296,24226,0.0,0.0
YL133_OR87,3304,24208,0.0,0.0
YL133_OR87,3304,24226,0.0,0.0
YL133_OR87,3305,24208,0.0,0.0
YL133_OR87,3305,24226,0.0,0.0
YL133_OR87,3306,24208,0.0,0.0
YL133_OR87,3306,24226,0.0,0.0
YL133_OR87,3307,24208,0.0,0.0
YL133_OR87,3307,24226,0.0,0.0
YL133_OR87,3308,24208,0.0,0.0
YL133_OR87,3308,24226,0.0,0.0
YL133_OR87,3420,24208,0.0,0.0
YL133_OR87,3420,24226,0.0,0.0
YL133_OR87,3627,24208,0.0,0.0
YL133_OR87,3627,24226,0.0,0.0
YL134_BL262,2782,24196,0.0,0.0
YL134_BL262,2783,24196,0.0,0.0
YL134_BL262,2784,24196,0.0,0.0
YL134_BL262,2884,24196,0.0,0.0
YL134_BL262,2885,24196,0.0,0.0
YL134_BL262,2886,24196,0.03333333333333333,0.021406727828746176
YL134_BL262,2887,24196,0.2,0.12232415902140673
YL134_BL262,2888,24196,0.06944444444444445,0.12538226299694188
YL134_BL262,2889,24196,0.016666666666666666,0.0061162079510703364
YL134_BL262,2890,24196,0.022222222222222223,0.0
YL134_BL262,2989,24196,0.0,0.0
YL134_BL262,2990,24196,0.011111111111111112,0.0
YL134_BL262,2991,24196,0.027777777777777776,0.0
YL134_BL262,2992,24196,0.18611111111111112,0.11314984709480122
YL134_BL262,2993,24196,0.20833333333333334,0.23547400611620795
YL134_BL262,2994,24196,0.1638888888888889,0.06116207951070336
YL134_BL262,2995,24196,0.06111111111111111,0.0
YL134_BL262,3094,24196,0.0,0.0
YL134_BL262,3095,24196,0.0,0.0
YL134_BL262,3096,24196,0.0,0.0
YL134_BL262,3097,24196,0.0,0.0
YL134_BL262,3099,24196,0.0,0.0061162079510703364
YL134_BL262,3100,24196,0.0,0.0
YL134_BL262,3101,24196,0.0,0.009174311926605505
YL134_BL262,3199,24196,0.0,0.0
YL134_BL262,3200,24196,0.0,0.0
YL134_BL262,3201,24196,0.0,0.0
YL134_BL262,3202,24196,0.0,0.0
YL134_BL262,3206,24196,0.0,0.0030581039755351682
YL134_BL262,3207,24196,0.0,0.0030581039755351682
YL134_BL262,3208,24196,0.0,0.0
YL134_BL262,3209,24196,0.0,0.0
YL134_BL262,3210,24196,0.0,0.0
YL134_BL262,3211,24196,0.0,0.0
YL134_BL262,3213,24196,0.0,0.0
YL134_BL262,3304,24196,0.0,0.0
YL134_BL262,3305,24196,0.0,0.0
YL134_BL262,3311,24196,0.0,0.0
YL134_BL262,3312,24196,0.0,0.0030581039755351682
YL134_BL262,3313,24196,0.0,0.0030581039755351682
YL134_BL262,3314,24196,0.0,0.0061162079510703364
YL134_BL262,3315,24196,0.0,0.0030581039755351682
YL134_BL262,3316,24196,0.0,0.027522935779816515
YL134_BL262,3317,24196,0.0,0.0
YL134_BL262,3318,24196,0.0,0.0
YL134_BL262,3319,24196,0.0,0.0030581039755351682
YL134_BL262,3320,24196,0.0,0.03669724770642202
YL134_BL262,3321,24196,0.0,0.0
YL134_BL262,3322,24196,0.0,0.024464831804281346
YL134_BL262,3418,24196,0.0,0.0
YL134_BL262,3419,24196,0.0,0.0030581039755351682
YL134_BL262,3420,24196,0.0,0.0
YL134_BL262,3421,24196,0.0,0.10091743119266056
YL134_BL262,3422,24196,0.0,0.021406727828746176
YL134_BL262,3423,24196,0.0,0.021406727828746176
YL134_BL262,3424,24196,0.0,0.0030581039755351682
YL134_BL262,3425,24196,0.0,0.009174311926605505
YL134_BL262,3426,24196,0.0,0.009174311926605505
YL134_BL262,3427,24196,0.0,0.01834862385321101
YL134_BL262,3428,24196,0.0,0.0
YL134_BL262,3522,24196,0.0,0.0
YL134_BL262,3523,24196,0.0,0.0
YL134_BL262,3526,24196,0.0,0.0
YL134_BL262,3527,24196,0.0,0.0
YL134_BL262,3528,24196,0.0,0.0
YL134_BL262,3529,24196,0.0,0.0
YL134_BL262,3530,24196,0.0,0.0
YL134_BL262,3531,24196,0.0,0.0
YL134_BL262,3532,24196,0.0,0.0
YL134_BL262,3627,24196,0.0,0.0
YL134_BL262,3631,24196,0.0,0.0
YL134_BL262,3632,24196,0.0,0.0
YL134_BL262,3633,24196,0.0,0.0
YL134_BL262,3634,24196,0.0,0.0
YL134_BL262,3736,24196,0.0,0.0
YL134_BL262,3737,24196,0.0,0.0
YL137_BE13,2568,24208,0.0,0.0
YL137_BE13,2568,24226,0.0,0.0
YL137_BE13,2568,24232,0.0,0.0
YL137_BE13,2569,24208,0.0,0.0
YL137_BE13,2569,24226,0.0,0.0
YL137_BE13,2569,24232,0.0,0.0
YL137_BE13,2570,24208,0.0,0.0
YL137_BE13,2570,24226,0.0,0.0
YL137_BE13,2570,24232,0.0,0.0
YL137_BE13,2571,24208,0.0,0.0
YL137_BE13,2571,24226,0.0,0.0
YL137_BE13,2571,24232,0.0,0.0
YL137_BE13,2673,24208,0.0,0.0
YL137_BE13,2673,24226,0.0,0.0
YL137_BE13,2673,24232,0.0,0.0
YL137_BE13,2674,24208,0.0,0.0
YL137_BE13,2674,24226,0.0,0.0
YL137_BE13,2674,24232,0.0,0.0
YL137_BE13,2675,24208,0.0,0.0
YL137_BE13,2675,24226,0.0,0.0
YL137_BE13,2675,24232,0.0,0.0
YL137_BE13,2676,24208,0.0,0.0
YL137_BE13,2676,24226,0.0,0.0
YL137_BE13,2676,24232,0.0,0.0
YL137_BE13,2677,24208,0.0,0.0
YL137_BE13,2677,24226,0.0,0.0
YL137_BE13,2677,24232,0.0,0.0
YL137_BE13,2776,24208,0.0,0.0
YL137_BE13,2776,24226,0.0,0.0
YL137_BE13,2776,24232,0.0,0.0
YL137_BE13,2777,24208,0.0,0.0
YL137_BE13,2777,24226,0.0,0.0
YL137_BE13,2777,24232,0.0,0.0
YL137_BE13,2779,24208,0.0,0.0
YL137_BE13,2779,24226,0.0,0.0
YL137_BE13,2779,24232,0.0,0.0
YL137_BE13,2780,24208,0.0,0.0
YL137_BE13,2780,24226,0.00819672131147541,0.0
YL137_BE13,2780,24232,0.0,0.0
YL137_BE13,2781,24208,0.0,0.0
YL137_BE13,2781,24226,0.040983606557377046,0.0
YL137_BE13,2781,24232,0.0,0.0
YL137_BE13,2782,24208,0.0,0.0
YL137_BE13,2782,24226,0.00819672131147541,0.011594202898550725
YL137_BE13,2782,24232,0.0,0.0
YL137_BE13,2783,24208,0.0,0.0
YL137_BE13,2783,24226,0.00819672131147541,0.011594202898550725
YL137_BE13,2783,24232,0.0,0.0
YL137_BE13,2784,24208,0.0,0.0
YL137_BE13,2784,24226,0.0,0.005797101449275362
YL137_BE13,2784,24232,0.0,0.0
YL137_BE13,2785,24208,0.0,0.0
YL137_BE13,2785,24226,0.0,0.0
YL137_BE13,2785,24232,0.0,0.0
YL137_BE13,2880,24208,0.0,0.0
YL137_BE13,2880,24226,0.0,0.0
YL137_BE13,2880,24232,0.0,0.0
YL137_BE13,2881,24208,0.0,0.0
YL137_BE13,2881,24226,0.0,0.0
YL137_BE13,2881,24232,0.0,0.0
YL137_BE13,2882,24208,0.0,0.0
YL137_BE13,2882,24226,0.0,0.0
YL137_BE13,2882,24232,0.0,0.0
YL137_BE13,2883,24208,0.0,0.0
YL137_BE13,2883,24226,0.0,0.0
YL137_BE13,2883,24232,0.0,0.0
YL137_BE13,2884,24208,0.0058309037900874635,0.0
YL137_BE13,2884,24226,0.01639344262295082,0.04927536231884058
YL137_BE13,2884,24232,0.0,0.0
YL137_BE13,2885,24208,0.0,0.0
YL137_BE13,2885,24226,0.05737704918032787,0.06376811594202898
YL137_BE13,2885,24232,0.0,0.0
YL137_BE13,2886,24208,0.023323615160349854,0.025210084033613446
YL137_BE13,2886,24226,0.319672131147541,0.1246376811594203
YL137_BE13,2886,24232,0.06666666666666667,0.13333333333333333
YL137_BE13,2887,24208,0.16326530612244897,0.16806722689075632
YL137_BE13,2887,24226,0.18032786885245902,0.26666666666666666
YL137_BE13,2887,24232,0.375,0.35833333333333334
YL137_BE13,2888,24208,0.06705539358600583,0.08123249299719888
YL137_BE13,2888,24226,0.03278688524590164,0.13043478260869565
YL137_BE13,2888,24232,0.058333333333333334,0.075
YL137_BE13,2889,24208,0.0058309037900874635,0.0196078431372549
YL137_BE13,2889,24226,0.06557377049180328,0.07536231884057971
YL137_BE13,2889,24232,0.0,0.0
YL137_BE13,2890,24208,0.0,0.01680672268907563
YL137_BE13,2890,24226,0.03278688524590164,0.014492753623188406
YL137_BE13,2890,24232,0.0,0.0
YL137_BE13,2891,24208,0.0,0.0
YL137_BE13,2891,24226,0.0,0.0
YL137_BE13,2891,24232,0.0,0.0
YL137_BE13,2985,24208,0.0,0.0
YL137_BE13,2985,24226,0.0,0.0
YL137_BE13,2985,24232,0.0,0.0
YL137_BE13,2986,24208,0.0,0.0
YL137_BE13,2986,24226,0.0,0.0
