species,min_hist,HG,target_year,train_years,hg_t
5950,,,2007.0,10.0,0.005042091575688246
5950,,,2008.0,11.0,0.011508022626292469
5950,,,2009.0,12.0,-0.024521110566748883
5950,,,2010.0,13.0,0.00362924842489043
5950,,,2011.0,14.0,0.02048107899939633
5950,,,2012.0,15.0,-0.008646006638283854
5950,,,2013.0,16.0,-0.014852651043243403
5950,,,2014.0,17.0,-0.008298426631893951
5950,,,2015.0,18.0,0.01630294979943736
5950,,,2016.0,19.0,-0.018866552048420582
5950,,,2017.0,20.0,0.012669210130388464
5950,,,2018.0,21.0,0.03327179902049593
5950,,,2019.0,22.0,-0.001454659479924847
5950,,,2023.0,26.0,0.021379447104074023
5970,5.0,0.023583423134842074,,,
5970,10.0,0.029903761653174987,,,
5970,15.0,0.013824517754327692,,,
5970,,,2000.0,3.0,-5.8414852038279896e-05
5970,,,2001.0,4.0,-0.042263234371079594
5970,,,2002.0,5.0,-0.022583922794677136
5970,,,2003.0,6.0,0.019588985955601768
5970,,,2004.0,7.0,0.009912493301620251
5970,,,2005.0,8.0,-0.0019726809853051197
5970,,,2006.0,9.0,0.006315225259853063
5970,,,2007.0,10.0,0.008281800468771694
5970,,,2008.0,11.0,0.02306058749294171
5970,,,2009.0,12.0,0.042216159364109274
5970,,,2010.0,13.0,0.036700196540060515
5970,,,2011.0,14.0,0.1181879829093363
5970,,,2012.0,15.0,0.02852084792789711
5970,,,2013.0,16.0,0.031011720908022067
5970,,,2014.0,17.0,-0.0038934196220894446
5970,,,2015.0,18.0,0.01885886596625974
5970,,,2016.0,19.0,0.030857310222163536
5970,,,2017.0,20.0,0.057920774301906786
5970,,,2018.0,21.0,-0.005556088399096715
5970,,,2019.0,22.0,-0.028141490950649217
5970,,,2023.0,26.0,-0.020860241105552957
5980,5.0,0.003333301210206585,,,
5980,10.0,0.00533934946466974,,,
5980,15.0,0.006927025272030263,,,
5980,,,1999.0,2.0,-0.004695851783648286
5980,,,2000.0,3.0,0.0003703064704569936
5980,,,2001.0,4.0,-0.013553625433399996
5980,,,2002.0,5.0,-0.005341216625894152
5980,,,2003.0,6.0,-0.006067297523214776
5980,,,2004.0,7.0,-0.0004254669874634853
5980,,,2005.0,8.0,0.000601209761847743
5980,,,2006.0,9.0,0.000458500404642459
5980,,,2007.0,10.0,-0.004210549871226821
5980,,,2008.0,11.0,0.002820677863087262
5980,,,2009.0,12.0,0.003955935745402872
5980,,,2010.0,13.0,-0.0028262534589018617
5980,,,2011.0,14.0,0.013727927166941711
5980,,,2012.0,15.0,-0.0015658977357069226
5980,,,2013.0,16.0,-0.01012944505098523
5980,,,2014.0,17.0,0.01167863431254812
5980,,,2015.0,18.0,0.013847468685923126
5980,,,2016.0,19.0,-0.007016296265380362
5980,,,2017.0,20.0,0.007627458975100643
5980,,,2018.0,21.0,0.031600497298020724
5980,,,2019.0,22.0,0.0135680592528592
5980,,,2023.0,26.0,0.004955852532453564
6080,5.0,-9.391478489884086e-05,,,
6080,10.0,0.00045576590279128304,,,
6080,15.0,0.0005130430982401846,,,
6080,,,1999.0,2.0,0.010882353446778792
6080,,,2000.0,3.0,3.2993878369191876e-05
6080,,,2001.0,4.0,-0.03640776177862337
6080,,,2002.0,5.0,0.0008429819821207385
6080,,,2003.0,6.0,-0.0038519468485094244
6080,,,2004.0,7.0,0.0008812989760224044
6080,,,2005.0,8.0,-0.006040798643114242
6080,,,2006.0,9.0,-0.0020271705186487576
6080,,,2007.0,10.0,-0.0001967466017271935
6080,,,2008.0,11.0,-0.0002672436903186082
6080,,,2009.0,12.0,-0.0020179967122769815
6080,,,2010.0,13.0,0.00028959570058395556
6080,,,2011.0,14.0,0.004288492755326612
6080,,,2012.0,15.0,-0.0026381852907677583
6080,,,2013.0,16.0,-0.004433720676701114
6080,,,2014.0,17.0,0.0049443036298291165
6080,,,2015.0,18.0,0.0036102343818746885
6080,,,2016.0,19.0,-0.005413545710163725
6080,,,2017.0,20.0,-0.02119629503791276
6080,,,2018.0,21.0,0.016733386835580788
6080,,,2019.0,22.0,0.012608566365635343
6080,,,2023.0,26.0,-0.004867074921360848
6110,5.0,0.031122782322255405,,,
6110,10.0,0.03885006847432926,,,
6110,15.0,-0.14293550047152492,,,
6110,,,2000.0,2.0,0.00027023397185477194
6110,,,2001.0,3.0,0.027780899003856163
6110,,,2002.0,4.0,-0.013955338956190944
6110,,,2003.0,5.0,-0.025831738195673526
6110,,,2004.0,6.0,0.0017870263628037009
6110,,,2005.0,7.0,0.0016547520929306447
6110,,,2006.0,8.0,-0.008049104045878108
6110,,,2007.0,9.0,-0.007093568656390548
6110,,,2008.0,10.0,0.016098594859548232
6110,,,2009.0,11.0,-0.005346486483742918
6110,,,2010.0,12.0,0.014637564084913457
6110,,,2011.0,13.0,0.08149657825452838
6110,,,2012.0,14.0,0.13169292943239053
6110,,,2013.0,15.0,-0.8758633887966566
6110,,,2014.0,16.0,-0.01823660104878977
6110,,,2015.0,17.0,0.022171154934107262
6110,,,2016.0,18.0,0.041229907551300515
6110,,,2017.0,19.0,0.07619842761404283
6110,,,2018.0,20.0,-0.05411083002544004
6110,,,2019.0,21.0,-0.03679902273981428
6110,,,2023.0,25.0,0.028517511403209905
6120,5.0,-0.006060242082856382,,,
6120,10.0,-0.01657508380822259,,,
6120,15.0,-0.009883728476691278,,,
6120,,,1999.0,1.0,0.0
6120,,,2000.0,2.0,-2.8652989458866074e-06
6120,,,2001.0,3.0,-0.001278532876274996
6120,,,2002.0,4.0,-0.027154953539663573
6120,,,2003.0,5.0,0.04916504568057467
6120,,,2004.0,6.0,-0.023940641635513904
6120,,,2005.0,7.0,0.007420602498551143
6120,,,2006.0,8.0,-0.010255984150812858
6120,,,2007.0,9.0,0.051266945126381414
6120,,,2008.0,10.0,-0.0554196462072678
6120,,,2009.0,11.0,0.0031172868324575997
6120,,,2010.0,12.0,-0.03506509641069733
6120,,,2011.0,13.0,0.0035153670359614475
6120,,,2012.0,14.0,-0.0180839326390958
6120,,,2013.0,15.0,0.005720576940437927
6120,,,2014.0,16.0,-0.0059146931654350254
6120,,,2015.0,17.0,0.0022927417654923232
6120,,,2016.0,18.0,-0.008760996828726775
6120,,,2017.0,19.0,0.021885269246831873
6120,,,2018.0,20.0,-0.08501154116881349
6120,,,2019.0,21.0,-0.018163748373927646
6120,,,2023.0,25.0,-0.007793819421127113
6130,5.0,0.00567374260462139,,,
6130,10.0,0.00803081728511379,,,
6130,15.0,0.01138594517775382,,,
6130,,,1999.0,2.0,0.00860423754594275
6130,,,2000.0,3.0,0.002710599875427211
6130,,,2001.0,4.0,-0.0026767567284082805
6130,,,2002.0,5.0,0.01394325628348625
6130,,,2003.0,6.0,-0.0034134831759271567
6130,,,2004.0,7.0,-0.011930999203497161
6130,,,2005.0,8.0,-0.00736837604556384
6130,,,2006.0,9.0,0.0003763096453244241
6130,,,2007.0,10.0,0.0024974859829977047
6130,,,2008.0,11.0,-0.0178551033476686
6130,,,2009.0,12.0,0.0018542433702342098
6130,,,2010.0,13.0,0.008557836144682751
6130,,,2011.0,14.0,0.020269696335899368
6130,,,2012.0,15.0,-0.003955662037058327
6130,,,2013.0,16.0,-0.020525569871484017
6130,,,2014.0,17.0,0.02100465475836988
6130,,,2015.0,18.0,0.023747129832552782
6130,,,2016.0,19.0,0.0027648970653133542
6130,,,2017.0,20.0,0.02766072993709301
6130,,,2018.0,21.0,0.04175570122924466
6130,,,2019.0,22.0,0.020873633901279165
6130,,,2023.0,26.0,0.006690566012962695
6140,5.0,0.005413191558372721,,,
6140,10.0,-0.0004891714868433539,,,
6140,15.0,0.0003060202871485451,,,
6140,,,1999.0,2.0,0.002592868422347294
6140,,,2000.0,3.0,0.04259429549903904
6140,,,2001.0,4.0,0.06382069588220352
6140,,,2002.0,5.0,0.06278406178964524
6140,,,2003.0,6.0,0.0009826454721733047
6140,,,2004.0,7.0,-0.009800524266016186
6140,,,2005.0,8.0,-0.019937593302133072
6140,,,2006.0,9.0,0.03108341955280569
6140,,,2007.0,10.0,0.008357452503944485
6140,,,2008.0,11.0,-0.009269221233872083
6140,,,2009.0,12.0,-0.0014702561437698325
6140,,,2010.0,13.0,0.0017323952895769157
6140,,,2011.0,14.0,-0.0075984660346598565
6140,,,2012.0,15.0,-0.035786719797221256
6140,,,2013.0,16.0,-0.009867396940706374
6140,,,2014.0,17.0,-0.0035451768017594754
6140,,,2015.0,18.0,-0.004084751340015513
6140,,,2016.0,19.0,-0.02633640596817899
6140,,,2017.0,20.0,0.009966485169076167
6140,,,2018.0,21.0,0.03519158485635332
6140,,,2019.0,22.0,0.0012579178477083452
6140,,,2023.0,26.0,0.025620577944214684
6160,5.0,-0.021741002415910593,,,
6160,10.0,-0.004926530662766382,,,
6160,15.0,-0.0046600660182405385,,,
6160,,,2000.0,2.0,0.001531444731185272
6160,,,2001.0,3.0,-0.015047738044423387
6160,,,2002.0,4.0,0.0032085767181646574
6160,,,2003.0,5.0,-0.5175692422178393
6160,,,2004.0,6.0,-0.08507747154291523
6160,,,2005.0,7.0,0.06605058292032073
6160,,,2006.0,8.0,0.022557782367838897
6160,,,2007.0,9.0,-0.02019760625586209
6160,,,2008.0,10.0,-0.06384183244555319
6160,,,2009.0,11.0,0.04591660242978113
6160,,,2010.0,12.0,0.0026060992693639484
6160,,,2011.0,13.0,0.015097012467720772
6160,,,2012.0,14.0,0.0006781569178149205
6160,,,2013.0,15.0,0.0007688519012969408
6160,,,2014.0,16.0,0.027486681404898294
6160,,,2015.0,17.0,0.055366734533448536
6160,,,2016.0,18.0,-0.04883771845066254
6160,,,2017.0,19.0,-0.028162530133001518
6160,,,2018.0,20.0,-0.02262747704825352
6160,,,2019.0,21.0,-0.042305644415929544
6160,,,2023.0,25.0,0.00970975758965198
6170,5.0,0.022807714345108643,,,
6170,10.0,0.0409494951115712,,,
6170,15.0,-0.851552299305177,,,
6170,,,2000.0,3.0,0.002491232522808584
6170,,,2001.0,4.0,0.03011610407873777
6170,,,2002.0,5.0,-0.010960740672270042
6170,,,2003.0,6.0,0.006437848046835226
6170,,,2004.0,7.0,0.005808233404315688
6170,,,2005.0,8.0,-0.01739190390901757
6170,,,2006.0,9.0,4.597397293149008e-05
6170,,,2007.0,10.0,0.04224576211954412
6170,,,2008.0,11.0,0.07689459103678709
6170,,,2009.0,12.0,-2.6911849917822015
6170,,,2010.0,13.0,-5.6621407350571165
6170,,,2011.0,14.0,-2.11196578932098
6170,,,2012.0,15.0,-0.3548078084491837
6170,,,2013.0,16.0,-8.21164543554608
6170,,,2014.0,17.0,-0.19844945066556563
6170,,,2015.0,18.0,-0.24810492252154792
6170,,,2016.0,19.0,-0.2969722613868776
6170,,,2017.0,20.0,-0.7249553886229139
6170,,,2018.0,21.0,-0.20648062588546234
6170,,,2019.0,22.0,-0.6661507046895074
6170,,,2023.0,26.0,0.1818000515432353
6190,5.0,0.007476502214008307,,,
6190,10.0,0.005977056398909331,,,
6190,15.0,0.009062774901357873,,,
6190,,,1999.0,2.0,-0.04538432491813016
6190,,,2000.0,3.0,0.010893016027874847
6190,,,2001.0,4.0,0.02889835561661902
6190,,,2002.0,5.0,-0.009694053982466366
6190,,,2003.0,6.0,0.052172534458773345
6190,,,2004.0,7.0,0.008231821702505249
6190,,,2005.0,8.0,0.021430823196996518
6190,,,2006.0,9.0,-0.0021268483252514514
6190,,,2007.0,10.0,0.004103407043203888
6190,,,2008.0,11.0,0.006393387960942354
6190,,,2009.0,12.0,-0.004379019654102478
6190,,,2010.0,13.0,0.003817628393862127
6190,,,2011.0,14.0,-0.0031033539872343807
6190,,,2012.0,15.0,-8.672766587025649e-05
6190,,,2013.0,16.0,0.001424744548218837
6190,,,2014.0,17.0,0.006571153648860628
6190,,,2015.0,18.0,0.009296306194658266
6190,,,2016.0,19.0,0.008293892941201086
6190,,,2017.0,20.0,0.017862206714127082
6190,,,2018.0,21.0,0.015700406836209657
6190,,,2019.0,22.0,0.008971209292528037
6190,,,2023.0,26.0,0.01866404868693805
6240,5.0,0.015843348675171787,,,
6240,10.0,0.021113357902252772,,,
6240,15.0,0.030853351782210825,,,
6240,,,1999.0,2.0,0.002913128994141312
6240,,,2000.0,3.0,0.002472022516098793
6240,,,2001.0,4.0,-0.014171080481619747
6240,,,2002.0,5.0,0.001559380955949763
6240,,,2003.0,6.0,-0.012210401537179338
6240,,,2004.0,7.0,0.000973850888787875
6240,,,2005.0,8.0,0.0006579657799100636
6240,,,2006.0,9.0,0.0006552914631883233
6240,,,2007.0,10.0,0.00011439808997704137
6240,,,2008.0,11.0,0.005109129196050777
6240,,,2009.0,12.0,0.005450230410685375
6240,,,2010.0,13.0,-0.00290952855462967
6240,,,2011.0,14.0,-0.00584160263325062
6240,,,2012.0,15.0,-0.007571383331144599
6240,,,2013.0,16.0,0.019947857974060512
6240,,,2014.0,17.0,0.0026862760447257106
6240,,,2015.0,18.0,0.029003745385361435
6240,,,2016.0,19.0,0.04357634819045553
6240,,,2017.0,20.0,0.017333930862985847
6240,,,2018.0,21.0,0.0331745249774148
6240,,,2019.0,22.0,0.04276481750648109
6240,,,2023.0,26.0,0.08403457047995522
6270,5.0,0.0029563397718956885,,,
6270,10.0,0.005270940434957794,,,
6270,15.0,0.0034210513226430317,,,
6270,,,1999.0,2.0,0.0
6270,,,2000.0,3.0,-0.000410408514794236
6270,,,2001.0,4.0,-0.03224339476489413
6270,,,2002.0,5.0,-0.005629680159807693
6270,,,2003.0,6.0,-0.003732245919517485
6270,,,2004.0,7.0,-0.007695094430128835
6270,,,2005.0,8.0,-0.0001249713074538139
6270,,,2006.0,9.0,0.0002959595076259536
6270,,,2007.0,10.0,-0.0008272859484521611
6270,,,2008.0,11.0,0.0029149624322322154
6270,,,2009.0,12.0,0.011172026561290571
6270,,,2010.0,13.0,0.009528494056753045
6270,,,2011.0,14.0,0.017756556812719593
6270,,,2012.0,15.0,0.004323299622589705
6270,,,2013.0,16.0,0.022950424740303066
6270,,,2014.0,17.0,0.011388093970676416
6270,,,2015.0,18.0,-0.007649610133212192
6270,,,2016.0,19.0,-0.02259788105175886
6270,,,2017.0,20.0,-0.008828647998639805
6270,,,2018.0,21.0,-0.0022208535180414657
6270,,,2019.0,22.0,0.009407871714098737
6270,,,2023.0,26.0,0.0362110411489206
6280,5.0,0.006387440295410274,,,
6280,10.0,0.008653562624756805,,,
6280,15.0,0.0131220424022096,,,
6280,,,2000.0,2.0,0.0004069214004120969
6280,,,2001.0,3.0,0.004513261576969518
6280,,,2002.0,4.0,0.027626479294599937
6280,,,2003.0,5.0,-0.03882880117496512
6280,,,2004.0,6.0,0.02090745935489502
6280,,,2005.0,7.0,-0.01742720469052572
6280,,,2006.0,8.0,0.040248719292264035
6280,,,2007.0,9.0,-0.011309996159249991
6280,,,2008.0,10.0,-0.00722561782380593
6280,,,2009.0,11.0,0.00384566816321108
6280,,,2010.0,12.0,0.0024911068569311023
6280,,,2011.0,13.0,0.0021220182246111108
6280,,,2012.0,14.0,0.0014291018518090004
6280,,,2013.0,15.0,0.0025176697487350186
6280,,,2014.0,16.0,-0.0010887446058533978
6280,,,2015.0,17.0,0.001179118385689737
6280,,,2016.0,18.0,0.018253035016041474
6280,,,2017.0,19.0,0.005943701872081708
6280,,,2018.0,20.0,0.0214074544242282
6280,,,2019.0,21.0,0.006285140368343933
6280,,,2023.0,25.0,0.03822187479583539
6290,5.0,0.015373541984975314,,,
6290,10.0,0.019915134155885417,,,
6290,15.0,0.026606324611437637,,,
6290,,,2000.0,2.0,9.918786372753452e-05
6290,,,2001.0,3.0,0.03063098562082056
6290,,,2002.0,4.0,-0.03239580241526896
6290,,,2003.0,5.0,0.004475101868826492
6290,,,2004.0,6.0,-0.006630362528026845
6290,,,2005.0,7.0,0.020771780707764087
6290,,,2006.0,8.0,-0.005414445910856491
6290,,,2007.0,9.0,-0.004473668061048985
6290,,,2008.0,10.0,0.008506676163342552
6290,,,2009.0,11.0,0.020218804491803688
6290,,,2010.0,12.0,0.016308680480288995
6290,,,2011.0,13.0,-0.018626733777383775
6290,,,2012.0,14.0,0.022724662912452342
6290,,,2013.0,15.0,0.020672883175639978
6290,,,2014.0,16.0,0.03156647460508211
6290,,,2015.0,17.0,-0.03123878408789582
6290,,,2016.0,18.0,0.013317571075336043
6290,,,2017.0,19.0,0.037205122835868965
6290,,,2018.0,20.0,0.03747010172636389
6290,,,2019.0,21.0,0.026967369364443106
6290,,,2023.0,25.0,0.08406530334928652
6310,5.0,0.04740308999302989,,,
6310,10.0,0.05793101064470396,,,
6310,15.0,0.09143825448807319,,,
6310,,,2000.0,2.0,2.262511400541456e-05
6310,,,2001.0,3.0,-0.02171594874999294
6310,,,2002.0,4.0,-0.026448299348786897
6310,,,2003.0,5.0,0.0022101024966000304
6310,,,2004.0,6.0,0.004018280922185036
6310,,,2005.0,7.0,-0.00044076200294607126
6310,,,2006.0,8.0,0.0061944820469272965
6310,,,2007.0,9.0,0.003788636023083658
6310,,,2008.0,10.0,0.02316681133497278
6310,,,2009.0,11.0,-0.00012804161617041565
6310,,,2010.0,12.0,0.009135374578647104
6310,,,2011.0,13.0,0.0765014312219916
6310,,,2012.0,14.0,-0.056968138887274145
6310,,,2013.0,15.0,0.02159496348174994
6310,,,2014.0,16.0,0.040296153098015375
6310,,,2015.0,17.0,0.11720801882667686
6310,,,2016.0,18.0,0.10745695014638468
6310,,,2017.0,19.0,0.08436807311765482
6310,,,2018.0,20.0,0.11251004550909038
6310,,,2019.0,21.0,0.11174230265743756
6310,,,2023.0,25.0,0.10957495598587386
6360,5.0,0.02168765799126038,,,
6360,10.0,0.030126445044726724,,,
6360,15.0,0.042929712229756056,,,
6360,,,1999.0,1.0,0.0
6360,,,2000.0,2.0,0.009931578150679465
6360,,,2001.0,3.0,0.011560741236838812
6360,,,2002.0,4.0,0.027529602683508347
6360,,,2003.0,5.0,-0.006030037748413486
6360,,,2004.0,6.0,-0.011406014712558088
6360,,,2005.0,7.0,-0.008021979711915872
6360,,,2006.0,8.0,-0.00017501814716336384
6360,,,2007.0,9.0,-0.0007173260098468637
6360,,,2008.0,10.0,0.006178458380299734
6360,,,2009.0,11.0,-0.0025147219216132832
6360,,,2010.0,12.0,0.009122192704839271
6360,,,2011.0,13.0,0.008544647457835897
6360,,,2012.0,14.0,0.0148528793001238
6360,,,2013.0,15.0,0.01830144033642722
6360,,,2014.0,16.0,0.031559446357291354
6360,,,2015.0,17.0,-0.006174913787285741
6360,,,2016.0,18.0,0.02606350498570542
6360,,,2017.0,19.0,0.05933885543545625
6360,,,2018.0,20.0,0.0699814959001942
6360,,,2019.0,21.0,0.03790145953183799
6360,,,2023.0,25.0,0.08023214096600284
6450,5.0,0.005989748539737216,,,
6450,10.0,0.00906903642899537,,,
6450,15.0,0.012445756034317745,,,
6450,,,1999.0,2.0,0.0
6450,,,2000.0,3.0,-0.0009201857111790224
6450,,,2001.0,4.0,0.01203119162277222
6450,,,2002.0,5.0,-0.01717942222815716
6450,,,2003.0,6.0,0.002930730029466755
6450,,,2004.0,7.0,0.0006328662670740393
6450,,,2005.0,8.0,-0.0010748551279131657
6450,,,2006.0,9.0,3.616530184324951e-05
6450,,,2007.0,10.0,-0.003060700457290677
6450,,,2008.0,11.0,0.002020693176663202
6450,,,2009.0,12.0,0.011166498123076796
6450,,,2010.0,13.0,-0.010411355086202945
6450,,,2011.0,14.0,0.008762305769336454
6450,,,2012.0,15.0,-0.005385383050488746
6450,,,2013.0,16.0,-0.002455759035162597
6450,,,2014.0,17.0,0.0027584934386999382
6450,,,2015.0,18.0,-0.006693369057640508
6450,,,2016.0,19.0,-0.01759876860413312
6450,,,2017.0,20.0,0.013431041621497886
6450,,,2018.0,21.0,0.053335884743510364
6450,,,2019.0,22.0,0.008418303020910178
6450,,,2023.0,26.0,0.05504997816804191
6480,5.0,0.0809401827660663,,,
6480,10.0,0.09327832402874026,,,
6480,15.0,0.11850509557324762,,,
6480,,,2000.0,2.0,-2.70792884293769e-06
6480,,,2001.0,3.0,0.002276844154650015
6480,,,2002.0,4.0,-0.003171183491180618
6480,,,2003.0,5.0,-0.004655269433434306
6480,,,2004.0,6.0,-0.0004176162563449548
6480,,,2005.0,7.0,-0.0037895166032821948
6480,,,2006.0,8.0,0.001123811379459827
6480,,,2007.0,9.0,0.002017051355303945
6480,,,2008.0,10.0,0.02784055208087477
6480,,,2009.0,11.0,0.037051783919124226
6480,,,2010.0,12.0,0.03220727440355042
6480,,,2011.0,13.0,0.1513125693075963
6480,,,2012.0,14.0,-0.028825129163194907
6480,,,2013.0,15.0,0.1109145491172705
6480,,,2014.0,16.0,0.057446616870082345
6480,,,2015.0,17.0,0.06931116878374022
6480,,,2016.0,18.0,0.09443256208609041
6480,,,2017.0,19.0,0.12005068035373512
6480,,,2018.0,20.0,0.15899726778983037
6480,,,2019.0,21.0,0.12462942471974203
6480,,,2023.0,25.0,0.1739162621361956
6520,5.0,0.0030118991984696697,,,
6520,10.0,0.004288014777716231,,,
6520,15.0,0.004952478240325187,,,
6520,,,1999.0,2.0,-0.0004273265393862635
6520,,,2000.0,3.0,0.00046790932846019206
6520,,,2001.0,4.0,-0.020785721463084217
6520,,,2002.0,5.0,-0.006180083876512921
6520,,,2003.0,6.0,-0.012027622861568665
6520,,,2004.0,7.0,0.00834613998051248
6520,,,2005.0,8.0,0.0022957792859402693
6520,,,2006.0,9.0,0.00038077664895652674
6520,,,2007.0,10.0,0.001975902313814837
6520,,,2008.0,11.0,0.0039149874311721344
6520,,,2009.0,12.0,-0.0003641307200095145
6520,,,2010.0,13.0,0.00485306578564082
6520,,,2011.0,14.0,0.005263289542282612
6520,,,2012.0,15.0,0.016885246539224075
6520,,,2013.0,16.0,0.016637159989835393
6520,,,2014.0,17.0,0.0320840940938536
6520,,,2015.0,18.0,-0.01867688824752456
6520,,,2016.0,19.0,-0.005949418190173805
6520,,,2017.0,20.0,-0.008737244669649202
6520,,,2018.0,21.0,0.010544942572879856
6520,,,2019.0,22.0,0.011443410994222636
6520,,,2023.0,26.0,-0.005562260181674938
6550,5.0,0.07099919296509083,,,
6550,10.0,0.08823161321018502,,,
6550,15.0,0.020949785152020617,,,
6550,,,1999.0,1.0,0.0
6550,,,2000.0,2.0,0.001082158850810977
6550,,,2001.0,3.0,-0.01091587104920766
6550,,,2002.0,4.0,-0.04737202209009839
6550,,,2003.0,5.0,0.009079844155411854
6550,,,2004.0,6.0,0.0048556279299802885
6550,,,2005.0,7.0,0.0018908853061219144
6550,,,2006.0,8.0,-6.791055741528496e-05
6550,,,2007.0,9.0,0.0013848019438376102
6550,,,2008.0,10.0,0.00886838402318757
6550,,,2009.0,11.0,-0.002730607647454142
6550,,,2010.0,12.0,0.007796754983737331
6550,,,2011.0,13.0,0.004481163827696033
6550,,,2012.0,14.0,1.1548605230685736
6550,,,2013.0,15.0,0.026226119452668395
6550,,,2014.0,16.0,0.004640035696002576
6550,,,2015.0,17.0,-0.009543687510613741
6550,,,2016.0,18.0,0.03656832905657348
6550,,,2017.0,19.0,0.050357973137933665
6550,,,2018.0,20.0,0.016715430918803675
6550,,,2019.0,21.0,0.06271586200712564
6550,,,2023.0,25.0,-0.06952823260498209
6590,5.0,0.030173337286597546,,,
6590,10.0,0.038633536011308034,,,
6590,15.0,0.05178695876705586,,,
6590,,,1999.0,2.0,-0.000650719715453274
6590,,,2000.0,3.0,9.222034858424877e-06
6590,,,2001.0,4.0,-0.0018138650085510744
6590,,,2002.0,5.0,-0.011795168853251381
6590,,,2003.0,6.0,0.005876283217619682
6590,,,2004.0,7.0,0.007478974751380818
6590,,,2005.0,8.0,0.002077324583648732
6590,,,2006.0,9.0,0.001139828766076656
6590,,,2007.0,10.0,-0.0005834048323472008
6590,,,2008.0,11.0,-0.0017263403034211144
6590,,,2009.0,12.0,0.0016344808241767206
6590,,,2010.0,13.0,0.01932899091647211
6590,,,2011.0,14.0,0.019342445789292784
6590,,,2012.0,15.0,0.010792805964944585
6590,,,2013.0,16.0,0.028355921109916915
6590,,,2014.0,17.0,0.04252042631750563
6590,,,2015.0,18.0,0.0323288327297121
6590,,,2016.0,19.0,0.05337894242470742
6590,,,2017.0,20.0,0.07320096551632593
6590,,,2018.0,21.0,0.09274922433944832
6590,,,2019.0,22.0,0.06693073963904073
6590,,,2023.0,26.0,0.0679569170925931
6670,5.0,0.04035409335622919,,,
6670,10.0,0.05309758100110451,,,
6670,15.0,0.07875466861118496,,,
6670,,,1999.0,2.0,0.0
6670,,,2000.0,3.0,-0.0021293674205205004
6670,,,2001.0,4.0,-0.015984601400583776
6670,,,2002.0,5.0,-0.020063801953839833
6670,,,2003.0,6.0,0.0006170030686710737
6670,,,2004.0,7.0,-0.00804019254193622
6670,,,2005.0,8.0,-0.0043178099252798585
6670,,,2006.0,9.0,0.0048777133690277585
6670,,,2007.0,10.0,0.014503555405756097
6670,,,2008.0,11.0,0.0065071943203387494
6670,,,2009.0,12.0,0.007088068022561345
6670,,,2010.0,13.0,-0.029551611304242442
6670,,,2011.0,14.0,0.011681674185448854
6670,,,2012.0,15.0,0.01730229698308572
6670,,,2013.0,16.0,0.036504551499748294
6670,,,2014.0,17.0,0.056389649990684965
6670,,,2015.0,18.0,0.05027183622920384
6670,,,2016.0,19.0,0.09786599609108126
6670,,,2017.0,20.0,0.11239743612944131
6670,,,2018.0,21.0,0.0722629442733661
6670,,,2019.0,22.0,0.09094235291108188
6670,,,2023.0,26.0,0.18315103475420436
6710,5.0,0.019807839681412753,,,
6710,10.0,0.026023526709797018,,,
6710,15.0,0.0463455105052516,,,
6710,,,2000.0,3.0,-0.0003085917491929546
6710,,,2001.0,4.0,0.007253482825838042
6710,,,2002.0,5.0,-0.003298046887312056
6710,,,2003.0,6.0,0.011378428467147983
6710,,,2004.0,7.0,0.0008580688905290845
6710,,,2005.0,8.0,-0.003869048884281745
6710,,,2006.0,9.0,0.004815852707392043
6710,,,2007.0,10.0,-0.0016127446489153652
6710,,,2008.0,11.0,0.0006707713972131657
6710,,,2009.0,12.0,0.003192511402391629
6710,,,2010.0,13.0,0.00551824348315888
6710,,,2011.0,14.0,-0.02294145346422294
6710,,,2012.0,15.0,0.02747209988417265
6710,,,2013.0,16.0,0.03321791442557942
6710,,,2014.0,17.0,0.017246008974243665
6710,,,2015.0,18.0,0.022462596266241697
6710,,,2016.0,19.0,0.016892852578801465
6710,,,2017.0,20.0,0.05137511569393649
6710,,,2018.0,21.0,0.04341026948729976
6710,,,2019.0,22.0,0.12546945667887688
6710,,,2023.0,26.0,0.06346528956745279
6740,5.0,0.022787605316283766,,,
6740,10.0,0.030649797237701226,,,
6740,15.0,0.03943351465947764,,,
6740,,,1999.0,2.0,0.00451248268990323
6740,,,2000.0,3.0,1.1774993144975099e-06
6740,,,2001.0,4.0,-0.010553169686195907
6740,,,2002.0,5.0,-0.017847822975997962
6740,,,2003.0,6.0,-0.008518915439318486
6740,,,2004.0,7.0,-0.0026964300733929303
6740,,,2005.0,8.0,0.0014256034210898827
6740,,,2006.0,9.0,8.064137350982659e-05
6740,,,2007.0,10.0,0.0018274891198852838
6740,,,2008.0,11.0,0.00804356952066887
6740,,,2009.0,12.0,0.018018477688513057
6740,,,2010.0,13.0,0.00954183513910345
6740,,,2011.0,14.0,0.017260882486300755
6740,,,2012.0,15.0,0.009025912682179338
6740,,,2013.0,16.0,0.013285936586354463
6740,,,2014.0,17.0,0.02476490985085167
6740,,,2015.0,18.0,0.023553723255450132
6740,,,2016.0,19.0,0.03183314034287299
6740,,,2017.0,20.0,0.034129307449084934
6740,,,2018.0,21.0,0.05742933720759169
6740,,,2019.0,22.0,0.058921657808228445
6740,,,2023.0,26.0,0.0844185021939684
6750,5.0,0.00727244255084214,,,
6750,10.0,0.016251789026591856,,,
