system,realm,scheme,time_bin,clade,spatial_resolution_deg,n_sites,n_collections,n_occurrences,gamma,median_alpha,median_occupancy,collections_per_site,occurrences_per_site
paleozoic_marine,marine,stage,Kungurian,Bivalvia,10,44,530,1196,140,5.0,2.0,3.0,6.5
paleozoic_marine,marine,stage,Lochkovian,Bivalvia,10,24,81,343,64,4.0,2.0,1.5,6.0
paleozoic_marine,marine,stage,Ludfordian,Bivalvia,10,25,140,446,69,2.0,1.0,2.0,3.0
paleozoic_marine,marine,stage,Moscovian,Bivalvia,10,29,176,745,104,5.0,2.0,1.0,5.0
paleozoic_marine,marine,stage,Pragian,Bivalvia,10,14,59,139,48,4.0,1.0,2.0,5.5
paleozoic_marine,marine,stage,Rhuddanian,Bivalvia,10,5,15,26,12,3.0,1.0,4.0,6.0
paleozoic_marine,marine,stage,Roadian,Bivalvia,10,44,464,1208,140,5.0,2.0,3.0,6.5
paleozoic_marine,marine,stage,Sakmarian,Bivalvia,10,35,230,599,83,4.0,2.0,3.0,7.0
paleozoic_marine,marine,stage,Sandbian,Bivalvia,10,40,282,955,88,3.5,2.0,2.0,4.0
paleozoic_marine,marine,stage,Serpukhovian,Bivalvia,10,19,203,789,95,8.0,1.0,6.0,11.0
paleozoic_marine,marine,stage,Sheinwoodian,Bivalvia,10,20,74,166,49,2.0,1.0,2.0,3.0
paleozoic_marine,marine,stage,Telychian,Bivalvia,10,22,100,280,66,3.0,1.0,2.0,4.0
paleozoic_marine,marine,stage,Tournaisian,Bivalvia,10,16,58,164,46,2.0,2.0,2.0,3.5
paleozoic_marine,marine,stage,Tremadocian,Bivalvia,10,10,27,41,19,2.0,1.0,2.0,3.0
paleozoic_marine,marine,stage,Visean,Bivalvia,10,27,281,825,101,4.0,2.0,2.0,4.0
paleozoic_marine,marine,stage,Wordian,Bivalvia,10,34,233,697,124,6.5,1.0,4.5,10.0
paleozoic_marine,marine,stage,Wuchiapingian,Bivalvia,10,49,874,2382,172,9.0,2.0,7.0,13.0
paleozoic_marine,marine,stage,Aeronian,Brachiopoda,10,26,315,1210,188,7.5,1.0,2.0,9.0
paleozoic_marine,marine,stage,Artinskian,Brachiopoda,10,50,1107,3770,369,12.5,2.0,5.0,19.5
paleozoic_marine,marine,stage,Asselian,Brachiopoda,10,43,567,2726,270,8.0,2.0,4.0,14.0
paleozoic_marine,marine,stage,Bashkirian,Brachiopoda,10,30,223,985,133,8.0,1.0,3.0,14.5
paleozoic_marine,marine,stage,Capitanian,Brachiopoda,10,50,716,3940,371,8.0,1.0,5.0,11.0
paleozoic_marine,marine,stage,Changhsingian,Brachiopoda,10,33,1283,6180,305,17.0,2.0,13.0,43.0
paleozoic_marine,marine,stage,Dapingian,Brachiopoda,10,19,334,1145,148,6.0,1.0,2.0,10.0
paleozoic_marine,marine,stage,Darriwilian,Brachiopoda,10,80,1378,4548,392,8.5,2.0,4.0,12.0
paleozoic_marine,marine,stage,Drumian,Brachiopoda,10,35,249,559,74,4.0,1.5,2.0,5.0
paleozoic_marine,marine,stage,Eifelian,Brachiopoda,10,39,453,2538,329,12.0,1.0,4.0,17.0
paleozoic_marine,marine,stage,Emsian,Brachiopoda,10,86,739,4262,482,9.0,2.0,3.0,13.5
paleozoic_marine,marine,stage,Famennian,Brachiopoda,10,35,487,2520,217,11.0,2.0,5.0,18.0
paleozoic_marine,marine,stage,Floian,Brachiopoda,10,47,537,1567,213,6.0,2.0,4.0,8.0
paleozoic_marine,marine,stage,Frasnian,Brachiopoda,10,48,1135,4377,228,13.5,2.0,4.5,23.0
paleozoic_marine,marine,stage,Givetian,Brachiopoda,10,52,1850,9192,277,10.0,2.0,4.0,11.5
paleozoic_marine,marine,stage,Gorstian,Brachiopoda,10,15,70,682,147,13.0,2.0,1.0,14.0
paleozoic_marine,marine,stage,Guzhangian,Brachiopoda,10,9,80,144,25,3.0,1.0,2.0,4.0
paleozoic_marine,marine,stage,Gzhelian,Brachiopoda,10,17,322,2123,162,16.0,1.0,5.0,22.0
paleozoic_marine,marine,stage,Hirnantian,Brachiopoda,10,34,481,1913,176,10.0,2.0,3.5,16.0
paleozoic_marine,marine,stage,Homerian,Brachiopoda,10,46,495,3796,309,10.5,2.0,3.0,15.5
paleozoic_marine,marine,stage,Jiangshanian,Brachiopoda,10,36,337,653,79,3.5,1.0,2.0,4.5
paleozoic_marine,marine,stage,Kasimovian,Brachiopoda,10,21,202,931,74,4.0,2.0,2.0,5.0
paleozoic_marine,marine,stage,Katian,Brachiopoda,10,72,3222,12721,445,16.0,2.0,6.5,29.5
paleozoic_marine,marine,stage,Kungurian,Brachiopoda,10,64,1425,7858,454,12.0,2.0,5.0,20.0
paleozoic_marine,marine,stage,Lochkovian,Brachiopoda,10,48,438,3606,313,19.0,2.0,4.5,27.5
paleozoic_marine,marine,stage,Ludfordian,Brachiopoda,10,49,470,2755,276,11.0,2.0,3.0,19.0
paleozoic_marine,marine,stage,Moscovian,Brachiopoda,10,35,352,1707,177,10.0,1.0,4.0,17.0
paleozoic_marine,marine,stage,Paibian,Brachiopoda,10,21,120,242,41,3.0,1.0,1.0,4.0
paleozoic_marine,marine,stage,Pragian,Brachiopoda,10,32,239,1885,309,12.5,1.0,3.0,14.5
paleozoic_marine,marine,stage,Rhuddanian,Brachiopoda,10,26,605,3098,192,8.0,2.0,7.0,13.5
paleozoic_marine,marine,stage,Roadian,Brachiopoda,10,64,1366,7276,425,13.0,2.0,6.0,18.5
paleozoic_marine,marine,stage,Sakmarian,Brachiopoda,10,54,890,2581,295,12.0,2.0,6.5,23.5
paleozoic_marine,marine,stage,Sandbian,Brachiopoda,10,73,1936,8175,389,12.0,2.0,4.0,17.0
paleozoic_marine,marine,stage,Serpukhovian,Brachiopoda,10,27,393,1703,137,9.0,2.0,2.0,10.0
paleozoic_marine,marine,stage,Sheinwoodian,Brachiopoda,10,32,371,2307,243,10.0,2.0,4.0,16.5
paleozoic_marine,marine,stage,Stage 10,Brachiopoda,10,15,71,143,37,2.0,1.0,2.0,3.0
paleozoic_marine,marine,stage,Stage 2,Brachiopoda,10,38,280,655,44,2.0,1.5,2.0,5.0
paleozoic_marine,marine,stage,Stage 3,Brachiopoda,10,32,365,817,60,3.0,2.0,2.5,5.0
paleozoic_marine,marine,stage,Stage 4,Brachiopoda,10,43,430,983,89,4.0,2.0,3.0,9.0
paleozoic_marine,marine,stage,Telychian,Brachiopoda,10,57,686,3713,290,7.0,2.0,2.0,9.0
paleozoic_marine,marine,stage,Tournaisian,Brachiopoda,10,35,430,2817,228,10.0,2.0,3.0,12.0
paleozoic_marine,marine,stage,Tremadocian,Brachiopoda,10,53,487,1086,162,5.0,1.0,4.0,12.0
paleozoic_marine,marine,stage,Visean,Brachiopoda,10,48,678,3910,237,9.0,2.0,3.0,13.0
paleozoic_marine,marine,stage,Wordian,Brachiopoda,10,56,1019,5098,379,15.0,2.0,7.0,27.5
paleozoic_marine,marine,stage,Wuchiapingian,Brachiopoda,10,56,2390,11973,379,12.0,2.0,7.0,18.0
paleozoic_marine,marine,stage,Wuliuan,Brachiopoda,10,20,45,152,46,2.0,1.0,1.0,3.0
paleozoic_marine,marine,stage,Aeronian,Cephalopoda,10,5,26,45,21,2.0,1.0,1.0,2.0
paleozoic_marine,marine,stage,Artinskian,Cephalopoda,10,33,236,896,115,4.0,2.0,3.0,4.0
paleozoic_marine,marine,stage,Asselian,Cephalopoda,10,18,81,290,71,5.0,1.0,2.0,6.0
paleozoic_marine,marine,stage,Bashkirian,Cephalopoda,10,23,262,1155,105,8.0,2.0,7.0,14.0
paleozoic_marine,marine,stage,Capitanian,Cephalopoda,10,19,81,157,47,3.0,1.0,3.0,4.0
paleozoic_marine,marine,stage,Changhsingian,Cephalopoda,10,22,658,1783,128,8.5,1.0,9.0,20.0
paleozoic_marine,marine,stage,Dapingian,Cephalopoda,10,6,17,26,10,1.0,1.0,2.0,2.5
paleozoic_marine,marine,stage,Darriwilian,Cephalopoda,10,48,355,885,155,4.0,1.0,2.0,5.0
paleozoic_marine,marine,stage,Eifelian,Cephalopoda,10,14,138,504,49,3.0,2.0,2.5,4.0
paleozoic_marine,marine,stage,Emsian,Cephalopoda,10,34,213,596,99,3.0,1.0,3.0,6.5
paleozoic_marine,marine,stage,Famennian,Cephalopoda,10,34,582,1549,137,6.5,2.0,4.0,13.0
paleozoic_marine,marine,stage,Floian,Cephalopoda,10,37,310,681,138,5.0,2.0,4.0,6.0
paleozoic_marine,marine,stage,Frasnian,Cephalopoda,10,22,343,1051,49,3.0,2.0,3.0,8.5
paleozoic_marine,marine,stage,Givetian,Cephalopoda,10,17,245,486,69,3.0,1.0,2.0,4.0
paleozoic_marine,marine,stage,Gorstian,Cephalopoda,10,7,9,30,17,2.0,1.0,1.0,3.0
paleozoic_marine,marine,stage,Gzhelian,Cephalopoda,10,11,183,904,67,6.0,2.0,3.0,8.0
paleozoic_marine,marine,stage,Hirnantian,Cephalopoda,10,5,15,38,27,3.0,1.0,3.0,5.0
paleozoic_marine,marine,stage,Homerian,Cephalopoda,10,19,75,104,25,2.0,1.0,1.0,2.0
paleozoic_marine,marine,stage,Kasimovian,Cephalopoda,10,10,78,165,52,2.0,1.0,1.0,2.0
paleozoic_marine,marine,stage,Katian,Cephalopoda,10,42,353,1324,131,6.5,2.0,2.5,8.0
paleozoic_marine,marine,stage,Kungurian,Cephalopoda,10,32,392,1190,116,2.0,1.0,2.0,3.5
paleozoic_marine,marine,stage,Lochkovian,Cephalopoda,10,11,25,56,25,2.0,1.0,1.0,2.0
paleozoic_marine,marine,stage,Ludfordian,Cephalopoda,10,16,82,213,51,4.0,1.0,2.0,5.5
paleozoic_marine,marine,stage,Moscovian,Cephalopoda,10,21,218,524,80,4.0,2.0,2.0,4.0
paleozoic_marine,marine,stage,Pragian,Cephalopoda,10,6,22,130,41,3.5,1.0,1.5,3.5
paleozoic_marine,marine,stage,Rhuddanian,Cephalopoda,10,5,17,29,13,3.0,1.0,4.0,5.0
paleozoic_marine,marine,stage,Roadian,Cephalopoda,10,40,216,527,108,2.5,2.0,2.0,4.0
paleozoic_marine,marine,stage,Sakmarian,Cephalopoda,10,24,86,198,67,3.5,1.0,1.5,4.0
paleozoic_marine,marine,stage,Sandbian,Cephalopoda,10,43,395,1314,137,7.0,2.0,3.0,10.0
paleozoic_marine,marine,stage,Serpukhovian,Cephalopoda,10,27,392,1632,129,5.0,2.0,3.0,8.0
paleozoic_marine,marine,stage,Sheinwoodian,Cephalopoda,10,16,74,149,42,2.5,1.0,2.0,2.5
paleozoic_marine,marine,stage,Telychian,Cephalopoda,10,24,100,301,90,2.5,1.0,1.0,3.0
paleozoic_marine,marine,stage,Tournaisian,Cephalopoda,10,26,176,801,85,5.5,1.0,3.0,10.5
paleozoic_marine,marine,stage,Tremadocian,Cephalopoda,10,33,295,856,129,5.0,2.0,4.0,6.0
paleozoic_marine,marine,stage,Visean,Cephalopoda,10,31,344,1060,128,9.0,2.0,6.0,16.0
paleozoic_marine,marine,stage,Wordian,Cephalopoda,10,24,129,299,67,3.0,1.0,2.5,4.0
paleozoic_marine,marine,stage,Wuchiapingian,Cephalopoda,10,32,363,960,147,4.5,1.0,4.5,10.5
paleozoic_marine,marine,stage,Artinskian,Crinoidea,10,14,40,354,135,5.0,1.0,1.0,5.5
paleozoic_marine,marine,stage,Bashkirian,Crinoidea,10,11,66,232,69,4.0,1.0,1.0,5.0
paleozoic_marine,marine,stage,Capitanian,Crinoidea,10,6,16,22,16,2.0,1.0,2.0,3.0
paleozoic_marine,marine,stage,Darriwilian,Crinoidea,10,18,35,92,52,1.0,1.0,1.0,1.0
paleozoic_marine,marine,stage,Eifelian,Crinoidea,10,15,26,45,31,2.0,1.0,1.0,2.0
paleozoic_marine,marine,stage,Emsian,Crinoidea,10,25,80,246,94,5.0,1.0,2.0,5.0
paleozoic_marine,marine,stage,Famennian,Crinoidea,10,11,48,202,62,4.0,1.0,2.0,9.0
paleozoic_marine,marine,stage,Floian,Crinoidea,10,7,15,17,10,2.0,1.0,1.0,2.0
paleozoic_marine,marine,stage,Frasnian,Crinoidea,10,7,16,35,22,3.0,1.0,1.0,4.0
paleozoic_marine,marine,stage,Givetian,Crinoidea,10,12,130,268,64,5.5,1.0,3.0,8.5
paleozoic_marine,marine,stage,Homerian,Crinoidea,10,12,83,533,84,3.5,1.0,1.5,4.5
paleozoic_marine,marine,stage,Kasimovian,Crinoidea,10,9,42,310,61,3.0,1.0,2.0,3.0
paleozoic_marine,marine,stage,Katian,Crinoidea,10,24,580,1188,80,3.0,1.0,2.5,4.0
paleozoic_marine,marine,stage,Kungurian,Crinoidea,10,12,49,146,61,2.5,1.0,2.0,3.5
paleozoic_marine,marine,stage,Lochkovian,Crinoidea,10,22,56,210,78,2.0,1.0,1.0,3.0
paleozoic_marine,marine,stage,Ludfordian,Crinoidea,10,13,33,106,56,1.0,1.0,1.0,2.0
paleozoic_marine,marine,stage,Moscovian,Crinoidea,10,8,23,66,38,4.0,1.0,2.5,5.5
paleozoic_marine,marine,stage,Pragian,Crinoidea,10,9,22,75,44,3.0,1.0,2.0,5.0
paleozoic_marine,marine,stage,Rhuddanian,Crinoidea,10,7,35,67,27,4.0,1.0,4.0,8.0
paleozoic_marine,marine,stage,Roadian,Crinoidea,10,9,21,75,36,1.0,1.0,1.0,2.0
paleozoic_marine,marine,stage,Sakmarian,Crinoidea,10,7,39,169,38,2.0,1.0,1.0,2.0
paleozoic_marine,marine,stage,Sandbian,Crinoidea,10,14,164,638,84,7.0,1.0,6.5,10.0
paleozoic_marine,marine,stage,Serpukhovian,Crinoidea,10,7,39,114,30,5.0,1.0,2.0,5.0
paleozoic_marine,marine,stage,Sheinwoodian,Crinoidea,10,8,26,117,51,3.0,1.0,2.5,3.5
paleozoic_marine,marine,stage,Telychian,Crinoidea,10,11,90,346,98,4.0,1.0,2.0,7.0
paleozoic_marine,marine,stage,Tournaisian,Crinoidea,10,14,118,1082,127,10.0,1.0,2.0,17.0
paleozoic_marine,marine,stage,Tremadocian,Crinoidea,10,5,13,18,14,1.0,1.0,1.0,1.0
paleozoic_marine,marine,stage,Visean,Crinoidea,10,11,220,1341,121,2.0,1.0,2.0,3.0
paleozoic_marine,marine,stage,Wordian,Crinoidea,10,12,34,54,21,1.0,1.0,1.0,1.0
paleozoic_marine,marine,stage,Wuchiapingian,Crinoidea,10,15,71,108,40,2.0,1.0,3.0,4.0
paleozoic_marine,marine,stage,Aeronian,Gastropoda,10,10,34,69,25,3.0,1.0,1.0,3.5
paleozoic_marine,marine,stage,Artinskian,Gastropoda,10,21,188,532,91,3.0,1.0,2.0,3.0
paleozoic_marine,marine,stage,Asselian,Gastropoda,10,23,106,343,94,3.0,1.0,1.0,3.0
paleozoic_marine,marine,stage,Bashkirian,Gastropoda,10,19,75,308,85,4.0,2.0,1.0,5.0
paleozoic_marine,marine,stage,Capitanian,Gastropoda,10,17,82,418,122,2.0,1.0,2.0,3.0
paleozoic_marine,marine,stage,Changhsingian,Gastropoda,10,20,180,550,104,4.0,1.0,3.0,6.5
paleozoic_marine,marine,stage,Dapingian,Gastropoda,10,10,29,46,21,1.5,1.0,2.0,2.0
paleozoic_marine,marine,stage,Darriwilian,Gastropoda,10,53,344,1021,90,3.0,3.0,2.0,3.0
paleozoic_marine,marine,stage,Eifelian,Gastropoda,10,17,111,512,124,4.0,1.0,2.0,5.0
paleozoic_marine,marine,stage,Emsian,Gastropoda,10,43,121,447,112,3.0,1.0,1.0,4.0
paleozoic_marine,marine,stage,Famennian,Gastropoda,10,13,56,184,67,5.0,1.0,2.0,7.0
paleozoic_marine,marine,stage,Floian,Gastropoda,10,35,147,300,46,3.0,2.0,3.0,5.0
paleozoic_marine,marine,stage,Frasnian,Gastropoda,10,18,92,290,78,3.0,1.0,2.0,3.0
paleozoic_marine,marine,stage,Givetian,Gastropoda,10,21,466,1614,212,5.0,1.0,2.0,5.0
paleozoic_marine,marine,stage,Gorstian,Gastropoda,10,10,30,334,104,7.5,1.0,2.0,18.0
paleozoic_marine,marine,stage,Gzhelian,Gastropoda,10,9,118,797,81,9.0,2.0,2.0,26.0
paleozoic_marine,marine,stage,Hirnantian,Gastropoda,10,14,49,136,51,3.0,1.0,1.5,4.0
paleozoic_marine,marine,stage,Homerian,Gastropoda,10,19,114,299,72,4.0,1.0,2.0,5.0
paleozoic_marine,marine,stage,Jiangshanian,Gastropoda,10,10,15,17,5,1.0,1.0,1.0,1.5
paleozoic_marine,marine,stage,Kasimovian,Gastropoda,10,13,95,459,74,5.0,1.0,2.0,7.0
paleozoic_marine,marine,stage,Katian,Gastropoda,10,53,689,2036,123,5.0,3.0,3.0,8.0
paleozoic_marine,marine,stage,Kungurian,Gastropoda,10,26,270,1295,140,4.0,2.0,2.0,5.0
paleozoic_marine,marine,stage,Lochkovian,Gastropoda,10,22,86,321,74,1.5,1.0,1.0,1.5
paleozoic_marine,marine,stage,Ludfordian,Gastropoda,10,17,94,381,106,6.0,1.0,2.0,6.0
paleozoic_marine,marine,stage,Moscovian,Gastropoda,10,24,254,1525,132,2.0,2.0,1.0,2.5
paleozoic_marine,marine,stage,Pragian,Gastropoda,10,16,71,415,148,4.5,1.0,2.0,6.0
paleozoic_marine,marine,stage,Rhuddanian,Gastropoda,10,12,47,160,49,7.0,1.0,2.5,8.5
paleozoic_marine,marine,stage,Roadian,Gastropoda,10,28,200,1073,130,3.0,2.0,2.0,3.0
paleozoic_marine,marine,stage,Sakmarian,Gastropoda,10,20,109,312,83,2.0,1.0,2.0,2.0
paleozoic_marine,marine,stage,Sandbian,Gastropoda,10,43,613,2930,98,4.0,3.0,3.0,5.0
paleozoic_marine,marine,stage,Serpukhovian,Gastropoda,10,13,120,517,93,10.0,2.0,5.0,13.0
paleozoic_marine,marine,stage,Sheinwoodian,Gastropoda,10,23,103,409,82,3.0,1.0,2.0,4.0
paleozoic_marine,marine,stage,Stage 10,Gastropoda,10,5,24,39,5,1.0,2.0,2.0,2.0
paleozoic_marine,marine,stage,Telychian,Gastropoda,10,32,148,404,85,4.5,2.0,1.5,5.0
paleozoic_marine,marine,stage,Tournaisian,Gastropoda,10,14,122,560,87,8.0,1.0,2.5,12.5
paleozoic_marine,marine,stage,Tremadocian,Gastropoda,10,36,268,826,51,4.0,3.0,4.0,8.0
paleozoic_marine,marine,stage,Visean,Gastropoda,10,29,335,1152,139,7.0,2.0,2.0,9.0
paleozoic_marine,marine,stage,Wordian,Gastropoda,10,26,110,337,98,5.0,1.0,2.5,5.5
paleozoic_marine,marine,stage,Wuchiapingian,Gastropoda,10,31,381,1051,126,4.0,1.0,4.0,6.0
paleozoic_marine,marine,stage,Aeronian,Trilobita,10,14,89,373,93,8.5,1.0,3.5,10.5
paleozoic_marine,marine,stage,Artinskian,Trilobita,10,9,23,29,8,1.0,1.5,1.0,2.0
paleozoic_marine,marine,stage,Asselian,Trilobita,10,10,24,35,14,1.0,1.0,2.0,2.0
paleozoic_marine,marine,stage,Bashkirian,Trilobita,10,10,45,53,8,1.0,2.0,2.0,2.0
paleozoic_marine,marine,stage,Capitanian,Trilobita,10,10,37,45,16,2.0,1.0,2.5,2.5
paleozoic_marine,marine,stage,Changhsingian,Trilobita,10,6,39,44,7,1.5,1.0,4.5,5.0
paleozoic_marine,marine,stage,Dapingian,Trilobita,10,14,249,869,122,7.0,1.0,3.0,11.0
paleozoic_marine,marine,stage,Darriwilian,Trilobita,10,85,1532,5361,401,8.0,2.0,4.0,11.0
paleozoic_marine,marine,stage,Drumian,Trilobita,10,66,632,2415,369,9.0,1.0,4.0,16.0
paleozoic_marine,marine,stage,Eifelian,Trilobita,10,28,255,970,163,3.5,1.0,2.5,7.5
paleozoic_marine,marine,stage,Emsian,Trilobita,10,58,284,1460,241,5.0,2.0,2.0,6.5
paleozoic_marine,marine,stage,Famennian,Trilobita,10,22,216,537,75,5.0,2.0,8.0,12.0
paleozoic_marine,marine,stage,Floian,Trilobita,10,55,752,2638,318,9.0,1.0,4.0,15.0
paleozoic_marine,marine,stage,Frasnian,Trilobita,10,25,127,277,56,3.0,1.0,2.0,5.0
paleozoic_marine,marine,stage,Givetian,Trilobita,10,28,539,922,80,2.0,1.0,4.0,4.5
paleozoic_marine,marine,stage,Gorstian,Trilobita,10,9,59,185,60,9.0,1.0,5.0,17.0
paleozoic_marine,marine,stage,Guzhangian,Trilobita,10,29,343,1583,208,7.0,1.0,3.0,13.0
paleozoic_marine,marine,stage,Gzhelian,Trilobita,10,7,35,50,8,2.0,1.0,6.0,6.0
paleozoic_marine,marine,stage,Hirnantian,Trilobita,10,26,172,336,89,4.0,1.0,2.0,4.5
paleozoic_marine,marine,stage,Homerian,Trilobita,10,32,234,1204,147,7.0,2.0,2.0,12.0
paleozoic_marine,marine,stage,Jiangshanian,Trilobita,10,53,1183,4561,461,9.0,2.0,3.0,14.0
paleozoic_marine,marine,stage,Katian,Trilobita,10,60,1887,5464,351,15.5,2.0,7.0,29.5
paleozoic_marine,marine,stage,Kungurian,Trilobita,10,14,53,73,15,1.0,1.0,1.0,1.0
paleozoic_marine,marine,stage,Lochkovian,Trilobita,10,36,158,541,99,4.0,1.0,2.0,5.5
paleozoic_marine,marine,stage,Ludfordian,Trilobita,10,31,175,523,102,4.0,1.0,3.0,5.0
paleozoic_marine,marine,stage,Moscovian,Trilobita,10,7,36,47,10,1.0,1.0,2.0,5.0
paleozoic_marine,marine,stage,Paibian,Trilobita,10,41,412,1621,181,4.0,1.0,2.0,6.0
paleozoic_marine,marine,stage,Pragian,Trilobita,10,24,237,1069,149,4.0,2.0,2.0,5.0
paleozoic_marine,marine,stage,Rhuddanian,Trilobita,10,19,131,413,84,6.0,1.0,3.0,7.0
paleozoic_marine,marine,stage,Roadian,Trilobita,10,15,68,135,20,1.0,1.0,2.0,2.0
paleozoic_marine,marine,stage,Sakmarian,Trilobita,10,10,14,14,7,1.0,1.0,1.0,1.0
paleozoic_marine,marine,stage,Sandbian,Trilobita,10,69,1250,4414,347,12.0,2.0,5.0,18.0
paleozoic_marine,marine,stage,Serpukhovian,Trilobita,10,12,48,53,9,2.0,1.0,3.0,3.0
paleozoic_marine,marine,stage,Sheinwoodian,Trilobita,10,26,146,446,86,4.0,1.0,2.0,5.5
paleozoic_marine,marine,stage,Stage 10,Trilobita,10,28,368,1340,229,11.5,1.0,8.0,24.0
paleozoic_marine,marine,stage,Stage 2,Trilobita,10,23,113,236,72,3.0,1.0,2.0,4.0
paleozoic_marine,marine,stage,Stage 3,Trilobita,10,40,363,800,186,4.0,1.0,2.5,7.5
paleozoic_marine,marine,stage,Stage 4,Trilobita,10,59,917,3161,400,7.0,1.0,4.0,16.0
paleozoic_marine,marine,stage,Telychian,Trilobita,10,38,365,1232,146,8.0,2.0,3.0,11.0
paleozoic_marine,marine,stage,Tournaisian,Trilobita,10,26,243,750,112,6.0,2.0,5.0,14.5
paleozoic_marine,marine,stage,Tremadocian,Trilobita,10,61,1575,4799,391,11.0,2.0,7.0,20.0
paleozoic_marine,marine,stage,Visean,Trilobita,10,25,220,405,91,2.0,1.0,2.0,3.0
paleozoic_marine,marine,stage,Wordian,Trilobita,10,13,24,47,15,2.0,1.0,1.0,2.0
paleozoic_marine,marine,stage,Wuchiapingian,Trilobita,10,12,25,33,10,1.5,1.0,2.0,3.0
paleozoic_marine,marine,stage,Wuliuan,Trilobita,10,37,289,1230,245,6.0,1.0,2.0,8.0
paleozoic_marine,marine,stage,Artinskian,Bivalvia,20,26,255,491,96,5.0,1.0,5.5,7.5
paleozoic_marine,marine,stage,Asselian,Bivalvia,20,20,150,363,75,3.0,1.0,2.0,4.5
paleozoic_marine,marine,stage,Bashkirian,Bivalvia,20,11,120,379,63,7.0,2.0,8.0,21.0
paleozoic_marine,marine,stage,Capitanian,Bivalvia,20,22,199,556,111,10.0,2.0,6.0,13.0
paleozoic_marine,marine,stage,Changhsingian,Bivalvia,20,22,481,1453,139,7.0,2.0,6.0,13.5
paleozoic_marine,marine,stage,Darriwilian,Bivalvia,20,26,283,632,89,5.5,1.0,4.5,11.0
paleozoic_marine,marine,stage,Eifelian,Bivalvia,20,19,69,200,66,6.0,1.0,3.0,7.0
paleozoic_marine,marine,stage,Emsian,Bivalvia,20,35,225,855,135,7.0,1.0,3.0,13.0
paleozoic_marine,marine,stage,Famennian,Bivalvia,20,13,120,356,63,6.0,2.0,3.0,7.0
paleozoic_marine,marine,stage,Floian,Bivalvia,20,10,71,214,63,8.5,1.0,7.5,18.5
paleozoic_marine,marine,stage,Frasnian,Bivalvia,20,18,366,845,70,5.5,1.5,2.0,6.5
paleozoic_marine,marine,stage,Givetian,Bivalvia,20,22,878,3016,92,4.5,1.0,2.0,5.0
paleozoic_marine,marine,stage,Gorstian,Bivalvia,20,9,27,147,57,8.0,1.0,2.0,8.0
paleozoic_marine,marine,stage,Gzhelian,Bivalvia,20,6,193,803,74,5.5,1.0,1.5,5.5
paleozoic_marine,marine,stage,Hirnantian,Bivalvia,20,9,29,76,39,5.0,1.0,3.0,6.0
paleozoic_marine,marine,stage,Homerian,Bivalvia,20,17,95,244,68,3.0,1.0,2.0,4.0
paleozoic_marine,marine,stage,Kasimovian,Bivalvia,20,7,85,312,62,5.0,1.0,1.0,5.0
paleozoic_marine,marine,stage,Katian,Bivalvia,20,22,618,1623,103,5.5,1.0,2.0,6.0
paleozoic_marine,marine,stage,Kungurian,Bivalvia,20,27,530,1196,140,7.0,2.0,4.0,8.0
paleozoic_marine,marine,stage,Lochkovian,Bivalvia,20,17,81,343,64,8.0,2.0,3.0,11.0
paleozoic_marine,marine,stage,Ludfordian,Bivalvia,20,18,140,446,69,3.0,1.0,2.0,3.0
paleozoic_marine,marine,stage,Moscovian,Bivalvia,20,22,176,745,104,6.0,2.0,2.0,7.0
paleozoic_marine,marine,stage,Pragian,Bivalvia,20,11,59,139,48,4.0,1.0,3.0,5.0
paleozoic_marine,marine,stage,Roadian,Bivalvia,20,35,464,1208,140,6.0,2.0,3.0,9.0
paleozoic_marine,marine,stage,Sakmarian,Bivalvia,20,25,230,599,83,6.0,2.0,6.0,11.0
paleozoic_marine,marine,stage,Sandbian,Bivalvia,20,25,282,955,88,2.0,2.0,2.0,3.0
paleozoic_marine,marine,stage,Serpukhovian,Bivalvia,20,10,203,789,95,13.0,1.0,6.5,24.5
paleozoic_marine,marine,stage,Sheinwoodian,Bivalvia,20,14,74,166,49,3.5,1.0,3.0,4.5
paleozoic_marine,marine,stage,Telychian,Bivalvia,20,16,100,280,66,5.5,1.0,2.5,7.5
paleozoic_marine,marine,stage,Tournaisian,Bivalvia,20,11,58,164,46,5.0,1.0,3.0,5.0
paleozoic_marine,marine,stage,Tremadocian,Bivalvia,20,10,27,41,19,2.0,1.0,2.0,3.5
paleozoic_marine,marine,stage,Visean,Bivalvia,20,17,281,825,101,16.0,2.0,9.0,31.0
paleozoic_marine,marine,stage,Wordian,Bivalvia,20,28,233,697,124,9.0,2.0,6.5,15.5
paleozoic_marine,marine,stage,Wuchiapingian,Bivalvia,20,34,874,2382,172,11.0,2.0,11.0,19.5
paleozoic_marine,marine,stage,Aeronian,Brachiopoda,20,16,315,1210,188,9.5,1.0,3.0,13.5
paleozoic_marine,marine,stage,Artinskian,Brachiopoda,20,30,1107,3770,369,26.0,1.0,13.0,55.5
paleozoic_marine,marine,stage,Asselian,Brachiopoda,20,28,567,2726,270,14.0,2.0,8.5,26.5
paleozoic_marine,marine,stage,Bashkirian,Brachiopoda,20,16,223,985,133,11.5,1.0,7.0,20.5
paleozoic_marine,marine,stage,Capitanian,Brachiopoda,20,35,716,3940,371,15.0,2.0,10.0,33.0
paleozoic_marine,marine,stage,Changhsingian,Brachiopoda,20,22,1283,6180,305,20.5,1.0,13.0,40.5
