clade,fine_scheme,coarse_scheme,fine_bin,coarse_bin,metric,fine_value,coarse_value,bias_time
Brachiopoda,stage,stage2,Kungurian,Artinskian+Kungurian,nestedness,0.09269182171721102,0.09278934312158219,9.752140437116474e-05
Brachiopoda,stage,stage2,Kungurian,Artinskian+Kungurian,decay_slope,2.5324727052465686e-06,2.895946775827875e-06,3.6347407058130617e-07
Brachiopoda,stage,stage2,Roadian,Roadian+Wordian,beta_jaccard,0.9653905604911426,0.9507161746927948,-0.014674385798347789
Brachiopoda,stage,stage2,Roadian,Roadian+Wordian,sorensen,0.9381808338306985,0.9128871708624187,-0.02529366296827984
Brachiopoda,stage,stage2,Roadian,Roadian+Wordian,turnover,0.8590191379747952,0.825759716785684,-0.03325942118911118
Brachiopoda,stage,stage2,Roadian,Roadian+Wordian,nestedness,0.07916169585590327,0.08712745407673456,0.007965758220831287
Brachiopoda,stage,stage2,Roadian,Roadian+Wordian,decay_slope,3.311862396427321e-06,4.936869622676923e-06,1.6250072262496018e-06
Brachiopoda,stage,stage2,Artinskian,Artinskian+Kungurian,beta_jaccard,0.966563372964765,0.9590513282199232,-0.007512044744841795
Brachiopoda,stage,stage2,Artinskian,Artinskian+Kungurian,sorensen,0.939652396069535,0.926211797714183,-0.01344059835535194
Brachiopoda,stage,stage2,Artinskian,Artinskian+Kungurian,turnover,0.8692963470316477,0.8334224545926009,-0.03587389243904682
Brachiopoda,stage,stage2,Artinskian,Artinskian+Kungurian,nestedness,0.07035604903788716,0.09278934312158219,0.02243329408369503
Brachiopoda,stage,stage2,Artinskian,Artinskian+Kungurian,decay_slope,2.311555990819423e-06,2.895946775827875e-06,5.843907850084519e-07
Brachiopoda,stage,stage2,Wuchiapingian,Capitanian+Wuchiapingian,beta_jaccard,0.9603895584694299,0.9613363909841585,0.0009468325147286016
Brachiopoda,stage,stage2,Wuchiapingian,Capitanian+Wuchiapingian,sorensen,0.93123187157809,0.9324784178731832,0.0012465462950932427
Brachiopoda,stage,stage2,Wuchiapingian,Capitanian+Wuchiapingian,turnover,0.817412238992426,0.8264744022425717,0.00906216325014575
Brachiopoda,stage,stage2,Wuchiapingian,Capitanian+Wuchiapingian,nestedness,0.113819632585664,0.10600401563061153,-0.007815616955052465
Brachiopoda,stage,stage2,Wuchiapingian,Capitanian+Wuchiapingian,decay_slope,5.463079693604722e-06,4.6167768637084635e-06,-8.46302829896259e-07
Brachiopoda,stage,stage2,Wordian,Roadian+Wordian,beta_jaccard,0.9593731142598563,0.9507161746927948,-0.008656939567061483
Brachiopoda,stage,stage2,Wordian,Roadian+Wordian,sorensen,0.9285345142990349,0.9128871708624187,-0.015647343436616223
Brachiopoda,stage,stage2,Wordian,Roadian+Wordian,turnover,0.8533891033249399,0.825759716785684,-0.02762938653925584
Brachiopoda,stage,stage2,Wordian,Roadian+Wordian,nestedness,0.075145410974095,0.08712745407673456,0.011982043102639561
Brachiopoda,stage,stage2,Wordian,Roadian+Wordian,decay_slope,5.232195956252145e-06,4.936869622676923e-06,-2.953263335752227e-07
Brachiopoda,stage,stage2,Capitanian,Capitanian+Wuchiapingian,beta_jaccard,0.9669864443078849,0.9613363909841585,-0.005650053323726478
Brachiopoda,stage,stage2,Capitanian,Capitanian+Wuchiapingian,sorensen,0.9417082919661384,0.9324784178731832,-0.00922987409295517
Brachiopoda,stage,stage2,Capitanian,Capitanian+Wuchiapingian,turnover,0.843557750859808,0.8264744022425717,-0.01708334861723626
Brachiopoda,stage,stage2,Capitanian,Capitanian+Wuchiapingian,nestedness,0.09815054110633045,0.10600401563061153,0.007853474524281076
Brachiopoda,stage,stage2,Capitanian,Capitanian+Wuchiapingian,decay_slope,3.957243903517746e-06,4.6167768637084635e-06,6.595329601907174e-07
Trilobita,stage,stage2,Tournaisian,Famennian+Tournaisian,beta_jaccard,0.9463725232353205,0.9622984881167307,0.015925964881410182
Trilobita,stage,stage2,Tournaisian,Famennian+Tournaisian,sorensen,0.9097791774296325,0.9360700827064266,0.026290905276794008
Trilobita,stage,stage2,Tournaisian,Famennian+Tournaisian,turnover,0.7958193543510286,0.8515148578109849,0.05569550345995633
Trilobita,stage,stage2,Tournaisian,Famennian+Tournaisian,nestedness,0.11395982307860383,0.08455522489544164,-0.029404598183162198
Trilobita,stage,stage2,Tournaisian,Famennian+Tournaisian,decay_slope,5.214110536390524e-06,6.044995776464236e-06,8.30885240073712e-07
Trilobita,stage,stage2,Stage 2,Fortunian+Stage 2,beta_jaccard,0.9786982971774173,0.9798695743449997,0.001171277167582363
Trilobita,stage,stage2,Stage 2,Fortunian+Stage 2,sorensen,0.9651856370828702,0.9670516373052604,0.0018660002223902517
Trilobita,stage,stage2,Stage 2,Fortunian+Stage 2,turnover,0.9263316393751178,0.9312629399585923,0.004931300583474574
Trilobita,stage,stage2,Stage 2,Fortunian+Stage 2,nestedness,0.03885399770775264,0.03578869734666836,-0.0030653003610842805
Trilobita,stage,stage2,Stage 2,Fortunian+Stage 2,decay_slope,4.061245156204803e-06,3.721361221416455e-06,-3.3988393478834825e-07
Trilobita,stage,stage2,Stage 4,Stage 3+Stage 4,beta_jaccard,0.9819335519256468,0.9853410900568909,0.003407538131244059
Trilobita,stage,stage2,Stage 4,Stage 3+Stage 4,sorensen,0.9677370170630787,0.9736952939777929,0.005958276914714178
Trilobita,stage,stage2,Stage 4,Stage 3+Stage 4,turnover,0.9140724297085439,0.9241695467725406,0.010097117063996741
Trilobita,stage,stage2,Stage 4,Stage 3+Stage 4,nestedness,0.05366458735453489,0.04952574720525197,-0.004138840149282917
Trilobita,stage,stage2,Stage 4,Stage 3+Stage 4,decay_slope,3.0388337519467496e-06,2.528690033007247e-06,-5.101437189395027e-07
Trilobita,stage,stage2,Jiangshanian,Jiangshanian+Stage 10,beta_jaccard,0.9788834137443116,0.9757434752198906,-0.003139938524421071
Trilobita,stage,stage2,Jiangshanian,Jiangshanian+Stage 10,sorensen,0.9634350210060849,0.9583337139613544,-0.005101307044730552
Trilobita,stage,stage2,Jiangshanian,Jiangshanian+Stage 10,turnover,0.9015214123328944,0.884267231678785,-0.01725418065410944
Trilobita,stage,stage2,Jiangshanian,Jiangshanian+Stage 10,nestedness,0.0619136086731904,0.07406648228256942,0.012152873609379014
Trilobita,stage,stage2,Jiangshanian,Jiangshanian+Stage 10,decay_slope,3.474678799125578e-06,3.974593859214761e-06,4.999150600891829e-07
Trilobita,stage,stage2,Drumian,Wuliuan+Drumian,beta_jaccard,0.9776742905459802,0.9746026844606556,-0.0030716060853246407
Trilobita,stage,stage2,Drumian,Wuliuan+Drumian,sorensen,0.9609451755168827,0.9560695538016375,-0.004875621715245249
Trilobita,stage,stage2,Drumian,Wuliuan+Drumian,turnover,0.9144596402970901,0.8934578211828773,-0.02100181911421284
Trilobita,stage,stage2,Drumian,Wuliuan+Drumian,nestedness,0.046485535219792665,0.06261173261876035,0.016126197398967687
Trilobita,stage,stage2,Drumian,Wuliuan+Drumian,decay_slope,3.562522544143089e-06,2.9206450566357897e-06,-6.418774875072994e-07
Trilobita,stage,stage2,Paibian,Guzhangian+Paibian,beta_jaccard,0.9406345700607744,0.9651398505709354,0.024505280510160987
Trilobita,stage,stage2,Paibian,Guzhangian+Paibian,sorensen,0.908847241091489,0.944302380415424,0.03545513932393507
Trilobita,stage,stage2,Paibian,Guzhangian+Paibian,turnover,0.7749285267349292,0.858255206446859,0.08332667971192986
Trilobita,stage,stage2,Paibian,Guzhangian+Paibian,nestedness,0.13391871435655978,0.0860471739685649,-0.047871540387994876
Trilobita,stage,stage2,Paibian,Guzhangian+Paibian,decay_slope,4.281281710366512e-06,4.328643599584497e-06,4.736188921798466e-08
Trilobita,stage,stage2,Stage 10,Jiangshanian+Stage 10,beta_jaccard,0.9651931547175172,0.9757434752198906,0.010550320502373367
Trilobita,stage,stage2,Stage 10,Jiangshanian+Stage 10,sorensen,0.9398094506472284,0.9583337139613544,0.018524263314125933
Trilobita,stage,stage2,Stage 10,Jiangshanian+Stage 10,turnover,0.8657814038591349,0.884267231678785,0.018485827819650025
Trilobita,stage,stage2,Stage 10,Jiangshanian+Stage 10,nestedness,0.07402804678809338,0.07406648228256942,3.8435494476032894e-05
Trilobita,stage,stage2,Stage 10,Jiangshanian+Stage 10,decay_slope,5.712380096172721e-06,3.974593859214761e-06,-1.7377862369579605e-06
Trilobita,stage,stage2,Tremadocian,Tremadocian+Floian,beta_jaccard,0.9654393214622657,0.9643443906694061,-0.0010949307928596053
Trilobita,stage,stage2,Tremadocian,Tremadocian+Floian,sorensen,0.9383779754794397,0.9360748545074914,-0.0023031209719482915
Trilobita,stage,stage2,Tremadocian,Tremadocian+Floian,turnover,0.8509979577503352,0.8494554337803203,-0.001542523970014864
Trilobita,stage,stage2,Tremadocian,Tremadocian+Floian,nestedness,0.08738001772910448,0.08661942072717106,-0.0007605970019334135
Trilobita,stage,stage2,Tremadocian,Tremadocian+Floian,decay_slope,3.3207987233158033e-06,3.4323863673375237e-06,1.1158764402172045e-07
Trilobita,stage,stage2,Floian,Tremadocian+Floian,beta_jaccard,0.9640505660818817,0.9643443906694061,0.0002938245875244716
Trilobita,stage,stage2,Floian,Tremadocian+Floian,sorensen,0.9371719752989842,0.9360748545074914,-0.0010971207914928227
Trilobita,stage,stage2,Floian,Tremadocian+Floian,turnover,0.8486716889319385,0.8494554337803203,0.0007837448483818399
Trilobita,stage,stage2,Floian,Tremadocian+Floian,nestedness,0.08850028636704557,0.08661942072717106,-0.00188086563987451
Trilobita,stage,stage2,Floian,Tremadocian+Floian,decay_slope,3.6278152781331328e-06,3.4323863673375237e-06,-1.9542891079560906e-07
Trilobita,stage,stage2,Dapingian,Dapingian+Darriwilian,beta_jaccard,0.9671722572840815,0.9696247749277107,0.002452517643629193
Trilobita,stage,stage2,Dapingian,Dapingian+Darriwilian,sorensen,0.9434991722310141,0.9464645380113907,0.0029653657803766498
Trilobita,stage,stage2,Dapingian,Dapingian+Darriwilian,turnover,0.8714936379410064,0.8596436815258452,-0.011849956415161178
Trilobita,stage,stage2,Dapingian,Dapingian+Darriwilian,nestedness,0.07200553429000763,0.08682085648554569,0.014815322195538064
Trilobita,stage,stage2,Dapingian,Dapingian+Darriwilian,decay_slope,5.484338647070566e-06,3.4600601300337925e-06,-2.0242785170367732e-06
Trilobita,stage,stage2,Darriwilian,Dapingian+Darriwilian,beta_jaccard,0.970070701923078,0.9696247749277107,-0.000445926995367274
Trilobita,stage,stage2,Darriwilian,Dapingian+Darriwilian,sorensen,0.9472986772439064,0.9464645380113907,-0.0008341392325156294
Trilobita,stage,stage2,Darriwilian,Dapingian+Darriwilian,turnover,0.8606614179286539,0.8596436815258452,-0.0010177364028086666
Trilobita,stage,stage2,Darriwilian,Dapingian+Darriwilian,nestedness,0.0866372593152524,0.08682085648554569,0.00018359717029328704
Trilobita,stage,stage2,Darriwilian,Dapingian+Darriwilian,decay_slope,3.4408114594078577e-06,3.4600601300337925e-06,1.9248670625934806e-08
Trilobita,stage,stage2,Sandbian,Sandbian+Katian,beta_jaccard,0.9611245299317829,0.9572439431697892,-0.003880586761993654
Trilobita,stage,stage2,Sandbian,Sandbian+Katian,sorensen,0.9318341760821721,0.9246100357086446,-0.007224140373527477
Trilobita,stage,stage2,Sandbian,Sandbian+Katian,turnover,0.8410907823109607,0.8142446165321913,-0.026846165778769415
Trilobita,stage,stage2,Sandbian,Sandbian+Katian,nestedness,0.09074339377121161,0.1103654191764534,0.019622025405241786
Trilobita,stage,stage2,Sandbian,Sandbian+Katian,decay_slope,4.8000613603589035e-06,4.270385073670139e-06,-5.296762866887648e-07
Trilobita,stage,stage2,Katian,Sandbian+Katian,beta_jaccard,0.9545358498570834,0.9572439431697892,0.002708093312705828
Trilobita,stage,stage2,Katian,Sandbian+Katian,sorensen,0.9199989134458533,0.9246100357086446,0.004611122262791367
Trilobita,stage,stage2,Katian,Sandbian+Katian,turnover,0.8204341020578783,0.8142446165321913,-0.0061894855256869885
Trilobita,stage,stage2,Katian,Sandbian+Katian,nestedness,0.09956481138797495,0.1103654191764534,0.010800607788478453
Trilobita,stage,stage2,Katian,Sandbian+Katian,decay_slope,4.569499474792424e-06,4.270385073670139e-06,-2.991144011222856e-07
Trilobita,stage,stage2,Hirnantian,Hirnantian+Rhuddanian,beta_jaccard,0.9100164199680635,0.9474743952327661,0.037457975264702625
Trilobita,stage,stage2,Hirnantian,Hirnantian+Rhuddanian,sorensen,0.8604608836497545,0.9146186917944821,0.05415780814472759
Trilobita,stage,stage2,Hirnantian,Hirnantian+Rhuddanian,turnover,0.7005690335305721,0.798796085046085,0.09822705151551292
Trilobita,stage,stage2,Hirnantian,Hirnantian+Rhuddanian,nestedness,0.1598918501191826,0.11582260674839716,-0.04406924337078545
Trilobita,stage,stage2,Hirnantian,Hirnantian+Rhuddanian,decay_slope,3.836207247754986e-06,3.126566622963292e-06,-7.096406247916941e-07
Trilobita,stage,stage2,Telychian,Aeronian+Telychian,beta_jaccard,0.9439095532868322,0.9352896671783099,-0.008619886108522379
Trilobita,stage,stage2,Telychian,Aeronian+Telychian,sorensen,0.9025675683076418,0.8876023922346542,-0.01496517607298764
Trilobita,stage,stage2,Telychian,Aeronian+Telychian,turnover,0.7814758862127283,0.7449762528955253,-0.03649963331720307
Trilobita,stage,stage2,Telychian,Aeronian+Telychian,nestedness,0.1210916820949136,0.14262613933912896,0.021534457244215363
Trilobita,stage,stage2,Telychian,Aeronian+Telychian,decay_slope,3.756445246827658e-06,4.64146067611689e-06,8.850154292892321e-07
Trilobita,stage,stage2,Aeronian,Aeronian+Telychian,beta_jaccard,0.9220717603801615,0.9352896671783099,0.013217906798148382
Trilobita,stage,stage2,Aeronian,Aeronian+Telychian,sorensen,0.8646100883836284,0.8876023922346542,0.022992303851025797
Trilobita,stage,stage2,Aeronian,Aeronian+Telychian,turnover,0.7169555658017197,0.7449762528955253,0.028020687093805563
Trilobita,stage,stage2,Aeronian,Aeronian+Telychian,nestedness,0.14765452258190884,0.14262613933912896,-0.005028383242779877
Trilobita,stage,stage2,Aeronian,Aeronian+Telychian,decay_slope,6.2797686875175295e-06,4.64146067611689e-06,-1.6383080114006394e-06
Trilobita,stage,stage2,Homerian,Sheinwoodian+Homerian,beta_jaccard,0.9461470499341872,0.9455861178965775,-0.0005609320376096516
Trilobita,stage,stage2,Homerian,Sheinwoodian+Homerian,sorensen,0.9071756249281937,0.9098892578208441,0.002713632892650364
Trilobita,stage,stage2,Homerian,Sheinwoodian+Homerian,turnover,0.7593685485079875,0.7588595543120523,-0.0005089941959351973
Trilobita,stage,stage2,Homerian,Sheinwoodian+Homerian,nestedness,0.1478070764202061,0.1510297035087918,0.0032226270885857
Trilobita,stage,stage2,Homerian,Sheinwoodian+Homerian,decay_slope,5.250144843628165e-06,4.390829606595512e-06,-8.593152370326528e-07
Trilobita,stage,stage2,Ludfordian,Gorstian+Ludfordian,beta_jaccard,0.9538752247023279,0.9474370812997367,-0.00643814340259119
Trilobita,stage,stage2,Ludfordian,Gorstian+Ludfordian,sorensen,0.9227019345525136,0.9119722901677578,-0.010729644384755765
Trilobita,stage,stage2,Ludfordian,Gorstian+Ludfordian,turnover,0.7999174086508052,0.7654914960652361,-0.03442591258556904
Trilobita,stage,stage2,Ludfordian,Gorstian+Ludfordian,nestedness,0.12278452590170832,0.1464807941025216,0.023696268200813275
Trilobita,stage,stage2,Ludfordian,Gorstian+Ludfordian,decay_slope,3.5453566750257325e-06,4.258048138283741e-06,7.126914632580088e-07
Trilobita,stage,stage2,Sheinwoodian,Sheinwoodian+Homerian,beta_jaccard,0.9452892381276916,0.9455861178965775,0.00029687976888592704
Trilobita,stage,stage2,Sheinwoodian,Sheinwoodian+Homerian,sorensen,0.9110358416058765,0.9098892578208441,-0.0011465837850324068
Trilobita,stage,stage2,Sheinwoodian,Sheinwoodian+Homerian,turnover,0.7762941104303334,0.7588595543120523,-0.01743455611828104
Trilobita,stage,stage2,Sheinwoodian,Sheinwoodian+Homerian,nestedness,0.13474173117554322,0.1510297035087918,0.01628797233324858
Trilobita,stage,stage2,Sheinwoodian,Sheinwoodian+Homerian,decay_slope,3.49079456856319e-06,4.390829606595512e-06,9.00035038032322e-07
Trilobita,stage,stage2,Gorstian,Gorstian+Ludfordian,beta_jaccard,0.8977379168684637,0.9474370812997367,0.04969916443127298
Trilobita,stage,stage2,Gorstian,Gorstian+Ludfordian,sorensen,0.8254805530941434,0.9119722901677578,0.08649173707361446
Trilobita,stage,stage2,Gorstian,Gorstian+Ludfordian,turnover,0.7541987333654001,0.7654914960652361,0.011292762699836034
Trilobita,stage,stage2,Gorstian,Gorstian+Ludfordian,nestedness,0.07128181972874326,0.1464807941025216,0.07519897437377834
Trilobita,stage,stage2,Gorstian,Gorstian+Ludfordian,decay_slope,6.4929874699679915e-06,4.258048138283741e-06,-2.23493933168425e-06
Trilobita,stage,stage2,Visean,Visean+Serpukhovian,beta_jaccard,0.9644122077051024,0.9236532807706616,-0.04075892693444083
Trilobita,stage,stage2,Visean,Visean+Serpukhovian,sorensen,0.9437051248932575,0.8892595269835444,-0.05444559790971315
Trilobita,stage,stage2,Visean,Visean+Serpukhovian,turnover,0.8555380892255894,0.7910885607973676,-0.06444952842822183
Trilobita,stage,stage2,Visean,Visean+Serpukhovian,nestedness,0.08816703566766822,0.0981709661861768,0.010003930518508578
Trilobita,stage,stage2,Visean,Visean+Serpukhovian,decay_slope,3.3679887967063948e-06,9.132896056061204e-06,5.764907259354809e-06
Trilobita,stage,stage2,Serpukhovian,Visean+Serpukhovian,beta_jaccard,0.7196969696969697,0.9236532807706616,0.20395631107369183
Trilobita,stage,stage2,Serpukhovian,Visean+Serpukhovian,sorensen,0.6333333333333334,0.8892595269835444,0.25592619365021096
Trilobita,stage,stage2,Serpukhovian,Visean+Serpukhovian,turnover,0.5227272727272727,0.7910885607973676,0.26836128807009485
Trilobita,stage,stage2,Serpukhovian,Visean+Serpukhovian,nestedness,0.1106060606060606,0.0981709661861768,-0.012435094419883802
Trilobita,stage,stage2,Serpukhovian,Visean+Serpukhovian,decay_slope,1.8812222790280174e-05,9.132896056061204e-06,-9.67932673421897e-06
Trilobita,stage,stage2,Bashkirian,Bashkirian+Moscovian,beta_jaccard,0.8955555555555557,0.859750566893424,-0.035804988662131665
Trilobita,stage,stage2,Bashkirian,Bashkirian+Moscovian,sorensen,0.8607407407407408,0.8170748299319728,-0.04366591080876803
Trilobita,stage,stage2,Bashkirian,Bashkirian+Moscovian,turnover,0.8037037037037038,0.7277777777777779,-0.07592592592592595
Trilobita,stage,stage2,Bashkirian,Bashkirian+Moscovian,nestedness,0.05703703703703703,0.08929705215419502,0.03226001511715799
Trilobita,stage,stage2,Bashkirian,Bashkirian+Moscovian,decay_slope,2.454969824452141e-05,9.368135484357454e-06,-1.5181562760163957e-05
Trilobita,stage,stage2,Lochkovian,Lochkovian+Pragian,beta_jaccard,0.9485849450904014,0.9629713499792796,0.014386404888878213
Trilobita,stage,stage2,Lochkovian,Lochkovian+Pragian,sorensen,0.919400772045813,0.9383740311910813,0.018973259145268262
Trilobita,stage,stage2,Lochkovian,Lochkovian+Pragian,turnover,0.8345153061224491,0.8433594598534965,0.00884415373104741
Trilobita,stage,stage2,Lochkovian,Lochkovian+Pragian,nestedness,0.08488546592336405,0.0950145713375848,0.010129105414220754
Trilobita,stage,stage2,Lochkovian,Lochkovian+Pragian,decay_slope,6.364307899349746e-06,3.878360971225359e-06,-2.485946928124387e-06
Trilobita,stage,stage2,Pragian,Lochkovian+Pragian,beta_jaccard,0.9739072789071621,0.9629713499792796,-0.010935928927882532
Trilobita,stage,stage2,Pragian,Lochkovian+Pragian,sorensen,0.9561839903656109,0.9383740311910813,-0.017809959174529544
Trilobita,stage,stage2,Pragian,Lochkovian+Pragian,turnover,0.870420574611481,0.8433594598534965,-0.02706111475798456
Trilobita,stage,stage2,Pragian,Lochkovian+Pragian,nestedness,0.08576341575412988,0.0950145713375848,0.00925115558345492
Trilobita,stage,stage2,Pragian,Lochkovian+Pragian,decay_slope,3.941961672804622e-06,3.878360971225359e-06,-6.360070157926255e-08
Trilobita,stage,stage2,Emsian,Emsian+Eifelian,beta_jaccard,0.9699547603685178,0.9696953436180101,-0.0002594167505076683
Trilobita,stage,stage2,Emsian,Emsian+Eifelian,sorensen,0.9512988251558996,0.9507186733724617,-0.0005801517834378433
Trilobita,stage,stage2,Emsian,Emsian+Eifelian,turnover,0.868644678039317,0.8613485876577128,-0.00729609038160417
Trilobita,stage,stage2,Emsian,Emsian+Eifelian,nestedness,0.08265414711658271,0.08937008571474865,0.006715938598165938
