system,realm,geological_period,clade,taxonomic_level,spatial_resolution,n_sites,n_collections,n_occurrences,gamma,median_alpha,pool_fraction,sampling_fraction,temporal_aggregation,beta_metric,beta_value,distance_decay_model,distance_decay_slope,replicate,analysis_version,time_bin,time_start_ma,time_end_ma,duration_myr
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,13,,,28,1.0,1.0,1.0,5myr,sorensen,0.9583333333333334,ols_jaccard_km,,0,paleo_v1,54,268.79999999999995,263.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,13,,,28,1.0,1.0,1.0,5myr,turnover,0.9102564102564102,ols_jaccard_km,,0,paleo_v1,54,268.79999999999995,263.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,13,,,28,1.0,1.0,1.0,5myr,nestedness,0.04807692307692308,ols_jaccard_km,,0,paleo_v1,54,268.79999999999995,263.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,5,,,10,1.0,1.0,1.0,5myr,jaccard,1.0,ols_jaccard_km,-5.840498865364469e-20,0,paleo_v1,55,263.79999999999995,258.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,5,,,10,1.0,1.0,1.0,5myr,sorensen,1.0,ols_jaccard_km,,0,paleo_v1,55,263.79999999999995,258.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,5,,,10,1.0,1.0,1.0,5myr,turnover,1.0,ols_jaccard_km,,0,paleo_v1,55,263.79999999999995,258.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,5,,,10,1.0,1.0,1.0,5myr,nestedness,0.0,ols_jaccard_km,,0,paleo_v1,55,263.79999999999995,258.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,15,,,40,2.0,1.0,1.0,5myr,jaccard,0.9368247811945292,ols_jaccard_km,7.968543116167046e-06,0,paleo_v1,56,258.79999999999995,253.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,15,,,40,2.0,1.0,1.0,5myr,sorensen,0.9140408423905961,ols_jaccard_km,,0,paleo_v1,56,258.79999999999995,253.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,15,,,40,2.0,1.0,1.0,5myr,turnover,0.8437118437118437,ols_jaccard_km,,0,paleo_v1,56,258.79999999999995,253.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,15,,,40,2.0,1.0,1.0,5myr,nestedness,0.07032899867875238,ols_jaccard_km,,0,paleo_v1,56,258.79999999999995,253.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,10,,,5,1.0,1.0,1.0,5myr,jaccard,0.45555555555555555,ols_jaccard_km,-2.7445473229632353e-05,0,paleo_v1,9,493.8,488.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,10,,,5,1.0,1.0,1.0,5myr,sorensen,0.4296296296296297,ols_jaccard_km,,0,paleo_v1,9,493.8,488.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,10,,,5,1.0,1.0,1.0,5myr,turnover,0.37777777777777777,ols_jaccard_km,,0,paleo_v1,9,493.8,488.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,10,,,5,1.0,1.0,1.0,5myr,nestedness,0.05185185185185186,ols_jaccard_km,,0,paleo_v1,9,493.8,488.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,15,,,15,3.0,1.0,1.0,5myr,jaccard,0.8463711949426236,ols_jaccard_km,-7.426956079232971e-07,0,paleo_v1,10,488.8,483.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,15,,,15,3.0,1.0,1.0,5myr,sorensen,0.77132375560947,ols_jaccard_km,,0,paleo_v1,10,488.8,483.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,15,,,15,3.0,1.0,1.0,5myr,turnover,0.6028798185941043,ols_jaccard_km,,0,paleo_v1,10,488.8,483.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,15,,,15,3.0,1.0,1.0,5myr,nestedness,0.16844393701536559,ols_jaccard_km,,0,paleo_v1,10,488.8,483.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,31,,,38,3.0,1.0,1.0,5myr,jaccard,0.9176329457833502,ols_jaccard_km,7.347191946779491e-06,0,paleo_v1,11,483.8,478.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,31,,,38,3.0,1.0,1.0,5myr,sorensen,0.8716696112187104,ols_jaccard_km,,0,paleo_v1,11,483.8,478.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,31,,,38,3.0,1.0,1.0,5myr,turnover,0.7477769243898277,ols_jaccard_km,,0,paleo_v1,11,483.8,478.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,31,,,38,3.0,1.0,1.0,5myr,nestedness,0.12389268682888281,ols_jaccard_km,,0,paleo_v1,11,483.8,478.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,20,,,42,4.5,1.0,1.0,5myr,jaccard,0.920541535983049,ols_jaccard_km,1.096042543424153e-05,0,paleo_v1,12,478.8,473.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,20,,,42,4.5,1.0,1.0,5myr,sorensen,0.8750440315452039,ols_jaccard_km,,0,paleo_v1,12,478.8,473.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,20,,,42,4.5,1.0,1.0,5myr,turnover,0.7330397964608492,ols_jaccard_km,,0,paleo_v1,12,478.8,473.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,20,,,42,4.5,1.0,1.0,5myr,nestedness,0.14200423508435486,ols_jaccard_km,,0,paleo_v1,12,478.8,473.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,35,,,47,2.0,1.0,1.0,5myr,jaccard,0.9380101545123954,ols_jaccard_km,4.734264057109675e-06,0,paleo_v1,13,473.8,468.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,35,,,47,2.0,1.0,1.0,5myr,sorensen,0.9042658669399614,ols_jaccard_km,,0,paleo_v1,13,473.8,468.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,35,,,47,2.0,1.0,1.0,5myr,turnover,0.808644427467957,ols_jaccard_km,,0,paleo_v1,13,473.8,468.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,35,,,47,2.0,1.0,1.0,5myr,nestedness,0.09562143947200465,ols_jaccard_km,,0,paleo_v1,13,473.8,468.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,38,,,74,3.0,1.0,1.0,5myr,jaccard,0.934295819892429,ols_jaccard_km,3.853392335217628e-06,0,paleo_v1,14,468.8,463.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,38,,,74,3.0,1.0,1.0,5myr,sorensen,0.8989258293135901,ols_jaccard_km,,0,paleo_v1,14,468.8,463.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,38,,,74,3.0,1.0,1.0,5myr,turnover,0.76083799241694,ols_jaccard_km,,0,paleo_v1,14,468.8,463.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,38,,,74,3.0,1.0,1.0,5myr,nestedness,0.13808783689665047,ols_jaccard_km,,0,paleo_v1,14,468.8,463.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,25,,,55,4.0,1.0,1.0,5myr,jaccard,0.9444106712965588,ols_jaccard_km,4.03604170971619e-06,0,paleo_v1,15,463.8,458.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,25,,,55,4.0,1.0,1.0,5myr,sorensen,0.9079176661527538,ols_jaccard_km,,0,paleo_v1,15,463.8,458.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,25,,,55,4.0,1.0,1.0,5myr,turnover,0.7910127323656735,ols_jaccard_km,,0,paleo_v1,15,463.8,458.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,25,,,55,4.0,1.0,1.0,5myr,nestedness,0.1169049337870801,ols_jaccard_km,,0,paleo_v1,15,463.8,458.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,38,,,93,4.0,1.0,1.0,5myr,jaccard,0.9225170154021063,ols_jaccard_km,7.239185628043103e-06,0,paleo_v1,16,458.8,453.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,38,,,93,4.0,1.0,1.0,5myr,sorensen,0.8754310200177405,ols_jaccard_km,,0,paleo_v1,16,458.8,453.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,38,,,93,4.0,1.0,1.0,5myr,turnover,0.713833306110194,ols_jaccard_km,,0,paleo_v1,16,458.8,453.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,38,,,93,4.0,1.0,1.0,5myr,nestedness,0.16159771390754651,ols_jaccard_km,,0,paleo_v1,16,458.8,453.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,37,,,101,5.0,1.0,1.0,5myr,jaccard,0.9180635238534488,ols_jaccard_km,8.709946324836636e-06,0,paleo_v1,17,453.8,448.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,37,,,101,5.0,1.0,1.0,5myr,sorensen,0.8684358645491077,ols_jaccard_km,,0,paleo_v1,17,453.8,448.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,37,,,101,5.0,1.0,1.0,5myr,turnover,0.6649197434847809,ols_jaccard_km,,0,paleo_v1,17,453.8,448.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,37,,,101,5.0,1.0,1.0,5myr,nestedness,0.2035161210643267,ols_jaccard_km,,0,paleo_v1,17,453.8,448.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,39,,,100,5.0,1.0,1.0,5myr,jaccard,0.9257428587374633,ols_jaccard_km,4.7572121498578825e-06,0,paleo_v1,18,448.8,443.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,39,,,100,5.0,1.0,1.0,5myr,sorensen,0.8801223696900449,ols_jaccard_km,,0,paleo_v1,18,448.8,443.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,39,,,100,5.0,1.0,1.0,5myr,turnover,0.7346996138769732,ols_jaccard_km,,0,paleo_v1,18,448.8,443.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,39,,,100,5.0,1.0,1.0,5myr,nestedness,0.14542275581307154,ols_jaccard_km,,0,paleo_v1,18,448.8,443.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,16,,,58,6.5,1.0,1.0,5myr,jaccard,0.9349558355682189,ols_jaccard_km,6.71215411615542e-06,0,paleo_v1,19,443.8,438.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,16,,,58,6.5,1.0,1.0,5myr,sorensen,0.8880927978563136,ols_jaccard_km,,0,paleo_v1,19,443.8,438.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,16,,,58,6.5,1.0,1.0,5myr,turnover,0.7934773328523329,ols_jaccard_km,,0,paleo_v1,19,443.8,438.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,16,,,58,6.5,1.0,1.0,5myr,nestedness,0.09461546500398078,ols_jaccard_km,,0,paleo_v1,19,443.8,438.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,32,,,85,4.5,1.0,1.0,5myr,jaccard,0.9425860690162364,ols_jaccard_km,2.213096954616361e-06,0,paleo_v1,20,438.8,433.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,32,,,85,4.5,1.0,1.0,5myr,sorensen,0.9059855012179209,ols_jaccard_km,,0,paleo_v1,20,438.8,433.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,32,,,85,4.5,1.0,1.0,5myr,turnover,0.7562358318205092,ols_jaccard_km,,0,paleo_v1,20,438.8,433.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,32,,,85,4.5,1.0,1.0,5myr,nestedness,0.14974966939741155,ols_jaccard_km,,0,paleo_v1,20,438.8,433.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,29,,,90,4.0,1.0,1.0,5myr,jaccard,0.9465600684845709,ols_jaccard_km,5.374094131922608e-06,0,paleo_v1,21,433.8,428.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,29,,,90,4.0,1.0,1.0,5myr,sorensen,0.9114936654077408,ols_jaccard_km,,0,paleo_v1,21,433.8,428.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,29,,,90,4.0,1.0,1.0,5myr,turnover,0.8023944938476959,ols_jaccard_km,,0,paleo_v1,21,433.8,428.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,29,,,90,4.0,1.0,1.0,5myr,nestedness,0.10909917156004507,ols_jaccard_km,,0,paleo_v1,21,433.8,428.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,25,,,143,6.0,1.0,1.0,5myr,jaccard,0.9440057816427967,ols_jaccard_km,5.8099829455653264e-06,0,paleo_v1,22,428.8,423.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,25,,,143,6.0,1.0,1.0,5myr,sorensen,0.9032067017500091,ols_jaccard_km,,0,paleo_v1,22,428.8,423.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,25,,,143,6.0,1.0,1.0,5myr,turnover,0.7489725695760179,ols_jaccard_km,,0,paleo_v1,22,428.8,423.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,25,,,143,6.0,1.0,1.0,5myr,nestedness,0.15423413217399118,ols_jaccard_km,,0,paleo_v1,22,428.8,423.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,14,,,58,4.5,1.0,1.0,5myr,jaccard,0.9456909015567624,ols_jaccard_km,2.349046952433444e-06,0,paleo_v1,23,423.8,418.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,14,,,58,4.5,1.0,1.0,5myr,sorensen,0.9069201486948991,ols_jaccard_km,,0,paleo_v1,23,423.8,418.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,14,,,58,4.5,1.0,1.0,5myr,turnover,0.7718733647305075,ols_jaccard_km,,0,paleo_v1,23,423.8,418.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,14,,,58,4.5,1.0,1.0,5myr,nestedness,0.1350467839643915,ols_jaccard_km,,0,paleo_v1,23,423.8,418.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,22,,,74,1.5,1.0,1.0,5myr,jaccard,0.9561832118984227,ols_jaccard_km,6.020491992733071e-06,0,paleo_v1,24,418.8,413.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,22,,,74,1.5,1.0,1.0,5myr,sorensen,0.9387242223087033,ols_jaccard_km,,0,paleo_v1,24,418.8,413.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,22,,,74,1.5,1.0,1.0,5myr,turnover,0.8439393939393939,ols_jaccard_km,,0,paleo_v1,24,418.8,413.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,22,,,74,1.5,1.0,1.0,5myr,nestedness,0.09478482836930932,ols_jaccard_km,,0,paleo_v1,24,418.8,413.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,16,,,148,4.5,1.0,1.0,5myr,jaccard,0.9617273927472663,ols_jaccard_km,-1.125178638096059e-06,0,paleo_v1,25,413.8,408.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,16,,,148,4.5,1.0,1.0,5myr,sorensen,0.935907725517526,ols_jaccard_km,,0,paleo_v1,25,413.8,408.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,16,,,148,4.5,1.0,1.0,5myr,turnover,0.7780751640832285,ols_jaccard_km,,0,paleo_v1,25,413.8,408.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,16,,,148,4.5,1.0,1.0,5myr,nestedness,0.15783256143429736,ols_jaccard_km,,0,paleo_v1,25,413.8,408.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,12,,,40,2.5,1.0,1.0,5myr,jaccard,0.9538353353570745,ols_jaccard_km,3.696987416091271e-06,0,paleo_v1,26,408.8,403.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,12,,,40,2.5,1.0,1.0,5myr,sorensen,0.9253574029592837,ols_jaccard_km,,0,paleo_v1,26,408.8,403.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,12,,,40,2.5,1.0,1.0,5myr,turnover,0.8099326599326598,ols_jaccard_km,,0,paleo_v1,26,408.8,403.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,12,,,40,2.5,1.0,1.0,5myr,nestedness,0.11542474302662391,ols_jaccard_km,,0,paleo_v1,26,408.8,403.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,32,,,87,3.0,1.0,1.0,5myr,jaccard,0.9294061819274003,ols_jaccard_km,1.9030201051671475e-05,0,paleo_v1,27,403.8,398.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,32,,,87,3.0,1.0,1.0,5myr,sorensen,0.8953094014397568,ols_jaccard_km,,0,paleo_v1,27,403.8,398.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,32,,,87,3.0,1.0,1.0,5myr,turnover,0.7981162430759204,ols_jaccard_km,,0,paleo_v1,27,403.8,398.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,32,,,87,3.0,1.0,1.0,5myr,nestedness,0.09719315836383625,ols_jaccard_km,,0,paleo_v1,27,403.8,398.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,6,,,36,2.0,1.0,1.0,5myr,jaccard,0.9560439068100358,ols_jaccard_km,-1.2665273163551743e-06,0,paleo_v1,28,398.8,393.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,6,,,36,2.0,1.0,1.0,5myr,sorensen,0.9356592421915003,ols_jaccard_km,,0,paleo_v1,28,398.8,393.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,6,,,36,2.0,1.0,1.0,5myr,turnover,0.7933333333333333,ols_jaccard_km,,0,paleo_v1,28,398.8,393.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,6,,,36,2.0,1.0,1.0,5myr,nestedness,0.14232590885816693,ols_jaccard_km,,0,paleo_v1,28,398.8,393.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,17,,,125,4.0,1.0,1.0,5myr,jaccard,0.9717218911120535,ols_jaccard_km,5.164427540665662e-06,0,paleo_v1,29,393.8,388.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,17,,,125,4.0,1.0,1.0,5myr,sorensen,0.9561871770481741,ols_jaccard_km,,0,paleo_v1,29,393.8,388.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,17,,,125,4.0,1.0,1.0,5myr,turnover,0.8336101686167574,ols_jaccard_km,,0,paleo_v1,29,393.8,388.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,17,,,125,4.0,1.0,1.0,5myr,nestedness,0.12257700843141653,ols_jaccard_km,,0,paleo_v1,29,393.8,388.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,19,,,209,11.0,1.0,1.0,5myr,jaccard,0.9503351615490988,ols_jaccard_km,4.589499844174653e-06,0,paleo_v1,30,388.8,383.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,19,,,209,11.0,1.0,1.0,5myr,sorensen,0.9143431227975167,ols_jaccard_km,,0,paleo_v1,30,388.8,383.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,19,,,209,11.0,1.0,1.0,5myr,turnover,0.682367239912548,ols_jaccard_km,,0,paleo_v1,30,388.8,383.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,19,,,209,11.0,1.0,1.0,5myr,nestedness,0.23197588288496876,ols_jaccard_km,,0,paleo_v1,30,388.8,383.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,7,,,47,3.0,1.0,1.0,5myr,jaccard,0.9336154014955858,ols_jaccard_km,4.0811285803163436e-05,0,paleo_v1,31,383.8,378.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,7,,,47,3.0,1.0,1.0,5myr,sorensen,0.9183054493399322,ols_jaccard_km,,0,paleo_v1,31,383.8,378.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,7,,,47,3.0,1.0,1.0,5myr,turnover,0.8693161475116362,ols_jaccard_km,,0,paleo_v1,31,383.8,378.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,7,,,47,3.0,1.0,1.0,5myr,nestedness,0.04898930182829586,ols_jaccard_km,,0,paleo_v1,31,383.8,378.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,17,,,61,2.0,1.0,1.0,5myr,jaccard,0.9554372260360149,ols_jaccard_km,3.613600580236719e-06,0,paleo_v1,32,378.8,373.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,17,,,61,2.0,1.0,1.0,5myr,sorensen,0.9276559621786248,ols_jaccard_km,,0,paleo_v1,32,378.8,373.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,17,,,61,2.0,1.0,1.0,5myr,turnover,0.8113994281381826,ols_jaccard_km,,0,paleo_v1,32,378.8,373.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,17,,,61,2.0,1.0,1.0,5myr,nestedness,0.1162565340404423,ols_jaccard_km,,0,paleo_v1,32,378.8,373.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,8,,,37,4.0,1.0,1.0,5myr,jaccard,0.9873015873015872,ols_jaccard_km,2.9880110639669817e-06,0,paleo_v1,33,373.8,368.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,8,,,37,4.0,1.0,1.0,5myr,sorensen,0.9781171209742638,ols_jaccard_km,,0,paleo_v1,33,373.8,368.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,8,,,37,4.0,1.0,1.0,5myr,turnover,0.9728174603174603,ols_jaccard_km,,0,paleo_v1,33,373.8,368.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,8,,,37,4.0,1.0,1.0,5myr,nestedness,0.005299660656803516,ols_jaccard_km,,0,paleo_v1,33,373.8,368.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,5,,,49,16.0,1.0,1.0,5myr,jaccard,0.9291289923526767,ols_jaccard_km,3.9766556428454e-06,0,paleo_v1,34,368.8,363.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,5,,,49,16.0,1.0,1.0,5myr,sorensen,0.8701506052713484,ols_jaccard_km,,0,paleo_v1,34,368.8,363.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,5,,,49,16.0,1.0,1.0,5myr,turnover,0.49444444444444446,ols_jaccard_km,,0,paleo_v1,34,368.8,363.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,5,,,49,16.0,1.0,1.0,5myr,nestedness,0.37570616082690383,ols_jaccard_km,,0,paleo_v1,34,368.8,363.8,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,9,,,34,2.0,1.0,1.0,5myr,jaccard,0.9638861755528423,ols_jaccard_km,4.5135555872926366e-06,0,paleo_v1,35,363.8,358.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,9,,,34,2.0,1.0,1.0,5myr,sorensen,0.9382586035363814,ols_jaccard_km,,0,paleo_v1,35,363.8,358.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,9,,,34,2.0,1.0,1.0,5myr,turnover,0.8277777777777778,ols_jaccard_km,,0,paleo_v1,35,363.8,358.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,9,,,34,2.0,1.0,1.0,5myr,nestedness,0.11048082575860353,ols_jaccard_km,,0,paleo_v1,35,363.8,358.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,8,,,46,5.0,1.0,1.0,5myr,jaccard,0.8873304197686814,ols_jaccard_km,5.691125107888156e-06,0,paleo_v1,36,358.79999999999995,353.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,8,,,46,5.0,1.0,1.0,5myr,sorensen,0.8141308339769847,ols_jaccard_km,,0,paleo_v1,36,358.79999999999995,353.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,8,,,46,5.0,1.0,1.0,5myr,turnover,0.5012755102040816,ols_jaccard_km,,0,paleo_v1,36,358.79999999999995,353.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,8,,,46,5.0,1.0,1.0,5myr,nestedness,0.3128553237729031,ols_jaccard_km,,0,paleo_v1,36,358.79999999999995,353.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,10,,,70,6.0,1.0,1.0,5myr,jaccard,0.9089446622226529,ols_jaccard_km,7.166726415251214e-06,0,paleo_v1,37,353.79999999999995,348.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,10,,,70,6.0,1.0,1.0,5myr,sorensen,0.8492202889194661,ols_jaccard_km,,0,paleo_v1,37,353.79999999999995,348.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,10,,,70,6.0,1.0,1.0,5myr,turnover,0.5376543209876543,ols_jaccard_km,,0,paleo_v1,37,353.79999999999995,348.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,10,,,70,6.0,1.0,1.0,5myr,nestedness,0.31156596793181185,ols_jaccard_km,,0,paleo_v1,37,353.79999999999995,348.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,7,,,35,6.0,1.0,1.0,5myr,jaccard,0.9602369305571274,ols_jaccard_km,-1.0576554863906535e-05,0,paleo_v1,38,348.79999999999995,343.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,7,,,35,6.0,1.0,1.0,5myr,sorensen,0.9288883008494977,ols_jaccard_km,,0,paleo_v1,38,348.79999999999995,343.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,7,,,35,6.0,1.0,1.0,5myr,turnover,0.8,ols_jaccard_km,,0,paleo_v1,38,348.79999999999995,343.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,7,,,35,6.0,1.0,1.0,5myr,nestedness,0.12888830084949762,ols_jaccard_km,,0,paleo_v1,38,348.79999999999995,343.79999999999995,5.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,14,,,82,8.0,1.0,1.0,5myr,jaccard,0.9200189339399945,ols_jaccard_km,1.0055802659903311e-05,0,paleo_v1,39,343.79999999999995,338.79999999999995,5.0
