occurrence_no,collection_no,collection_name,identified_name,identified_rank,accepted_name,accepted_rank,genus,family,class,guild,diet,lng,lat,Systems_tract,early_interval,late_interval,max_ma,min_ma,state,county,formation,member,abund_value,abund_unit,taxon,resolution
481732,48124,"Hups Quarry, MWC Loc. 197",Mymoorapelta maysi,species,Mymoorapelta maysi,species,Mymoorapelta,Nodosauridae,Ornithischia,herbivore,herbivore,-108.476669,38.853611,5.0,Tithonian,,152.1,145.0,Colorado,Mesa,Morrison,Brushy Basin,1.0,individuals,Mymoorapelta,genus
1363633,185607,Howe-Scott Quarry,Othnielosaurus sp.,genus,Nanosaurus agilis,genus,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-107.816666,44.650002,5.0,Kimmeridgian,,157.3,152.1,Wyoming,Big Horn,Morrison,,,,Nanosaurus,genus
467547,46465,Howe-Stephens Quarry,Othnielosaurus sp.,genus,Nanosaurus agilis,genus,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-107.816666,44.650002,5.0,Kimmeridgian,,157.3,152.1,Wyoming,Big Horn,Morrison,Brushy Basin,2.0,individuals,Nanosaurus,genus
562996,56654,Ninemile Hill,Drinker sp.,genus,Nanosaurus agilis,genus,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-106.145699,41.98,6.0,Early Tithonian,,150.8,145.0,Wyoming,Carbon,Morrison,Brushy Basin,1.0,specimens,Nanosaurus,genus
539296,56165,Mile 175 (SDSM V931),Othnielosaurus sp.,genus,Nanosaurus agilis,genus,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-104.734001,44.458099,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Crook,Morrison,,3.0,individuals,Nanosaurus,genus
1317664,55482,Lynn Quarry,Drinker ? sp.,genus,Nanosaurus agilis,genus,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-106.145699,41.98,,Tithonian,,152.1,145.0,Wyoming,Carbon,Morrison,Brushy Basin,,,Nanosaurus,genus
408090,28366,"Felch Quarry 1, Garden Park (YPM)",Laosaurus gracilis,species,Nanosaurus agilis,species,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-105.224701,38.539501,3.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Colorado,Fremont,Morrison,Brushy Basin,1.0,specimens,Nanosaurus,genus
482001,48166,Valley of Death 5,Othnielia rex,species,Nanosaurus agilis,species,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-105.231598,38.546501,3.0,Tithonian,,152.1,145.0,Colorado,Fremont,Morrison,Brushy Basin,1.0,individuals,Nanosaurus,genus
1358696,11611,"Mygatt-Moore Quarry, lower mudstone",Othnielosaurus consors,species,Nanosaurus agilis,species,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-108.995796,39.2383,4.0,Kimmeridgian,Tithonian,157.3,145.0,Colorado,Mesa,Morrison,Brushy Basin,,,Nanosaurus,genus
693183,74663,Cottonwood Creek Dinosaur Trail (Tate-UW),Nanosaurus agilis,species,Nanosaurus agilis,species,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-106.740685,42.520729,5.0,Late Kimmeridgian,Tithonian,155.7,145.0,Wyoming,Natrona,Morrison,,1.0,individuals,Nanosaurus,genus
1033196,126540,Dana Quarry,Othnielosaurus consors,species,Nanosaurus agilis,species,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-107.458336,44.051388,5.0,Late Oxfordian,Early Kimmeridgian,161.2,150.8,Wyoming,Washakie,Morrison,,,,Nanosaurus,genus
467546,46465,Howe-Stephens Quarry,Nanosaurus agilis,species,Nanosaurus agilis,species,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-107.816666,44.650002,5.0,Kimmeridgian,,157.3,152.1,Wyoming,Big Horn,Morrison,Brushy Basin,1.0,individuals,Nanosaurus,genus
408759,39346,"Quarry 7, Como Bluff (YPM)",Laosaurus n. sp. consors,species,Nanosaurus agilis,species,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-106.099098,41.878601,6.0,Tithonian,,152.1,145.0,Wyoming,Albany,Morrison,Brushy Basin,1.0,individuals,Nanosaurus,genus
541888,55486,"Bernice Quarry, Como Bluff",Drinker nisti,species,Nanosaurus agilis,species,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-105.979721,41.893055,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Indian Fort,1.0,individuals,Nanosaurus,genus
408775,12816,"Quarry 9, Como Bluff (YPM)",Laosaurus consors ?,species,Nanosaurus agilis,species,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-106.00222,41.893055,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Brushy Basin,2.0,specimens,Nanosaurus,genus
408777,12816,"Quarry 9, Como Bluff (YPM)",Laosaurus gracilis,species,Nanosaurus agilis,species,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-106.00222,41.893055,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Brushy Basin,3.0,specimens,Nanosaurus,genus
479359,12816,"Quarry 9, Como Bluff (YPM)",Drinker nisti,species,Nanosaurus agilis,species,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-106.00222,41.893055,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Brushy Basin,,,Nanosaurus,genus
751964,12816,"Quarry 9, Como Bluff (YPM)",Othnielia rex,species,Nanosaurus agilis,species,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-106.00222,41.893055,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Brushy Basin,,,Nanosaurus,genus
1319975,12816,"Quarry 9, Como Bluff (YPM)",Drinker nisti,species,Nanosaurus agilis,species,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-106.00222,41.893055,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Brushy Basin,1.0,specimens,Nanosaurus,genus
491474,49636,"Little Houston Quarry (SDSM V9138, SDSM V941)",Nanosaurus agilis,species,Nanosaurus agilis,species,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-104.734703,44.458099,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Crook,Morrison,,,,Nanosaurus,genus
491475,49636,"Little Houston Quarry (SDSM V9138, SDSM V941)",Nanosaurus agilis,species,Nanosaurus agilis,species,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-104.734703,44.458099,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Crook,Morrison,,,,Nanosaurus,genus
491507,49636,"Little Houston Quarry (SDSM V9138, SDSM V941)",Nanosaurus agilis,species,Nanosaurus agilis,species,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-104.734703,44.458099,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Crook,Morrison,,,,Nanosaurus,genus
491508,49636,"Little Houston Quarry (SDSM V9138, SDSM V941)",Nanosaurus agilis,species,Nanosaurus agilis,species,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-104.734703,44.458099,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Crook,Morrison,,,,Nanosaurus,genus
482004,48168,"Lucas's Site, Garden Park",n. gen. Nanosaurus n. sp. agilis,species,Nanosaurus agilis,species,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-105.231598,38.547501,,Tithonian,,152.1,145.0,Colorado,Fremont,Morrison,Brushy Basin,1.0,specimens,Nanosaurus,genus
477073,47196,Willow Springs Quarry,Othnielosaurus consors,species,Nanosaurus agilis,species,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-111.270554,38.731667,,Kimmeridgian,Tithonian,157.3,145.0,Utah,Emery,Morrison,Brushy Basin,1.0,individuals,Nanosaurus,genus
1319977,177492,Big Nose Quarry,n. gen. Drinker n. sp. nisti,species,Nanosaurus agilis,species,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-105.885803,41.878601,,Tithonian,,152.1,145.0,Wyoming,Albany,Morrison,Indian Fort,5.0,specimens,Nanosaurus,genus
1398262,192746,"Becky Quarry, Como Bluff",Drinker nisti,species,Nanosaurus agilis,species,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-105.979721,41.893055,,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Indian Fort,30.0,individuals,Nanosaurus,genus
491451,49629,op-KAT Locality,Drinker nisti,species,Nanosaurus agilis,species,Nanosaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-105.963402,41.9077,,Tithonian,,152.1,145.0,Wyoming,Albany,Morrison,Indian Fort,2.0,specimens,Nanosaurus,genus
490805,45975,Dry Mesa Quarry [BYU],Ornitholestes ? sp.,genus,Ornitholestes hermanni,genus,Ornitholestes,Compsognathidae,Theropoda,predator,carnivore,-108.397202,38.583099,4.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Colorado,Montrose,Morrison,Brushy Basin,1.0,specimens,Ornitholestes,genus
1033198,126540,Dana Quarry,Ornitholestes sp.,genus,Ornitholestes hermanni,genus,Ornitholestes,Compsognathidae,Theropoda,predator,carnivore,-107.458336,44.051388,5.0,Late Oxfordian,Early Kimmeridgian,161.2,150.8,Wyoming,Washakie,Morrison,,,,Ornitholestes,genus
751962,12816,"Quarry 9, Como Bluff (YPM)",Ornitholestes ? hermanni,species,Ornitholestes hermanni,species,Ornitholestes,Compsognathidae,Theropoda,predator,carnivore,-106.00222,41.893055,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Brushy Basin,,,Ornitholestes,genus
487805,22648,Bone Cabin Quarry (AMNH),n. gen. Ornitholestes n. sp. hermanni,species,Ornitholestes hermanni,species,Ornitholestes,Compsognathidae,Theropoda,predator,carnivore,-106.048615,42.017776,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Lake Como,1.0,individuals,Ornitholestes,genus
408066,39253,"Quarry 13, Como Bluff (YPM)",Camptosaurus ? depressus,species,Osmakasaurus depressus,species,Osmakasaurus,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-105.963402,41.9077,5.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Lake Como,1.0,specimens,Osmakasaurus,genus
1364692,49338,"OMNH Quarry 1, Kenton (OMNH V92)",n. gen. Saurophaganax n. sp. maximus,species,Saurophaganax maximus,species,Saurophaganax,Allosauridae,Theropoda,predator,carnivore,-102.824997,36.897499,5.0,Late Kimmeridgian,Tithonian,155.7,145.0,Oklahoma,Cimarron,Morrison,Brushy Basin,2.0,individuals,Saurophaganax,genus
408084,28366,"Felch Quarry 1, Garden Park (YPM)",Morosaurus n. sp. agilis,species,Smitanosaurus agilis,species,Smitanosaurus,Dicraeosauridae,Sauropoda,herbivore,herbivore,-105.224701,38.539501,3.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Colorado,Fremont,Morrison,Brushy Basin,1.0,individuals,Smitanosaurus,genus
1592327,154925,Dinosaur Beach (CURE),Stegosaurus ? sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-107.400002,38.450001,3.0,Tithonian,,152.1,145.0,Colorado,Gunnison,Morrison,Brushy Basin,1.0,specimens,Stegosaurus,genus
1197966,154924,Northern Dinosaur Beach (CURE),Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-107.400002,38.450001,3.0,Kimmeridgian,,157.3,152.1,Colorado,Gunnison,Morrison,Brushy Basin,,,Stegosaurus,genus
408083,28366,"Felch Quarry 1, Garden Park (YPM)",Stegosaurus armatus,species,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-105.224701,38.539501,3.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Colorado,Fremont,Morrison,Brushy Basin,,,Stegosaurus,genus
560985,58516,Mill Canyon Quarry (BYU),Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-109.741203,38.710346,3.0,Kimmeridgian,Tithonian,157.3,145.0,Utah,Grand,Morrison,Brushy Basin,1.0,individuals,Stegosaurus,genus
560982,58515,"Utah Field House Quarry, DNM",Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-109.524025,40.456348,3.0,Kimmeridgian,,157.3,152.1,Utah,Uintah,Morrison,,1.0,individuals,Stegosaurus,genus
491221,49596,"Stovall's Pit 5, Kenton (OMNH)",Stegosaurus ? sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-102.962776,36.903057,4.0,Late Kimmeridgian,Tithonian,155.7,145.0,Oklahoma,Cimarron,Morrison,,,,Stegosaurus,genus
1098143,58514,Hanksville-Burpee Quarry,Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-110.813889,38.25222,4.0,Kimmeridgian,Tithonian,157.3,145.0,Utah,Wayne,Morrison,Brushy Basin,,,Stegosaurus,genus
481996,48164,"Greg's Bone, Garden Park",Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-105.193703,38.544998,4.0,Kimmeridgian,Tithonian,157.3,145.0,Colorado,Fremont,Morrison,Brushy Basin,1.0,specimens,Stegosaurus,genus
490817,45975,Dry Mesa Quarry [BYU],Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-108.397202,38.583099,4.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Colorado,Montrose,Morrison,Brushy Basin,1.0,specimens,Stegosaurus,genus
1317660,70032,Cactus Park Quarry (BYU Loc. 681),Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-108.477219,38.853611,4.0,Late Kimmeridgian,Tithonian,155.7,145.0,Colorado,Mesa,Morrison,Brushy Basin,,,Stegosaurus,genus
1561464,220417,Aaron Scott Quarry [PROXY],Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-111.024002,39.005001,4.0,Kimmeridgian,Tithonian,157.3,145.0,Utah,Emery,Morrison,Brushy Basin,,,Stegosaurus,genus
491434,49626,Green River Dinosaur Quarry,Stegosaurus ? sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-110.367203,39.014301,4.0,Kimmeridgian,Tithonian,157.3,145.0,Utah,Emery,Morrison,Brushy Basin,1.0,individuals,Stegosaurus,genus
541716,56684,Holt Quarry,Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-108.647003,39.076099,4.0,Kimmeridgian,Tithonian,157.3,145.0,Colorado,Mesa,Morrison,Brushy Basin,1.0,individuals,Stegosaurus,genus
663698,71476,FPA General Site (LACM),Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-108.769997,39.146,4.0,Early Tithonian,,150.8,145.0,Colorado,Mesa,Morrison,Brushy Basin,1.0,individuals,Stegosaurus,genus
1358692,184626,"Eriksen Stegosaur, FPA",Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-108.767174,39.14613,4.0,Kimmeridgian,Tithonian,157.3,145.0,Colorado,Mesa,Morrison,Brushy Basin,,,Stegosaurus,genus
1397017,192450,"Stegosurus Knob, FPA",Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-108.771576,39.150227,4.0,Kimmeridgian,Tithonian,157.3,145.0,Colorado,Mesa,Morrison,Brushy Basin,1.0,individuals,Stegosaurus,genus
1237635,46439,Cleveland-Lloyd Dinosaur Quarry,Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-110.687622,39.32399,4.0,Tithonian,,152.1,145.0,Utah,Emery,Morrison,Brushy Basin,1.0,individuals,Stegosaurus,genus
296498,28382,"Lakes Quarry 5, Morrison (YPM)",n. gen. Stegosaurus n. sp. armatus,species,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-105.192596,39.675598,4.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Colorado,Jefferson,Morrison,Brushy Basin,1.0,individuals,Stegosaurus,genus
225585,21852,Dinosaur National Monument Quarry (CM),Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-109.300552,40.441387,4.0,Early Tithonian,,150.8,145.0,Utah,Uintah,Morrison,Brushy Basin,45.0,individuals,Stegosaurus,genus
1320134,25141,Calico Gulch Dinosaur Quarry,Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-108.391647,40.455929,4.0,Kimmeridgian,Tithonian,157.3,145.0,Colorado,Moffat,Morrison,,,,Stegosaurus,genus
1581459,57897,"Carnegie Quarry D, Sheep Creek",Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-105.916199,42.152302,4.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Talking Rocks,1.0,individuals,Stegosaurus,genus
1581462,13352,"Carnegie Quarry D, Sheep Creek",Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-105.916199,42.152302,4.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Lake Como,2.0,individuals,Stegosaurus,genus
1606920,227262,Nickopod Quarry (VMNH),Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-107.851501,44.655998,4.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Big Horn,Morrison,,,,Stegosaurus,genus
647861,69890,Mother's Day Quarry,Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-108.826668,45.22361,4.0,Kimmeridgian,,157.3,152.1,Montana,Carbon,Morrison,,1.0,specimens,Stegosaurus,genus
491215,49338,"OMNH Quarry 1, Kenton (OMNH V92)",Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-102.824997,36.897499,5.0,Late Kimmeridgian,Tithonian,155.7,145.0,Oklahoma,Cimarron,Morrison,Brushy Basin,1.0,individuals,Stegosaurus,genus
540440,56421,"Stovall's Pit 3A, Kenton (OMNH)",Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-102.962776,36.903057,5.0,Late Kimmeridgian,Tithonian,155.7,145.0,Oklahoma,Cimarron,Morrison,,1.0,individuals,Stegosaurus,genus
220164,22711,Rainbow Park (DNM 94),Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-109.205833,40.423611,5.0,Tithonian,,152.1,145.0,Utah,Uintah,Morrison,Brushy Basin,3.0,specimens,Stegosaurus,genus
558009,57913,Rainbow Park microsite (DNM 96),Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-109.1651,40.504601,5.0,Tithonian,,152.1,145.0,Utah,Uintah,Morrison,Brushy Basin,1.0,specimens,Stegosaurus,genus
408078,39253,"Quarry 13, Como Bluff (YPM)",Stegosaurus ? sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-105.963402,41.9077,5.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Lake Como,,,Stegosaurus,genus
408080,39253,"Quarry 13, Como Bluff (YPM)",Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-105.963402,41.9077,5.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Lake Como,,,Stegosaurus,genus
408404,39253,"Quarry 13, Como Bluff (YPM)",Stegosaurus n. sp. affinis,species,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-105.963402,41.9077,5.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Lake Como,,,Stegosaurus,genus
560976,58510,Poison Creek Quarry (MSM),Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-106.778,44.087002,5.0,Kimmeridgian,,157.3,152.1,Wyoming,Johnson,Morrison,Brushy Basin,2.0,individuals,Stegosaurus,genus
541898,46468,Big Al Quarry (MOR M-106),Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-107.779167,44.535557,5.0,Kimmeridgian,,157.3,152.1,Wyoming,Big Horn,Morrison,Brushy Basin,1.0,individuals,Stegosaurus,genus
591707,62561,Red Canyon Ranch,cf. Stegosaurus armatus,species,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-107.814163,44.632221,5.0,Late Jurassic,,163.5,145.0,Wyoming,Big Horn,Morrison,,,,Stegosaurus,genus
491440,49628,Louise Quarry,Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-106.00222,41.893055,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Talking Rocks,1.0,individuals,Stegosaurus,genus
491445,49627,Nail Quarry,Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-106.00222,41.893055,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Talking Rocks,1.0,individuals,Stegosaurus,genus
541899,39340,"Quarry 3, Como Bluff (YPM)",Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-106.021599,41.893101,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Brushy Basin,1.0,individuals,Stegosaurus,genus
408764,39347,"Quarry 8, Como Bluff (YPM)",Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-106.021599,41.893101,6.0,Tithonian,,152.1,145.0,Wyoming,Albany,Morrison,Brushy Basin,1.0,individuals,Stegosaurus,genus
408751,39342,"Quarry 4, Como Bluff (YPM)",Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-105.982803,41.9077,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Brushy Basin,1.0,individuals,Stegosaurus,genus
536363,55323,Ninemile Quarry (AMNH),Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-106.356903,41.916302,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Big Horn,Morrison,,1.0,individuals,Stegosaurus,genus
536372,55483,AMNH Stego 99 Quarry,Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-106.310997,41.951698,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,,1.0,individuals,Stegosaurus,genus
149599,13214,Freeze Out Mtns. Kansas Univ. Expedition,Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-106.389999,42.035831,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Converse,Morrison,,,,Stegosaurus,genus
1189696,57894,Freezeout Hills Quarry 6 (FMNH),Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-106.390556,42.035831,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Carbon,Morrison,,1.0,specimens,Stegosaurus,genus
702806,75453,"Zane Quarry, Sheep Creek",Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-105.85611,42.196388,6.0,Kimmeridgian,,157.3,152.1,Wyoming,Albany,Morrison,Lake Como,,,Stegosaurus,genus
220057,22678,"RB Quarry, Warm Springs Ranch",Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-108.199997,43.630001,6.0,Late Kimmeridgian,Tithonian,155.7,145.0,Wyoming,Hot Spings,Morrison,,,,Stegosaurus,genus
1377731,188393,Bull Canyon (UNM/1),Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-104.169296,34.9911,,Kimmeridgian,Tithonian,157.3,145.0,New Mexico,Guadalupe,Morrison,,1.0,specimens,Stegosaurus,genus
1592305,225132,Concho Springs,Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-107.230202,35.095699,,Kimmeridgian,Tithonian,157.3,145.0,New Mexico,Cibola,Morrison,Brushy Basin,,,Stegosaurus,genus
1197957,38883,"CO-49, Dino Cove",Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-107.400002,38.450001,,Tithonian,,152.1,145.0,Colorado,Gunnison,Morrison,Brushy Basin,2.0,specimens,Stegosaurus,genus
534758,55329,"Kings View Quarry, Fruita",Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-108.774719,39.167778,,Tithonian,,152.1,145.0,Colorado,,Morrison,Brushy Basin,1.0,specimens,Stegosaurus,genus
557968,57896,Freezeout Hills Quarry O,Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-106.390556,42.035831,,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Carbon,Morrison,,1.0,individuals,Stegosaurus,genus
557972,57899,"Carnegie Quarry G, Sheep Creek",Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-105.886398,42.146099,,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Talking Rocks,1.0,individuals,Stegosaurus,genus
