reaction_id,reaction_name,subsystem,gene_association,modulation_fraction,remaining_capacity_fraction,baseline_flux,modulated_flux,feasible,solver_status,objective_value,runtime,atp_demand,atp_per_glc,atp_per_o2,atp_per_carbon,glc_uptake,o2_uptake,lac_out,lac_per_atp,total_flux,condition,state_method,mod_method
MAR05411,transport of L-lactate (cytosol to mitochondria),,ENSG00000155380,0.25,0.75,19.999999999999556,19.999999999999556,True,optimal,119.99999999999997,0.9390120506286621,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05411,transport of L-lactate (cytosol to mitochondria),,ENSG00000155380,0.5,0.5,19.999999999999556,18.000000000001478,True,optimal,119.99999999999997,0.8846065998077393,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1298.6666666666638,aerobic,pfba,fva_informed
MAR05411,transport of L-lactate (cytosol to mitochondria),,ENSG00000155380,0.75,0.25,19.999999999999556,9.000000000000739,True,optimal,119.99999999999997,0.879446268081665,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1307.6666666666647,aerobic,pfba,fva_informed
MAR05411,transport of L-lactate (cytosol to mitochondria),,ENSG00000155380,0.9,0.09999999999999998,19.999999999999556,3.600000000000295,True,optimal,119.99999999999997,0.8881666660308838,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1313.066666666665,aerobic,pfba,fva_informed
MAR05411,transport of L-lactate (cytosol to mitochondria),,ENSG00000155380,1.0,0.0,19.999999999999556,0.0,True,optimal,119.99999999999997,0.8862292766571045,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1316.6666666666654,aerobic,pfba,fva_informed
MAR05998,transport of L-lactate (cytosol to extracellular),,ENSG00000100156 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190,0.0,1.0,-19.999999999999904,-19.999999999999904,True,optimal,119.99999999999997,0.8951537609100342,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05998,transport of L-lactate (cytosol to extracellular),,ENSG00000100156 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190,0.1,0.9,-19.999999999999904,-19.999999999999904,True,optimal,119.99999999999997,0.8788073062896729,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05998,transport of L-lactate (cytosol to extracellular),,ENSG00000100156 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190,0.25,0.75,-19.999999999999904,-19.999999999999904,True,optimal,119.99999999999997,0.8859319686889648,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05998,transport of L-lactate (cytosol to extracellular),,ENSG00000100156 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190,0.5,0.5,-19.999999999999904,-19.999999999999904,True,optimal,119.99999999999997,0.9023017883300781,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05998,transport of L-lactate (cytosol to extracellular),,ENSG00000100156 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190,0.75,0.25,-19.999999999999904,-19.999999999999904,True,optimal,119.99999999999997,0.8754901885986328,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05998,transport of L-lactate (cytosol to extracellular),,ENSG00000100156 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190,0.9,0.09999999999999998,-19.999999999999904,-19.999999999999904,True,optimal,119.99999999999997,0.8877406120300293,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05998,transport of L-lactate (cytosol to extracellular),,ENSG00000100156 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190,1.0,0.0,-19.999999999999904,0.0,True,optimal,119.99999999999997,0.8876752853393555,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666647,aerobic,pfba,fva_informed
MAR06033,transport of acetate and L-lactate (cytosol to extracellular),,ENSG00000100156 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190,0.0,1.0,-19.999999999999442,-19.999999999999442,True,optimal,119.99999999999997,0.8818244934082031,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR06033,transport of acetate and L-lactate (cytosol to extracellular),,ENSG00000100156 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190,0.1,0.9,-19.999999999999442,-19.999999999999442,True,optimal,119.99999999999997,0.8791437149047852,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR06033,transport of acetate and L-lactate (cytosol to extracellular),,ENSG00000100156 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190,0.25,0.75,-19.999999999999442,-19.999999999999442,True,optimal,119.99999999999997,0.8865377902984619,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR06033,transport of acetate and L-lactate (cytosol to extracellular),,ENSG00000100156 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190,0.5,0.5,-19.999999999999442,-19.999999999999442,True,optimal,119.99999999999997,0.873488187789917,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR06033,transport of acetate and L-lactate (cytosol to extracellular),,ENSG00000100156 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190,0.75,0.25,-19.999999999999442,-19.999999999999442,True,optimal,119.99999999999997,0.8974368572235107,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR06033,transport of acetate and L-lactate (cytosol to extracellular),,ENSG00000100156 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190,0.9,0.09999999999999998,-19.999999999999442,-19.999999999999442,True,optimal,119.99999999999997,0.9345431327819824,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR06033,transport of acetate and L-lactate (cytosol to extracellular),,ENSG00000100156 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190,1.0,0.0,-19.999999999999442,0.0,True,optimal,119.99999999999994,0.9233946800231934,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.66666666668,aerobic,pfba,fva_informed
MAR06328,ATP:ADP phosphatransferase,,ENSG00000005022 or ENSG00000151729 or ENSG00000169100,0.0,1.0,99.99999999999999,99.99999999999999,True,optimal,119.99999999999997,0.8856871128082275,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR06328,ATP:ADP phosphatransferase,,ENSG00000005022 or ENSG00000151729 or ENSG00000169100,0.1,0.9,99.99999999999999,99.99999999999999,True,optimal,119.99999999999997,0.878826379776001,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR06328,ATP:ADP phosphatransferase,,ENSG00000005022 or ENSG00000151729 or ENSG00000169100,0.25,0.75,99.99999999999999,99.99999999999999,True,optimal,119.99999999999997,0.8782827854156494,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR06328,ATP:ADP phosphatransferase,,ENSG00000005022 or ENSG00000151729 or ENSG00000169100,0.5,0.5,99.99999999999999,99.99999999999999,True,optimal,119.99999999999997,0.8735775947570801,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR06328,ATP:ADP phosphatransferase,,ENSG00000005022 or ENSG00000151729 or ENSG00000169100,0.75,0.25,99.99999999999999,99.99999999999999,True,optimal,119.99999999999997,0.8863239288330078,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR06328,ATP:ADP phosphatransferase,,ENSG00000005022 or ENSG00000151729 or ENSG00000169100,0.9,0.09999999999999998,99.99999999999999,99.99999999999999,True,optimal,119.99999999999999,0.9128038883209229,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666638,aerobic,pfba,fva_informed
MAR06328,ATP:ADP phosphatransferase,,ENSG00000005022 or ENSG00000151729 or ENSG00000169100,1.0,0.0,99.99999999999999,0.0,True,optimal,120.0,1.1519758701324463,120.0,12.0,6.0,2.0,10.0,20.0,0.0,0.0,1441.6666666666856,aerobic,pfba,fva_informed
MAR06409,Dihydrolipoamide:NAD+ oxidoreductase,,ENSG00000091140,0.0,1.0,-19.99999999999967,-19.99999999999991,True,optimal,120.00000000000001,0.6759908199310303,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.666666666669,aerobic,pfba,fva_informed
MAR06409,Dihydrolipoamide:NAD+ oxidoreductase,,ENSG00000091140,0.1,0.9,-19.99999999999967,-19.99999999999991,True,optimal,120.00000000000004,0.6901035308837891,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.666666666669,aerobic,pfba,fva_informed
MAR06409,Dihydrolipoamide:NAD+ oxidoreductase,,ENSG00000091140,0.25,0.75,-19.99999999999967,-19.99999999999954,True,optimal,119.99999999999999,0.6928324699401855,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666642,aerobic,pfba,fva_informed
MAR06409,Dihydrolipoamide:NAD+ oxidoreductase,,ENSG00000091140,0.5,0.5,-19.99999999999967,-19.99999999999991,True,optimal,120.00000000000001,0.6772692203521729,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.666666666669,aerobic,pfba,fva_informed
MAR06409,Dihydrolipoamide:NAD+ oxidoreductase,,ENSG00000091140,0.75,0.25,-19.99999999999967,-10.000000000000886,True,optimal,119.1666666666667,0.8340356349945068,119.16666666666674,11.916666666666675,5.9583333333333375,1.9861111111111123,10.0,20.0,0.0,0.0,1246.111111111116,aerobic,pfba,fva_informed
MAR06409,Dihydrolipoamide:NAD+ oxidoreductase,,ENSG00000091140,0.9,0.09999999999999998,-19.99999999999967,-4.00000000000031,True,optimal,117.50000000000016,1.0343413352966309,117.50000000000014,11.750000000000014,5.875000000000007,1.9583333333333357,10.0,20.0,0.0,0.0,1251.0000000000052,aerobic,pfba,fva_informed
MAR06409,Dihydrolipoamide:NAD+ oxidoreductase,,ENSG00000091140,1.0,0.0,-19.99999999999967,0.0,True,optimal,115.99999999999997,1.042158842086792,116.00000000000003,11.600000000000003,5.800000000000002,1.9333333333333338,10.0,20.0,0.0,0.0,1272.4444444458331,aerobic,pfba,fva_informed
MAR06412,acetyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-acetyltransferase,,ENSG00000110435 and ENSG00000150768,0.0,1.0,19.99999999999956,19.99999999999956,True,optimal,119.99999999999997,0.9326338768005371,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR06412,acetyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-acetyltransferase,,ENSG00000110435 and ENSG00000150768,0.1,0.9,19.99999999999956,19.99999999999956,True,optimal,119.99999999999997,0.8880033493041992,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR06412,acetyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-acetyltransferase,,ENSG00000110435 and ENSG00000150768,0.25,0.75,19.99999999999956,19.12500000000129,True,optimal,119.94531250000013,1.1271119117736816,119.94531250000007,11.994531250000007,5.997265625000003,1.999088541666668,10.0,20.0,0.0,0.0,1293.3489583333383,aerobic,pfba,fva_informed
MAR06412,acetyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-acetyltransferase,,ENSG00000110435 and ENSG00000150768,0.5,0.5,19.99999999999956,12.750000000001657,True,optimal,119.54687500000004,1.1919519901275635,119.54687500000007,11.954687500000007,5.977343750000004,1.9924479166666678,10.0,20.0,0.0,0.0,1269.177083333341,aerobic,pfba,fva_informed
MAR06412,acetyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-acetyltransferase,,ENSG00000110435 and ENSG00000150768,0.75,0.25,19.99999999999956,6.375000000002291,True,optimal,119.14843750000004,1.222358226776123,119.14843750000006,11.914843750000006,5.957421875000003,1.9858072916666676,10.0,20.0,0.0,0.0,1245.0052083333424,aerobic,pfba,fva_informed
MAR06412,acetyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-acetyltransferase,,ENSG00000110435 and ENSG00000150768,0.9,0.09999999999999998,19.99999999999956,2.550000000000233,True,optimal,117.91250000000014,1.1377151012420654,117.91250000000016,11.791250000000016,5.895625000000008,1.965208333333336,10.0,20.0,0.0,0.0,1243.4916666666684,aerobic,pfba,fva_informed
MAR06412,acetyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-acetyltransferase,,ENSG00000110435 and ENSG00000150768,1.0,0.0,19.99999999999956,0.0,True,optimal,115.99999999999797,1.5935885906219482,115.99999999999996,11.599999999999996,5.799999999999998,1.9333333333333327,10.0,20.0,0.0,0.0,1256.666666666672,aerobic,pfba,fva_informed
MAR06914,ferrocytochrome-c:oxygen oxidoreductase,,ENSG00000198804 and ENSG00000198712 and ENSG00000198938 and (ENSG00000131143 or ENSG00000131055) and ENSG00000178741 and ENSG00000135940 and (ENSG00000111775 or ENSG00000156885) and (ENSG00000126267 or ENSG00000160471) and ENSG00000164919 and (ENSG00000161281 or ENSG00000112695) and ENSG00000131174 and ENSG00000170516 and ENSG00000127184 and ENSG00000176340 and ENSG00000189043,0.0,1.0,20.0,19.999999999999893,True,optimal,119.99999999999962,1.318281888961792,119.99999999999963,11.999999999999963,5.999999999999981,1.9999999999999938,10.0,20.0,0.0,0.0,1296.666666666681,aerobic,pfba,fva_informed
MAR06914,ferrocytochrome-c:oxygen oxidoreductase,,ENSG00000198804 and ENSG00000198712 and ENSG00000198938 and (ENSG00000131143 or ENSG00000131055) and ENSG00000178741 and ENSG00000135940 and (ENSG00000111775 or ENSG00000156885) and (ENSG00000126267 or ENSG00000160471) and ENSG00000164919 and (ENSG00000161281 or ENSG00000112695) and ENSG00000131174 and ENSG00000170516 and ENSG00000127184 and ENSG00000176340 and ENSG00000189043,0.1,0.9,20.0,17.999999999999904,True,optimal,109.99999999999947,1.6526696681976318,109.99999999999952,10.999999999999952,6.111111111111117,1.8333333333333253,10.0,17.999999999999904,0.0,0.0,1191.3333333333312,aerobic,pfba,fva_informed
MAR06914,ferrocytochrome-c:oxygen oxidoreductase,,ENSG00000198804 and ENSG00000198712 and ENSG00000198938 and (ENSG00000131143 or ENSG00000131055) and ENSG00000178741 and ENSG00000135940 and (ENSG00000111775 or ENSG00000156885) and (ENSG00000126267 or ENSG00000160471) and ENSG00000164919 and (ENSG00000161281 or ENSG00000112695) and ENSG00000131174 and ENSG00000170516 and ENSG00000127184 and ENSG00000176340 and ENSG00000189043,0.25,0.75,20.0,14.99999999999992,True,optimal,94.99999999999959,1.2977185249328613,94.99999999999956,9.499999999999956,6.333333333333336,1.583333333333326,10.0,14.999999999999925,0.0,0.0,1033.3333333333233,aerobic,pfba,fva_informed
MAR06914,ferrocytochrome-c:oxygen oxidoreductase,,ENSG00000198804 and ENSG00000198712 and ENSG00000198938 and (ENSG00000131143 or ENSG00000131055) and ENSG00000178741 and ENSG00000135940 and (ENSG00000111775 or ENSG00000156885) and (ENSG00000126267 or ENSG00000160471) and ENSG00000164919 and (ENSG00000161281 or ENSG00000112695) and ENSG00000131174 and ENSG00000170516 and ENSG00000127184 and ENSG00000176340 and ENSG00000189043,0.5,0.5,20.0,9.999999999999947,True,optimal,69.9999999999997,1.5851001739501953,69.99999999999974,6.999999999999974,7.000000000000015,1.1666666666666623,10.0,9.999999999999941,1.0927886305293012e-13,1.5611266150418645e-15,769.9999999999982,aerobic,pfba,fva_informed
MAR06914,ferrocytochrome-c:oxygen oxidoreductase,,ENSG00000198804 and ENSG00000198712 and ENSG00000198938 and (ENSG00000131143 or ENSG00000131055) and ENSG00000178741 and ENSG00000135940 and (ENSG00000111775 or ENSG00000156885) and (ENSG00000126267 or ENSG00000160471) and ENSG00000164919 and (ENSG00000161281 or ENSG00000112695) and ENSG00000131174 and ENSG00000170516 and ENSG00000127184 and ENSG00000176340 and ENSG00000189043,0.75,0.25,20.0,4.999999999999973,True,optimal,44.999999999999865,1.358565092086792,44.999999999999844,4.499999999999984,9.000000000000016,0.7499999999999974,10.0,4.999999999999973,10.000000000000636,0.22222222222223711,519.9999999999978,aerobic,pfba,fva_informed
MAR06914,ferrocytochrome-c:oxygen oxidoreductase,,ENSG00000198804 and ENSG00000198712 and ENSG00000198938 and (ENSG00000131143 or ENSG00000131055) and ENSG00000178741 and ENSG00000135940 and (ENSG00000111775 or ENSG00000156885) and (ENSG00000126267 or ENSG00000160471) and ENSG00000164919 and (ENSG00000161281 or ENSG00000112695) and ENSG00000131174 and ENSG00000170516 and ENSG00000127184 and ENSG00000176340 and ENSG00000189043,0.9,0.09999999999999998,20.0,1.999999999999989,True,optimal,29.999999999999947,1.18326735496521,29.999999999999947,2.9999999999999947,15.000000000000053,0.4999999999999991,10.0,1.9999999999999893,15.999999999999925,0.5333333333333318,370.0000000000009,aerobic,pfba,fva_informed
MAR06914,ferrocytochrome-c:oxygen oxidoreductase,,ENSG00000198804 and ENSG00000198712 and ENSG00000198938 and (ENSG00000131143 or ENSG00000131055) and ENSG00000178741 and ENSG00000135940 and (ENSG00000111775 or ENSG00000156885) and (ENSG00000126267 or ENSG00000160471) and ENSG00000164919 and (ENSG00000161281 or ENSG00000112695) and ENSG00000131174 and ENSG00000170516 and ENSG00000127184 and ENSG00000176340 and ENSG00000189043,1.0,0.0,20.0,0.0,True,optimal,19.99999999999999,0.844496488571167,20.0,2.0,20000000000.0,0.3333333333333333,10.0,0.0,20.0,1.0,270.0000000000001,aerobic,pfba,fva_informed
MAR06916,ATP phosphohydrolase,,ENSG00000099624 and ENSG00000110955 and ENSG00000116459 and ENSG00000124172 and ENSG00000135390 and ENSG00000152234 and ENSG00000154518 and ENSG00000154723 and ENSG00000156411 and ENSG00000159199 and ENSG00000165629 and ENSG00000167283 and ENSG00000167863 and ENSG00000169020 and ENSG00000173915 and ENSG00000198899 and ENSG00000228253 and ENSG00000241468 and ENSG00000241837 and ENSG00000249222 and ENSG00000180389,0.0,1.0,99.99999999999983,100.0000000000004,True,optimal,120.00000000000006,1.4853894710540771,120.00000000000004,12.000000000000004,6.000000000000002,2.000000000000001,10.0,20.0,0.0,0.0,1296.666666666699,aerobic,pfba,fva_informed
MAR06916,ATP phosphohydrolase,,ENSG00000099624 and ENSG00000110955 and ENSG00000116459 and ENSG00000124172 and ENSG00000135390 and ENSG00000152234 and ENSG00000154518 and ENSG00000154723 and ENSG00000156411 and ENSG00000159199 and ENSG00000165629 and ENSG00000167283 and ENSG00000167863 and ENSG00000169020 and ENSG00000173915 and ENSG00000198899 and ENSG00000228253 and ENSG00000241468 and ENSG00000241837 and ENSG00000249222 and ENSG00000180389,0.1,0.9,99.99999999999983,100.00000000000007,True,optimal,120.00000000000003,1.457458257675171,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666733,aerobic,pfba,fva_informed
MAR06916,ATP phosphohydrolase,,ENSG00000099624 and ENSG00000110955 and ENSG00000116459 and ENSG00000124172 and ENSG00000135390 and ENSG00000152234 and ENSG00000154518 and ENSG00000154723 and ENSG00000156411 and ENSG00000159199 and ENSG00000165629 and ENSG00000167283 and ENSG00000167863 and ENSG00000169020 and ENSG00000173915 and ENSG00000198899 and ENSG00000228253 and ENSG00000241468 and ENSG00000241837 and ENSG00000249222 and ENSG00000180389,0.25,0.75,99.99999999999983,83.99999999999682,True,optimal,116.79999999999947,1.5881495475769043,116.7999999999993,11.67999999999993,5.839999999999965,1.946666666666655,10.0,20.0,7.199999999997776,0.06164383561641969,1574.533333333498,aerobic,pfba,fva_informed
MAR06916,ATP phosphohydrolase,,ENSG00000099624 and ENSG00000110955 and ENSG00000116459 and ENSG00000124172 and ENSG00000135390 and ENSG00000152234 and ENSG00000154518 and ENSG00000154723 and ENSG00000156411 and ENSG00000159199 and ENSG00000165629 and ENSG00000167283 and ENSG00000167863 and ENSG00000169020 and ENSG00000173915 and ENSG00000198899 and ENSG00000228253 and ENSG00000241468 and ENSG00000241837 and ENSG00000249222 and ENSG00000180389,0.5,0.5,99.99999999999983,55.999999999997875,True,optimal,95.99999999999801,1.6462748050689697,95.99999999999785,9.599999999999785,4.799999999999892,1.5999999999999643,10.0,20.0,0.0,0.0,1998.3636363636233,aerobic,pfba,fva_informed
MAR06916,ATP phosphohydrolase,,ENSG00000099624 and ENSG00000110955 and ENSG00000116459 and ENSG00000124172 and ENSG00000135390 and ENSG00000152234 and ENSG00000154518 and ENSG00000154723 and ENSG00000156411 and ENSG00000159199 and ENSG00000165629 and ENSG00000167283 and ENSG00000167863 and ENSG00000169020 and ENSG00000173915 and ENSG00000198899 and ENSG00000228253 and ENSG00000241468 and ENSG00000241837 and ENSG00000249222 and ENSG00000180389,0.75,0.25,99.99999999999983,27.999999999998938,True,optimal,67.99999999999922,1.592193365097046,67.99999999999899,6.7999999999998995,3.3999999999999497,1.1333333333333164,10.0,20.0,0.0,0.0,1817.5789473684185,aerobic,pfba,fva_informed
MAR06916,ATP phosphohydrolase,,ENSG00000099624 and ENSG00000110955 and ENSG00000116459 and ENSG00000124172 and ENSG00000135390 and ENSG00000152234 and ENSG00000154518 and ENSG00000154723 and ENSG00000156411 and ENSG00000159199 and ENSG00000165629 and ENSG00000167283 and ENSG00000167863 and ENSG00000169020 and ENSG00000173915 and ENSG00000198899 and ENSG00000228253 and ENSG00000241468 and ENSG00000241837 and ENSG00000249222 and ENSG00000180389,0.9,0.09999999999999998,99.99999999999983,11.199999999999573,True,optimal,51.19999999999959,1.5561130046844482,51.19999999999958,5.1199999999999575,2.5599999999999787,0.8533333333333263,10.0,20.0,0.0,0.0,1760.0000000000023,aerobic,pfba,fva_informed
MAR06916,ATP phosphohydrolase,,ENSG00000099624 and ENSG00000110955 and ENSG00000116459 and ENSG00000124172 and ENSG00000135390 and ENSG00000152234 and ENSG00000154518 and ENSG00000154723 and ENSG00000156411 and ENSG00000159199 and ENSG00000165629 and ENSG00000167283 and ENSG00000167863 and ENSG00000169020 and ENSG00000173915 and ENSG00000198899 and ENSG00000228253 and ENSG00000241468 and ENSG00000241837 and ENSG00000249222 and ENSG00000180389,1.0,0.0,99.99999999999983,0.0,True,optimal,40.000000000000014,1.0447027683258057,40.00000000000008,4.000000000000008,2.000000000000004,0.666666666666668,10.0,20.0,0.0,0.0,1760.0000000000089,aerobic,pfba,fva_informed
MAR06918,ubiquinol:ferricytochrome-c oxidoreductase,,ENSG00000010256 and ENSG00000127540 and ENSG00000140740 and ENSG00000156467 and ENSG00000164405 and ENSG00000169021 and ENSG00000173660 and ENSG00000179091 and ENSG00000184076 and ENSG00000198727,0.0,1.0,40.00000000000001,39.99999999999814,True,optimal,119.99999999999623,1.3401522636413574,119.99999999999625,11.999999999999625,5.999999999999813,1.9999999999999374,10.0,20.0,0.0,0.0,1296.666666666557,aerobic,pfba,fva_informed
MAR06918,ubiquinol:ferricytochrome-c oxidoreductase,,ENSG00000010256 and ENSG00000127540 and ENSG00000140740 and ENSG00000156467 and ENSG00000164405 and ENSG00000169021 and ENSG00000173660 and ENSG00000179091 and ENSG00000184076 and ENSG00000198727,0.1,0.9,40.00000000000001,35.99999999999832,True,optimal,111.99999999999662,1.4537572860717773,111.99999999999667,11.199999999999667,5.5999999999998336,1.8666666666666112,10.0,20.0,0.0,0.0,1248.6666666666492,aerobic,pfba,fva_informed
MAR06918,ubiquinol:ferricytochrome-c oxidoreductase,,ENSG00000010256 and ENSG00000127540 and ENSG00000140740 and ENSG00000156467 and ENSG00000164405 and ENSG00000169021 and ENSG00000173660 and ENSG00000179091 and ENSG00000184076 and ENSG00000198727,0.25,0.75,40.00000000000001,29.999999999998604,True,optimal,99.99999999999719,1.5120818614959717,99.99999999999716,9.999999999999716,4.999999999999858,1.6666666666666192,10.0,20.0,0.0,0.0,1176.6666666666456,aerobic,pfba,fva_informed
MAR06918,ubiquinol:ferricytochrome-c oxidoreductase,,ENSG00000010256 and ENSG00000127540 and ENSG00000140740 and ENSG00000156467 and ENSG00000164405 and ENSG00000169021 and ENSG00000173660 and ENSG00000179091 and ENSG00000184076 and ENSG00000198727,0.5,0.5,40.00000000000001,19.99999999999907,True,optimal,79.99999999999811,1.3770153522491455,79.99999999999812,7.999999999999813,3.9999999999999063,1.3333333333333022,10.0,20.0,0.0,0.0,1056.6666666666586,aerobic,pfba,fva_informed
MAR06918,ubiquinol:ferricytochrome-c oxidoreductase,,ENSG00000010256 and ENSG00000127540 and ENSG00000140740 and ENSG00000156467 and ENSG00000164405 and ENSG00000169021 and ENSG00000173660 and ENSG00000179091 and ENSG00000184076 and ENSG00000198727,0.75,0.25,40.00000000000001,9.999999999999535,True,optimal,59.999999999999076,1.2679386138916016,59.99999999999906,5.999999999999906,2.999999999999953,0.9999999999999843,10.0,20.0,0.0,0.0,976.6666666666624,aerobic,pfba,fva_informed
MAR06918,ubiquinol:ferricytochrome-c oxidoreductase,,ENSG00000010256 and ENSG00000127540 and ENSG00000140740 and ENSG00000156467 and ENSG00000164405 and ENSG00000169021 and ENSG00000173660 and ENSG00000179091 and ENSG00000184076 and ENSG00000198727,0.9,0.09999999999999998,40.00000000000001,3.999999999999813,True,optimal,47.999999999999375,1.538304090499878,47.999999999999616,4.799999999999962,2.399999999999981,0.7999999999999936,10.0,20.0,0.0,0.0,928.6666666666649,aerobic,pfba,fva_informed
