iso3_o,iso3_d,gdp_o,gdp_d,dist,tradeflow_baci
CHE,LKA,731767398.053,83902574.443,8042,126715.072
CHE,LSO,731767398.053,2451257.579,8702,497.985
CHE,LTU,731767398.053,54697379.017,1426,126444.695
CHE,LUX,731767398.053,70195715.496,306,375906.664
CHE,LVA,731767398.053,34308783.825,1503,126977.922
CHE,MAC,731767398.053,55204758.07,9288,99421.869
CHE,MAR,731767398.053,119870439.114,2042,379757.637
CHE,MDA,731767398.053,11971345.003,1539,40221.364
CHE,MDG,731767398.053,14191911.512,8313,8030.966
CHE,MDV,731767398.053,5607762.625,7803,12432.298
CHE,MEX,731767398.053,1269404276.771,9698,1512959.439
CHE,MHL,731767398.053,239462.2,13743,30436.189
CHE,MKD,731767398.053,12606338.449,1183,71804.038
CHE,MLI,731767398.053,17280250.805,4145,11259.341
CHE,MLT,731767398.053,15719500.921,1367,109692.153
CHE,MMR,731767398.053,68697759.361,8479,21630.72
CHE,MNE,731767398.053,5542201.151,1009,42536.235
CHE,MNG,731767398.053,14206359.007,6840,22926.526
CHE,MNP,731767398.053,1182000,11879,757.709
CHE,MOZ,731767398.053,15390031.04,8468,20672.421
CHE,MRT,731767398.053,7889655.284,3940,17880.788
CHE,MUS,731767398.053,14045808.843,8939,47252.09
CHE,MWI,731767398.053,11025370.769,7244,18076.5
CHE,MYS,731767398.053,365276379.481,9995,1462176.404
CHE,NAM,731767398.053,12543203.411,7791,45053.783
CHE,NCL,731767398.053,9438130.987,16600,2423.808
CHE,NER,731767398.053,12916455.161,3799,11975.231
CHE,NGA,731767398.053,448120428.859,4560,162225.535
CHE,NIC,731767398.053,12596636.042,9381,14554.252
CHE,NLD,731767398.053,910194347.569,615,5760739.563
CHE,NOR,731767398.053,404941363.636,1405,726337.095
CHE,NPL,731767398.053,34186190.996,6840,119860.955
CHE,NZL,731767398.053,213434571.358,18390,242237.945
CHE,OMN,731767398.053,88060858.257,5136,255842.188
CHE,PAK,731767398.053,320909489.23,5673,430295.877
CHE,PAN,731767398.053,66984427.2,9132,234195.413
CHE,PER,731767398.053,228323495.041,10652,194492.342
CHE,PHL,731767398.053,376823278.561,10437,357956.073
CHE,PLW,731767398.053,274200,11960,0.773
CHE,PNG,731767398.053,24751344.561,14293,2442.484
CHE,POL,731767398.053,597280564.672,1049,2610411.461
CHE,PRT,731767398.053,239986922.639,1722,910940.934
CHE,PRY,731767398.053,37925338.329,10413,33152.497
CHE,PSE,731767398.053,17133500,2821,42490.8
CHE,PYF,731767398.053,6008055.248,16142,15776.657
CHE,QAT,731767398.053,175837550.996,4484,1138760.925
CHE,ROU,731767398.053,249881592.298,1401,1016127.278
CHE,RUS,731767398.053,1693113904.263,2203,3069537.312
CHE,RWA,731767398.053,10356327.149,5853,101416.041
CHE,SAU,731767398.053,803616264.791,4198,1924943.978
CHE,SDN,731767398.053,32338079.165,4165,59888.113
CHE,SEN,731767398.053,23398811.424,4344,89462.406
CHE,SGP,731767398.053,375472731.271,10308,6324498.32
CHE,SLB,731767398.053,1570093.229,15019,62.774
CHE,SLE,731767398.053,4076578.543,4775,1228.776
CHE,SLV,731767398.053,26896660,9470,22593.766
CHE,SMR,731767398.053,1616231.696,489,13436.689
CHE,SOM,731767398.053,6476674.592,6148,633.138
CHE,SRB,731767398.053,51514222.382,966,367447.938
CHE,STP,731767398.053,427425.04,5213,389.675
CHE,SUR,731767398.053,3984483.762,7564,6483.837
CHE,SVK,731767398.053,105284375.641,651,631371.029
CHE,SVN,731767398.053,54178877.606,481,3463705.947
CHE,SWE,731767398.053,533879529.188,1474,1549369.615
CHE,SWZ,731767398.053,4466066.557,8469,7401.305
CHE,SYC,731767398.053,1684228.529,7361,24410.43
CHE,TCA,731767398.053,1197415,7518,2938.052
CHE,TCD,731767398.053,11314951.343,3956,1793.131
CHE,TGO,731767398.053,7220395.248,4621,13144.946
CHE,THA,731767398.053,544081056.185,9050,2166987.578
CHE,TJK,731767398.053,8300784.857,4890,13423.633
CHE,TKM,731767398.053,45231428.571,4146,10589.28
CHE,TLS,731767398.053,2047931.7,12731,98.698
CHE,TON,731767398.053,512350.059,17077,29.206
CHE,TTO,731767398.053,23886216.403,7640,4872.682
CHE,TUN,731767398.053,41772900.763,1179,235206.427
CHE,TUR,731767398.053,761004425.605,1773,3401920.619
CHE,TUV,731767398.053,54223.149,15611,3.643
CHE,TWN,731767398.053,610872000,9569,2076180.373
CHE,TZA,731767398.053,61136873.692,6723,50196.532
CHE,UGA,731767398.053,35353060.634,5711,55107.081
CHE,UKR,731767398.053,153882982.016,1644,1347822.406
CHE,URY,731767398.053,61231149.881,11152,114071.757
CHE,USA,731767398.053,21372572437,6339,41337893.828
CHE,UZB,731767398.053,59907674.027,4767,148018.886
CHE,VCT,731767398.053,910149.699,7419,11463.087
CHE,VNM,731767398.053,330391329.476,9745,782238.664
CHE,VUT,731767398.053,936526.268,16241,214.638
CHE,WSM,731767398.053,852007.105,16287,9023.628
CHE,YEM,731767398.053,21887614.217,4836,20109.323
CHE,ZAF,731767398.053,387934574.098,8379,828902.146
CHE,ZMB,731767398.053,23308667.781,7227,22844.782
CHE,ZWE,731767398.053,19284289.739,7564,14167.076
CHL,CHN,278584733.103,14279937500.608,18861,22625058
CHL,CIV,278584733.103,58539424.93,8209,16620.173
CHL,CMR,278584733.103,39670977.333,9523,1668.609
CHL,COD,278584733.103,51775830.726,9376,3078.665
CHL,COG,278584733.103,12750338.736,9377,3780.243
CHL,COL,278584733.103,323109543.324,4229,652490.24
CHL,COM,278584733.103,1195019.559,11430,142.912
CHL,CPV,278584733.103,1981845.741,7327,2.211
CHL,CRI,278584733.103,64417670.083,5008,173357.199
CHL,CUB,278584733.103,103428000,6384,39599.102
CHL,CUW,278584733.103,2995185.487,5046,1764.633
CHL,CYM,278584733.103,5943589.096,5947,234.148
CHL,CYP,278584733.103,25758357.775,13210,3757.6
CHL,CZE,278584733.103,252498032.247,12452,28958.387
CHL,DEU,278584733.103,3888326788.627,12507,918527.281
CHL,DMA,278584733.103,611537.037,5485,513.295
CHL,DNK,278584733.103,347561349.211,12608,130098.575
CHL,DOM,278584733.103,88941299.734,5749,88436.899
CHL,DZA,278584733.103,171767403.748,10900,29914.322
CHL,ECU,278584733.103,108108009,3596,457936.576
CHL,EGY,278584733.103,303080865.604,12797,47096.516
CHL,ESP,278584733.103,1393046093.137,10681,1273088.375
CHL,EST,278584733.103,31045591.753,13434,8230.98
CHL,ETH,278584733.103,95912590.628,12360,664.326
CHL,FIN,278584733.103,268508200.125,13464,275072.586
CHL,FJI,278584733.103,5496264.766,10735,1347.422
CHL,FRA,278584733.103,2728870246.706,11627,934161.504
CHL,FSM,278584733.103,412479.413,14212,435.177
CHL,GAB,278584733.103,16874405.84,9119,804.211
CHL,GBR,278584733.103,2878673912.414,11650,669844.656
CHL,GEO,278584733.103,17470436.259,14383,111727.616
CHL,GHA,278584733.103,68337537.816,8511,29971.401
CHL,GIN,278584733.103,13442861.444,7678,228.566
CHL,GMB,278584733.103,1813608.28,7725,6.271
CHL,GNQ,278584733.103,11364134.109,9238,200.3
CHL,GRC,278584733.103,205144152.831,12546,49885.285
CHL,GRD,278584733.103,1213485.185,5125,641.879
CHL,GTM,278584733.103,77020015.201,5723,131468.585
CHL,GUM,278584733.103,6364000,15817,854.087
CHL,GUY,278584733.103,5173760.192,4647,5686.437
CHL,HKG,278584733.103,363052489.184,18681,114594.937
CHL,HND,278584733.103,25089976.947,5547,43698.151
CHL,HRV,278584733.103,62246206.341,12346,1884.687
CHL,HTI,278584733.103,14785839.383,5757,3506.118
CHL,HUN,278584733.103,163526491.433,12637,7608.871
CHL,IDN,278584733.103,1119099868.265,15606,130959.121
CHL,IND,278584733.103,2831552222.52,16927,1208651.469
CHL,IRL,278584733.103,399122063.504,11442,58971.206
CHL,IRN,278584733.103,291362916.336,14782,3275.592
CHL,IRQ,278584733.103,233636097.8,14089,2644.282
CHL,ISL,278584733.103,24857740.445,11629,7420.704
CHL,ISR,278584733.103,397934596.953,13199,164790.305
CHL,ITA,278584733.103,2011285742.552,11892,771584.922
CHL,JAM,278584733.103,15830768.55,5731,22533.66
CHL,JOR,278584733.103,44502895.915,13294,10178.186
CHL,JPN,278584733.103,5123318151.511,17242,6379451.5
CHL,KAZ,278584733.103,181667190.076,17008,8384.066
CHL,KEN,278584733.103,100379713.697,11548,51489.755
CHL,KGZ,278584733.103,8871026.074,16828,682.116
CHL,KHM,278584733.103,27089389.787,17538,27634.859
CHL,KNA,278584733.103,1164877.852,5679,95.168
CHL,KOR,278584733.103,1651422932.448,18364,4708045.5
CHL,KWT,278584733.103,136196760.181,14257,10304.264
CHL,LAO,278584733.103,18740559.554,18164,1200.825
CHL,LBN,278584733.103,51605959.131,13337,9695.615
CHL,LBR,278584733.103,3319596.5,7684,1027.698
CHL,LBY,278584733.103,69252306.372,11435,3030.147
CHL,LCA,278584733.103,2118791.548,5352,2098.213
CHL,LKA,278584733.103,83902574.443,15792,18866.332
CHL,LSO,278584733.103,2451257.579,8956,95.917
CHL,LTU,278584733.103,54697379.017,13325,19749.071
CHL,LUX,278584733.103,70195715.496,11904,1850.733
CHL,LVA,278584733.103,34308783.825,13325,11705.569
CHL,MAC,278584733.103,55204758.07,18693,3975.831
CHL,MAR,278584733.103,119870439.114,9924,24336.726
CHL,MDA,278584733.103,11971345.003,13310,1724.784
CHL,MDG,278584733.103,14191911.512,11269,77.687
CHL,MDV,278584733.103,5607762.625,15090,727.114
CHL,MEX,278584733.103,1269404276.771,6589,1441087.938
CHL,MKD,278584733.103,12606338.449,12557,897.36
CHL,MLI,278584733.103,17280250.805,8368,2198.684
CHL,MLT,278584733.103,15719500.921,11712,5734.444
CHL,MMR,278584733.103,68697759.361,17743,1342.295
CHL,MNE,278584733.103,5542201.151,12416,523.496
CHL,MNG,278584733.103,14206359.007,18386,1415.939
CHL,MNP,278584733.103,1182000,15846,597.687
CHL,MOZ,278584733.103,15390031.04,9571,13528.97
CHL,MRT,278584733.103,7889655.284,8136,6524.091
CHL,MUS,278584733.103,14045808.843,11925,1421.307
CHL,MWI,278584733.103,11025370.769,10460,3.171
CHL,MYS,278584733.103,365276379.481,16556,231369.227
CHL,NAM,278584733.103,12543203.411,8465,95839.247
CHL,NCL,278584733.103,9438130.987,11376,74.909
CHL,NER,278584733.103,12916455.161,9290,87.772
CHL,NGA,278584733.103,448120428.859,8945,112823.476
CHL,NIC,278584733.103,12596636.042,5310,32043.25
CHL,NLD,278584733.103,910194347.569,11991,1698219.594
CHL,NOR,278584733.103,404941363.636,12709,103032.175
CHL,NPL,278584733.103,34186190.996,17641,1524.634
CHL,NZL,278584733.103,213434571.358,9690,87568.196
CHL,OMN,278584733.103,88060858.257,14991,9662.805
CHL,PAK,278584733.103,320909489.23,15838,25120.649
CHL,PAN,278584733.103,66984427.2,4791,160852.914
CHL,PER,278584733.103,228323495.041,2459,1797555.594
CHL,PHL,278584733.103,376823278.561,17615,170706.578
CHL,PNG,278584733.103,24751344.561,13806,121.996
CHL,POL,278584733.103,597280564.672,12969,97649.167
CHL,PRT,278584733.103,239986922.639,10205,46542.757
CHL,PRY,278584733.103,37925338.329,1551,485998.869
CHL,PSE,278584733.103,17133500,13145,1053.942
CHL,PYF,278584733.103,6008055.248,7951,1363.273
CHL,QAT,278584733.103,175837550.996,14402,12607.549
CHL,ROU,278584733.103,249881592.298,13012,6214.188
CHL,RUS,278584733.103,1693113904.263,14117,851904.203
CHL,RWA,278584733.103,10356327.149,10887,163.363
CHL,SAU,278584733.103,803616264.791,13940,146417.236
CHL,SEN,278584733.103,23398811.424,7761,1295.15
CHL,SGP,278584733.103,375472731.271,16398,75862.614
CHL,SLE,278584733.103,4076578.543,7634,51.857
CHL,SLV,278584733.103,26896660,5576,85882.093
CHL,SMR,278584733.103,1616231.696,12001,191.936
CHL,SOM,278584733.103,6476674.592,12535,551.486
CHL,SRB,278584733.103,51514222.382,12616,4153.639
CHL,SUR,278584733.103,3984483.762,4649,25835.773
CHL,SVK,278584733.103,105284375.641,12536,4306.933
CHL,SVN,278584733.103,54178877.606,12256,24961.162
CHL,SWE,278584733.103,533879529.188,13067,99058.809
CHL,SWZ,278584733.103,4466066.557,9440,125.788
CHL,SYC,278584733.103,1684228.529,12963,164.667
CHL,TCA,278584733.103,1197415,6078,452.475
CHL,TCD,278584733.103,11314951.343,10353,1849.128
CHL,TGO,278584733.103,7220395.248,8728,605.57
CHL,THA,278584733.103,544081056.185,17646,390201.076
CHL,TJK,278584733.103,8300784.857,16353,553.622
CHL,TON,278584733.103,512350.059,10003,658.776
CHL,TTO,278584733.103,23886216.403,4978,20780.779
CHL,TUN,278584733.103,41772900.763,11431,5551.161
CHL,TUR,278584733.103,761004425.605,13091,243994.694
CHL,TWN,278584733.103,610872000,18517,1534239.594
CHL,TZA,278584733.103,61136873.692,11412,276.763
CHL,UGA,278584733.103,35353060.634,11260,4946.195
CHL,UKR,278584733.103,153882982.016,13538,32242.683
CHL,URY,278584733.103,61231149.881,1343,109389.282
CHL,USA,278584733.103,21372572437,8220,9738713.563
CHL,UZB,278584733.103,59907674.027,16398,366.995
CHL,VCT,278584733.103,910149.699,5255,787.381
CHL,VNM,278584733.103,330391329.476,17475,268061.02
CHL,WSM,278584733.103,852007.105,10177,133.096
CHL,YEM,278584733.103,21887614.217,13231,145.765
CHL,ZAF,278584733.103,387934574.098,9192,102187.449
CHL,ZMB,278584733.103,23308667.781,9883,6249.368
CHN,CIV,14279937500.608,58539424.93,12966,2075955.6
CHN,CMR,14279937500.608,39670977.333,11669,1676009.336
CHN,COD,14279937500.608,51775830.726,11798,2297212.762
CHN,COG,14279937500.608,12750338.736,11798,435183.513
CHN,COL,14279937500.608,323109543.324,15713,10943959.07
CHN,COM,14279937500.608,1195019.559,9584,75783.082
CHN,CPV,14279937500.608,1981845.741,13682,67802.491
CHN,CRI,14279937500.608,64417670.083,14705,2003275.709
CHN,CUB,14279937500.608,103428000,13480,790160.419
CHN,CUW,14279937500.608,2995185.487,15084,58650.168
CHN,CYM,14279937500.608,5943589.096,13910,38174.825
CHN,CYP,14279937500.608,25758357.775,7937,611759.055
CHN,CZE,14279937500.608,252498032.247,8503,20359418.234
CHN,DEU,14279937500.608,3888326788.627,8415,96745983.625
CHN,DJI,14279937500.608,3088853.639,8250,2210214.508
CHN,DMA,14279937500.608,611537.037,14847,33351.117
CHN,DNK,14279937500.608,347561349.211,8271,7176747.836
CHN,DOM,14279937500.608,88941299.734,14372,2873513.753
CHN,DZA,14279937500.608,171767403.748,10130,6944626.07
CHN,ECU,14279937500.608,108108009,16091,3948555.359
CHN,EGY,14279937500.608,303080865.604,8370,12933562.5
CHN,ESP,14279937500.608,1393046093.137,10277,30282835.625
CHN,EST,14279937500.608,31045591.753,7432,1221860.421
CHN,ETH,14279937500.608,95912590.628,8809,2769684.34
CHN,FIN,14279937500.608,268508200.125,7392,4040190.844
CHN,FJI,14279937500.608,5496264.766,8178,394342.251
CHN,FRA,14279937500.608,2728870246.706,9284,47697839.688
CHN,FSM,14279937500.608,412479.413,4669,18703.573
CHN,GAB,14279937500.608,16874405.84,12072,377119.383
CHN,GBR,14279937500.608,2878673912.414,9217,64731149.125
CHN,GEO,14279937500.608,17470436.259,6741,1259676.622
CHN,GHA,14279937500.608,68337537.816,12666,4554574.117
CHN,GIN,14279937500.608,13442861.444,13441,1718063.898
CHN,GMB,14279937500.608,1813608.28,13351,533132.406
CHN,GNB,14279937500.608,1439638.443,13404,31897.543
CHN,GNQ,14279937500.608,11364134.109,11954,113243.926
CHN,GRC,14279937500.608,205144152.831,8558,6202619.383
CHN,GRD,14279937500.608,1213485.185,15203,18024.64
CHN,GRL,14279937500.608,2994332.324,9411,663.218
CHN,GTM,14279937500.608,77020015.201,13896,2456229.738
CHN,GUY,14279937500.608,5173760.192,15796,287411.638
CHN,HKG,14279937500.608,363052489.184,1226,262037627
CHN,HND,14279937500.608,25089976.947,14137,1256184.085
CHN,HRV,14279937500.608,62246206.341,8662,1207941.591
CHN,HTI,14279937500.608,14785839.383,14306,560648.191
CHN,HUN,14279937500.608,163526491.433,8364,7294704.598
CHN,IDN,14279937500.608,1119099868.265,4425,46563871
CHN,IND,14279937500.608,2831552222.52,4252,73153094.563
CHN,IRL,14279937500.608,399122063.504,9368,3706402.637
CHN,IRN,14279937500.608,291362916.336,6390,9607816.313
CHN,IRQ,14279937500.608,233636097.8,7085,9471467.781
CHN,ISL,14279937500.608,24857740.445,8958,371778.069
CHN,ISR,14279937500.608,397934596.953,7966,9737733.381
CHN,ITA,14279937500.608,2011285742.552,9138,35340014
CHN,JAM,14279937500.608,15830768.55,14222,671427.472
CHN,JOR,14279937500.608,44502895.915,7873,3929173.281
CHN,JPN,14279937500.608,5123318151.511,1763,149568312.75
CHN,KAZ,14279937500.608,181667190.076,4117,11098596.027
CHN,KEN,14279937500.608,100379713.697,9578,4785857.453
CHN,KGZ,14279937500.608,8871026.074,4304,5928206.649
CHN,KHM,14279937500.608,27089389.787,2763,7914245.504
CHN,KIR,14279937500.608,177935.349,6342,20160.693
CHN,KNA,14279937500.608,1164877.852,14617,9648.106
CHN,KOR,14279937500.608,1651422932.448,867,110977973
CHN,KWT,14279937500.608,136196760.181,6932,5123449.803
CHN,LAO,14279937500.608,18740559.554,2402,1906112.699
CHN,LBN,14279937500.608,51605959.131,7821,1811406.859
CHN,LBR,14279937500.608,3319596.5,13466,3909572
CHN,LBY,14279937500.608,69252306.372,9668,2453649.001
CHN,LCA,14279937500.608,2118791.548,14993,34427.578
CHN,LKA,14279937500.608,83902574.443,5091,4225901.797
CHN,LSO,14279937500.608,2451257.579,11979,99449.568
CHN,LTU,14279937500.608,54697379.017,7611,1432827.161
CHN,LUX,14279937500.608,70195715.496,9018,1297166.547
CHN,LVA,14279937500.608,34308783.825,7576,862154.109
CHN,MAC,14279937500.608,55204758.07,1271,3104696
CHN,MAR,14279937500.608,119870439.114,11067,4907498.682
CHN,MDA,14279937500.608,11971345.003,7728,507039.456
CHN,MDG,14279937500.608,14191911.512,9643,999067.867
CHN,MDV,14279937500.608,5607762.625,5835,455683.223
CHN,MEX,14279937500.608,1269404276.771,12928,63471740.438
CHN,MHL,14279937500.608,239462.2,5827,2384699.781
CHN,MKD,14279937500.608,12606338.449,8507,483602.342
CHN,MLI,14279937500.608,17280250.805,12763,707430.197
CHN,MLT,14279937500.608,15719500.921,9375,949084.656
CHN,MMR,14279937500.608,68697759.361,3017,12384526.094
CHN,MNE,14279937500.608,5542201.151,8636,222828.821
CHN,MNG,14279937500.608,14206359.007,2228,2044999.266
CHN,MOZ,14279937500.608,15390031.04,11372,1697787.031
CHN,MRT,14279937500.608,7889655.284,12913,1084378.276
CHN,MUS,14279937500.608,14045808.843,8884,999922.035
CHN,MWI,14279937500.608,11025370.769,10590,484596.701
CHN,MYS,14279937500.608,365276379.481,3737,50546341.5
CHN,NAM,14279937500.608,12543203.411,12594,315766.546
CHN,NCL,14279937500.608,9438130.987,7622,154842.255
CHN,NER,14279937500.608,12916455.161,11874,434265.559
CHN,NGA,14279937500.608,448120428.859,12241,15995656.875
CHN,NIC,14279937500.608,12596636.042,14375,759074.815
CHN,NLD,14279937500.608,910194347.569,8894,66830306.125
CHN,NOR,14279937500.608,404941363.636,8105,7131343.875
CHN,NPL,14279937500.608,34186190.996,3512,1771369.394
CHN,NRU,14279937500.608,118724.074,5943,1207.1
CHN,NZL,14279937500.608,213434571.358,9361,7447443.086
CHN,OMN,14279937500.608,88060858.257,6193,3016942.883
CHN,PAK,14279937500.608,320909489.23,5339,15051432.031
CHN,PAN,14279937500.608,66984427.2,15029,7946400.625
CHN,PER,14279937500.608,228323495.041,17167,10173618.023
CHN,PHL,14279937500.608,376823278.561,1841,36480981
CHN,PLW,14279937500.608,274200,2962,18661.192
CHN,PNG,14279937500.608,24751344.561,5271,801394.183
CHN,POL,14279937500.608,597280564.672,7985,27756350
CHN,PRT,14279937500.608,239986922.639,10732,4030763.328
CHN,PRY,14279937500.608,37925338.329,19342,1866741.258
CHN,PSE,14279937500.608,17133500,8022,198778.883
CHN,PYF,14279937500.608,6008055.248,10910,216211.627
CHN,QAT,14279937500.608,175837550.996,6790,2965544.5
CHN,ROU,14279937500.608,249881592.298,8044,5079288.969
CHN,RUS,14279937500.608,1693113904.263,6831,48532096.375
CHN,RWA,14279937500.608,10356327.149,10259,514700.332
CHN,SAU,14279937500.608,803616264.791,7253,26830967.063
CHN,SDN,14279937500.608,32338079.165,9033,2291975.127
CHN,SEN,14279937500.608,23398811.424,13301,2104473.976
CHN,SGP,14279937500.608,375472731.271,3797,53490242.5
CHN,SLB,14279937500.608,1570093.229,6090,98504.237
CHN,SLE,14279937500.608,4076578.543,13494,313514.632
CHN,SLV,14279937500.608,26896660,14061,1573444.702
CHN,SMR,14279937500.608,1616231.696,9010,3741.192
CHN,SOM,14279937500.608,6476674.592,8576,732020.202
CHN,SRB,14279937500.608,51514222.382,8418,1598292.788
CHN,STP,14279937500.608,427425.04,12329,12990.412
CHN,SUR,14279937500.608,3984483.762,15884,247019.799
CHN,SVK,14279937500.608,105284375.641,8451,4111744.992
CHN,SVN,14279937500.608,54178877.606,8743,3173860.596
CHN,SWE,14279937500.608,533879529.188,7782,9455315.563
CHN,SWZ,14279937500.608,4466066.557,11507,135562.519
CHN,SYC,14279937500.608,1684228.529,8033,79113.287
CHN,TCA,14279937500.608,1197415,14022,2976.872
CHN,TCD,14279937500.608,11314951.343,10837,278106.988
CHN,TGO,14279937500.608,7220395.248,12455,1844209.842
CHN,THA,14279937500.608,544081056.185,2887,47086360.75
CHN,TJK,14279937500.608,8300784.857,4818,1562880.622
CHN,TKM,14279937500.608,45231428.571,5725,430988.708
CHN,TLS,14279937500.608,2047931.7,4424,143539.884
CHN,TON,14279937500.608,512350.059,8901,29444.01
CHN,TTO,14279937500.608,23886216.403,15358,362245.926
CHN,TUN,14279937500.608,41772900.763,9632,1779565.837
CHN,TUR,14279937500.608,761004425.605,8004,19075144.75
CHN,TUV,14279937500.608,54223.149,7555,21732.466
CHN,TWN,14279937500.608,610872000,688,55919367.25
CHN,TZA,14279937500.608,61136873.692,9666,3814067.703
CHN,UGA,14279937500.608,35353060.634,9889,1082238.246
CHN,UKR,14279937500.608,153882982.016,7466,8725685.313
CHN,URY,14279937500.608,61231149.881,19551,1788817.646
CHN,USA,14279937500.608,21372572437,11883,427004015.25
CHN,UZB,14279937500.608,59907674.027,4752,5259193.422
CHN,VCT,14279937500.608,910149.699,15085,32610.589
CHN,VNM,14279937500.608,330391329.476,2732,91308693.25
CHN,VUT,14279937500.608,936526.268,7378,76674.357
CHN,WSM,14279937500.608,852007.105,8696,88597.872
CHN,YEM,14279937500.608,21887614.217,7948,2908506.586
CHN,ZAF,14279937500.608,387934574.098,11775,16917139.625
