indicator,iso3,year,value
NW.HCA.TO,USA,2020,166874188831017.0
NW.PCA.TO,AUS,1995,3510376235179.54
NW.PCA.TO,AUS,1996,3624731433628.52
NW.PCA.TO,AUS,1997,3752132797556.4
NW.PCA.TO,AUS,1998,3878710023557.71
NW.PCA.TO,AUS,1999,4019516245293.65
NW.PCA.TO,AUS,2000,4125078085213.64
NW.PCA.TO,AUS,2001,4250982852449.4
NW.PCA.TO,AUS,2002,4408771282197.4
NW.PCA.TO,AUS,2003,4584745876255.68
NW.PCA.TO,AUS,2004,4767723452431.68
NW.PCA.TO,AUS,2005,4972329879964.28
NW.PCA.TO,AUS,2006,5185749247257.5
NW.PCA.TO,AUS,2007,5435685139063.33
NW.PCA.TO,AUS,2008,5685888626910.68
NW.PCA.TO,AUS,2009,5936730551707.72
NW.PCA.TO,AUS,2010,6180554053756.89
NW.PCA.TO,AUS,2011,6465013241932.89
NW.PCA.TO,AUS,2012,6765462514262.28
NW.PCA.TO,AUS,2013,7046782149954.53
NW.PCA.TO,AUS,2014,7293241827742.14
NW.PCA.TO,AUS,2015,7512878615529.96
NW.PCA.TO,AUS,2016,7732726748987.07
NW.PCA.TO,AUS,2017,7977622998750.27
NW.PCA.TO,AUS,2018,8203715385013.14
NW.PCA.TO,AUS,2019,8408595404673.35
NW.PCA.TO,AUS,2020,8579170183633.93
NW.PCA.TO,AUT,1995,925826547957.729
NW.PCA.TO,AUT,1996,957906585763.96
NW.PCA.TO,AUT,1997,988867639345.135
NW.PCA.TO,AUT,1998,1020737591657.79
NW.PCA.TO,AUT,1999,1051880561056.11
NW.PCA.TO,AUT,2000,1085899915925.52
NW.PCA.TO,AUT,2001,1117349418547.76
NW.PCA.TO,AUT,2002,1144694626255.64
NW.PCA.TO,AUT,2003,1173598344342.19
NW.PCA.TO,AUT,2004,1202492470880.19
NW.PCA.TO,AUT,2005,1230580105864.73
NW.PCA.TO,AUT,2006,1257299651302.12
NW.PCA.TO,AUT,2007,1285717525241.98
NW.PCA.TO,AUT,2008,1313926501645.75
NW.PCA.TO,AUT,2009,1333611453286.07
NW.PCA.TO,AUT,2010,1349972820854.67
NW.PCA.TO,AUT,2011,1371438494750.34
NW.PCA.TO,AUT,2012,1396813880614.2
NW.PCA.TO,AUT,2013,1425170487322.61
NW.PCA.TO,AUT,2014,1453409396710.4
NW.PCA.TO,AUT,2015,1485228445152.37
NW.PCA.TO,AUT,2016,1519605743620.88
NW.PCA.TO,AUT,2017,1553609946109.7
NW.PCA.TO,AUT,2018,1588470863530.56
NW.PCA.TO,AUT,2019,1625512520437.33
NW.PCA.TO,AUT,2020,1662581479488.62
NW.PCA.TO,BEL,1995,934285052573.33
NW.PCA.TO,BEL,1996,955281594780.878
NW.PCA.TO,BEL,1997,979645969275.962
NW.PCA.TO,BEL,1998,1003685508458.06
NW.PCA.TO,BEL,1999,1028699221661.32
NW.PCA.TO,BEL,2000,1055336031731.18
NW.PCA.TO,BEL,2001,1081400118230.79
NW.PCA.TO,BEL,2002,1102402617534.18
NW.PCA.TO,BEL,2003,1121676176921.98
NW.PCA.TO,BEL,2004,1146630345684.87
NW.PCA.TO,BEL,2005,1175301609199.05
NW.PCA.TO,BEL,2006,1204357928320.0
NW.PCA.TO,BEL,2007,1238521184084.18
NW.PCA.TO,BEL,2008,1273020591586.06
NW.PCA.TO,BEL,2009,1300127382146.19
NW.PCA.TO,BEL,2010,1327353608417.25
NW.PCA.TO,BEL,2011,1360986159493.7
NW.PCA.TO,BEL,2012,1389991250691.28
NW.PCA.TO,BEL,2013,1415141190162.56
NW.PCA.TO,BEL,2014,1444286251440.24
NW.PCA.TO,BEL,2015,1476715935108.71
NW.PCA.TO,BEL,2016,1511255075981.15
NW.PCA.TO,BEL,2017,1544518164887.81
NW.PCA.TO,BEL,2018,1580152258857.0
NW.PCA.TO,BEL,2019,1618360417353.01
NW.PCA.TO,BEL,2020,1653495511771.2
NW.PCA.TO,CAN,1995,2921525441711.93
NW.PCA.TO,CAN,1996,3017060088348.08
NW.PCA.TO,CAN,1997,3135032535423.96
NW.PCA.TO,CAN,1998,3250643000074.02
NW.PCA.TO,CAN,1999,3370148608987.21
NW.PCA.TO,CAN,2000,3496731163249.5
NW.PCA.TO,CAN,2001,3631461272878.67
NW.PCA.TO,CAN,2002,3757823633052.63
NW.PCA.TO,CAN,2003,3892699896020.75
NW.PCA.TO,CAN,2004,4049617562266.52
NW.PCA.TO,CAN,2005,4230407877586.63
NW.PCA.TO,CAN,2006,4426863621492.8
NW.PCA.TO,CAN,2007,4628210606332.74
NW.PCA.TO,CAN,2008,4831016831813.59
NW.PCA.TO,CAN,2009,4983583476372.92
NW.PCA.TO,CAN,2010,5175823717055.89
NW.PCA.TO,CAN,2011,5380138445245.89
NW.PCA.TO,CAN,2012,5600423090546.23
NW.PCA.TO,CAN,2013,5822173365660.61
NW.PCA.TO,CAN,2014,6048575302051.59
NW.PCA.TO,CAN,2015,6238123849001.91
NW.PCA.TO,CAN,2016,6414695104857.23
NW.PCA.TO,CAN,2017,6607703172504.06
NW.PCA.TO,CAN,2018,6815048255798.06
NW.PCA.TO,CAN,2019,7022094055353.72
NW.PCA.TO,CAN,2020,7203321131363.51
NW.PCA.TO,CHE,1995,2060090763624.32
NW.PCA.TO,CHE,1996,2102335787372.5
NW.PCA.TO,CHE,1997,2145847753739.07
NW.PCA.TO,CHE,1998,2198778768475.27
NW.PCA.TO,CHE,1999,2252240273538.44
NW.PCA.TO,CHE,2000,2308449377361.19
NW.PCA.TO,CHE,2001,2356941511299.56
NW.PCA.TO,CHE,2002,2404441086853.45
NW.PCA.TO,CHE,2003,2446738926025.54
NW.PCA.TO,CHE,2004,2494911828079.65
NW.PCA.TO,CHE,2005,2545907882401.88
NW.PCA.TO,CHE,2006,2602746566930.62
NW.PCA.TO,CHE,2007,2668421223371.56
NW.PCA.TO,CHE,2008,2734716629105.9
NW.PCA.TO,CHE,2009,2782825645196.11
NW.PCA.TO,CHE,2010,2833754875400.23
NW.PCA.TO,CHE,2011,2888445558226.55
NW.PCA.TO,CHE,2012,2949061037531.82
NW.PCA.TO,CHE,2013,3008826577941.31
NW.PCA.TO,CHE,2014,3072261760943.71
NW.PCA.TO,CHE,2015,3136851547926.35
NW.PCA.TO,CHE,2016,3204835341247.52
NW.PCA.TO,CHE,2017,3275590937380.48
NW.PCA.TO,CHE,2018,3341403802760.78
NW.PCA.TO,CHE,2019,3406545044891.76
NW.PCA.TO,CHE,2020,3524958780827.47
NW.PCA.TO,CHL,1995,84397567930.5465
NW.PCA.TO,CHL,1996,92545367104.6743
NW.PCA.TO,CHL,1997,101642819411.297
NW.PCA.TO,CHL,1998,110867245064.109
NW.PCA.TO,CHL,1999,117367620633.802
NW.PCA.TO,CHL,2000,124659724732.412
NW.PCA.TO,CHL,2001,132273724623.548
NW.PCA.TO,CHL,2002,139853938692.165
NW.PCA.TO,CHL,2003,147908233215.934
NW.PCA.TO,CHL,2004,157169428226.586
NW.PCA.TO,CHL,2005,169554219162.062
NW.PCA.TO,CHL,2006,182512995596.689
NW.PCA.TO,CHL,2007,196775417846.353
NW.PCA.TO,CHL,2008,214635475142.142
NW.PCA.TO,CHL,2009,228393600634.948
NW.PCA.TO,CHL,2010,244462814242.244
NW.PCA.TO,CHL,2011,263752072774.863
NW.PCA.TO,CHL,2012,285520452595.188
NW.PCA.TO,CHL,2013,307670381011.849
NW.PCA.TO,CHL,2014,327377364396.005
NW.PCA.TO,CHL,2015,346507728885.914
NW.PCA.TO,CHL,2016,364994382212.648
NW.PCA.TO,CHL,2017,382762317230.838
NW.PCA.TO,CHL,2018,402431003674.277
NW.PCA.TO,CHL,2019,423365535283.674
NW.PCA.TO,CHL,2020,437551902122.676
NW.PCA.TO,CHN,1995,1000509195083.33
NW.PCA.TO,CHN,1996,1150291020603.51
NW.PCA.TO,CHN,1997,1313070143781.42
NW.PCA.TO,CHN,1998,1508086877937.07
NW.PCA.TO,CHN,1999,1714020693926.74
NW.PCA.TO,CHN,2000,1936262375085.23
NW.PCA.TO,CHN,2001,2200254613811.48
NW.PCA.TO,CHN,2002,2512261261499.54
NW.PCA.TO,CHN,2003,2902804836934.61
NW.PCA.TO,CHN,2004,3356823719169.63
NW.PCA.TO,CHN,2005,3878621217078.08
NW.PCA.TO,CHN,2006,4477974827895.5
NW.PCA.TO,CHN,2007,5161317805490.63
NW.PCA.TO,CHN,2008,5940798215676.7
NW.PCA.TO,CHN,2009,6976561127825.63
NW.PCA.TO,CHN,2010,8167401059674.74
NW.PCA.TO,CHN,2011,9471300595423.63
NW.PCA.TO,CHN,2012,10913317808575.8
NW.PCA.TO,CHN,2013,12510412762709.4
NW.PCA.TO,CHN,2014,14221390760424.7
NW.PCA.TO,CHN,2015,16083785699585.8
NW.PCA.TO,CHN,2016,18099387057249.3
NW.PCA.TO,CHN,2017,20242238467205.9
NW.PCA.TO,CHN,2018,22540966405512.1
NW.PCA.TO,CHN,2019,24931236669245.2
NW.PCA.TO,CHN,2020,27455449370164.3
NW.PCA.TO,COL,1995,219799389843.503
NW.PCA.TO,COL,1996,231891369058.917
NW.PCA.TO,COL,1997,243105363265.581
NW.PCA.TO,COL,1998,252501881264.825
NW.PCA.TO,COL,1999,254203640453.507
NW.PCA.TO,COL,2000,255449785651.636
NW.PCA.TO,COL,2001,258016548511.483
NW.PCA.TO,COL,2002,262232011553.104
NW.PCA.TO,COL,2003,268199798902.243
NW.PCA.TO,COL,2004,275925190591.971
NW.PCA.TO,COL,2005,285948045816.82
NW.PCA.TO,COL,2006,299497825708.907
NW.PCA.TO,COL,2007,317124624181.966
NW.PCA.TO,COL,2008,332272744633.577
NW.PCA.TO,COL,2009,347586770079.784
NW.PCA.TO,COL,2010,364381755497.943
NW.PCA.TO,COL,2011,384072690126.603
NW.PCA.TO,COL,2012,403384440356.959
NW.PCA.TO,COL,2013,424527298923.509
NW.PCA.TO,COL,2014,448083616627.73
NW.PCA.TO,COL,2015,471860164662.282
NW.PCA.TO,COL,2016,493832466149.762
NW.PCA.TO,COL,2017,517117722762.027
NW.PCA.TO,COL,2018,541530892095.442
NW.PCA.TO,COL,2019,567219626973.997
NW.PCA.TO,COL,2020,578697294276.805
NW.PCA.TO,CRI,1995,22062891765.4862
NW.PCA.TO,CRI,1996,23359832850.5117
NW.PCA.TO,CRI,1997,25049048567.488
NW.PCA.TO,CRI,1998,27408079384.2586
NW.PCA.TO,CRI,1999,29504371035.0248
NW.PCA.TO,CRI,2000,31304533662.1967
NW.PCA.TO,CRI,2001,33252284715.3739
NW.PCA.TO,CRI,2002,35313711969.6138
NW.PCA.TO,CRI,2003,37516341766.1864
NW.PCA.TO,CRI,2004,39684677450.9109
NW.PCA.TO,CRI,2005,41967240146.9906
NW.PCA.TO,CRI,2006,44484915453.8559
NW.PCA.TO,CRI,2007,47893716344.9246
NW.PCA.TO,CRI,2008,51822797094.6472
NW.PCA.TO,CRI,2009,54783652581.0582
NW.PCA.TO,CRI,2010,57966975400.1027
NW.PCA.TO,CRI,2011,61258110154.9698
NW.PCA.TO,CRI,2012,65084217405.3361
NW.PCA.TO,CRI,2013,68729322683.3772
NW.PCA.TO,CRI,2014,72438302411.8115
NW.PCA.TO,CRI,2015,76206079765.2879
NW.PCA.TO,CRI,2016,80153304525.7304
NW.PCA.TO,CRI,2017,83642514701.1298
NW.PCA.TO,CRI,2018,87167709157.3948
NW.PCA.TO,CRI,2019,89906795835.2823
NW.PCA.TO,CRI,2020,92660328488.3442
NW.PCA.TO,CZE,1995,497649785615.881
NW.PCA.TO,CZE,1996,508974079549.924
NW.PCA.TO,CZE,1997,516633349879.54
NW.PCA.TO,CZE,1998,522421674279.321
NW.PCA.TO,CZE,1999,526275196164.225
NW.PCA.TO,CZE,2000,530847551480.063
NW.PCA.TO,CZE,2001,535723022766.535
NW.PCA.TO,CZE,2002,540446814431.344
NW.PCA.TO,CZE,2003,545278556970.852
NW.PCA.TO,CZE,2004,550644290970.134
NW.PCA.TO,CZE,2005,557240296949.995
NW.PCA.TO,CZE,2006,564868652828.866
NW.PCA.TO,CZE,2007,576774280916.63
NW.PCA.TO,CZE,2008,588490725362.375
NW.PCA.TO,CZE,2009,594642390601.036
NW.PCA.TO,CZE,2010,599578812058.426
NW.PCA.TO,CZE,2011,604078637734.382
NW.PCA.TO,CZE,2012,606929814419.181
NW.PCA.TO,CZE,2013,608614267551.466
NW.PCA.TO,CZE,2014,611310589137.706
NW.PCA.TO,CZE,2015,617040335846.901
NW.PCA.TO,CZE,2016,620525044622.324
NW.PCA.TO,CZE,2017,625623517929.492
NW.PCA.TO,CZE,2018,634166862080.462
NW.PCA.TO,CZE,2019,642851327748.666
NW.PCA.TO,CZE,2020,649580916528.629
NW.PCA.TO,DEU,1995,11397941737498.3
NW.PCA.TO,DEU,1996,11693829470334.5
NW.PCA.TO,DEU,1997,11974234999648.6
NW.PCA.TO,DEU,1998,12264608825503.6
NW.PCA.TO,DEU,1999,12573954011406.0
NW.PCA.TO,DEU,2000,12884082209171.5
NW.PCA.TO,DEU,2001,13152022121829.4
NW.PCA.TO,DEU,2002,13352032433725.3
NW.PCA.TO,DEU,2003,13523372732293.4
NW.PCA.TO,DEU,2004,13679737972753.2
NW.PCA.TO,DEU,2005,13832279862699.2
NW.PCA.TO,DEU,2006,14027420503124.3
NW.PCA.TO,DEU,2007,14233613342514.9
NW.PCA.TO,DEU,2008,14431240959663.3
NW.PCA.TO,DEU,2009,14531586636978.7
NW.PCA.TO,DEU,2010,14676399165833.0
NW.PCA.TO,DEU,2011,14752313152453.2
NW.PCA.TO,DEU,2012,14943036856397.8
NW.PCA.TO,DEU,2013,15122034157610.3
NW.PCA.TO,DEU,2014,15332873905451.8
NW.PCA.TO,DEU,2015,15583359280793.8
NW.PCA.TO,DEU,2016,15855115350713.6
NW.PCA.TO,DEU,2017,16106413822271.6
NW.PCA.TO,DEU,2018,16372193422054.9
NW.PCA.TO,DEU,2019,16642630341148.0
NW.PCA.TO,DEU,2020,16903736256760.4
NW.PCA.TO,DNK,1995,835323751970.119
NW.PCA.TO,DNK,1996,855227356728.247
NW.PCA.TO,DNK,1997,878347706123.859
NW.PCA.TO,DNK,1998,902929719032.515
NW.PCA.TO,DNK,1999,924417796629.564
NW.PCA.TO,DNK,2000,949002328134.338
NW.PCA.TO,DNK,2001,971494535975.766
NW.PCA.TO,DNK,2002,990571932803.991
NW.PCA.TO,DNK,2003,1009080078917.2
NW.PCA.TO,DNK,2004,1029286792990.14
NW.PCA.TO,DNK,2005,1052932591407.44
NW.PCA.TO,DNK,2006,1085161095899.2
NW.PCA.TO,DNK,2007,1116121415547.78
NW.PCA.TO,DNK,2008,1143843980689.18
NW.PCA.TO,DNK,2009,1158904807350.69
NW.PCA.TO,DNK,2010,1168245032210.57
NW.PCA.TO,DNK,2011,1177559978561.31
NW.PCA.TO,DNK,2012,1189093067803.93
NW.PCA.TO,DNK,2013,1201987686041.31
NW.PCA.TO,DNK,2014,1216575484861.87
NW.PCA.TO,DNK,2015,1235397058683.71
NW.PCA.TO,DNK,2016,1259712169641.83
NW.PCA.TO,DNK,2017,1285192977813.22
NW.PCA.TO,DNK,2018,1312387267972.17
NW.PCA.TO,DNK,2019,1339809619334.11
NW.PCA.TO,DNK,2020,1369493218145.97
NW.PCA.TO,ESP,1995,1499029143597.06
NW.PCA.TO,ESP,1996,1548301215562.12
NW.PCA.TO,ESP,1997,1600995152526.63
NW.PCA.TO,ESP,1998,1663017315843.02
NW.PCA.TO,ESP,1999,1733790282219.97
NW.PCA.TO,ESP,2000,1811367274990.94
NW.PCA.TO,ESP,2001,1893689278022.56
NW.PCA.TO,ESP,2002,1987516470683.31
NW.PCA.TO,ESP,2003,2094767435485.37
NW.PCA.TO,ESP,2004,2207425439241.09
NW.PCA.TO,ESP,2005,2330658678164.92
NW.PCA.TO,ESP,2006,2465934685072.05
NW.PCA.TO,ESP,2007,2609115977860.43
NW.PCA.TO,ESP,2008,2736583637239.27
NW.PCA.TO,ESP,2009,2814448599116.14
NW.PCA.TO,ESP,2010,2875018610782.81
NW.PCA.TO,ESP,2011,2918779767925.34
NW.PCA.TO,ESP,2012,2944227408099.49
NW.PCA.TO,ESP,2013,2956469179046.49
NW.PCA.TO,ESP,2014,2973681932493.14
NW.PCA.TO,ESP,2015,2999496394268.18
NW.PCA.TO,ESP,2016,3028828057684.23
NW.PCA.TO,ESP,2017,3068875432488.88
NW.PCA.TO,ESP,2018,3119523039980.78
NW.PCA.TO,ESP,2019,3176117278535.59
NW.PCA.TO,ESP,2020,3214476139646.19
NW.PCA.TO,EST,1995,31130642039.8873
NW.PCA.TO,EST,1996,31121945067.296
NW.PCA.TO,EST,1997,31510673676.6928
NW.PCA.TO,EST,1998,32279269647.3265
NW.PCA.TO,EST,1999,32820316712.2977
NW.PCA.TO,EST,2000,33615905319.7012
NW.PCA.TO,EST,2001,34456866752.1884
NW.PCA.TO,EST,2002,35781284209.6386
NW.PCA.TO,EST,2003,37506701785.6587
NW.PCA.TO,EST,2004,39262790510.3722
NW.PCA.TO,EST,2005,41468562307.6577
NW.PCA.TO,EST,2006,44491263229.4804
NW.PCA.TO,EST,2007,47842713313.5272
NW.PCA.TO,EST,2008,50293868610.4174
NW.PCA.TO,EST,2009,50798832273.5086
NW.PCA.TO,EST,2010,51230128958.6438
NW.PCA.TO,EST,2011,52731090721.9062
NW.PCA.TO,EST,2012,54670699580.4154
NW.PCA.TO,EST,2013,56604502454.3898
NW.PCA.TO,EST,2014,58329762202.9734
NW.PCA.TO,EST,2015,59921057940.3928
NW.PCA.TO,EST,2016,61673949302.0099
NW.PCA.TO,EST,2017,63768206103.3616
NW.PCA.TO,EST,2018,66044661034.9147
NW.PCA.TO,EST,2019,68813320739.4069
NW.PCA.TO,EST,2020,72233478579.1514
NW.PCA.TO,FIN,1995,682672129264.404
NW.PCA.TO,FIN,1996,695785767038.98
NW.PCA.TO,FIN,1997,713139976276.738
NW.PCA.TO,FIN,1998,734850879482.869
NW.PCA.TO,FIN,1999,757555786152.348
NW.PCA.TO,FIN,2000,782628322680.044
NW.PCA.TO,FIN,2001,807435314413.516
NW.PCA.TO,FIN,2002,829093686997.031
NW.PCA.TO,FIN,2003,851609008865.589
NW.PCA.TO,FIN,2004,876295537670.943
NW.PCA.TO,FIN,2005,902305139475.676
NW.PCA.TO,FIN,2006,928364994635.224
NW.PCA.TO,FIN,2007,960852232108.404
NW.PCA.TO,FIN,2008,992646755402.943
NW.PCA.TO,FIN,2009,1013851723240.19
NW.PCA.TO,FIN,2010,1037320307540.78
NW.PCA.TO,FIN,2011,1064550246935.52
NW.PCA.TO,FIN,2012,1091287942140.61
NW.PCA.TO,FIN,2013,1112709630878.4
NW.PCA.TO,FIN,2014,1130917125195.42
NW.PCA.TO,FIN,2015,1148774010393.22
NW.PCA.TO,FIN,2016,1172618543944.05
NW.PCA.TO,FIN,2017,1199391355953.06
NW.PCA.TO,FIN,2018,1228092788843.5
NW.PCA.TO,FIN,2019,1254940148625.21
NW.PCA.TO,FIN,2020,1284093137678.89
NW.PCA.TO,FRA,1995,6884201899000.52
NW.PCA.TO,FRA,1996,7017686106568.56
NW.PCA.TO,FRA,1997,7146013744474.46
NW.PCA.TO,FRA,1998,7293088959986.55
NW.PCA.TO,FRA,1999,7470842391199.01
NW.PCA.TO,FRA,2000,7677944189785.76
NW.PCA.TO,FRA,2001,7885841628272.63
NW.PCA.TO,FRA,2002,8076928788306.42
NW.PCA.TO,FRA,2003,8268749077024.49
NW.PCA.TO,FRA,2004,8472081636280.2
NW.PCA.TO,FRA,2005,8683623370392.03
NW.PCA.TO,FRA,2006,8905283147527.64
NW.PCA.TO,FRA,2007,9147120114949.3
NW.PCA.TO,FRA,2008,9381631353024.13
NW.PCA.TO,FRA,2009,9550502255974.48
NW.PCA.TO,FRA,2010,9726439527959.97
NW.PCA.TO,FRA,2011,9908465165870.46
NW.PCA.TO,FRA,2012,10085805567836.6
NW.PCA.TO,FRA,2013,10253756228249.3
NW.PCA.TO,FRA,2014,10413825602557.7
NW.PCA.TO,FRA,2015,10567475324485.8
NW.PCA.TO,FRA,2016,10724010438684.5
NW.PCA.TO,FRA,2017,10901016316605.3
NW.PCA.TO,FRA,2018,11090653424033.2
NW.PCA.TO,FRA,2019,11295252317062.0
NW.PCA.TO,FRA,2020,11490075435790.3
NW.PCA.TO,GBR,1995,4281671549255.5
NW.PCA.TO,GBR,1996,4392768378096.61
NW.PCA.TO,GBR,1997,4484757281432.68
NW.PCA.TO,GBR,1998,4598169533907.21
NW.PCA.TO,GBR,1999,4707964354277.16
NW.PCA.TO,GBR,2000,4825240236821.56
NW.PCA.TO,GBR,2001,4940287805338.76
NW.PCA.TO,GBR,2002,5063909407035.41
NW.PCA.TO,GBR,2003,5191193673513.33
NW.PCA.TO,GBR,2004,5320114749466.12
NW.PCA.TO,GBR,2005,5463239885929.22
NW.PCA.TO,GBR,2006,5613520492543.33
NW.PCA.TO,GBR,2007,5773340014356.1
NW.PCA.TO,GBR,2008,5907362920351.59
NW.PCA.TO,GBR,2009,5986863343432.19
NW.PCA.TO,GBR,2010,6077235673161.76
NW.PCA.TO,GBR,2011,6159423979074.87
NW.PCA.TO,GBR,2012,6242772528330.27
NW.PCA.TO,GBR,2013,6335557841695.85
NW.PCA.TO,GBR,2014,6451996207582.54
NW.PCA.TO,GBR,2015,6584614544483.24
NW.PCA.TO,GBR,2016,6727375693290.7
NW.PCA.TO,GBR,2017,6871157622381.69
NW.PCA.TO,GBR,2018,7006449920632.87
NW.PCA.TO,GBR,2019,7140219765920.02
NW.PCA.TO,GBR,2020,7234208790350.24
NW.PCA.TO,GRC,1995,340009585750.26
NW.PCA.TO,GRC,1996,347890041227.109
NW.PCA.TO,GRC,1997,355953292182.192
NW.PCA.TO,GRC,1998,367524392564.792
NW.PCA.TO,GRC,1999,379542666543.015
NW.PCA.TO,GRC,2000,391459209789.405
NW.PCA.TO,GRC,2001,404267810506.332
NW.PCA.TO,GRC,2002,416350170942.246
NW.PCA.TO,GRC,2003,431095677978.529
NW.PCA.TO,GRC,2004,445869854993.976
NW.PCA.TO,GRC,2005,456657941691.393
NW.PCA.TO,GRC,2006,471939184199.702
NW.PCA.TO,GRC,2007,491006765447.978
NW.PCA.TO,GRC,2008,506344411042.75
NW.PCA.TO,GRC,2009,516244897925.749
NW.PCA.TO,GRC,2010,519763689218.22
NW.PCA.TO,GRC,2011,516648123969.328
NW.PCA.TO,GRC,2012,509438962700.663
NW.PCA.TO,GRC,2013,501720874959.895
NW.PCA.TO,GRC,2014,494320208507.008
NW.PCA.TO,GRC,2015,487310052382.407
NW.PCA.TO,GRC,2016,481487758002.745
NW.PCA.TO,GRC,2017,477469761461.826
NW.PCA.TO,GRC,2018,472709835348.711
NW.PCA.TO,GRC,2019,467759225004.639
NW.PCA.TO,GRC,2020,466583035375.083
NW.PCA.TO,HUN,1995,146275690102.322
NW.PCA.TO,HUN,1996,148583292501.42
NW.PCA.TO,HUN,1997,151697895811.746
NW.PCA.TO,HUN,1998,155874909336.411
NW.PCA.TO,HUN,1999,160593629867.151
NW.PCA.TO,HUN,2000,165611985275.081
NW.PCA.TO,HUN,2001,170817091192.624
NW.PCA.TO,HUN,2002,177107712070.656
NW.PCA.TO,HUN,2003,183165941613.754
NW.PCA.TO,HUN,2004,190154157379.221
NW.PCA.TO,HUN,2005,197442858313.815
NW.PCA.TO,HUN,2006,204545492513.495
NW.PCA.TO,HUN,2007,211958368112.739
NW.PCA.TO,HUN,2008,219002799475.231
NW.PCA.TO,HUN,2009,223974258066.189
NW.PCA.TO,HUN,2010,226981639903.05
NW.PCA.TO,HUN,2011,229594434720.949
NW.PCA.TO,HUN,2012,231141355851.706
NW.PCA.TO,HUN,2013,234139797594.049
NW.PCA.TO,HUN,2014,238791647851.597
NW.PCA.TO,HUN,2015,243908259035.058
NW.PCA.TO,HUN,2016,246508353407.207
NW.PCA.TO,HUN,2017,251997893306.682
NW.PCA.TO,HUN,2018,260254388679.801
NW.PCA.TO,HUN,2019,270631604294.34
NW.PCA.TO,HUN,2020,278846918713.12
NW.PCA.TO,IRL,1995,129272006869.598
NW.PCA.TO,IRL,1996,137133623763.149
NW.PCA.TO,IRL,1997,147190137003.369
NW.PCA.TO,IRL,1998,159188321000.826
NW.PCA.TO,IRL,1999,173355462714.521
NW.PCA.TO,IRL,2000,188245344597.446
NW.PCA.TO,IRL,2001,204325369276.933
NW.PCA.TO,IRL,2002,221506891852.918
NW.PCA.TO,IRL,2003,240488089882.727
NW.PCA.TO,IRL,2004,262273094035.469
NW.PCA.TO,IRL,2005,289576275971.731
NW.PCA.TO,IRL,2006,320030280732.444
NW.PCA.TO,IRL,2007,350502851748.899
NW.PCA.TO,IRL,2008,374519182737.191
NW.PCA.TO,IRL,2009,389412884995.344
NW.PCA.TO,IRL,2010,397563148364.19
NW.PCA.TO,IRL,2011,404722090506.563
NW.PCA.TO,IRL,2012,415602684757.56
NW.PCA.TO,IRL,2013,424112869503.188
NW.PCA.TO,IRL,2014,438139061900.433
NW.PCA.TO,IRL,2015,469943720324.099
NW.PCA.TO,IRL,2016,526965764479.607
NW.PCA.TO,IRL,2017,577155766503.32
NW.PCA.TO,IRL,2018,617668176140.366
NW.PCA.TO,IRL,2019,717042045264.811
NW.PCA.TO,IRL,2020,817202765450.096
NW.PCA.TO,ISL,1995,74835624513.7931
NW.PCA.TO,ISL,1996,76983621661.674
NW.PCA.TO,ISL,1997,79696619185.3221
NW.PCA.TO,ISL,1998,83293247239.3915
NW.PCA.TO,ISL,1999,86482201496.9977
NW.PCA.TO,ISL,2000,90242979240.3031
NW.PCA.TO,ISL,2001,93490298588.2157
NW.PCA.TO,ISL,2002,95556624066.0322
NW.PCA.TO,ISL,2003,97971735275.9419
NW.PCA.TO,ISL,2004,101969441160.992
NW.PCA.TO,ISL,2005,108447859921.71
NW.PCA.TO,ISL,2006,117366705945.803
NW.PCA.TO,ISL,2007,124874255751.61
NW.PCA.TO,ISL,2008,129733542126.259
NW.PCA.TO,ISL,2009,128454196672.11
NW.PCA.TO,ISL,2010,126237105382.808
NW.PCA.TO,ISL,2011,125123163869.793
NW.PCA.TO,ISL,2012,124544347145.211
NW.PCA.TO,ISL,2013,124396520155.097
NW.PCA.TO,ISL,2014,125185031483.428
NW.PCA.TO,ISL,2015,127067169277.098
NW.PCA.TO,ISL,2016,130142656729.038
NW.PCA.TO,ISL,2017,134391074090.35
NW.PCA.TO,ISL,2018,138592299633.005
NW.PCA.TO,ISL,2019,141884519629.287
NW.PCA.TO,ISL,2020,144441805789.835
NW.PCA.TO,ISR,1995,343497653712.452
NW.PCA.TO,ISR,1996,374643380903.249
NW.PCA.TO,ISR,1997,405152520767.12
NW.PCA.TO,ISR,1998,432809274355.738
NW.PCA.TO,ISR,1999,460480498988.582
NW.PCA.TO,ISR,2000,488715210746.35
NW.PCA.TO,ISR,2001,513705292803.314
NW.PCA.TO,ISR,2002,534177409309.378
NW.PCA.TO,ISR,2003,550963529848.481
NW.PCA.TO,ISR,2004,568050060558.766
NW.PCA.TO,ISR,2005,585577318526.392
NW.PCA.TO,ISR,2006,605922363331.912
NW.PCA.TO,ISR,2007,630014743494.517
NW.PCA.TO,ISR,2008,655186594984.997
NW.PCA.TO,ISR,2009,679721638081.729
NW.PCA.TO,ISR,2010,706433423375.43
NW.PCA.TO,ISR,2011,740116997177.881
NW.PCA.TO,ISR,2012,775624773802.138
NW.PCA.TO,ISR,2013,812762481881.608
NW.PCA.TO,ISR,2014,849660880618.019
NW.PCA.TO,ISR,2015,886255240521.719
NW.PCA.TO,ISR,2016,932092250029.566
NW.PCA.TO,ISR,2017,980402138463.399
