dialogue_id,shape,cluster,n_turns,mean_value,linear_z,quadratic_z,donation_ee
20180903-104000_179_live,inverted_u,3.0,10,12.1,8.692972485764656,-7.304034940431151,0.25
20180903-104032_620_live,u_shape,2.0,11,20.272727272727273,-2.5634978684916927,1.1673487561437572,0.0
20180903-104045_943_live,inverted_u,0.0,11,12.0,0.6872709773854881,-0.8537527669384949,0.0
20180903-104450_565_live,inverted_u,3.0,11,18.545454545454547,7.57988746449498,-7.0995358874305285,0.3
20180903-105341_965_live,u_shape,2.0,11,10.272727272727273,-0.6429319644691461,2.802697114019905,0.75
20180903-105517_696_live,inverted_u,0.0,11,18.90909090909091,3.362181796987477,-1.3856173589723408,0.0
20180903-105659_349_live,inverted_u,0.0,11,21.09090909090909,2.5256855769530113,-2.7779877522611085,0.2
20180903-111245_955_live,inverted_u,0.0,11,43.09090909090909,3.0763390199716265,-1.5506354024367761,1.0
20180903-111515_288_live,inverted_u,1.0,11,22.363636363636363,3.998538088302961,-4.747823406727043,0.0
20180903-111551_100_live,inverted_u,1.0,12,13.75,4.018838753280223,-3.128197687714192,1.0
20180903-111729_738_live,inverted_u,1.0,10,34.1,7.418190060388976,-5.65748603897062,0.0
20180903-112829_648_live,inverted_u,3.0,10,32.0,8.198541748717401,-7.558655563451652,0.5
20180903-131454_357_live,inverted_u,1.0,11,20.363636363636363,3.270769246672584,-3.772702741899168,0.0
20180903-131515_54_live,inverted_u,3.0,10,14.2,7.161157024793388,-8.367768595041323,0.0
20180903-131642_76_live,inverted_u,0.0,10,17.4,1.577843450884483,-2.0057332002768833,1.0
20180903-131723_996_live,inverted_u,1.0,10,27.2,4.98281992476474,-2.646406661382354,0.3
20180903-132003_65_live,inverted_u,1.0,10,10.5,5.53323783524586,-5.001660401292111,2.0
20180903-132332_521_live,inverted_u,1.0,10,20.7,4.032171881433008,-4.363999413837232,0.0
20180903-132951_967_live,u_shape,2.0,11,18.727272727272727,-2.3520012109639405,4.499171709873127,0.0
20180903-133419_244_live,inverted_u,1.0,10,23.5,4.3680222155391935,-5.9619103868033205,0.1
20180903-133523_829_live,inverted_u,3.0,10,23.2,9.734153229817545,-8.633676256271794,0.0
20180903-133702_487_live,inverted_u,1.0,10,25.0,5.8150547478974275,-4.178799197245879,1.0
20180903-134122_237_live,inverted_u,1.0,10,22.4,4.591759330439431,-4.735492434131219,0.2
20180903-134158_211_live,inverted_u,3.0,10,8.3,8.442685485244386,-7.281459296744031,0.2
20180903-134529_203_live,inverted_u,3.0,10,23.2,8.310091685967492,-7.249410914933042,1.5
20180903-134707_882_live,inverted_u,3.0,10,37.9,8.098036590281666,-8.26540977977346,0.0
20180903-134712_199_live,inverted_u,1.0,10,26.3,6.910913900619844,-4.91450973236689,0.0
20180903-134944_967_live,inverted_u,3.0,10,32.9,8.279078753622457,-8.17786189750704,0.75
20180903-135612_884_live,inverted_u,1.0,10,23.3,6.271398930524958,-4.185187713159285,1.0
20180903-135757_484_live,inverted_u,0.0,10,24.8,2.902911740074057,-0.47159215993983045,0.0
20180903-140519_57_live,inverted_u,1.0,10,17.8,6.231350010123707,-4.931329145423879,0.0
20180903-140534_880_live,inverted_u,3.0,10,16.3,7.06545031618149,-7.053839058472071,0.2
20180903-140656_582_live,increasing,0.0,11,8.727272727272727,0.2541714474371805,1.0426101502412004,2.0
20180903-140806_586_live,inverted_u,1.0,10,14.1,5.917252465621851,-6.20698901036385,0.3
20180903-141235_817_live,inverted_u,3.0,10,11.0,9.782131008733167,-8.805811630791203,0.5
20180903-141258_428_live,inverted_u,1.0,11,24.636363636363637,6.2983735958573766,-4.749253465480607,2.0
20180903-141447_736_live,inverted_u,3.0,11,32.63636363636363,10.906924395164737,-10.511272218366182,0.5
20180903-141538_396_live,inverted_u,0.0,10,24.9,2.058919518137633,-1.682411270428637,0.0
20180903-142445_603_live,inverted_u,3.0,11,25.09090909090909,10.730667194870643,-10.195163649637172,0.5
20180903-143255_501_live,inverted_u,3.0,10,11.9,7.912538892624622,-6.63404505558241,0.0
20180903-143317_526_live,inverted_u,0.0,10,9.5,3.2162337662337683,-3.4188311688311708,1.0
20180903-143428_485_live,inverted_u,3.0,12,21.0,9.387511426740874,-8.832009756038651,0.2
20180903-144015_197_live,increasing,0.0,10,19.7,0.19181720797944246,0.6639826430057699,0.0
20180903-145230_643_live,inverted_u,0.0,10,17.8,4.042062649170733,-1.1906730560707037,1.0
20180903-145341_70_live,inverted_u,3.0,10,13.0,6.658236108711106,-6.954982007706589,2.0
20180903-145436_470_live,inverted_u,3.0,10,7.0,8.215855826419684,-6.860663112783451,0.0
20180903-150559_933_live,inverted_u,0.0,10,9.8,2.9257305194805228,-1.6984577922077952,0.0
20180903-151450_30_live,inverted_u,1.0,12,23.75,6.056001935844116,-5.328141276703616,0.0
20180903-152518_191_live,inverted_u,3.0,10,41.9,7.776302757379579,-7.682896361472361,0.0
20180903-152549_306_live,inverted_u,0.0,10,14.7,3.2619381732415262,-0.695674017989901,0.03
20180903-153105_741_live,inverted_u,1.0,10,13.1,4.601960281231327,-5.427900731527843,0.5
20180903-153530_52_live,inverted_u,0.0,10,28.2,3.0946412354169253,-1.0591115430563594,0.0
20180903-154704_839_live,inverted_u,3.0,10,26.7,9.216336846711831,-8.071665418745656,0.0
20180903-154729_573_live,inverted_u,1.0,11,17.636363636363637,5.530980567688515,-5.261957465022972,0.0
20180903-155038_7_live,inverted_u,1.0,10,22.8,4.776583930059509,-5.461429901882924,1.0
20180903-155307_620_live,inverted_u,3.0,11,25.09090909090909,7.609843517536903,-8.579994214741864,0.1
20180903-155854_148_live,inverted_u,1.0,10,16.6,5.355769894415775,-3.0523320282209334,1.0
20180903-155911_448_live,inverted_u,3.0,11,25.90909090909091,10.61390832117437,-10.236108724710297,1.0
20180903-160514_498_live,u_shape,2.0,12,17.416666666666668,-7.360697179342626,6.598554147149111,0.01
20180903-160552_207_live,inverted_u,0.0,10,21.6,4.109905799256557,-1.790287103695844,0.03
20180903-162604_585_live,inverted_u,0.0,10,18.2,4.046738431469073,-2.831335762631946,1.5
20180903-163331_887_live,inverted_u,1.0,10,15.6,5.405082056302385,-6.112013769388255,2.0
20180903-163912_368_live,u_shape,2.0,10,20.0,-0.34059479182578545,2.623500423522954,0.0
20180903-164113_982_live,inverted_u,3.0,12,19.166666666666668,7.443382674619997,-6.499959531706731,1.0
20180903-164852_724_live,inverted_u,1.0,10,23.8,4.756558013905734,-2.604700701959835,0.1
20180903-165121_48_live,inverted_u,3.0,10,31.2,9.039787033100916,-8.423358316391983,0.7
20180903-165314_834_live,inverted_u,3.0,11,58.81818181818182,10.490241139716861,-10.481709939279327,0.5
20180903-165655_280_live,inverted_u,1.0,10,33.5,6.868384383120362,-5.749552537906188,0.2
20180903-165804_344_live,increasing,0.0,11,17.727272727272727,1.1665307347223293,0.4969247006271857,0.0
20180903-165930_826_live,inverted_u,1.0,11,19.636363636363637,6.088382093765739,-4.553214438549115,0.5
20180903-165952_124_live,inverted_u,1.0,11,30.454545454545453,5.589279426670778,-3.515332711425693,0.0
20180903-170041_976_live,u_shape,2.0,10,12.8,-0.39966990683506254,2.9645844737765525,0.0
20180903-170455_801_live,inverted_u,3.0,10,21.6,9.228657756898144,-7.508841336311472,1.0
20180903-171103_980_live,inverted_u,1.0,11,10.090909090909092,4.807799947455931,-3.2069103171397613,0.0
20180903-171704_760_live,inverted_u,0.0,12,20.166666666666668,3.501005598308597,-1.5334038880320302,1.0
20180903-172009_84_live,inverted_u,0.0,10,15.5,3.102190340011453,-0.8795589172849759,0.0
20180903-172112_282_live,inverted_u,0.0,10,17.0,2.5337623097977344,-1.5664257229769076,0.0
20180903-172533_130_live,u_shape,2.0,11,23.90909090909091,-5.616569627120727,4.578602659647848,0.0
20180903-173114_499_live,u_shape,2.0,10,24.0,-3.0260733021148303,2.1926849857078587,0.3
20180903-173808_744_live,inverted_u,1.0,10,22.2,6.342385383324764,-5.329227867628652,0.0
20180903-173912_750_live,inverted_u,3.0,10,12.5,6.860772097192557,-7.311746000149631,1.7
20180903-175250_880_live,inverted_u,0.0,10,10.6,2.910303644733254,-4.015700874780306,0.75
20180903-181230_303_live,inverted_u,1.0,10,17.6,5.755520373060865,-5.482261245556492,0.5
20180903-181838_910_live,inverted_u,1.0,11,36.0,5.826573399743503,-4.0515166552192605,0.0
20180903-184438_57_live,inverted_u,3.0,10,20.9,7.815211581146047,-8.292008929411589,2.0
20180903-184453_829_live,inverted_u,3.0,10,33.0,8.514289835089713,-7.938623564887355,2.0
20180903-185128_189_live,inverted_u,3.0,11,33.45454545454545,7.5672156356190925,-8.072329298981913,0.0
20180903-192449_648_live,inverted_u,0.0,11,14.363636363636363,2.7226890418195886,-2.8697368728210773,0.2
20180903-192755_517_live,inverted_u,3.0,11,24.181818181818183,6.876628717813804,-7.55453086829632,0.5
20180903-193748_318_live,u_shape,2.0,10,13.1,-2.123356753190981,4.349220384122215,0.0
20180903-194245_441_live,inverted_u,1.0,11,13.636363636363637,4.066404973806239,-4.813232309583557,0.0
20180903-194345_741_live,inverted_u,0.0,10,23.1,3.7911772607443757,-1.097350473036043,0.0
20180903-194537_111_live,inverted_u,0.0,10,16.6,3.0137426877221927,-2.5099528652969907,0.5
20180903-194720_581_live,inverted_u,3.0,10,20.3,7.26503652169902,-6.127403837829586,1.0
20180903-195933_536_live,inverted_u,1.0,11,17.181818181818183,5.131568369358781,-4.187334387557826,1.0
20180903-203212_312_live,inverted_u,3.0,10,16.5,7.658141573312401,-8.516808633116545,0.4
20180903-212834_390_live,inverted_u,1.0,12,28.5,6.464365771714474,-5.766896765797752,2.0
20180903-213644_620_live,inverted_u,1.0,10,13.3,4.81434111317952,-4.744873681502619,2.0
20180903-214235_952_live,inverted_u,3.0,11,24.727272727272727,8.592663970942409,-7.931167928963029,0.2
20180903-215035_42_live,u_shape,2.0,10,17.1,-1.4271409061869667,0.5993377100641606,0.0
20180903-221028_490_live,inverted_u,1.0,11,27.09090909090909,5.0671391188794095,-3.3426059368099006,2.0
20180903-224911_659_live,inverted_u,0.0,11,8.636363636363637,1.9929381102632144,-0.5774241213510989,1.0
20180903-225340_198_live,inverted_u,1.0,10,28.7,7.091813169414019,-5.2008486526136615,0.0
20180903-231131_77_live,inverted_u,1.0,10,20.0,5.522172916021374,-5.0208519316718,0.0
20180903-233729_555_live,inverted_u,3.0,11,25.454545454545453,8.205097980403155,-7.51424461608061,1.0
20180903-235246_719_live,inverted_u,1.0,11,33.18181818181818,5.5653656612111,-4.709273364948853,0.5
20180903-235644_695_live,inverted_u,1.0,13,36.07692307692308,6.089580969993571,-5.210451322917035,1.0
20180904-001208_706_live,inverted_u,0.0,11,27.727272727272727,2.1281522291054666,-1.0727311041429768,1.0
20180904-004818_580_live,inverted_u,1.0,11,39.45454545454545,7.355446295561375,-5.109239028237885,0.25
20180904-012448_306_live,u_shape,2.0,10,18.2,-3.4813713942395816,2.2593909414169135,0.1
20180904-012828_299_live,inverted_u,1.0,10,13.3,6.891727496978594,-4.498679780439338,0.0
20180904-024226_703_live,inverted_u,3.0,10,17.3,7.197856797511215,-7.3964183643391115,0.05
20180904-025026_901_live,inverted_u,3.0,10,20.1,6.572651632919258,-6.934519307098413,0.3
20180904-030739_178_live,inverted_u,3.0,10,14.8,6.850657091090187,-6.615441396975502,0.0
20180904-032932_423_live,inverted_u,3.0,11,27.90909090909091,7.479896707238261,-6.095645140002294,1.0
20180904-043300_214_live,inverted_u,3.0,10,17.5,8.5906682700106,-7.9757572780519475,0.0
20180904-045349_715_live,inverted_u,0.0,11,12.454545454545455,3.720660377660389,-1.5745292698485858,0.0
20180904-050435_387_live,inverted_u,0.0,11,27.454545454545453,4.054839828588684,-2.0714538127081976,0.0
20180904-051519_852_live,inverted_u,1.0,10,16.4,5.459908250611105,-4.369166080227957,0.5
20180904-052026_52_live,increasing,2.0,11,13.545454545454545,0.2968539130984702,1.8712333567406734,1.5
20180904-053728_415_live,inverted_u,0.0,10,13.0,0.3233925529305335,-1.1827254144279222,0.5
20180904-054911_684_live,inverted_u,3.0,10,18.6,7.255315734759646,-6.478368537966488,0.1
20180904-055231_835_live,inverted_u,3.0,10,10.2,9.709096511300512,-7.868509494940224,2.0
20180904-060802_653_live,inverted_u,1.0,10,19.6,5.776106743174403,-4.511857146783549,1.0
20180904-062111_628_live,inverted_u,1.0,10,15.1,3.938968068369376,-4.782919341978925,0.0
20180904-064114_258_live,inverted_u,1.0,10,9.4,4.387924415905356,-3.1774625080693957,0.0
20180904-065729_541_live,inverted_u,3.0,10,23.4,9.620080778151147,-9.599703298512518,2.0
20180904-073348_848_live,inverted_u,3.0,11,27.181818181818183,8.369445775285142,-7.326497331609029,0.0
20180904-073734_888_live,inverted_u,0.0,10,14.0,0.3976971620322322,-0.05127900370043263,0.0
20180904-075212_668_live,inverted_u,1.0,10,14.5,4.3241585119502775,-3.4433981649874914,2.0
20180904-080304_646_live,inverted_u,3.0,10,12.0,8.072494499524256,-8.462117160134778,0.0
20180904-082430_252_live,increasing,0.0,11,12.363636363636363,0.513899896454339,0.6715335648302891,0.0
20180904-083727_564_live,inverted_u,3.0,11,46.81818181818182,9.293053272845974,-8.786631645960561,0.25
20180904-090242_588_live,inverted_u,3.0,11,38.63636363636363,8.37348033343341,-8.045190133517304,0.2
20180904-090422_355_live,inverted_u,3.0,10,39.1,9.13994365712351,-8.411337426365414,1.0
20180904-091237_363_live,inverted_u,1.0,10,41.9,6.852906016467709,-5.7365543321480965,0.75
20180904-093015_67_live,inverted_u,0.0,10,23.5,1.9336566779488202,-2.502015829294799,0.0
20180904-100019_870_live,inverted_u,3.0,11,18.636363636363637,6.953065496475641,-6.469990446062881,0.0
20180904-102547_933_live,inverted_u,3.0,11,12.636363636363637,7.668185126561607,-5.781748099565965,1.0
20180904-110536_308_live,inverted_u,0.0,11,19.363636363636363,3.060923260168742,-1.8275016680460534,2.0
20180904-133536_2_live,inverted_u,3.0,10,17.3,6.892114197592716,-6.5780125864841965,0.15
20180904-135050_839_live,inverted_u,3.0,11,23.545454545454547,8.14878522123475,-7.6185351731813284,0.0
20180904-151308_935_live,inverted_u,1.0,10,13.1,5.901420572194823,-5.058360490452707,1.0
20180904-151613_546_live,inverted_u,1.0,11,10.636363636363637,6.0419548597627495,-5.201865103414031,0.0
20180904-151909_144_live,inverted_u,3.0,10,12.1,9.0283448940037,-8.062981162931615,0.1
20180904-152255_763_live,inverted_u,0.0,10,11.2,1.4903849204606823,-0.6553809910820586,0.75
20180904-152519_728_live,inverted_u,3.0,11,42.0,8.753071165528942,-8.7692222714835,0.3
20180904-153333_396_live,inverted_u,1.0,11,21.272727272727273,7.336715646699687,-5.676375742127416,0.0
20180904-153641_72_live,inverted_u,1.0,12,24.25,3.9964407009834777,-3.454404610214997,0.2
20180904-154223_473_live,inverted_u,0.0,10,14.7,1.4840703509662156,-1.6733822863969858,0.1
20180904-154250_98_live,inverted_u,3.0,10,20.0,9.063425040768694,-8.45842950022763,2.0
BAD_20180807-204848_414_live,inverted_u,1.0,10,15.2,5.472885374644625,-4.014483602237555,50.0
BAD_20180808-034739_90_live,inverted_u,3.0,10,5.9,7.113598992791277,-6.978744035581964,0.0
BAD_20180808-041018_801_live,u_shape,2.0,10,8.8,-1.8176073542512186,2.4036369294254163,25.0
BAD_20180808-043616_523_live,increasing,0.0,10,6.3,1.8080112011782803,0.47029193094232447,0.0
BAD_20180808-044211_897_live,u_shape,2.0,10,9.6,-9.669065735511735,9.308398445322593,0.0
BAD_20180808-050547_490_live,inverted_u,1.0,10,6.1,5.736675340846269,-5.268375313022083,0.0
BAD_20180808-054855_138_live,inverted_u,0.0,10,18.5,0.8485569437111278,-1.2856163972941752,0.0
BAD_20180808-061511_890_live,inverted_u,0.0,10,6.1,2.7168198679301914,-1.9588757765943414,0.0
BAD_20180824-020444_983_live,u_shape,2.0,10,7.1,-1.4854837391319315,1.4717133220832004,0.0
BAD_20180827-011458_738_live,inverted_u,0.0,11,4.545454545454546,4.014592355885687,-2.8702995871441983,50.0
BAD_20180827-011514_576_live,inverted_u,0.0,10,8.8,2.9398826074386046,-1.2211820061668057,0.0
BAD_20180827-013600_477_live,inverted_u,3.0,10,5.3,7.590851179431395,-6.718075552144277,0.0
BAD_20180827-013921_398_live,inverted_u,1.0,10,5.7,5.322921309201919,-6.373599535691704,50.0
BAD_20180827-014220_596_live,inverted_u,1.0,11,7.454545454545454,6.565156012257236,-5.994908608074536,1.0
BAD_20180827-014924_437_live,inverted_u,0.0,4,4.75,4.542431530637124,-2.064741604835058,0.0
BAD_20180827-020310_987_live,inverted_u,1.0,10,5.0,5.812500000000003,-4.44886363636364,1.0
BAD_20180827-020402_248_live,inverted_u,1.0,10,6.3,3.6561108867516996,-4.142434425131973,10.0
BAD_20180827-025526_603_live,inverted_u,0.0,10,5.1,1.9216887498979331,-0.5931138116968956,1.0
BAD_20180827-025716_257_live,inverted_u,0.0,10,6.1,4.327655731900943,-2.1759162897825983,50.0
BAD_20180827-031024_82_live,inverted_u,1.0,10,6.2,6.105371900826448,-5.85743801652893,50.0
BAD_20180827-032414_31_live,inverted_u,1.0,10,6.3,6.217741935483873,-4.65175953079179,1.0
BAD_20180827-034337_71_live,inverted_u,3.0,10,6.3,8.434329396162793,-7.348313574683471,50.0
BAD_20180827-035930_165_live,inverted_u,3.0,10,6.1,7.722678227229801,-6.221594991246517,3.0
BAD_20180827-041405_104_live,inverted_u,3.0,10,6.1,7.774242120467794,-7.693784245999821,1.0
BAD_20180827-042633_370_live,inverted_u,1.0,10,5.8,6.96393001876012,-4.791694967036781,1.0
BAD_20180827-043450_786_live,inverted_u,3.0,10,7.0,9.379979743194065,-9.052164724369174,20.0
BAD_20180827-062539_765_live,inverted_u,3.0,10,6.2,9.576228148973048,-7.714864109786473,5.0
