species,n_routes,n_years,M0,M1,M2,M3,M5,M5b,M6,M6b,HG,HG_lo,HG_hi,EG,HG_lagenv,HG_lagenv2,M1_nodemean,M3_nodemean
6450,743,29,0.0,-0.0016939553166051002,0.0049487517934359015,0.003412076349235682,-0.002448091469474223,-0.007960929611626977,0.003085421635171115,-0.0026961712715061203,0.005106031665840782,-0.00270463637793324,0.012322304825635517,-0.0015366754442002195,0.005533513104645338,0.005264758340120856,0.45399817388053176,0.8330319945036795
6480,1353,29,0.0,-0.0024762766493691135,0.0710644225607302,0.07223355562125877,-0.0009346185251764005,-0.004949113635279279,0.07033531345062638,0.06618425215016022,0.07470983227062789,0.02611623360560066,0.08080443264020566,0.001169133060528571,0.07126993197580278,0.0711333657854395,0.4247170047469706,0.8254387019727014
6520,2516,31,0.0,-0.000460861808954105,0.0001691419287026541,0.00076006677920748,-0.003325318578693226,-0.034782661813715254,-0.0018331004359275482,-0.031846320107671966,0.001220928588161585,-0.0033622239545876374,0.006669679205243214,0.0005909248505048259,0.0014922181427656778,0.0029363417060432884,0.43539979304216325,0.8697689670362452
6550,734,29,0.0,-0.17150196261347772,0.007936099369616034,-0.12614571359650562,-0.1176948534725446,-0.17856446228417577,-0.1319285806616679,-0.17899489236286237,0.045356249016972106,-0.04624175881186911,0.16000226452993216,-0.13408181296612165,-0.014233727189123302,-0.00043043007868659444,-0.856488363664065,0.5715658449153167
6590,830,29,0.0,-0.0004841495325291767,0.0236925637917903,0.023500044536094333,-0.004206058581026406,-0.0034485274028430712,0.026736684706346936,0.02340830238616065,0.02398419406862351,0.010572457183294526,0.03565779984440517,-0.0001925192556959665,0.030942743287373342,0.026856829789003722,0.523022337142965,0.8529897521221359
6670,733,29,0.0,-0.006823085406453044,0.0324549468109967,0.025551689345992057,-0.012546226368781221,-0.028318153233195087,0.020087102516082256,0.01190557991015595,0.0323747747524451,0.0091445949559586,0.05288048892470494,-0.006903257465004642,0.03263332888486348,0.04022373314335104,0.5288862015082187,0.8356504360909176
6710,1127,29,0.0,-0.0019206592556073598,-0.13626125106361187,0.01592296086874645,-0.00421129237198592,-0.005592398511542029,0.013248692443469379,0.011504060838720354,0.01784362012435381,0.005541432066527196,0.03280800384741095,0.15218421193235832,0.0174599848154553,0.017096459350262383,0.48813095744738166,0.8322214942936599
6740,1404,30,0.0,-0.004432867002146512,0.017194875615032523,0.013115085592257492,-0.006662354633572676,-0.028533811365021533,0.011290580795410787,-0.011677867499241934,0.017547952594404004,0.005907037017102251,0.026680076450167355,-0.004079790022775032,0.017952935428983463,0.0168559438657796,0.5011938466349654,0.9094228085452501
6750,773,31,0.0,-0.0011239568765886165,0.003930386486842963,0.0028002495846687347,-0.007197856501212518,-0.013564002433078093,-0.003278499067679963,-0.009883747740106363,0.003924206461257351,-0.005906921162114982,0.014253768235180425,-0.001130136902174228,0.003919357433532555,0.0036802546929717295,0.30927248059546764,0.8187074188804292
6810,2809,31,0.0,-0.005472803051824737,0.010904255054349998,0.0034156741977273697,-0.00732935532409873,-0.008614608752907982,-0.0007961824532791706,-0.0023425094585407535,0.008888477249552107,0.004278060953387992,0.022195791213182506,-0.007488580856622629,0.006533172870819559,0.006272099294367228,0.563053252966141,0.8859368541337485
6830,1450,29,0.0,0.015642676673635947,-0.006936350550504677,0.0035025689049262843,-0.0009135320713207218,-0.002673655910886641,-0.0010854595811069512,-0.0035456597387411026,-0.012140107768709663,-0.013850333654396732,0.006776786976943732,0.010438919455430962,-0.0001719275097862294,-0.0008720038278544617,0.4811689320885175,0.8835294797323877
6850,738,29,0.0,-0.0031138988919281463,-0.005309726815394988,-0.009866614418744257,-0.00558829391222293,-0.019665229680780882,-0.012266929820351047,-0.024485073179800754,-0.006752715526816111,-0.019719627331091873,0.005303395775544391,-0.004556887603349269,-0.006678635908128117,-0.004819843499019871,0.34244918579069017,0.8548867836324994
6870,1484,29,0.0,-0.0030828152176058943,0.030977873065339834,0.028122743175583165,-0.07354777866759754,-0.08062725793504422,-0.03529321262071439,-0.04158094706574156,0.03120555839318906,0.018008483952002906,0.04108311128789234,-0.002855129889756669,0.038254566046883154,0.03904631086930266,0.45866231340912167,0.8342370494837927
6882,2710,31,0.0,-0.001253834041814672,-0.012203092650745262,-0.01470227330955276,-0.007321943692744304,-0.008589759655221352,-0.020947428690937686,-0.022182538668578777,-0.013448439267738088,-0.024988464436766587,-0.0007134141954775707,-0.0024991806588074983,-0.013625484998193382,-0.013592779013357426,0.11599965141695068,0.743035664564607
70,659,31,0.0,-0.005305492970757442,0.0018336386423594142,-0.0031453431630907858,-0.01688745343169229,-0.022456094120869574,-0.015221817986083908,-0.02033545468151976,0.002160149807666656,-0.009513010827332365,0.01591580825202206,-0.0049789818054502,0.0016656354456083822,0.002120639439349814,0.5483091198636207,0.6399033541670216
7030,1955,29,0.0,-0.016741182484983463,-0.00283561096457019,-0.03175660638792244,-0.009779204505499628,-0.06621026929988338,-0.021812683969297364,-0.011948819170489955,-0.015015423902938974,-0.019312922943137804,0.003766466673958104,-0.028920995423352247,-0.012033479463797736,0.05426145012939343,0.49200434791688175,0.8761066939266046
7040,2248,30,0.0,-0.006533417192262636,0.0036699679226680493,-0.0022668996759858118,-0.01499769275333973,-0.04114803375441234,-0.006708375703188274,-0.046569211480323114,0.004266517516276824,-0.00030076064766707857,0.02178475486562413,-0.005936867598653861,0.008289317050151457,-0.005421177725910775,0.38428098207900097,0.8886540636210304
7050,2074,30,0.0,-0.012008171030081227,-0.0007162806365990093,-0.019101133700019313,-0.00871523957484377,-0.022706561676752113,-0.013125742797908346,-0.020459352925741525,-0.0070929626699380854,-0.02068133570948504,0.014566204460321138,-0.018384853063420303,-0.004410503223064577,0.0022472087510105876,0.5537174629971366,0.7226883333176999
7180,1406,29,0.0,-0.01673467840424303,0.026809439660138712,0.02211846209613999,-0.10667675783788066,-0.2883275765683333,-0.048438414210198344,-0.18579577040268536,0.03885314050038302,-0.004541663032169359,0.05315453010608623,-0.004690977563998722,0.05823834362768232,0.10253180616564794,0.484793568384026,0.8326854878020371
7210,2296,31,0.0,-0.003093579578743677,0.01848223960698403,0.015985808485035724,-0.0070231823001172256,-0.00964522116650568,0.01112144763203693,0.008614017643237881,0.0190793880637794,0.01089141738246982,0.030604977509014294,-0.002496431121948306,0.018144629932154155,0.01825923880974356,0.548181703806152,0.8654949012230704
7280,1290,30,0.0,-0.011495298248058727,-0.0041314979650657335,-0.017083683325202825,-0.03778930593641183,-0.05595533780262052,-0.047554041981244355,-0.06422777312722161,-0.005588385077144098,-0.013886922697878362,0.0010212729059653324,-0.012952185360137092,-0.009764736044832523,-0.00827243532460109,0.4411829554767507,0.7849296901052418
7310,1511,30,0.0,-0.0017461326798944299,0.0267679815321904,0.024723783251420328,-0.0014210236972782564,-0.0033124950910319306,0.02492154559523052,0.023754627287975172,0.026469915931314758,0.010205008117547432,0.03852998438217378,-0.002044198280770071,0.026342569292508777,0.027067122379007102,0.6252815203712716,0.8328855872466328
7350,1736,31,0.0,0.006206931544887939,-0.001618278093375114,0.006874297409632413,-0.014742890972095246,-0.0028311445026674154,-0.013687248674952635,-0.003050853489402483,0.0006673658647444736,-0.004537745329225891,0.009141643357127551,0.008492575503007527,0.0010556422971426116,-0.00021970898673506767,0.5679825103771226,0.7669352831998953
7360,987,29,0.0,0.000577394231185524,0.01796636704367749,0.018470514149574457,-0.0031055198841214438,-0.008127186273540143,0.014484061633008083,0.009074904790829508,0.017893119918388933,8.621371296747837e-05,0.02678203461068332,0.0005041471058969682,0.017589581517129527,0.01720209106436965,0.533616797754798,0.7369502735497231
7480,808,30,0.0,-0.03066721738711875,0.0069723229914103735,-0.024381641683999034,-0.04162813543166366,-0.042269203819817136,-0.033104146740698503,-0.034910819170313356,0.006285575703119717,-2.1162328502702388e-06,0.012848287547560297,-0.03135396467540941,0.008523988690965156,0.00735838464950378,0.44035834465144075,0.6789560377111876
7490,827,31,0.0,-0.032842632000753325,0.027088317296934394,-0.0059765066068961925,-0.056914239960658586,-0.05464305657321167,-0.03022082132173476,-0.024574677978526083,0.026866125393857132,0.009750132725418678,0.0409038110903404,-0.03306482390383059,0.026693418638923827,0.030068378594685585,0.4911318392527525,0.8320869145528144
7510,1709,29,-2.220446049250313e-16,-0.017538516967527507,0.013128435249293413,0.015019162050269097,-0.10143794500358383,-0.1919807331345338,-0.09444595660658872,-0.16123122158424907,0.032557679017796604,0.009328774746889573,0.04834012279447626,0.001890726800975684,0.006991988396995108,0.030749511550284714,0.4524378267233127,0.7741852963277073
7550,1605,30,0.0,-0.008938041208327974,-0.00010408115673610219,-0.008878283735183512,-0.016741305450040267,-0.011401956948339231,-0.019904592328669146,-0.021824901519688966,5.975747314446167e-05,-0.005403553765092195,0.009449421308814676,-0.00877420257844741,-0.0031632868786288793,-0.010422944571349735,0.5131095823028957,0.8343296644091918
7560,986,31,0.0,-0.0036056015430527832,0.011648574958313285,0.009170554162355127,-0.004478153054989775,-0.017425059020428124,0.008980609745486423,-0.003525659976154172,0.01277615570540791,0.0032766101626562384,0.02131788472896228,-0.002478020795958158,0.013458762800476198,0.013899399044273952,0.5275355640634315,0.8208090436810174
7580,876,31,0.0,-0.008921349123889089,0.00859766027794373,-0.00023113702191657204,-0.012466511168519157,-0.03048208445625966,-0.004110729462177387,-0.02059243158439772,0.008690212101972516,-0.0006023946455090846,0.015514485328206816,-0.008828797299860303,0.00835578170634177,0.009889652871861943,0.38063417478900674,0.8969023625627479
7590,1189,31,0.0,-0.010707114778325089,-0.006406694604491392,-0.02113845715665086,-0.05097087075462592,-0.17564675009434638,-0.064871973722046,-0.19020426362903775,-0.01043134237832577,-0.024898955878500904,-0.001958549086216633,-0.014731762552159466,-0.013901102967420087,-0.014557513534691369,0.28120943527039366,0.8138586170260992
7610,3092,32,0.0,-0.0017955424489610738,0.0058877595179616105,0.0034856987469077394,-0.0013459929233630152,-0.00033477046095398144,0.003785993571721491,0.003821576323172815,0.005281241195868813,0.0017629504630422557,0.012447019925072685,-0.002402060771053871,0.005131986495084506,0.0041563467841267965,0.5831897646573354,0.9208067863941791
7660,2020,29,0.0,0.0004401516867184041,0.003925732599306286,0.005794850136563889,-0.023811662346579165,-0.022527603587803036,-0.016346293759123887,-0.01992568832776831,0.005354698449845485,-0.0031192894438833,0.012615585909601497,0.001869117537257603,0.007465368587455279,0.002601915260034726,0.525805320506631,0.7695316532352823
