AOU,routes,years,nz,med_n,tot,nz_frac,included,reason,species,included_pre,pre_to_post
7210,2887,35,34597,7.0,47636,0.726278444873625,True,,7210,True,kept
7220,11,17,20,1.0,135,0.1481481481481481,False,few_routes,7220,False,still_excluded
7221,360,30,3493,5.0,5256,0.6645738203957382,False,few_routes,7221,False,still_excluded
7222,931,29,7724,4.0,12951,0.5964018222531079,False,few_routes,7222,False,still_excluded
7240,601,28,4533,3.0,10665,0.4250351617440225,False,few_routes,7240,False,still_excluded
7250,697,30,4240,3.0,11572,0.3664016591773246,False,few_routes,7250,False,still_excluded
7260,1164,28,6122,1.0,18568,0.3297070228349849,False,few_years,7260,False,still_excluded
7270,2490,29,25940,3.0,42849,0.6053816891876123,False,few_years,7270,False,still_excluded
7280,1849,33,16077,4.0,27041,0.5945416219814356,True,,7280,True,kept
7290,476,29,4320,3.0,7839,0.5510907003444316,False,few_routes,7290,False,still_excluded
730,9,25,51,5.0,150,0.34,False,few_routes,730,False,still_excluded
7300,223,28,1625,4.0,3751,0.4332178085843775,False,few_routes,7300,False,still_excluded
7310,1817,32,27202,12.0,31549,0.8622143332593744,True,,7310,True,kept
7315,11,26,73,9.0,175,0.4171428571428571,False,few_routes,7315,False,still_excluded
7320,94,27,1006,6.0,1486,0.676985195154778,False,few_routes,7320,False,still_excluded
7330,128,28,1210,7.0,1730,0.6994219653179191,False,few_routes,7330,False,still_excluded
7331,170,26,1302,2.0,2988,0.4357429718875502,False,few_routes,7331,False,still_excluded
7332,3,8,8,1.0,63,0.1269841269841269,False,few_routes,7332,False,still_excluded
7340,15,26,152,4.0,314,0.4840764331210191,False,few_routes,7340,False,still_excluded
7350,2413,34,26924,6.0,36647,0.7346849673916009,True,,7350,True,kept
7351,21,26,95,3.0,366,0.2595628415300546,False,few_routes,7351,False,still_excluded
7352,19,23,61,2.0,410,0.148780487804878,False,few_routes,7352,False,still_excluded
7353,12,19,25,2.0,215,0.1162790697674418,False,few_routes,7353,False,still_excluded
7354,4,4,4,1.0,43,0.0930232558139534,False,few_routes,7354,False,still_excluded
7360,1211,31,18039,7.0,20365,0.8857844340780752,True,,7360,True,kept
7370,1,7,7,4.0,11,0.6363636363636364,False,few_routes,7370,False,still_excluded
7380,571,30,6091,5.0,8972,0.6788898796255015,False,few_routes,7380,False,still_excluded
740,115,27,468,2.0,2020,0.2316831683168317,False,few_routes,740,False,still_excluded
7400,531,30,2556,2.0,6356,0.4021397105097545,False,few_routes,7400,False,still_excluded
7410,269,30,2616,8.0,3864,0.6770186335403726,False,few_routes,7410,False,still_excluded
7420,150,28,1500,8.0,2080,0.7211538461538461,False,few_routes,7420,False,still_excluded
7421,1,3,3,3.0,9,0.3333333333333333,False,few_routes,7421,False,still_excluded
7430,425,30,2663,4.0,6938,0.3838281925626982,False,few_routes,7430,False,still_excluded
7460,175,27,1770,5.0,2666,0.6639159789947486,False,few_routes,7460,False,still_excluded
7470,34,26,294,9.0,528,0.5568181818181818,False,few_routes,7470,False,still_excluded
7480,1201,30,8530,3.0,16829,0.5068631528908432,True,,7480,True,kept
7490,1317,33,10946,7.0,17480,0.6262013729977117,True,,7490,True,kept
7510,2044,31,21753,4.0,35604,0.6109706774519716,True,,7510,True,kept
7520,109,26,941,4.0,1621,0.580505860579889,False,few_routes,7520,False,still_excluded
7530,4,8,12,1.5,36,0.3333333333333333,False,few_routes,7530,False,still_excluded
7540,537,30,3642,2.0,8612,0.4228982814677194,False,few_routes,7540,False,still_excluded
7550,1932,33,24849,5.0,33550,0.740655737704918,True,,7550,True,kept
7560,1342,34,14725,6.0,20898,0.7046128816154656,True,,7560,True,kept
7570,152,27,1078,6.0,1986,0.5427995971802618,False,few_routes,7570,False,still_excluded
7571,5,13,14,1.0,70,0.2,False,few_routes,7571,False,still_excluded
7580,1410,33,12831,14.0,18623,0.6889867368308006,True,,7580,True,kept
7590,1764,34,17723,6.0,25162,0.704355774580717,True,,7590,True,kept
7610,4275,37,59493,30.0,64758,0.9186973038080236,True,,7610,True,kept
7621,1,2,2,1.5,23,0.0869565217391304,False,few_routes,7621,False,still_excluded
7630,414,28,3852,9.0,5831,0.6606070999828503,False,few_routes,7630,False,still_excluded
7640,7,19,41,2.0,128,0.3203125,False,few_routes,7640,False,still_excluded
7650,7,14,30,1.0,141,0.2127659574468085,False,few_routes,7650,False,still_excluded
7660,2473,30,30792,5.0,42156,0.7304298320523769,True,,7660,True,kept
7670,432,28,3283,3.0,7066,0.4646193037078969,False,few_routes,7670,False,still_excluded
7680,775,31,6919,4.0,12228,0.5658325155381092,False,few_routes,7680,False,still_excluded
77,12,10,14,1.0,187,0.0748663101604278,False,few_routes,77,False,still_excluded
770,418,32,2573,5.0,6387,0.402849538124315,False,few_routes,770,False,still_excluded
80,4,7,8,2.0,66,0.1212121212121212,False,few_routes,80,False,still_excluded
800,38,27,180,3.0,647,0.2782071097372488,False,few_routes,800,False,still_excluded
8110,1,7,7,4.0,9,0.7777777777777778,False,few_routes,8110,False,still_excluded
860,1,1,1,1.0,16,0.0625,False,few_routes,860,False,still_excluded
90,1,1,1,1.0,16,0.0625,False,few_routes,90,False,still_excluded
900,1,5,5,2.0,11,0.4545454545454545,False,few_routes,900,False,still_excluded
